interview__key,access_internet,internet_home,distance_internet,inter_activity__1,inter_activity__2,inter_activity__3,inter_activity__4,inter_activity__5,inter_activity__6,inter_activity__7,inter_activity__8,inter_activity__9,inter_activity__10,inter_activity__96,inter_activity__n888,inter_activity__n999,inter_activity_oth,cost_internet,internet_purpose__1,internet_purpose__2,internet_purpose__3,internet_purpose__4,internet_purpose__5,internet_purpose__6,internet_purpose__96,internet_purpose__n888,internet_purpose__n999,internet_purpose_oth
"54-31-68-36","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"45-71-98-33","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"27-11-46-19","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"42-55-71-95","Yes","Yes",,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No",,35000,,,,,,,,,,
"53-10-63-62","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"75-46-17-40","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-21-97-07","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-15-20-71","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"45-78-55-42","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"79-58-56-71","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"03-48-58-80","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"27-44-99-33","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"36-68-49-71","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"68-16-01-33","Yes","Yes",,"Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No",,8000,,,,,,,,,,
"61-84-87-27","Yes","Yes",,"Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","No","No","No","No",,10000,,,,,,,,,,
"52-39-81-92","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"53-10-37-83","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"20-43-08-03","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"82-59-96-75","Yes","Yes",,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No",,5000,,,,,,,,,,
"00-90-86-19","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"49-39-09-00","Yes","Yes",,"Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No",,10000,,,,,,,,,,
"72-52-50-05","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"55-72-94-92","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"58-19-75-80","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-86-85-66","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"75-69-40-10","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-12-79-34","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"91-78-46-88","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-25-02-09","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-73-32-16","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"55-56-00-41","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"34-77-61-74","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-67-48-86","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-42-36-98","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"76-40-74-03","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"06-67-72-60","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"28-69-62-69","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"49-95-19-41","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"75-71-59-88","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,5000,,,,,,,,,,
"49-01-19-20","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"06-30-46-81","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-55-74-03","Yes","Yes",,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No",,10000,,,,,,,,,,
"56-78-80-92","Yes","Yes",,"Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No",,5000,,,,,,,,,,
"25-17-27-31","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"96-39-63-39","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"81-42-10-54","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"81-46-38-58","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-94-56-34","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"24-87-22-92","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,10000,,,,,,,,,,
"30-69-73-88","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-71-89-86","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"11-04-05-87","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"69-48-65-88","Yes","Yes",,"Yes","No","No","Yes","No","Yes","Yes","No","No","No","No","No","No",,10000,,,,,,,,,,
"18-22-43-52","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"92-56-88-52","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"06-32-94-30","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"30-41-77-21","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"59-58-27-54","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,4000,,,,,,,,,,
"13-48-51-56","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-03-04-40","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"57-41-31-34",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"48-62-05-19","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"76-11-97-07","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"48-19-22-90","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"47-32-69-47","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"77-95-12-00","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"04-93-15-62","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"40-11-92-91","Yes","Yes",,"Yes","Yes","Yes","Yes","No","No","No","Yes","No","No","No","No","No",,70000,,,,,,,,,,
"00-61-02-75","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"77-43-51-64","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"75-26-65-92","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"76-79-59-51","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"87-16-65-76","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"06-40-10-58","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"40-73-60-05","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"64-68-41-59","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-68-91-94","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"26-17-34-04","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"76-41-72-83","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-97-06-38","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"46-55-47-04","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"46-92-45-03","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"77-97-94-83","Yes","Yes",,"Yes","Yes","No","Yes","Yes","No","No","No","Yes","No","No","No","No",,10000,,,,,,,,,,
"44-20-73-48","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74-52-06-68","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"35-89-93-14","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"39-90-60-06","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-86-47-77","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"61-98-86-86","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"61-87-19-25","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,2000,,,,,,,,,,
"16-64-40-00","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-67-33-19","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-75-52-28","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-96-11-00","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"68-35-97-06","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-22-25-11","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"03-51-85-17","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"26-31-55-52","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"82-96-57-24","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"98-34-87-15","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"20-44-39-67","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"73-85-71-84","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"57-10-23-73","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"27-45-94-38","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"07-14-85-97","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"55-58-44-60","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"54-97-37-44","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"25-51-59-02","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"98-34-54-09","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"69-46-62-21","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"69-92-29-73","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-17-48-58","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"85-72-34-53","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"73-56-72-00","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"39-00-66-90","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"52-72-83-96","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"27-89-15-08","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"38-15-27-24","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"32-53-41-40","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"90-85-65-68","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"07-04-06-31","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-51-21-96","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-09-67-77","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-57-30-30","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"06-67-52-73","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"63-98-43-96","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-39-48-28","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"09-57-06-65","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"10-32-71-90","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"91-48-09-94","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"20-98-55-75","Yes","Yes",,"No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No",,3000,,,,,,,,,,
"60-93-12-22","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-84-40-54","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"19-25-10-78","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-72-13-14","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"03-15-75-14","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-83-75-40","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"50-57-49-63","Yes","Yes",,"Yes","No","No","Yes","Yes","Yes","No","No","Yes","No","No","No","No",,10000,,,,,,,,,,
"70-71-45-76","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"60-32-51-97","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"52-97-46-11","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"57-86-44-24","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"32-33-62-20","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"36-53-13-35","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"84-76-53-05","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"43-02-03-01","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"11-80-97-44","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,5000,,,,,,,,,,
"76-93-73-76","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-71-79-01","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"76-37-92-47","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"70-40-73-54","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-42-92-11","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-29-80-51","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"50-63-32-01","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"46-39-02-59","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"62-41-43-18","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"28-20-80-35","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"56-49-64-65","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"56-98-22-95","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"68-55-46-57","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,8000,,,,,,,,,,
"42-72-39-66","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"92-09-40-22","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-71-61-75","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-85-83-34","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-65-02-29","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"04-34-31-80","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"91-55-85-33","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"40-53-56-12","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"27-46-53-11","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-92-74-48","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"59-22-70-12","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"02-60-78-89","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,10000,,,,,,,,,,
"16-17-09-10","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"04-43-83-44","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"35-46-63-78","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,30000,,,,,,,,,,
"78-47-97-25","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,10000,,,,,,,,,,
"19-28-85-33","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-69-53-39","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"34-87-20-64","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"36-80-61-02","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-69-42-68","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"20-42-84-32","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"80-28-03-90","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"76-65-87-56","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"32-43-86-95","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-70-65-41","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"76-49-57-67","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"79-79-17-52","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"53-44-93-49","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-67-08-82","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"43-85-20-59","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"11-14-22-98","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"31-06-08-24","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"01-43-23-45","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"45-46-82-37","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"11-87-22-26","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-55-89-83","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"34-71-86-92","Yes","Yes",,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No",,3000,,,,,,,,,,
"59-34-02-76","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-38-09-90","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-25-48-01","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"46-93-32-00","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"12-39-85-61","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"28-05-35-45","Yes","Yes",,"Yes","No","Yes","Yes","No","Yes","No","No","Yes","No","No","No","No",,10000,,,,,,,,,,
"30-60-59-31","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"47-75-15-04","Yes","Yes",,"Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No",,12000,,,,,,,,,,
"53-29-56-16","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"35-42-89-22","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-29-43-39","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"59-28-36-67","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-03-36-52","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"23-49-64-16","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-79-12-23","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"26-41-89-58","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"68-77-96-37","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"52-83-38-94","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"67-08-14-84","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"43-44-83-36","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"97-03-37-68","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"26-04-46-11","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"64-89-33-44","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"09-37-28-22","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"11-87-63-69","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"21-48-73-26","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-62-47-68","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-57-11-64","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"16-16-37-56","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"90-41-66-63","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-61-37-71","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"51-98-81-10","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,16000,,,,,,,,,,
"86-70-80-56","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"61-70-60-57","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"28-51-95-56","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"51-09-05-08","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"35-94-61-77","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"36-72-98-05","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"40-64-72-16","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"98-62-02-19","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"23-24-36-18","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-50-89-00","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"25-45-17-13","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"83-60-66-04","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"20-14-81-13","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"97-46-80-41","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-11-27-59","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-74-63-20","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74-15-98-92","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"53-98-64-81","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"79-94-33-31","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-47-90-17","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-83-03-47","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"50-57-96-51","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"55-37-25-70","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-34-06-10","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"19-06-46-71","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"38-40-25-06","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"01-06-26-91","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"58-64-10-38","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-95-57-54","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"47-67-62-28","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"96-80-22-06","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"11-11-66-21","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"62-90-81-91","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"61-58-38-15","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"60-05-03-82","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"53-26-53-30","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"52-64-71-85","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"20-65-75-92","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-48-45-49","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"12-80-86-60","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"79-49-70-48","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"17-50-60-85","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"69-60-70-64","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"50-18-09-61","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"92-88-71-89","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"63-56-49-05","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"35-15-30-36","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"60-45-66-66","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"27-04-54-49","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74-33-74-42","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"62-89-56-95","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-97-51-26","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"12-39-62-46","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"49-65-69-49","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-16-01-28","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"12-72-22-77","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-25-51-14","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,10000,,,,,,,,,,
"32-65-79-67","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,5000,,,,,,,,,,
"19-38-65-61","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"17-45-14-15","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-89-53-23","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-93-14-98","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"55-94-46-33","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"34-96-75-45","Yes","Yes",,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No",,5000,,,,,,,,,,
"81-41-37-07","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"81-12-37-94","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"90-10-67-97","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"42-77-91-16","Yes","Yes",,"Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No",,32000,,,,,,,,,,
"39-99-71-22","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"63-27-82-21","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"12-57-09-17","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"48-80-14-71","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"20-35-04-67","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-80-39-89","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-65-92-08","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"28-72-09-15","Yes","Yes",,"Yes","No","No","Yes","Yes","Yes","No","No","Yes","No","No","No","No",,15000,,,,,,,,,,
"93-50-38-85","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"54-94-37-06","Yes","Yes",,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No",,5000,,,,,,,,,,
"18-40-54-13","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-74-30-03","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"42-16-79-97","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"40-03-97-68","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-78-34-46","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"80-80-63-46","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"82-00-06-77","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"39-18-34-69","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"06-74-60-98","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"96-59-50-58","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"31-14-26-53","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"96-00-21-83","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
