interview__key,r_members__id,f_time__id,f_prim,f_prim_o,f_sec,f_seca
"31-41-38-46",1,"1:31 - 2:00pm",,"",,
"31-41-38-46",1,"2:01 - 2:30pm",,"",,
"31-41-38-46",1,"2:31 - 3:00pm",,"",,
"31-41-38-46",1,"3:00 - 3:30pm",,"",,
"31-41-38-46",1,"3:31 - 4:00pm",,"",,
"31-41-38-46",1,"4:01 - 4:30pm",,"",,
"31-41-38-46",1,"4:31 - 5:00pm",,"",,
"31-41-38-46",1,"5:01 - 5:30pm",,"",,
"31-41-38-46",1,"5:31 - 6:00pm",,"",,
"31-41-38-46",1,"6:01 - 6:30pm",,"",,
"31-41-38-46",1,"6:31 - 7:00pm",,"",,
"31-41-38-46",1,"7:01 - 7:30pm",,"",,
"31-41-38-46",1,"7:31 - 8:00pm",,"",,
"31-41-38-46",1,"8:01 - 8:30pm",,"",,
"31-41-38-46",1,"8:31 - 9:00pm",,"",,
"31-41-38-46",1,"9:01 - 9:30pm",,"",,
"31-41-38-46",1,"9:31 - 10:00pm",,"",,
"31-41-38-46",1,"10:01 - 10:30pm",,"",,
"31-41-38-46",1,"10:31 - 11:00pm",,"",,
"31-41-38-46",1,"11:01 - 11:30pm",,"",,
"31-41-38-46",1,"11:31 - 12:00am",,"",,
"31-41-38-46",1,"12:01 - 12:30pm",,"",,
"31-41-38-46",1,"12:31 - 1:00am",,"",,
"31-41-38-46",1,"1:01 - 1:30am",,"",,
"31-41-38-46",1,"1:31 - 2:00am",,"",,
"31-41-38-46",1,"2:01 - 2:30am",,"",,
"31-41-38-46",1,"2:31 - 3:00am",,"",,
"31-41-38-46",2,"3:00 - 3:30am","Sleeping and resting","","No",
"31-41-38-46",2,"3:31 - 4:00am","Sleeping and resting","","No",
"31-41-38-46",2,"4:01 - 4:30am","Sleeping and resting","","No",
"31-41-38-46",2,"4:31 - 5:00am","Sleeping and resting","","No",
"31-41-38-46",2,"5:01 - 5:30am","Sleeping and resting","","No",
"31-41-38-46",2,"5:31 - 6:00am","Sleeping and resting","","No",
"31-41-38-46",2,"6:01 - 6:30am","Personal care","","No",
"31-41-38-46",2,"6:31 - 7:00am","Cooking","","No",
"31-41-38-46",2,"7:01 - 7:30am","Eating and drinking","","No",
"31-41-38-46",2,"7:31 - 8:00am","Travelling (not for work or school)","","No",
"31-41-38-46",2,"8:01 - 8:30am","Food crop farming","","No",
"31-41-38-46",2,"8:31 - 9:00am","Food crop farming","","No",
"31-41-38-46",2,"9:01 - 9:30am","Food crop farming","","No",
"31-41-38-46",2,"9:31 - 10:00am","Food crop farming","","No",
"31-41-38-46",2,"10:01 -10:30am","Food crop farming","","No",
"31-41-38-46",2,"10:31 - 11:00am","Food crop farming","","No",
"31-41-38-46",2,"11:01 - 11:30am","Food crop farming","","No",
"31-41-38-46",2,"11:31 - 12:00pm","Food crop farming","","No",
"31-41-38-46",2,"12:01 - 12:30pm","Food crop farming","","No",
"31-41-38-46",2,"12:31 - 1:00pm","Food crop farming","","No",
"31-41-38-46",2,"1:01 - 1:30pm","Food crop farming","","No",
"31-41-38-46",2,"1:31 - 2:00pm","Travelling (not for work or school)","","No",
"31-41-38-46",2,"2:01 - 2:30pm","Cooking","","Yes","Care for children"
"31-41-38-46",2,"2:31 - 3:00pm","Personal care","","No",
"31-41-38-46",2,"3:00 - 3:30pm","Eating and drinking","","No",
"31-41-38-46",2,"3:31 - 4:00pm","Travelling (not for work or school)","","No",
"31-41-38-46",2,"4:01 - 4:30pm","Religious activities","","No",
"31-41-38-46",2,"4:31 - 5:00pm","Religious activities","","No",
"31-41-38-46",2,"5:01 - 5:30pm","Religious activities","","No",
"31-41-38-46",2,"5:31 - 6:00pm","Travelling (not for work or school)","","No",
"31-41-38-46",2,"6:01 - 6:30pm","Cooking","","Yes","Care for children"
"31-41-38-46",2,"6:31 - 7:00pm","Cooking","","No",
"31-41-38-46",2,"7:01 - 7:30pm","Cooking","","Yes","Care for children"
"31-41-38-46",2,"7:31 - 8:00pm","Cooking","","Yes","Care for children"
"31-41-38-46",2,"8:01 - 8:30pm","Eating and drinking","","Yes","Care for children"
"31-41-38-46",2,"8:31 - 9:00pm","Sleeping and resting","","No",
"31-41-38-46",2,"9:01 - 9:30pm","Sleeping and resting","","No",
"31-41-38-46",2,"9:31 - 10:00pm","Sleeping and resting","","No",
"31-41-38-46",2,"10:01 - 10:30pm","Sleeping and resting","","No",
"31-41-38-46",2,"10:31 - 11:00pm","Sleeping and resting","","No",
"31-41-38-46",2,"11:01 - 11:30pm","Sleeping and resting","","No",
"31-41-38-46",2,"11:31 - 12:00am","Sleeping and resting","","No",
"31-41-38-46",2,"12:01 - 12:30pm","Sleeping and resting","","No",
"31-41-38-46",2,"12:31 - 1:00am","Sleeping and resting","","No",
"31-41-38-46",2,"1:01 - 1:30am","Sleeping and resting","","No",
"31-41-38-46",2,"1:31 - 2:00am","Sleeping and resting","","No",
"31-41-38-46",2,"2:01 - 2:30am","Sleeping and resting","","No",
"31-41-38-46",2,"2:31 - 3:00am","Sleeping and resting","","No",
"01-03-25-84",1,"3:00 - 3:30am","Sleeping and resting","","No",
"01-03-25-84",1,"3:31 - 4:00am","Sleeping and resting","","No",
"01-03-25-84",1,"4:01 - 4:30am","Sleeping and resting","","No",
"01-03-25-84",1,"4:31 - 5:00am","Sleeping and resting","","No",
"01-03-25-84",1,"5:01 - 5:30am","Sleeping and resting","","No",
"01-03-25-84",1,"5:31 - 6:00am","Sleeping and resting","","No",
"01-03-25-84",1,"6:01 - 6:30am","Sleeping and resting","","No",
"01-03-25-84",1,"6:31 - 7:00am","Personal care","","No",
"01-03-25-84",1,"7:01 - 7:30am","Large livestock raising (e.g. cattle, camel)","","No",
"01-03-25-84",1,"7:31 - 8:00am","Social activities and hobbies","","No",
"01-03-25-84",1,"8:01 - 8:30am","Poultry raising (e.g. chickens, ducks, turkeys)","","No",
"01-03-25-84",1,"8:31 - 9:00am","Social activities and hobbies","","No",
"01-03-25-84",1,"9:01 - 9:30am","Social activities and hobbies","","No",
"01-03-25-84",1,"9:31 - 10:00am","Social activities and hobbies","","No",
"01-03-25-84",1,"10:01 -10:30am","Social activities and hobbies","","No",
"01-03-25-84",1,"10:31 - 11:00am","Social activities and hobbies","","No",
"01-03-25-84",1,"11:01 - 11:30am","Social activities and hobbies","","No",
"01-03-25-84",1,"11:31 - 12:00pm","Travelling (not for work or school)","","No",
"01-03-25-84",1,"12:01 - 12:30pm","Travelling (not for work or school)","","No",
"01-03-25-84",1,"12:31 - 1:00pm","Cooking","","No",
"01-03-25-84",1,"1:01 - 1:30pm","Cooking","","No",
"01-03-25-84",1,"1:31 - 2:00pm","Eating and drinking","","No",
"01-03-25-84",1,"2:01 - 2:30pm","Sleeping and resting","","No",
"01-03-25-84",1,"2:31 - 3:00pm","Sleeping and resting","","No",
"01-03-25-84",1,"3:00 - 3:30pm","Sleeping and resting","","No",
"01-03-25-84",1,"3:31 - 4:00pm","Personal care","","No",
"01-03-25-84",1,"4:01 - 4:30pm","Domestic work (incl fetching wood and water)","","No",
"01-03-25-84",1,"4:31 - 5:00pm","Domestic work (incl fetching wood and water)","","No",
"01-03-25-84",1,"5:01 - 5:30pm","Social activities and hobbies","","No",
"01-03-25-84",1,"5:31 - 6:00pm","Social activities and hobbies","","No",
"01-03-25-84",1,"6:01 - 6:30pm","Poultry raising (e.g. chickens, ducks, turkeys)","","No",
"01-03-25-84",1,"6:31 - 7:00pm","Watching TV/listening to radio/reading","","No",
"01-03-25-84",1,"7:01 - 7:30pm","Cooking","","No",
"01-03-25-84",1,"7:31 - 8:00pm","Watching TV/listening to radio/reading","","No",
"01-03-25-84",1,"8:01 - 8:30pm","Eating and drinking","","No",
"01-03-25-84",1,"8:31 - 9:00pm","Watching TV/listening to radio/reading","","No",
"01-03-25-84",1,"9:01 - 9:30pm","Sleeping and resting","","No",
"01-03-25-84",1,"9:31 - 10:00pm","Sleeping and resting","","No",
"01-03-25-84",1,"10:01 - 10:30pm","Sleeping and resting","","No",
"01-03-25-84",1,"10:31 - 11:00pm","Sleeping and resting","","No",
"01-03-25-84",1,"11:01 - 11:30pm","Sleeping and resting","","No",
"01-03-25-84",1,"11:31 - 12:00am","Sleeping and resting","","No",
"01-03-25-84",1,"12:01 - 12:30pm","Sleeping and resting","","No",
"01-03-25-84",1,"12:31 - 1:00am","Sleeping and resting","","No",
"01-03-25-84",1,"1:01 - 1:30am","Sleeping and resting","","No",
"01-03-25-84",1,"1:31 - 2:00am","Sleeping and resting","","No",
"01-03-25-84",1,"2:01 - 2:30am","Sleeping and resting","","No",
"01-03-25-84",1,"2:31 - 3:00am","Sleeping and resting","","No",
"31-13-18-39",1,"3:00 - 3:30am","Sleeping and resting","","No",
"31-13-18-39",1,"3:31 - 4:00am","Sleeping and resting","","No",
"31-13-18-39",1,"4:01 - 4:30am","Sleeping and resting","","No",
"31-13-18-39",1,"4:31 - 5:00am","Sleeping and resting","","No",
"31-13-18-39",1,"5:01 - 5:30am","Sleeping and resting","","No",
"31-13-18-39",1,"5:31 - 6:00am","Sleeping and resting","","No",
"31-13-18-39",1,"6:01 - 6:30am","Sleeping and resting","","No",
"31-13-18-39",1,"6:31 - 7:00am","Sleeping and resting","","No",
"31-13-18-39",1,"7:01 - 7:30am","Sleeping and resting","","No",
"31-13-18-39",1,"7:31 - 8:00am","Sleeping and resting","","No",
"31-13-18-39",1,"8:01 - 8:30am","Personal care","","No",
"31-13-18-39",1,"8:31 - 9:00am","Eating and drinking","","No",
"31-13-18-39",1,"9:01 - 9:30am","Personal care","","No",
"31-13-18-39",1,"9:31 - 10:00am","Personal care","","No",
"31-13-18-39",1,"10:01 -10:30am","Personal care","","No",
"31-13-18-39",1,"10:31 - 11:00am","Personal care","","No",
"31-13-18-39",1,"11:01 - 11:30am","Personal care","","No",
"31-13-18-39",1,"11:31 - 12:00pm","Personal care","","No",
"31-13-18-39",1,"12:01 - 12:30pm","Personal care","","No",
"31-13-18-39",1,"12:31 - 1:00pm","Eating and drinking","","No",
"31-13-18-39",1,"1:01 - 1:30pm","Social activities and hobbies","","No",
"31-13-18-39",1,"1:31 - 2:00pm","Social activities and hobbies","","No",
"31-13-18-39",1,"2:01 - 2:30pm","Social activities and hobbies","","No",
"31-13-18-39",1,"2:31 - 3:00pm","Social activities and hobbies","","No",
"31-13-18-39",1,"3:00 - 3:30pm","Social activities and hobbies","","No",
"31-13-18-39",1,"3:31 - 4:00pm","Social activities and hobbies","","No",
"31-13-18-39",1,"4:01 - 4:30pm","Social activities and hobbies","","No",
"31-13-18-39",1,"4:31 - 5:00pm","Social activities and hobbies","","No",
"31-13-18-39",1,"5:01 - 5:30pm","Social activities and hobbies","","No",
"31-13-18-39",1,"5:31 - 6:00pm","Social activities and hobbies","","No",
"31-13-18-39",1,"6:01 - 6:30pm","Personal care","","No",
"31-13-18-39",1,"6:31 - 7:00pm","Eating and drinking","","No",
"31-13-18-39",1,"7:01 - 7:30pm","Eating and drinking","","No",
"31-13-18-39",1,"7:31 - 8:00pm","Eating and drinking","","No",
"31-13-18-39",1,"8:01 - 8:30pm","Sleeping and resting","","No",
"31-13-18-39",1,"8:31 - 9:00pm","Sleeping and resting","","No",
"31-13-18-39",1,"9:01 - 9:30pm","Sleeping and resting","","No",
"31-13-18-39",1,"9:31 - 10:00pm","Sleeping and resting","","No",
"31-13-18-39",1,"10:01 - 10:30pm","Sleeping and resting","","No",
"31-13-18-39",1,"10:31 - 11:00pm","Sleeping and resting","","No",
"31-13-18-39",1,"11:01 - 11:30pm","Sleeping and resting","","No",
"31-13-18-39",1,"11:31 - 12:00am","Sleeping and resting","","No",
"31-13-18-39",1,"12:01 - 12:30pm","Sleeping and resting","","No",
"31-13-18-39",1,"12:31 - 1:00am","Sleeping and resting","","No",
"31-13-18-39",1,"1:01 - 1:30am","Sleeping and resting","","No",
"31-13-18-39",1,"1:31 - 2:00am","Sleeping and resting","","No",
"31-13-18-39",1,"2:01 - 2:30am","Sleeping and resting","","No",
"31-13-18-39",1,"2:31 - 3:00am","Sleeping and resting","","No",
"49-33-75-72",1,"3:00 - 3:30am","Sleeping and resting","","No",
"49-33-75-72",1,"3:31 - 4:00am","Sleeping and resting","","No",
"49-33-75-72",1,"4:01 - 4:30am","Sleeping and resting","","No",
"49-33-75-72",1,"4:31 - 5:00am","Sleeping and resting","","No",
"49-33-75-72",1,"5:01 - 5:30am","Sleeping and resting","","No",
"49-33-75-72",1,"5:31 - 6:00am","Personal care","","No",
"49-33-75-72",1,"6:01 - 6:30am","Personal care","","No",
"49-33-75-72",1,"6:31 - 7:00am","Commuting (to/from work or school)","","No",
"49-33-75-72",1,"7:01 - 7:30am","Commuting (to/from work or school)","","No",
"49-33-75-72",1,"7:31 - 8:00am","Commuting (to/from work or school)","","No",
"49-33-75-72",1,"8:01 - 8:30am","Food crop farming","","No",
"49-33-75-72",1,"8:31 - 9:00am","Food crop farming","","No",
"49-33-75-72",1,"9:01 - 9:30am","Food crop farming","","No",
"49-33-75-72",1,"9:31 - 10:00am","Food crop farming","","No",
"49-33-75-72",1,"10:01 -10:30am","Food crop farming","","No",
"49-33-75-72",1,"10:31 - 11:00am","Food crop farming","","No",
"49-33-75-72",1,"11:01 - 11:30am","Food crop farming","","No",
"49-33-75-72",1,"11:31 - 12:00pm","Food crop farming","","No",
"49-33-75-72",1,"12:01 - 12:30pm","Food crop farming","","No",
"49-33-75-72",1,"12:31 - 1:00pm","Food crop farming","","No",
"49-33-75-72",1,"1:01 - 1:30pm","Commuting (to/from work or school)","","No",
"49-33-75-72",1,"1:31 - 2:00pm","Commuting (to/from work or school)","","No",
"49-33-75-72",1,"2:01 - 2:30pm","Commuting (to/from work or school)","","No",
"49-33-75-72",1,"2:31 - 3:00pm","Eating and drinking","","No",
"49-33-75-72",1,"3:00 - 3:30pm","Eating and drinking","","No",
"49-33-75-72",1,"3:31 - 4:00pm","Personal care","","No",
"49-33-75-72",1,"4:01 - 4:30pm","Sleeping and resting","","No",
"49-33-75-72",1,"4:31 - 5:00pm","Social activities and hobbies","","No",
"49-33-75-72",1,"5:01 - 5:30pm","Social activities and hobbies","","No",
"49-33-75-72",1,"5:31 - 6:00pm","Social activities and hobbies","","No",
"49-33-75-72",1,"6:01 - 6:30pm","Social activities and hobbies","","No",
"49-33-75-72",1,"6:31 - 7:00pm","Social activities and hobbies","","No",
"49-33-75-72",1,"7:01 - 7:30pm","Eating and drinking","","No",
"49-33-75-72",1,"7:31 - 8:00pm","Eating and drinking","","No",
"49-33-75-72",1,"8:01 - 8:30pm","Eating and drinking","","No",
"49-33-75-72",1,"8:31 - 9:00pm","Sleeping and resting","","No",
"49-33-75-72",1,"9:01 - 9:30pm","Sleeping and resting","","No",
"49-33-75-72",1,"9:31 - 10:00pm","Sleeping and resting","","No",
"49-33-75-72",1,"10:01 - 10:30pm","Eating and drinking","","No",
"49-33-75-72",1,"10:31 - 11:00pm","Sleeping and resting","","No",
"49-33-75-72",1,"11:01 - 11:30pm","Sleeping and resting","","No",
"49-33-75-72",1,"11:31 - 12:00am","Sleeping and resting","","No",
"49-33-75-72",1,"12:01 - 12:30pm","Sleeping and resting","","No",
"49-33-75-72",1,"12:31 - 1:00am","Sleeping and resting","","No",
"49-33-75-72",1,"1:01 - 1:30am","Sleeping and resting","","No",
"49-33-75-72",1,"1:31 - 2:00am","Sleeping and resting","","No",
"49-33-75-72",1,"2:01 - 2:30am","Sleeping and resting","","No",
"49-33-75-72",1,"2:31 - 3:00am","Sleeping and resting","","No",
"49-33-75-72",2,"3:00 - 3:30am","Sleeping and resting","","No",
"49-33-75-72",2,"3:31 - 4:00am","Sleeping and resting","","No",
"49-33-75-72",2,"4:01 - 4:30am","Sleeping and resting","","No",
"49-33-75-72",2,"4:31 - 5:00am","Sleeping and resting","","No",
"49-33-75-72",2,"5:01 - 5:30am","Sleeping and resting","","No",
"49-33-75-72",2,"5:31 - 6:00am","Sleeping and resting","","No",
"49-33-75-72",2,"6:01 - 6:30am","Commuting (to/from work or school)","","No",
"49-33-75-72",2,"6:31 - 7:00am","Commuting (to/from work or school)","","No",
"49-33-75-72",2,"7:01 - 7:30am","Food crop farming","","No",
"49-33-75-72",2,"7:31 - 8:00am","Food crop farming","","No",
"49-33-75-72",2,"8:01 - 8:30am","Food crop farming","","No",
"49-33-75-72",2,"8:31 - 9:00am","Food crop farming","","No",
"49-33-75-72",2,"9:01 - 9:30am","Food crop farming","","No",
"49-33-75-72",2,"9:31 - 10:00am","Food crop farming","","No",
"49-33-75-72",2,"10:01 -10:30am","Food crop farming","","No",
"49-33-75-72",2,"10:31 - 11:00am","Food crop farming","","No",
"49-33-75-72",2,"11:01 - 11:30am","Food crop farming","","No",
"49-33-75-72",2,"11:31 - 12:00pm","Food crop farming","","No",
"49-33-75-72",2,"12:01 - 12:30pm","Food crop farming","","No",
"49-33-75-72",2,"12:31 - 1:00pm","Food crop farming","","No",
"49-33-75-72",2,"1:01 - 1:30pm","Food crop farming","","No",
"49-33-75-72",2,"1:31 - 2:00pm","Food crop farming","","No",
"49-33-75-72",2,"2:01 - 2:30pm","Commuting (to/from work or school)","","No",
"49-33-75-72",2,"2:31 - 3:00pm","Commuting (to/from work or school)","","No",
"49-33-75-72",2,"3:00 - 3:30pm","Personal care","","No",
"49-33-75-72",2,"3:31 - 4:00pm","Cooking","","No",
"49-33-75-72",2,"4:01 - 4:30pm","Eating and drinking","","No",
"49-33-75-72",2,"4:31 - 5:00pm","Eating and drinking","","No",
"49-33-75-72",2,"5:01 - 5:30pm","Sleeping and resting","","No",
"49-33-75-72",2,"5:31 - 6:00pm","Sleeping and resting","","No",
"49-33-75-72",2,"6:01 - 6:30pm","Small livestock raising (e.g. sheep, goats, pigs)","","No",
"49-33-75-72",2,"6:31 - 7:00pm","Cooking","","No",
"49-33-75-72",2,"7:01 - 7:30pm","Cooking","","No",
"49-33-75-72",2,"7:31 - 8:00pm","Sleeping and resting","","No",
"49-33-75-72",2,"8:01 - 8:30pm","Sleeping and resting","","No",
"49-33-75-72",2,"8:31 - 9:00pm","Eating and drinking","","No",
"49-33-75-72",2,"9:01 - 9:30pm","Eating and drinking","","No",
"49-33-75-72",2,"9:31 - 10:00pm","Personal care","","No",
"49-33-75-72",2,"10:01 - 10:30pm","Sleeping and resting","","No",
"49-33-75-72",2,"10:31 - 11:00pm","Sleeping and resting","","No",
"49-33-75-72",2,"11:01 - 11:30pm","Sleeping and resting","","No",
"49-33-75-72",2,"11:31 - 12:00am","Sleeping and resting","","No",
"49-33-75-72",2,"12:01 - 12:30pm","Sleeping and resting","","No",
"49-33-75-72",2,"12:31 - 1:00am","Sleeping and resting","","No",
"49-33-75-72",2,"1:01 - 1:30am","Sleeping and resting","","No",
"49-33-75-72",2,"1:31 - 2:00am","Sleeping and resting","","No",
"49-33-75-72",2,"2:01 - 2:30am","Sleeping and resting","","No",
"49-33-75-72",2,"2:31 - 3:00am","Sleeping and resting","","No",
"72-79-79-86",1,"3:00 - 3:30am","Sleeping and resting","","No",
"72-79-79-86",1,"3:31 - 4:00am","Sleeping and resting","","No",
"72-79-79-86",1,"4:01 - 4:30am","Sleeping and resting","","No",
"72-79-79-86",1,"4:31 - 5:00am","Sleeping and resting","","No",
"72-79-79-86",1,"5:01 - 5:30am","Sleeping and resting","","No",
"72-79-79-86",1,"5:31 - 6:00am","Sleeping and resting","","No",
"72-79-79-86",1,"6:01 - 6:30am","Personal care","","No",
"72-79-79-86",1,"6:31 - 7:00am","Domestic work (incl fetching wood and water)","","No",
"72-79-79-86",1,"7:01 - 7:30am","Commuting (to/from work or school)","","No",
"72-79-79-86",1,"7:31 - 8:00am","Work as employed","","No",
"72-79-79-86",1,"8:01 - 8:30am","Work as employed","","No",
"72-79-79-86",1,"8:31 - 9:00am","Work as employed","","No",
"72-79-79-86",1,"9:01 - 9:30am","Work as employed","","No",
"72-79-79-86",1,"9:31 - 10:00am","Work as employed","","No",
"72-79-79-86",1,"10:01 -10:30am","Work as employed","","No",
"72-79-79-86",1,"10:31 - 11:00am","Work as employed","","No",
"72-79-79-86",1,"11:01 - 11:30am","Work as employed","","No",
"72-79-79-86",1,"11:31 - 12:00pm","Work as employed","","No",
"72-79-79-86",1,"12:01 - 12:30pm","Work as employed","","No",
