interview__key,r_purpose_tr__id,road_4__1,road_4__2,road_4__3,road_4__4,road_4__5,road_4__6,road_4__7,road_4__8,road_4__96,road_5
"90-86-53-30","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"90-86-53-30","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"16-75-57-30","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"60-19-22-98","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"60-19-22-98","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"97-29-58-98","Go to the market","No","No","No","No","Yes","No","No","No","No","Once or twice a month"
"97-29-58-98","Access medical treatment","No","No","No","No","Yes","No","No","No","No","A few times a year"
"51-48-94-50","Go to the market","Yes","No","No","No","Yes","No","No","No","No","Once a week or more often"
"51-48-94-50","Go to school","Yes","No","No","No","Yes","No","No","No","No","Once a week or more often"
"51-48-94-50","Got to workplace","Yes","No","No","No","Yes","No","No","No","No","Almost every week"
"97-20-59-08","Go to the market","No","No","No","No","Yes","No","No","No","No","Once a week or more often"
"97-20-59-08","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"97-20-59-08","Access medical treatment","No","No","No","No","Yes","No","No","No","No","A few times a year"
"21-43-02-41","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"82-77-24-98","Go to the market","Yes","No","No","No","Yes","No","No","No","No","Almost every week"
"82-77-24-98","Go to school","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"82-77-24-98","Access medical treatment","Yes","No","No","No","Yes","No","No","No","No","Almost every week"
"82-77-24-98","Got to workplace","Yes","No","No","No","Yes","No","No","No","No","Almost every week"
"68-99-96-16","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"68-99-96-16","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"68-99-96-16","Access medical treatment","Yes","No","No","No","Yes","No","No","No","No","Less often"
"47-95-59-62","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"47-95-59-62","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"86-57-96-89","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"68-47-81-44","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"68-47-81-44","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"36-96-75-03","Go to the market","Yes","No","No","No","Yes","No","No","No","No","Almost every week"
"36-96-75-03","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"36-96-75-03","Got to workplace","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"08-94-02-07","Go to the market","Yes","No","No","No","No","No","No","No","No","Less often"
"08-94-02-07","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"08-94-02-07","Access medical treatment","Yes","No","No","No","Yes","No","No","No","No","Less often"
"08-94-02-07","Go to the field","Yes","No","No","No","Yes","No","No","No","No","Once a week or more often"
"37-79-35-25","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"71-65-92-38","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"64-78-16-16","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"64-78-16-16","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"21-44-80-94","Go to the market","No","No","No","No","Yes","No","No","No","No","Once a week or more often"
"09-64-46-58","Go to the market","Yes","No","No","No","Yes","No","No","No","No","Once a week or more often"
"09-64-46-58","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"09-64-46-58","Access medical treatment","Yes","No","No","No","Yes","No","No","No","No","Once a week or more often"
"59-85-28-37","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"59-85-28-37","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"59-85-28-37","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"59-86-17-42","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"19-38-28-96","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"19-38-28-96","Go to school","Yes","No","No","No","No","No","No","No","No","A few times a year"
"19-38-28-96","Visit recreational places","No","No","No","No","Yes","No","No","No","No","A few times a year"
"15-65-55-76","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"06-65-59-46","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"31-55-25-17","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"31-55-25-17","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"46-83-77-72","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"13-16-83-24","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"55-65-07-83","Go to the market","Yes","No","No","No","Yes","No","No","No","No","Once or twice a month"
"55-65-07-83","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"55-65-07-83","Access medical treatment","Yes","No","No","No","Yes","No","No","No","No","A few times a year"
"19-58-06-14","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"07-67-77-44","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"07-67-77-44","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"07-67-77-44","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"30-73-95-73","Access medical treatment","No","No","No","No","Yes","No","No","No","No","Once or twice a month"
"81-01-27-26","Access medical treatment","No","No","No","No","Yes","No","No","No","No","A few times a year"
"29-63-05-43","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"69-97-70-98","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"69-97-70-98","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"69-97-70-98","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"15-06-78-78","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"15-06-78-78","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"09-89-86-48","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"66-77-69-23","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"34-54-53-25","Go to the market","Yes","No","No","No","No","No","No","No","No","Less often"
"54-15-04-81","Go to the market","No","No","Yes","No","Yes","No","No","No","No","A few times a year"
"54-15-04-81","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"54-15-04-81","Got to workplace","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"30-29-61-21","Go to the market","Yes","No","No","No","No","No","No","No","No","Less often"
"32-65-13-57","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"32-65-13-57","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"64-69-72-73","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Less often"
"25-20-08-58","Go to the market","Yes","No","No","No","No","No","No","No","No","Less often"
"12-04-44-96","Go to the market","No","No","No","No","Yes","No","No","No","No","Once or twice a month"
"12-04-44-96","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"12-04-44-96","Access medical treatment","No","No","No","No","Yes","No","No","No","No","A few times a year"
"97-37-09-60","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"26-04-59-05","Go to the market","No","No","No","No","Yes","No","No","No","No","A few times a year"
"26-04-59-05","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"26-04-59-05","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"98-27-33-85","Go to the market","No","No","No","No","Yes","No","No","No","No","Once or twice a month"
"98-27-33-85","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"98-27-33-85","Access medical treatment","No","No","No","No","Yes","No","No","No","No","A few times a year"
"65-84-88-76","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"65-84-88-76","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"65-84-88-76","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"88-58-36-62","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"68-07-50-59","Go to the market","Yes","No","No","No","Yes","No","No","No","No","Once a week or more often"
"68-07-50-59","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"68-07-50-59","Access medical treatment","Yes","No","No","No","Yes","No","No","No","No","A few times a year"
"69-15-02-37","Go to the market","Yes","No","No","No","Yes","No","No","No","No","Almost every week"
"02-78-83-36","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"97-59-33-64","Go to the market","No","No","No","No","Yes","No","No","No","No","Once or twice a month"
"97-59-33-64","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"97-59-33-64","Access medical treatment","No","No","No","No","Yes","No","No","No","No","A few times a year"
"62-96-19-75","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"62-96-19-75","Go to school","Yes","Yes","No","No","No","No","No","No","No","Once a week or more often"
"62-96-19-75","Got to workplace","Yes","No","No","No","No","No","No","No","No","Almost every week"
"73-91-22-23","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"20-05-42-35","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"41-87-52-98","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"69-31-43-37","Go to the market","No","No","No","No","Yes","No","No","No","No","A few times a year"
"69-31-43-37","Access medical treatment","No","No","No","No","Yes","No","No","No","No","A few times a year"
"53-00-97-20","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"53-00-97-20","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"33-41-86-29","Go to the market","No","No","No","No","Yes","No","No","No","No","Almost every week"
"33-41-86-29","Access medical treatment","No","No","No","No","Yes","No","No","No","No","A few times a year"
"32-86-73-25","Go to the market","No","No","No","No","Yes","No","No","No","No","Once or twice a month"
"32-86-73-25","Access medical treatment","No","No","No","No","Yes","No","No","No","No","A few times a year"
"72-97-03-54","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"72-97-03-54","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"15-89-37-89","Go to the market","Yes","No","No","No","Yes","No","No","No","No","Once a week or more often"
"15-89-37-89","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"15-89-37-89","Access medical treatment","Yes","No","No","No","Yes","No","No","No","No","A few times a year"
"12-79-12-74","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"84-49-36-60","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"84-49-36-60","Go to school","No","No","No","No","Yes","No","No","No","No","Almost every week"
"84-49-36-60","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Almost every week"
"84-49-36-60","Got to workplace","No","No","No","No","Yes","No","No","No","No","Almost every week"
"50-30-24-70","Go to the market","Yes","No","No","No","Yes","No","No","No","No","Once a week or more often"
"50-30-24-70","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"50-30-24-70","Access medical treatment","No","No","No","No","Yes","No","No","No","No","A few times a year"
"73-01-79-27","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"73-01-79-27","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"73-01-79-27","Go to the field","Yes","No","No","No","No","No","No","No","No","Almost every week"
"61-70-56-76","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"61-70-56-76","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Almost every week"
"61-70-56-76","Got to workplace","Yes","No","No","No","No","No","No","No","No","Almost every week"
"02-74-92-32","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"02-74-92-32","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"69-39-88-08","Go to the market","No","No","No","No","Yes","No","No","No","No","A few times a year"
"69-39-88-08","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"69-39-88-08","Access medical treatment","Yes","No","No","No","Yes","No","No","No","No","A few times a year"
"69-39-88-08","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"97-74-84-66","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"97-74-84-66","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"15-82-53-55","Go to the market","No","No","No","No","Yes","No","No","No","No","A few times a year"
"15-82-53-55","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"15-82-53-55","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"46-71-69-87","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"46-71-69-87","Got to workplace","Yes","No","No","No","No","No","No","No","No","Almost every week"
"46-71-69-87","Go to the field","Yes","No","No","No","No","No","No","No","No","Almost every week"
"05-64-42-77","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"05-64-42-77","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"65-63-71-66","Go to the market","Yes","No","No","No","Yes","No","No","No","No","Once a week or more often"
"65-63-71-66","Go to school","Yes","No","No","No","Yes","No","No","No","No","Once a week or more often"
"65-63-71-66","Access medical treatment","Yes","No","No","No","Yes","No","No","No","No","Varies/don’t know"
"65-63-71-66","Got to workplace","Yes","No","No","No","Yes","No","No","No","No","Once a week or more often"
"65-63-71-66","Visit friends/ relatives","Yes","No","Yes","No","Yes","No","No","No","No","Varies/don’t know"
"65-63-71-66","Go to the field","Yes","No","No","No","Yes","No","No","No","No","Varies/don’t know"
"15-51-80-47","Go to the market","Yes","No","No","No","Yes","No","No","No","No","Almost every week"
"32-74-61-81","Go to the market","No","No","No","No","Yes","No","No","No","No","A few times a year"
"32-74-61-81","Go to school","No","No","No","No","Yes","No","No","No","No","A few times a year"
"32-74-61-81","Access medical treatment","No","No","No","No","Yes","No","No","No","No","A few times a year"
"36-59-31-86","Go to the market","No","No","No","No","Yes","No","No","No","No","Once or twice a month"
"36-59-31-86","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"36-59-31-86","Access medical treatment","No","No","No","No","Yes","No","No","No","No","A few times a year"
"73-83-46-14","Go to the market","No","No","No","No","Yes","No","No","No","No","A few times a year"
"73-83-46-14","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"73-83-46-14","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"07-04-05-10","Go to the market","Yes","No","No","No","Yes","No","No","No","No","Almost every week"
"07-04-05-10","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"99-97-90-90","Go to the market","Yes","No","No","No","Yes","No","No","No","No","Once a week or more often"
"99-97-90-90","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"99-97-90-90","Visit recreational places","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"53-39-03-44","Go to the market","No","No","No","No","Yes","No","No","No","No","A few times a year"
"53-39-03-44","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"53-39-03-44","Access medical treatment","Yes","No","No","No","Yes","No","No","No","No","A few times a year"
"85-50-39-09","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"85-50-39-09","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"85-50-39-09","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"85-50-39-09","Go to the field","Yes","No","No","No","No","No","No","No","No","Almost every week"
"46-32-17-36","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"46-32-17-36","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"85-98-37-69","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"85-98-37-69","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"85-98-37-69","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"85-98-37-69","Go to the field","Yes","No","No","No","No","No","No","No","No","Almost every week"
"65-26-91-15","Go to the market","No","No","No","No","Yes","No","No","No","No","A few times a year"
"65-26-91-15","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"65-26-91-15","Access medical treatment","No","No","No","No","Yes","No","No","No","No","A few times a year"
"65-45-62-39","Go to the market","No","No","No","No","Yes","No","No","No","No","A few times a year"
"65-45-62-39","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"65-45-62-39","Access medical treatment","No","No","No","No","Yes","No","No","No","No","A few times a year"
"47-59-10-25","Go to the market","No","No","No","No","Yes","No","No","No","No","A few times a year"
"47-59-10-25","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"47-59-10-25","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"47-59-10-25","Go to the field","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"03-90-73-99","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"03-90-73-99","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"03-90-73-99","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"43-25-90-61","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"49-70-00-09","Go to the market","No","No","No","No","Yes","No","No","No","No","Less often"
"49-70-00-09","Access medical treatment","Yes","No","No","No","Yes","No","No","No","No","Varies/don’t know"
"49-70-00-09","Got to workplace","Yes","No","No","No","Yes","No","No","No","No","Once a week or more often"
"06-94-49-47","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"06-94-49-47","Go to the field","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"19-04-54-37","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"19-04-54-37","Visit recreational places","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"19-04-54-37","Go to the field","Yes","No","No","No","No","No","No","No","No","Almost every week"
"59-57-12-16","Go to the market","No","No","No","No","Yes","No","No","No","No","A few times a year"
"59-57-12-16","Go to school","Yes","No","No","No","Yes","No","No","No","No","Once a week or more often"
"59-57-12-16","Access medical treatment","No","No","No","No","Yes","No","No","No","No","A few times a year"
"49-28-72-36","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"49-28-72-36","Go to school","Yes","No","No","No","Yes","No","No","No","No","Once a week or more often"
"49-28-72-36","Access medical treatment","No","No","No","No","Yes","No","No","No","No","Varies/don’t know"
"49-28-72-36","Visit friends/ relatives","Yes","No","No","No","Yes","No","No","No","No","Once a week or more often"
"49-28-72-36","Go to the field","Yes","No","No","No","Yes","No","No","No","No","Once a week or more often"
"93-14-44-32","Go to the market","Yes","No","No","No","Yes","No","No","No","No","Once or twice a month"
"93-14-44-32","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"93-14-44-32","Access medical treatment","Yes","No","No","No","Yes","No","No","No","No","A few times a year"
"51-90-88-91","Go to the market","No","No","No","No","Yes","No","No","No","No","A few times a year"
"51-90-88-91","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"51-90-88-91","Access medical treatment","No","No","No","No","Yes","No","No","No","No","Once or twice a month"
"51-90-88-91","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","A few times a year"
"12-47-74-84","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"12-47-74-84","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"12-47-74-84","Access medical treatment","No","No","No","No","Yes","No","No","No","No","A few times a year"
"66-45-27-28","Go to the market","Yes","No","No","No","Yes","No","No","No","No","Once a week or more often"
"61-66-59-51","Go to the market","No","No","No","No","Yes","No","No","No","No","A few times a year"
"61-66-59-51","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"61-66-59-51","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"78-64-43-02","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"78-64-43-02","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"09-79-38-80","Go to the market","Yes","No","No","No","Yes","No","No","No","No","Once a week or more often"
"03-23-67-97","Go to the market","Yes","No","No","No","Yes","No","No","No","No","Once a week or more often"
"03-23-67-97","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"03-23-67-97","Access medical treatment","Yes","No","Yes","No","Yes","No","No","No","No","Varies/don’t know"
"03-23-67-97","Got to workplace","Yes","No","No","No","Yes","No","No","No","No","Once a week or more often"
"03-23-67-97","Visit friends/ relatives","No","No","No","No","Yes","No","No","No","No","Varies/don’t know"
"84-81-25-13","Go to the market","No","No","No","No","Yes","No","No","No","No","Once or twice a month"
"84-81-25-13","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"84-81-25-13","Access medical treatment","No","No","No","No","Yes","No","No","No","No","A few times a year"
"01-19-86-40","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"01-19-86-40","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"01-19-86-40","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"69-16-25-63","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"69-16-25-63","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"58-95-91-31","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"58-95-91-31","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"58-95-91-31","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Almost every week"
"11-58-78-70","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"11-58-78-70","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"11-58-78-70","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"41-24-59-26","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"41-24-59-26","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"98-97-38-21","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"92-08-97-62","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"92-08-97-62","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"59-21-82-77","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"59-21-82-77","Access medical treatment","No","No","No","No","Yes","No","No","No","No","Varies/don’t know"
"59-21-82-77","Go to the field","Yes","No","No","No","No","No","No","No","No","Less often"
"80-20-31-51","Go to the market","No","No","No","No","Yes","No","No","No","No","Once a week or more often"
"33-11-85-60","Go to the market","Yes","No","No","No","Yes","No","No","No","No","Once or twice a month"
"33-11-85-60","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"33-11-85-60","Access medical treatment","No","No","No","No","Yes","No","No","No","No","A few times a year"
"06-48-61-69","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"12-93-60-92","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"12-93-60-92","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"11-11-55-95","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"11-11-55-95","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"11-11-55-95","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"82-15-11-19","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"95-73-95-89","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"02-47-29-85","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"02-47-29-85","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"91-34-05-43","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"91-34-05-43","Access medical treatment","Yes","No","No","No","No","No","No","No","No","A few times a year"
"91-34-05-43","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"29-34-28-44","Got to workplace","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"54-07-56-18","Go to the market","Yes","No","No","No","Yes","No","No","No","No","Once a week or more often"
"54-07-56-18","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"54-07-56-18","Access medical treatment","No","No","No","No","Yes","No","No","No","No","Varies/don’t know"
"54-07-56-18","Got to workplace","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"54-07-56-18","Go to the field","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"02-67-98-73","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"02-67-98-73","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"02-67-98-73","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"89-44-00-22","Go to the market","No","No","No","No","Yes","No","No","No","No","A few times a year"
"89-44-00-22","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"89-44-00-22","Access medical treatment","Yes","No","No","No","No","No","No","No","No","A few times a year"
"25-47-42-18","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"25-47-42-18","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"92-95-45-69","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"25-17-75-96","Go to the market","No","No","No","No","Yes","No","No","No","No","A few times a year"
"25-17-75-96","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"25-17-75-96","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"08-10-28-09","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"08-10-28-09","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"08-10-28-09","Access medical treatment","No","No","No","No","Yes","No","No","No","No","Once or twice a month"
"63-11-66-98","Go to the market","No","No","Yes","No","Yes","No","No","No","No","A few times a year"
"63-11-66-98","Access medical treatment","No","No","Yes","No","Yes","No","No","No","No","A few times a year"
"90-89-89-25","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"90-89-89-25","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"90-89-89-25","Access medical treatment","No","No","No","No","Yes","No","No","No","No","Varies/don’t know"
"90-89-89-25","Got to workplace","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"90-89-89-25","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"90-89-89-25","Go to the field","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"01-16-33-75","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"37-73-98-41","Go to the market","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"37-73-98-41","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"37-73-98-41","Access medical treatment","Yes","No","No","No","Yes","No","No","No","No","A few times a year"
"48-88-82-47","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"44-96-14-86","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"44-96-14-86","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"47-83-83-86","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"47-83-83-86","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"47-83-83-86","Access medical treatment","No","No","No","No","Yes","No","No","No","No","Once a week or more often"
"79-40-96-41","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"79-40-96-41","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
