interview__key,access_internet,internet_home,distance_internet,inter_activity__1,inter_activity__2,inter_activity__3,inter_activity__4,inter_activity__5,inter_activity__6,inter_activity__7,inter_activity__8,inter_activity__9,inter_activity__10,inter_activity__96,inter_activity__n888,inter_activity__n999,inter_activity_oth,cost_internet,internet_purpose__1,internet_purpose__2,internet_purpose__3,internet_purpose__4,internet_purpose__5,internet_purpose__6,internet_purpose__96,internet_purpose__n888,internet_purpose__n999,internet_purpose_oth
"87-43-28-28","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"02-59-28-55","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"41-71-16-88","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"91-57-08-43","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"63-99-85-70","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-43-78-90","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-38-94-21","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"77-42-43-43","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"68-60-50-68","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"46-89-69-47","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"46-72-66-83","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"25-02-52-66","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"55-56-28-22","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"99-17-74-11","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"46-53-61-02","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,1500,,,,,,,,,,
"10-77-75-51","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-70-88-23","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"50-33-80-84","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"21-95-76-65","Yes","Yes",,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No",,200,,,,,,,,,,
"91-60-65-39","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"42-15-16-06","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-11-52-27","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"87-56-56-81","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"81-79-89-86","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"10-18-23-80","Yes","Yes",,"Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No",,4000,,,,,,,,,,
"65-08-75-81","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-59-52-11","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"31-09-36-85","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-04-00-40","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-18-38-35","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"83-34-07-73","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"70-36-24-93","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"64-46-73-61","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-37-47-48","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-02-49-30","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"97-28-37-38","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"04-02-73-28","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"57-09-51-71","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"45-10-68-85","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,600,,,,,,,,,,
"72-72-49-77","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"61-58-42-30","Yes","No","more than 2000 m","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No",,200,,,,,,,,,,
"46-76-02-18","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"32-71-82-87","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"51-19-72-02","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"98-92-34-42","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"49-20-15-79","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"19-17-82-94","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"26-53-83-57","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"35-77-55-36","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"60-19-93-23","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,1200,,,,,,,,,,
"98-71-23-55","Yes","No","more than 2000 m","Yes","No","No","No","No","No","No","No","No","No","No","No","No",,500,,,,,,,,,,
"88-09-79-89","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"17-30-57-13","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"34-24-20-27","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-99-53-09","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"62-74-89-68","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"10-78-86-05","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"58-17-83-09","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-94-71-57","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-61-09-88","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-63-66-86","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"31-45-42-89","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"53-01-20-30","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-52-61-75","Yes","Yes",,"Yes","No","Yes","Yes","No","No","No","No","Yes","No","No","No","No",,1000,,,,,,,,,,
"64-05-06-14","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-32-01-29","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-80-34-20","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"10-62-40-22","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"82-40-44-86","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"52-02-93-49","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-99-56-40","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"32-71-99-16","Yes","Yes",,"Yes","Yes","No","Yes","No","Yes","No","Yes","Yes","No","No","No","No",,1000,,,,,,,,,,
"91-09-88-25","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"53-58-51-62","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-92-63-73","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"06-17-24-58","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"23-78-50-31","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"20-84-25-59","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"97-31-09-83","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"56-22-99-66","Yes","Yes",,"Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No",,1000,,,,,,,,,,
"05-92-75-52","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"56-78-97-61","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"89-05-59-72","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"50-93-16-91","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"89-68-31-84","Yes","Yes",,"Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No",,600,,,,,,,,,,
"37-58-34-11","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-93-90-01","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-04-89-61","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"98-42-90-09","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"81-57-29-94","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"55-74-55-01","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"35-03-81-94","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"87-29-60-32","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"59-04-53-64","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"82-68-38-51","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"64-96-99-21","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"36-02-93-74","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"56-43-23-52","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"42-33-55-75","Yes","No","more than 2000 m","Yes","No","No","No","No","No","No","No","No","No","No","No","No",,1000,,,,,,,,,,
"67-03-64-23","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"34-93-29-30","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74-55-51-40","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"64-62-65-29","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,600,,,,,,,,,,
"30-54-31-50","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"42-02-08-83","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"04-71-60-91","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,1000,,,,,,,,,,
"37-15-67-95","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"42-23-71-10","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"50-11-26-74","Yes","No","501-1000 m","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No",,3000,,,,,,,,,,
"41-04-96-60","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"64-11-10-98","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"57-81-30-05","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-77-78-80","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"50-74-95-60","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"99-69-07-36","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-52-87-82","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"36-65-12-21","Yes","Yes",,"Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No",,1500,,,,,,,,,,
"97-41-99-18","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"90-57-88-40","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"38-86-39-27","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"03-07-08-19","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-39-10-40","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"06-58-90-91","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"20-64-53-81","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"64-24-49-94","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"84-08-92-59","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"80-92-01-63","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"39-04-13-87","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"12-81-58-78","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,500,,,,,,,,,,
"07-91-23-12","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"46-43-23-18","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"48-70-52-60","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"64-66-30-53","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"07-19-59-75","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,600,,,,,,,,,,
"03-69-84-05","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"55-07-48-89","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"84-64-87-37","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"01-15-12-42","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"99-30-86-99","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"43-03-84-96","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"16-96-89-30","Yes","Yes",,"Yes","No","Yes","Yes","No","No","No","No","Yes","No","No","No","No",,300,,,,,,,,,,
"26-40-62-78","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"45-82-95-63","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"19-12-89-41","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-61-90-88","Yes","No","1001-1500 m","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No",,1000,,,,,,,,,,
"01-74-93-41","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,2000,,,,,,,,,,
"38-25-54-65","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"21-70-86-32","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"02-81-96-02","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,600,,,,,,,,,,
"54-34-58-95","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,600,,,,,,,,,,
"76-19-75-88","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-74-73-77","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,1200,,,,,,,,,,
"08-37-41-83","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"68-02-84-17","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"75-80-31-44","Yes","Yes",,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No",,2000,,,,,,,,,,
"27-87-86-78","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"69-86-48-74","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-45-11-71","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"04-56-93-47","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"48-20-93-40","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"77-28-28-65","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"11-74-52-10","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-73-69-92","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-25-85-30","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"97-74-49-80","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-28-28-23","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"60-02-55-31","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"82-11-02-31","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"57-80-52-25","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-15-05-10","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74-51-85-05","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-09-61-31","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"93-25-93-51","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"46-18-65-43","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"04-39-31-02","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-71-10-81","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"12-15-65-08","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-29-85-16","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-69-40-35","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"06-79-89-11","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"21-46-83-44","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"53-46-63-99","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"92-47-39-90","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"48-13-13-53","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-45-98-08","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-13-82-78","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"38-34-24-20","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-32-48-88","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"38-26-85-56","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-26-58-26","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"98-72-74-27","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-71-39-84","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-94-31-61","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"76-87-83-96","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"76-33-66-65","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"20-69-31-32","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"32-73-67-08","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,200,,,,,,,,,,
"52-15-60-99","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"82-73-01-57","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"89-62-46-70","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"54-18-77-83","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"54-86-93-60","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-07-96-51","Yes","Yes",,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No",,200,,,,,,,,,,
"10-60-87-78","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"60-37-22-12","Yes","Yes",,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No",,2000,,,,,,,,,,
"65-07-81-76","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-01-94-60","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"26-94-35-48","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"34-70-02-31","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"04-31-65-65","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,6000,,,,,,,,,,
"95-85-00-75","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"41-04-08-56","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"36-17-00-87","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-33-40-10","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"27-67-11-74","Yes","No","100-500 m","Yes","Yes","Yes","Yes","No","Yes","No","No","No","No","No","No","No",,1000,,,,,,,,,,
"42-16-66-43","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"07-13-95-29","Yes","Yes",,"Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No",,1000,,,,,,,,,,
"96-93-55-42","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"35-46-21-62","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"40-51-79-00","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"80-05-91-55","Yes","Yes",,"Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No",,1000,,,,,,,,,,
"59-22-24-47","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-46-05-26","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"01-54-87-19","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"64-06-48-62","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"21-65-85-03","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,1000,,,,,,,,,,
"03-81-70-83","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,1000,,,,,,,,,,
"22-43-82-01","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"40-89-32-79","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-65-34-20","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"17-73-42-21","Yes","Yes",,"Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No",,1000,,,,,,,,,,
"86-29-59-93","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-87-27-22","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"17-95-26-62","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-23-74-18","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","Yes","Yes","No","No","No",,1000,"No","Yes","No","No","No","No","No","No","No",
"69-47-17-72","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"77-46-09-31","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"97-62-36-16","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"39-46-61-12","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"51-78-77-10","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-19-67-91","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"90-10-35-11","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"43-53-25-48","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"91-87-02-88","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"54-62-08-69","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-56-30-78","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-23-42-65","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"59-85-68-42","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"84-09-48-58","Yes","Yes",,"Yes","No","Yes","No","No","No","No","No","Yes","No","No","No","No",,300,,,,,,,,,,
"75-58-20-42","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-68-70-04","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"51-54-98-03","Yes","Yes",,"Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No",,600,,,,,,,,,,
"90-58-96-49","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"07-07-62-62","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"26-08-54-15","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"98-80-86-00","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"19-36-93-83","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"39-74-73-78","Yes","No","100-500 m","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,3000,,,,,,,,,,
"73-63-00-42","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-80-74-06","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"40-74-32-61","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-10-30-55","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"93-89-51-75","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"75-95-38-57","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"34-96-82-10","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"90-41-75-26","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"93-64-37-20","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"91-66-07-16","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"60-51-83-59","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"76-32-07-05","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"16-40-92-10","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"24-75-24-45","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"93-05-25-38","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","No","Yes","No","No","No","No",,3000,,,,,,,,,,
"59-77-15-06","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"43-11-20-48","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"38-02-62-89","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"21-01-77-10","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"81-78-91-05","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"47-09-64-37","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"34-25-65-08","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-44-30-89","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74-03-89-65","Yes","Yes",,"Yes","Yes","No","Yes","Yes","Yes","No","No","Yes","No","No","No","No",,500,,,,,,,,,,
"56-65-93-48","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-39-11-55","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-03-04-43","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"27-47-38-04","Yes","Yes",,"Yes","Yes","No","Yes","No","Yes","No","No","Yes","No","No","No","No",,1000,,,,,,,,,,
"43-92-12-14","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,1500,,,,,,,,,,
"05-86-89-30","Yes","Yes",,"Yes","Yes","No","Yes","No","Yes","Yes","No","No","No","No","No","No",,500,,,,,,,,,,
"84-33-11-24","Yes","Yes",,"Yes","Yes","No","Yes","No","No","Yes","No","No","No","No","No","No",,1000,,,,,,,,,,
"79-96-52-99","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"27-91-30-19","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,600,,,,,,,,,,
"49-11-32-04","Yes","Yes",,"Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No",,500,,,,,,,,,,
"88-01-30-83","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,3000,,,,,,,,,,
"53-42-52-41","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-88-95-82","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-20-34-87","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"62-58-98-18","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,3000,,,,,,,,,,
"10-26-36-54","Yes","Yes",,"Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,300,,,,,,,,,,
"97-96-81-02","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-40-66-47","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-40-35-80","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"79-71-02-69","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"25-22-65-60","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"89-59-08-73","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"91-40-38-85","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,600,,,,,,,,,,
"17-33-53-75","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"48-20-09-62","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-88-28-45","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"92-61-60-00","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"98-05-61-12","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,1200,,,,,,,,,,
"49-80-41-29","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"56-67-61-31","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,6000,,,,,,,,,,
"93-39-60-64","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,1500,,,,,,,,,,
"75-50-72-64","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-68-33-58","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"67-51-21-12","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"92-63-14-10","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"23-95-53-31","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"76-83-42-25","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,600,,,,,,,,,,
"34-04-41-33","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-40-10-81","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"32-27-90-36","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"34-35-99-68","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
