interview__key,r_members__id,f_time__id,f_prim,f_prim_o,f_sec,f_seca
"31-67-19-52",1,"3:00 - 3:30am","Sleeping and resting","","No",
"31-67-19-52",1,"3:31 - 4:00am","Sleeping and resting","","No",
"31-67-19-52",1,"4:01 - 4:30am","Sleeping and resting","","No",
"31-67-19-52",1,"4:31 - 5:00am","Sleeping and resting","","No",
"31-67-19-52",1,"5:01 - 5:30am","Sleeping and resting","","No",
"31-67-19-52",1,"5:31 - 6:00am","Sleeping and resting","","No",
"31-67-19-52",1,"6:01 - 6:30am","Sleeping and resting","","No",
"31-67-19-52",1,"6:31 - 7:00am","Personal care","","No",
"31-67-19-52",1,"7:01 - 7:30am","Personal care","","No",
"31-67-19-52",1,"7:31 - 8:00am","Eating and drinking","","No",
"31-67-19-52",1,"8:01 - 8:30am","Eating and drinking","","Yes","Pasture farming"
"31-67-19-52",1,"8:31 - 9:00am","Own business work","","No",
"31-67-19-52",1,"9:01 - 9:30am","Own business work","","No",
"31-67-19-52",1,"9:31 - 10:00am","Own business work","","No",
"31-67-19-52",1,"10:01 -10:30am","Own business work","","No",
"31-67-19-52",1,"10:31 - 11:00am","Own business work","","No",
"31-67-19-52",1,"11:01 - 11:30am","Own business work","","No",
"31-67-19-52",1,"11:31 - 12:00pm","Own business work","","Yes","Commuting (to/from work or school)"
"31-67-19-52",1,"12:01 - 12:30pm","Own business work","","No",
"31-67-19-52",1,"12:31 - 1:00pm","Commuting (to/from work or school)","","No",
"31-67-19-52",1,"1:01 - 1:30pm","Eating and drinking","","No",
"31-67-19-52",1,"1:31 - 2:00pm","Eating and drinking","","No",
"31-67-19-52",1,"2:01 - 2:30pm","Eating and drinking","","No",
"31-67-19-52",1,"2:31 - 3:00pm","Small livestock raising (e.g. sheep, goats, pigs)","","No",
"31-67-19-52",1,"3:00 - 3:30pm","Small livestock raising (e.g. sheep, goats, pigs)","","No",
"31-67-19-52",1,"3:31 - 4:00pm","Small livestock raising (e.g. sheep, goats, pigs)","","No",
"31-67-19-52",1,"4:01 - 4:30pm","Small livestock raising (e.g. sheep, goats, pigs)","","No",
"31-67-19-52",1,"4:31 - 5:00pm","Small livestock raising (e.g. sheep, goats, pigs)","","No",
"31-67-19-52",1,"5:01 - 5:30pm","Small livestock raising (e.g. sheep, goats, pigs)","","No",
"31-67-19-52",1,"5:31 - 6:00pm","Small livestock raising (e.g. sheep, goats, pigs)","","No",
"31-67-19-52",1,"6:01 - 6:30pm","Small livestock raising (e.g. sheep, goats, pigs)","","No",
"31-67-19-52",1,"6:31 - 7:00pm","Small livestock raising (e.g. sheep, goats, pigs)","","No",
"31-67-19-52",1,"7:01 - 7:30pm","Eating and drinking","","No",
"31-67-19-52",1,"7:31 - 8:00pm","Eating and drinking","","No",
"31-67-19-52",1,"8:01 - 8:30pm","Eating and drinking","","No",
"31-67-19-52",1,"8:31 - 9:00pm","Sleeping and resting","","No",
"31-67-19-52",1,"9:01 - 9:30pm","Sleeping and resting","","No",
"31-67-19-52",1,"9:31 - 10:00pm","Sleeping and resting","","No",
"31-67-19-52",1,"10:01 - 10:30pm","Sleeping and resting","","No",
"31-67-19-52",1,"10:31 - 11:00pm","Sleeping and resting","","No",
"31-67-19-52",1,"11:01 - 11:30pm","Sleeping and resting","","No",
"31-67-19-52",1,"11:31 - 12:00am","Sleeping and resting","","No",
"31-67-19-52",1,"12:01 - 12:30pm","Sleeping and resting","","No",
"31-67-19-52",1,"12:31 - 1:00am","Sleeping and resting","","No",
"31-67-19-52",1,"1:01 - 1:30am","Sleeping and resting","","No",
"31-67-19-52",1,"1:31 - 2:00am","Sleeping and resting","","No",
"31-67-19-52",1,"2:01 - 2:30am","Sleeping and resting","","No",
"31-67-19-52",1,"2:31 - 3:00am","Sleeping and resting","","No",
"31-67-19-52",2,"3:00 - 3:30am","Sleeping and resting","","No",
"31-67-19-52",2,"3:31 - 4:00am","Sleeping and resting","","No",
"31-67-19-52",2,"4:01 - 4:30am","Sleeping and resting","","No",
"31-67-19-52",2,"4:31 - 5:00am","Sleeping and resting","","No",
"31-67-19-52",2,"5:01 - 5:30am","Sleeping and resting","","No",
"31-67-19-52",2,"5:31 - 6:00am","Sleeping and resting","","No",
"31-67-19-52",2,"6:01 - 6:30am","Sleeping and resting","","No",
"31-67-19-52",2,"6:31 - 7:00am","Sleeping and resting","","No",
"31-67-19-52",2,"7:01 - 7:30am","Cooking","","Yes","Other➡️specify…"
"31-67-19-52",2,"7:31 - 8:00am","Cooking","","No",
"31-67-19-52",2,"8:01 - 8:30am","Cooking","","No",
"31-67-19-52",2,"8:31 - 9:00am","Cooking","","No",
"31-67-19-52",2,"9:01 - 9:30am","Eating and drinking","","No",
"31-67-19-52",2,"9:31 - 10:00am","Eating and drinking","","No",
"31-67-19-52",2,"10:01 -10:30am","Food crop farming","","No",
"31-67-19-52",2,"10:31 - 11:00am","Food crop farming","","No",
"31-67-19-52",2,"11:01 - 11:30am","Food crop farming","","No",
"31-67-19-52",2,"11:31 - 12:00pm","Food crop farming","","No",
"31-67-19-52",2,"12:01 - 12:30pm","Cooking","","No",
"31-67-19-52",2,"12:31 - 1:00pm","Cooking","","No",
"31-67-19-52",2,"1:01 - 1:30pm","Cooking","","No",
"31-67-19-52",2,"1:31 - 2:00pm","Eating and drinking","","No",
"31-67-19-52",2,"2:01 - 2:30pm","Eating and drinking","","No",
"31-67-19-52",2,"2:31 - 3:00pm","Domestic work (incl fetching wood and water)","","No",
"31-67-19-52",2,"3:00 - 3:30pm","Domestic work (incl fetching wood and water)","","No",
"31-67-19-52",2,"3:31 - 4:00pm","Domestic work (incl fetching wood and water)","","No",
"31-67-19-52",2,"4:01 - 4:30pm","Domestic work (incl fetching wood and water)","","No",
"31-67-19-52",2,"4:31 - 5:00pm","Own business work","","No",
"31-67-19-52",2,"5:01 - 5:30pm","Own business work","","No",
"31-67-19-52",2,"5:31 - 6:00pm","Own business work","","No",
"31-67-19-52",2,"6:01 - 6:30pm","Own business work","","No",
"31-67-19-52",2,"6:31 - 7:00pm","Cooking","","No",
"31-67-19-52",2,"7:01 - 7:30pm","Eating and drinking","","No",
"31-67-19-52",2,"7:31 - 8:00pm","Eating and drinking","","No",
"31-67-19-52",2,"8:01 - 8:30pm","Sleeping and resting","","No",
"31-67-19-52",2,"8:31 - 9:00pm","Sleeping and resting","","No",
"31-67-19-52",2,"9:01 - 9:30pm","Sleeping and resting","","No",
"31-67-19-52",2,"9:31 - 10:00pm","Sleeping and resting","","No",
"31-67-19-52",2,"10:01 - 10:30pm","Sleeping and resting","","No",
"31-67-19-52",2,"10:31 - 11:00pm","Sleeping and resting","","No",
"31-67-19-52",2,"11:01 - 11:30pm","Sleeping and resting","","No",
"31-67-19-52",2,"11:31 - 12:00am","Sleeping and resting","","No",
"31-67-19-52",2,"12:01 - 12:30pm","Sleeping and resting","","No",
"31-67-19-52",2,"12:31 - 1:00am","Sleeping and resting","","No",
"31-67-19-52",2,"1:01 - 1:30am","Sleeping and resting","","No",
"31-67-19-52",2,"1:31 - 2:00am","Sleeping and resting","","No",
"31-67-19-52",2,"2:01 - 2:30am","Sleeping and resting","","No",
"31-67-19-52",2,"2:31 - 3:00am","Sleeping and resting","","No",
"85-11-91-18",1,"3:00 - 3:30am","Sleeping and resting","","No",
"85-11-91-18",1,"3:31 - 4:00am","Sleeping and resting","","No",
"85-11-91-18",1,"4:01 - 4:30am","Sleeping and resting","","No",
"85-11-91-18",1,"4:31 - 5:00am","Sleeping and resting","","No",
"85-11-91-18",1,"5:01 - 5:30am","Sleeping and resting","","No",
"85-11-91-18",1,"5:31 - 6:00am","Sleeping and resting","","No",
"85-11-91-18",1,"6:01 - 6:30am","Sleeping and resting","","No",
"85-11-91-18",1,"6:31 - 7:00am","Sleeping and resting","","No",
"85-11-91-18",1,"7:01 - 7:30am","Eating and drinking","","No",
"85-11-91-18",1,"7:31 - 8:00am","Eating and drinking","","No",
"85-11-91-18",1,"8:01 - 8:30am","Large livestock raising (e.g. cattle, camel)","","No",
"85-11-91-18",1,"8:31 - 9:00am","Large livestock raising (e.g. cattle, camel)","","No",
"85-11-91-18",1,"9:01 - 9:30am","Large livestock raising (e.g. cattle, camel)","","No",
"85-11-91-18",1,"9:31 - 10:00am","Large livestock raising (e.g. cattle, camel)","","No",
"85-11-91-18",1,"10:01 -10:30am","Large livestock raising (e.g. cattle, camel)","","Yes","Personal care"
"85-11-91-18",1,"10:31 - 11:00am","Large livestock raising (e.g. cattle, camel)","","No",
"85-11-91-18",1,"11:01 - 11:30am","Large livestock raising (e.g. cattle, camel)","","No",
"85-11-91-18",1,"11:31 - 12:00pm","Large livestock raising (e.g. cattle, camel)","","No",
"85-11-91-18",1,"12:01 - 12:30pm","Commuting (to/from work or school)","","No",
"85-11-91-18",1,"12:31 - 1:00pm","Eating and drinking","","No",
"85-11-91-18",1,"1:01 - 1:30pm","Eating and drinking","","No",
"85-11-91-18",1,"1:31 - 2:00pm","Eating and drinking","","No",
"85-11-91-18",1,"2:01 - 2:30pm","Other➡️specify…","Attending family meeting","No",
"85-11-91-18",1,"2:31 - 3:00pm","Other➡️specify…","Attending family meeting","No",
"85-11-91-18",1,"3:00 - 3:30pm","Other➡️specify…","Attending family meeting","No",
"85-11-91-18",1,"3:31 - 4:00pm","Other➡️specify…","Attending family meeting","No",
"85-11-91-18",1,"4:01 - 4:30pm","Other➡️specify…","Attending family meeting","No",
"85-11-91-18",1,"4:31 - 5:00pm","Other➡️specify…","Attending family meeting","No",
"85-11-91-18",1,"5:01 - 5:30pm","Other➡️specify…","Attending family meeting","No",
"85-11-91-18",1,"5:31 - 6:00pm","Large livestock raising (e.g. cattle, camel)","","No",
"85-11-91-18",1,"6:01 - 6:30pm","Large livestock raising (e.g. cattle, camel)","","No",
"85-11-91-18",1,"6:31 - 7:00pm","Sleeping and resting","","No",
"85-11-91-18",1,"7:01 - 7:30pm","Eating and drinking","","Yes","Watching TV/listening to radio/reading"
"85-11-91-18",1,"7:31 - 8:00pm","Eating and drinking","","Yes","Watching TV/listening to radio/reading"
"85-11-91-18",1,"8:01 - 8:30pm","Eating and drinking","","Yes","Watching TV/listening to radio/reading"
"85-11-91-18",1,"8:31 - 9:00pm","Watching TV/listening to radio/reading","","No",
"85-11-91-18",1,"9:01 - 9:30pm","Watching TV/listening to radio/reading","","No",
"85-11-91-18",1,"9:31 - 10:00pm","Watching TV/listening to radio/reading","","No",
"85-11-91-18",1,"10:01 - 10:30pm","Sleeping and resting","","No",
"85-11-91-18",1,"10:31 - 11:00pm","Sleeping and resting","","No",
"85-11-91-18",1,"11:01 - 11:30pm","Sleeping and resting","","No",
"85-11-91-18",1,"11:31 - 12:00am","Sleeping and resting","","No",
"85-11-91-18",1,"12:01 - 12:30pm","Sleeping and resting","","No",
"85-11-91-18",1,"12:31 - 1:00am","Sleeping and resting","","No",
"85-11-91-18",1,"1:01 - 1:30am","Sleeping and resting","","No",
"85-11-91-18",1,"1:31 - 2:00am","Sleeping and resting","","No",
"85-11-91-18",1,"2:01 - 2:30am","Sleeping and resting","","No",
"85-11-91-18",1,"2:31 - 3:00am","Sleeping and resting","","No",
"85-11-91-18",2,"3:00 - 3:30am","Sleeping and resting","","No",
"85-11-91-18",2,"3:31 - 4:00am","Sleeping and resting","","No",
"85-11-91-18",2,"4:01 - 4:30am","Sleeping and resting","","No",
"85-11-91-18",2,"4:31 - 5:00am","Sleeping and resting","","No",
"85-11-91-18",2,"5:01 - 5:30am","Sleeping and resting","","No",
"85-11-91-18",2,"5:31 - 6:00am","Sleeping and resting","","No",
"85-11-91-18",2,"6:01 - 6:30am","Cooking","","No",
"85-11-91-18",2,"6:31 - 7:00am","Cooking","","No",
"85-11-91-18",2,"7:01 - 7:30am","Care for children","","Yes","Care for children"
"85-11-91-18",2,"7:31 - 8:00am","Eating and drinking","","No",
"85-11-91-18",2,"8:01 - 8:30am","Domestic work (incl fetching wood and water)","","No",
"85-11-91-18",2,"8:31 - 9:00am","Domestic work (incl fetching wood and water)","","No",
"85-11-91-18",2,"9:01 - 9:30am","Domestic work (incl fetching wood and water)","","Yes","Poultry raising (e.g. chickens, ducks, turkeys)"
"85-11-91-18",2,"9:31 - 10:00am","Domestic work (incl fetching wood and water)","","No",
"85-11-91-18",2,"10:01 -10:30am","Own business work","","No",
"85-11-91-18",2,"10:31 - 11:00am","Own business work","","No",
"85-11-91-18",2,"11:01 - 11:30am","Own business work","","No",
"85-11-91-18",2,"11:31 - 12:00pm","Own business work","","No",
"85-11-91-18",2,"12:01 - 12:30pm","Cooking","","No",
"85-11-91-18",2,"12:31 - 1:00pm","Cooking","","No",
"85-11-91-18",2,"1:01 - 1:30pm","Eating and drinking","","No",
"85-11-91-18",2,"1:31 - 2:00pm","Eating and drinking","","No",
"85-11-91-18",2,"2:01 - 2:30pm","Domestic work (incl fetching wood and water)","","No",
"85-11-91-18",2,"2:31 - 3:00pm","Domestic work (incl fetching wood and water)","","No",
"85-11-91-18",2,"3:00 - 3:30pm","Domestic work (incl fetching wood and water)","","No",
"85-11-91-18",2,"3:31 - 4:00pm","Domestic work (incl fetching wood and water)","","No",
"85-11-91-18",2,"4:01 - 4:30pm","Domestic work (incl fetching wood and water)","","No",
"85-11-91-18",2,"4:31 - 5:00pm","Personal care","","No",
"85-11-91-18",2,"5:01 - 5:30pm","Personal care","","No",
"85-11-91-18",2,"5:31 - 6:00pm","Care for children","","No",
"85-11-91-18",2,"6:01 - 6:30pm","Cooking","","No",
"85-11-91-18",2,"6:31 - 7:00pm","Cooking","","Yes","Watching TV/listening to radio/reading"
"85-11-91-18",2,"7:01 - 7:30pm","Eating and drinking","","Yes","Watching TV/listening to radio/reading"
"85-11-91-18",2,"7:31 - 8:00pm","Eating and drinking","","Yes","Watching TV/listening to radio/reading"
"85-11-91-18",2,"8:01 - 8:30pm","Watching TV/listening to radio/reading","","No",
"85-11-91-18",2,"8:31 - 9:00pm","Watching TV/listening to radio/reading","","No",
"85-11-91-18",2,"9:01 - 9:30pm","Sleeping and resting","","No",
"85-11-91-18",2,"9:31 - 10:00pm","Sleeping and resting","","No",
"85-11-91-18",2,"10:01 - 10:30pm","Sleeping and resting","","No",
"85-11-91-18",2,"10:31 - 11:00pm","Sleeping and resting","","No",
"85-11-91-18",2,"11:01 - 11:30pm","Sleeping and resting","","No",
"85-11-91-18",2,"11:31 - 12:00am","Sleeping and resting","","No",
"85-11-91-18",2,"12:01 - 12:30pm","Sleeping and resting","","No",
"85-11-91-18",2,"12:31 - 1:00am","Sleeping and resting","","No",
"85-11-91-18",2,"1:01 - 1:30am","Sleeping and resting","","No",
"85-11-91-18",2,"1:31 - 2:00am","Sleeping and resting","","No",
"85-11-91-18",2,"2:01 - 2:30am","Sleeping and resting","","No",
"85-11-91-18",2,"2:31 - 3:00am","Sleeping and resting","","No",
"38-04-18-34",1,"3:00 - 3:30am","Sleeping and resting","","No",
"38-04-18-34",1,"3:31 - 4:00am","Sleeping and resting","","No",
"38-04-18-34",1,"4:01 - 4:30am","Sleeping and resting","","No",
"38-04-18-34",1,"4:31 - 5:00am","Sleeping and resting","","No",
"38-04-18-34",1,"5:01 - 5:30am","Sleeping and resting","","No",
"38-04-18-34",1,"5:31 - 6:00am","Sleeping and resting","","No",
"38-04-18-34",1,"6:01 - 6:30am","Personal care","","Yes","Own business work"
"38-04-18-34",1,"6:31 - 7:00am","Own business work","","No",
"38-04-18-34",1,"7:01 - 7:30am","Social activities and hobbies","","No",
"38-04-18-34",1,"7:31 - 8:00am","Domestic work (incl fetching wood and water)","","No",
"38-04-18-34",1,"8:01 - 8:30am","Domestic work (incl fetching wood and water)","","No",
"38-04-18-34",1,"8:31 - 9:00am","Domestic work (incl fetching wood and water)","","No",
"38-04-18-34",1,"9:01 - 9:30am","Domestic work (incl fetching wood and water)","","No",
"38-04-18-34",1,"9:31 - 10:00am","Eating and drinking","","No",
"38-04-18-34",1,"10:01 -10:30am","Personal care","","No",
"38-04-18-34",1,"10:31 - 11:00am","Personal care","","No",
"38-04-18-34",1,"11:01 - 11:30am","Personal care","","No",
"38-04-18-34",1,"11:31 - 12:00pm","Eating and drinking","","No",
"38-04-18-34",1,"12:01 - 12:30pm","Eating and drinking","","No",
"38-04-18-34",1,"12:31 - 1:00pm","Eating and drinking","","No",
"38-04-18-34",1,"1:01 - 1:30pm","Eating and drinking","","No",
"38-04-18-34",1,"1:31 - 2:00pm","Domestic work (incl fetching wood and water)","","No",
"38-04-18-34",1,"2:01 - 2:30pm","Domestic work (incl fetching wood and water)","","No",
"38-04-18-34",1,"2:31 - 3:00pm","Domestic work (incl fetching wood and water)","","No",
"38-04-18-34",1,"3:00 - 3:30pm","Domestic work (incl fetching wood and water)","","No",
"38-04-18-34",1,"3:31 - 4:00pm","Shopping/getting service (incl health services)","","No",
"38-04-18-34",1,"4:01 - 4:30pm","Shopping/getting service (incl health services)","","No",
"38-04-18-34",1,"4:31 - 5:00pm","Domestic work (incl fetching wood and water)","","No",
"38-04-18-34",1,"5:01 - 5:30pm","Domestic work (incl fetching wood and water)","","No",
"38-04-18-34",1,"5:31 - 6:00pm","Domestic work (incl fetching wood and water)","","No",
"38-04-18-34",1,"6:01 - 6:30pm","Domestic work (incl fetching wood and water)","","No",
"38-04-18-34",1,"6:31 - 7:00pm","Domestic work (incl fetching wood and water)","","No",
"38-04-18-34",1,"7:01 - 7:30pm","Eating and drinking","","No",
"38-04-18-34",1,"7:31 - 8:00pm","Eating and drinking","","No",
"38-04-18-34",1,"8:01 - 8:30pm","Eating and drinking","","No",
"38-04-18-34",1,"8:31 - 9:00pm","Eating and drinking","","No",
"38-04-18-34",1,"9:01 - 9:30pm","Eating and drinking","","No",
"38-04-18-34",1,"9:31 - 10:00pm","Eating and drinking","","No",
"38-04-18-34",1,"10:01 - 10:30pm","Eating and drinking","","No",
"38-04-18-34",1,"10:31 - 11:00pm","Sleeping and resting","","No",
"38-04-18-34",1,"11:01 - 11:30pm","Sleeping and resting","","No",
"38-04-18-34",1,"11:31 - 12:00am","Sleeping and resting","","No",
"38-04-18-34",1,"12:01 - 12:30pm","Sleeping and resting","","No",
"38-04-18-34",1,"12:31 - 1:00am","Sleeping and resting","","No",
"38-04-18-34",1,"1:01 - 1:30am","Sleeping and resting","","No",
"38-04-18-34",1,"1:31 - 2:00am","Sleeping and resting","","No",
"38-04-18-34",1,"2:01 - 2:30am","Sleeping and resting","","No",
"38-04-18-34",1,"2:31 - 3:00am","Sleeping and resting","","No",
"38-04-18-34",2,"3:00 - 3:30am","Sleeping and resting","","No",
"38-04-18-34",2,"3:31 - 4:00am","Sleeping and resting","","No",
"38-04-18-34",2,"4:01 - 4:30am","Sleeping and resting","","No",
"38-04-18-34",2,"4:31 - 5:00am","Sleeping and resting","","No",
"38-04-18-34",2,"5:01 - 5:30am","Sleeping and resting","","No",
"38-04-18-34",2,"5:31 - 6:00am","Sleeping and resting","","No",
"38-04-18-34",2,"6:01 - 6:30am","Cooking","","No",
"38-04-18-34",2,"6:31 - 7:00am","Cooking","","Yes","Care for children"
"38-04-18-34",2,"7:01 - 7:30am","Cooking","","Yes","Care for children"
"38-04-18-34",2,"7:31 - 8:00am","Cooking","","No",
"38-04-18-34",2,"8:01 - 8:30am","Cooking","","No",
"38-04-18-34",2,"8:31 - 9:00am","Cooking","","No",
"38-04-18-34",2,"9:01 - 9:30am","Cooking","","No",
"38-04-18-34",2,"9:31 - 10:00am","Shopping/getting service (incl health services)","","No",
"38-04-18-34",2,"10:01 -10:30am","Domestic work (incl fetching wood and water)","","No",
"38-04-18-34",2,"10:31 - 11:00am","Domestic work (incl fetching wood and water)","","No",
"38-04-18-34",2,"11:01 - 11:30am","Domestic work (incl fetching wood and water)","","No",
"38-04-18-34",2,"11:31 - 12:00pm","Domestic work (incl fetching wood and water)","","No",
"38-04-18-34",2,"12:01 - 12:30pm","Domestic work (incl fetching wood and water)","","No",
"38-04-18-34",2,"12:31 - 1:00pm","Domestic work (incl fetching wood and water)","","No",
"38-04-18-34",2,"1:01 - 1:30pm","Domestic work (incl fetching wood and water)","","No",
"38-04-18-34",2,"1:31 - 2:00pm","Domestic work (incl fetching wood and water)","","No",
"38-04-18-34",2,"2:01 - 2:30pm","Domestic work (incl fetching wood and water)","","No",
"38-04-18-34",2,"2:31 - 3:00pm","Domestic work (incl fetching wood and water)","","No",
"38-04-18-34",2,"3:00 - 3:30pm","Domestic work (incl fetching wood and water)","","No",
"38-04-18-34",2,"3:31 - 4:00pm","Domestic work (incl fetching wood and water)","","No",
"38-04-18-34",2,"4:01 - 4:30pm","Domestic work (incl fetching wood and water)","","No",
"38-04-18-34",2,"4:31 - 5:00pm","Commuting (to/from work or school)","","Yes","Commuting (to/from work or school)"
"38-04-18-34",2,"5:01 - 5:30pm","Domestic work (incl fetching wood and water)","","No",
"38-04-18-34",2,"5:31 - 6:00pm","Domestic work (incl fetching wood and water)","","No",
"38-04-18-34",2,"6:01 - 6:30pm","Cooking","","No",
"38-04-18-34",2,"6:31 - 7:00pm","Cooking","","No",
"38-04-18-34",2,"7:01 - 7:30pm","Cooking","","No",
"38-04-18-34",2,"7:31 - 8:00pm","Cooking","","No",
"38-04-18-34",2,"8:01 - 8:30pm","Cooking","","No",
"38-04-18-34",2,"8:31 - 9:00pm","Cooking","","No",
"38-04-18-34",2,"9:01 - 9:30pm","Eating and drinking","","No",
"38-04-18-34",2,"9:31 - 10:00pm","Eating and drinking","","No",
"38-04-18-34",2,"10:01 - 10:30pm","Eating and drinking","","No",
"38-04-18-34",2,"10:31 - 11:00pm","Eating and drinking","","No",
"38-04-18-34",2,"11:01 - 11:30pm","Eating and drinking","","No",
"38-04-18-34",2,"11:31 - 12:00am","Sleeping and resting","","No",
"38-04-18-34",2,"12:01 - 12:30pm","Sleeping and resting","","No",
"38-04-18-34",2,"12:31 - 1:00am","Sleeping and resting","","No",
"38-04-18-34",2,"1:01 - 1:30am","Sleeping and resting","","No",
"38-04-18-34",2,"1:31 - 2:00am","Sleeping and resting","","No",
"38-04-18-34",2,"2:01 - 2:30am","Sleeping and resting","","No",
"38-04-18-34",2,"2:31 - 3:00am","Sleeping and resting","","No",
"34-73-96-50",1,"3:00 - 3:30am","Sleeping and resting","","No",
"34-73-96-50",1,"3:31 - 4:00am","Sleeping and resting","","No",
"34-73-96-50",1,"4:01 - 4:30am","Sleeping and resting","","No",
"34-73-96-50",1,"4:31 - 5:00am","Sleeping and resting","","No",
"34-73-96-50",1,"5:01 - 5:30am","Sleeping and resting","","No",
"34-73-96-50",1,"5:31 - 6:00am","Small livestock raising (e.g. sheep, goats, pigs)","","No",
"34-73-96-50",1,"6:01 - 6:30am","Small livestock raising (e.g. sheep, goats, pigs)","","Yes","Care for children"
"34-73-96-50",1,"6:31 - 7:00am","Cooking","","Yes","Personal care"
"34-73-96-50",1,"7:01 - 7:30am","Eating and drinking","","No",
"34-73-96-50",1,"7:31 - 8:00am","Eating and drinking","","No",
"34-73-96-50",1,"8:01 - 8:30am","Eating and drinking","","No",
"34-73-96-50",1,"8:31 - 9:00am","Personal care","","No",
"34-73-96-50",1,"9:01 - 9:30am","Personal care","","No",
"34-73-96-50",1,"9:31 - 10:00am","Personal care","","No",
"34-73-96-50",1,"10:01 -10:30am","Personal care","","No",
"34-73-96-50",1,"10:31 - 11:00am","Small livestock raising (e.g. sheep, goats, pigs)","","No",
"34-73-96-50",1,"11:01 - 11:30am","Small livestock raising (e.g. sheep, goats, pigs)","","No",
"34-73-96-50",1,"11:31 - 12:00pm","Small livestock raising (e.g. sheep, goats, pigs)","","No",
"34-73-96-50",1,"12:01 - 12:30pm","Small livestock raising (e.g. sheep, goats, pigs)","","No",
"34-73-96-50",1,"12:31 - 1:00pm","Small livestock raising (e.g. sheep, goats, pigs)","","No",
"34-73-96-50",1,"1:01 - 1:30pm","Small livestock raising (e.g. sheep, goats, pigs)","","No",
"34-73-96-50",1,"1:31 - 2:00pm","Small livestock raising (e.g. sheep, goats, pigs)","","No",
"34-73-96-50",1,"2:01 - 2:30pm","Small livestock raising (e.g. sheep, goats, pigs)","","No",
"34-73-96-50",1,"2:31 - 3:00pm","Small livestock raising (e.g. sheep, goats, pigs)","","No",
"34-73-96-50",1,"3:00 - 3:30pm","Small livestock raising (e.g. sheep, goats, pigs)","","No",
"34-73-96-50",1,"3:31 - 4:00pm","Small livestock raising (e.g. sheep, goats, pigs)","","No",
"34-73-96-50",1,"4:01 - 4:30pm","Small livestock raising (e.g. sheep, goats, pigs)","","No",
"34-73-96-50",1,"4:31 - 5:00pm","Small livestock raising (e.g. sheep, goats, pigs)","","No",
"34-73-96-50",1,"5:01 - 5:30pm","Small livestock raising (e.g. sheep, goats, pigs)","","No",
"34-73-96-50",1,"5:31 - 6:00pm","Small livestock raising (e.g. sheep, goats, pigs)","","No",
"34-73-96-50",1,"6:01 - 6:30pm","Commuting (to/from work or school)","","No",
"34-73-96-50",1,"6:31 - 7:00pm","Watching TV/listening to radio/reading","","Yes","Personal care"
"34-73-96-50",1,"7:01 - 7:30pm","Watching TV/listening to radio/reading","","No",
"34-73-96-50",1,"7:31 - 8:00pm","Watching TV/listening to radio/reading","","No",
"34-73-96-50",1,"8:01 - 8:30pm","Watching TV/listening to radio/reading","","No",
"34-73-96-50",1,"8:31 - 9:00pm","Eating and drinking","","No",
"34-73-96-50",1,"9:01 - 9:30pm","Eating and drinking","","Yes","Watching TV/listening to radio/reading"
"34-73-96-50",1,"9:31 - 10:00pm","Eating and drinking","","No",
"34-73-96-50",1,"10:01 - 10:30pm","Watching TV/listening to radio/reading","","No",
"34-73-96-50",1,"10:31 - 11:00pm","Sleeping and resting","","No",
"34-73-96-50",1,"11:01 - 11:30pm","Sleeping and resting","","No",
"34-73-96-50",1,"11:31 - 12:00am","Sleeping and resting","","No",
"34-73-96-50",1,"12:01 - 12:30pm","Sleeping and resting","","No",
"34-73-96-50",1,"12:31 - 1:00am","Sleeping and resting","","No",
"34-73-96-50",1,"1:01 - 1:30am","Sleeping and resting","","No",
"34-73-96-50",1,"1:31 - 2:00am","Sleeping and resting","","No",
"34-73-96-50",1,"2:01 - 2:30am","Sleeping and resting","","No",
"34-73-96-50",1,"2:31 - 3:00am","Sleeping and resting","","No",
"34-73-96-50",2,"3:00 - 3:30am","Eating and drinking","","No",
"34-73-96-50",2,"3:31 - 4:00am","Sleeping and resting","","No",
"34-73-96-50",2,"4:01 - 4:30am","Sleeping and resting","","No",
"34-73-96-50",2,"4:31 - 5:00am","Sleeping and resting","","No",
"34-73-96-50",2,"5:01 - 5:30am","Sleeping and resting","","No",
"34-73-96-50",2,"5:31 - 6:00am","Sleeping and resting","","No",
"34-73-96-50",2,"6:01 - 6:30am","Sleeping and resting","","No",
"34-73-96-50",2,"6:31 - 7:00am","Sleeping and resting","","No",
"34-73-96-50",2,"7:01 - 7:30am","Cooking","","Yes","Watching TV/listening to radio/reading"
"34-73-96-50",2,"7:31 - 8:00am","Cooking","","Yes","Watching TV/listening to radio/reading"
"34-73-96-50",2,"8:01 - 8:30am","Cooking","","No",
"34-73-96-50",2,"8:31 - 9:00am","Cooking","","No",
"34-73-96-50",2,"9:01 - 9:30am","Watching TV/listening to radio/reading","","No",
"34-73-96-50",2,"9:31 - 10:00am","Cooking","","Yes","Care for children"
"34-73-96-50",2,"10:01 -10:30am","Cooking","","Yes","Care for children"
"34-73-96-50",2,"10:31 - 11:00am","Cooking","","No",
"34-73-96-50",2,"11:01 - 11:30am","Own business work","","No",
"34-73-96-50",2,"11:31 - 12:00pm","Care for children","","No",
"34-73-96-50",2,"12:01 - 12:30pm","Own business work","","No",
"34-73-96-50",2,"12:31 - 1:00pm","Own business work","","No",
"34-73-96-50",2,"1:01 - 1:30pm","Own business work","","No",
