interview__key,road_1,road_2,road_3__1,road_3__2,road_3__3,road_3__4,road_3__5,road_3__6,road_3__7,road_3__8,road_3_oth,road_6,road_7,road_8,road_9,road_10,road_11__1,road_11__2,road_11__3,road_11__96,road_11_oth,road_12__1,road_12__2,road_12__3,road_12__4,road_12__5,road_12__6,road_12__7,road_12__96,road_12_oth,road_13,road_14__1,road_14__2,road_14__3,road_14__4,road_14__5,road_14__96,road_14_oth
"59-89-68-30","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","No","No","No","No",,10,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","Yes","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"22-38-73-99","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","No","No","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"81-45-95-70","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"16-03-96-06","Dirt road/ bush road","Almost not passable","Yes","Yes","No","No","No","No","No","No",,4,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"81-14-42-85","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","Yes","No","No","No",,5,"Yes","No",,"No",,,,,,"Yes","Yes","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"22-88-97-60","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"47-75-71-27","Dirt road/ bush road","Almost not passable","Yes","Yes","Yes","Yes","No","No","Yes","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"10-39-00-99","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"96-06-62-42","Murram/ gravel road","Well passable","Yes","No","No","No","No","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"11-59-44-40","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"27-51-81-61","Murram/ gravel road","Well passable","Yes","No","No","No","No","No","No","No",,0,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"44-37-52-83","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"45-92-75-89","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"85-71-09-15","Dirt road/ bush road","Almost not passable","No","No","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"64-51-39-39","Tarmac road","Well passable","Yes","Yes","Yes","Yes","No","No","Yes","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"36-28-42-39","Dirt road/ bush road","Almost not passable","Yes","No","No","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"95-09-61-15","Murram/ gravel road","Well passable","Yes","No","Yes","Yes","No","No","Yes","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"86-63-74-80","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","Yes","No","No","No",,2,"Yes","No",,"No",,,,,,"Yes","No","Yes","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"67-27-36-61","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","No","Yes","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"08-84-33-33","Murram/ gravel road","Well passable","Yes","No","No","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"07-50-91-84","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,60,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"87-71-97-91","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","No","No","No",,80,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"72-05-40-32","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"87-43-28-28","Murram/ gravel road","Almost not passable","Yes","Yes","No","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"02-59-28-55","Murram/ gravel road","Well passable","Yes","Yes","No","No","No","No","No","No",,15,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"41-71-16-88","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"91-57-08-43","Murram/ gravel road","Well passable","No","No","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"63-99-85-70","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"65-43-78-90","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,15,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"37-38-94-21","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"77-42-43-43","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"68-60-50-68","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,60,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"46-89-69-47","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","Yes","Yes","Yes","Yes","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"46-72-66-83","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"25-02-52-66","Tarmac road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","Yes","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"55-56-28-22","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"99-17-74-11","Tarmac road","Very well passable, in both rainy and dry season","No","No","Yes","No","No","No","No","No",,20,"Yes","No",,"No",,,,,,"Yes","Yes","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"46-53-61-02","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,60,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"10-77-75-51","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,6,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"71-70-88-23","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,5,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"50-33-80-84","Murram/ gravel road","Well passable","Yes","No","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"21-95-76-65","Murram/ gravel road","Well passable","No","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"91-60-65-39","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","No","No","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"42-15-16-06","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"00-11-52-27","Murram/ gravel road","Well passable","No","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"87-56-56-81","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","Yes","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"81-79-89-86","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"10-18-23-80","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"65-08-75-81","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,25,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"71-59-52-11","Dirt road/ bush road","Almost not passable","Yes","No","No","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"31-09-36-85","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,40,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"29-04-00-40","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"72-18-38-35","Murram/ gravel road","Almost not passable","Yes","Yes","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"83-34-07-73","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,0,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"70-36-24-93","Murram/ gravel road","Well passable","Yes","No","No","No","No","No","No","No",,8,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"64-46-73-61","Murram/ gravel road","Very well passable, in both rainy and dry season","No","No","Yes","No","No","No","No","No",,2,"Yes","No",,"No",,,,,,"No","Yes","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"13-37-47-48","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","Yes","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"22-02-49-30","Tarmac road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"97-28-37-38","None of these","Almost not passable","No","No","No","No","No","No","No","Yes",,-888,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"04-02-73-28","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,5,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"57-09-51-71","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","Yes","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"45-10-68-85","Murram/ gravel road","Well passable","Yes","No","Yes","No","No","No","No","No",,5,"Yes","No",,"No",,,,,,"No","Yes","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"72-72-49-77","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","No","No",,8,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"61-58-42-30","Murram/ gravel road","Well passable","Yes","Yes","No","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"46-76-02-18","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"32-71-82-87","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"51-19-72-02","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,5,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"98-92-34-42","Tarmac road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"49-20-15-79","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","No","Yes","No","No","No","No","No",,30,"Yes","No",,"No",,,,,,"No","No","No","No","No","No","Yes","No",,,"No","No","No","No","Yes","No",
"19-17-82-94","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"26-53-83-57","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"35-77-55-36","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,2,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"60-19-93-23","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","No","No","No","No","No","No",,20,"Yes","No",,"No",,,,,,"Yes","Yes","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"98-71-23-55","Murram/ gravel road","Well passable","Yes","No","No","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"88-09-79-89","Murram/ gravel road","Well passable","Yes","Yes","No","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"17-30-57-13","Tarmac road","Very well passable, in both rainy and dry season","No","No","Yes","No","No","No","No","No",,20,"Yes","No",,"No",,,,,,"Yes","No","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"34-24-20-27","Murram/ gravel road","Well passable","Yes","No","No","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"13-99-53-09","Murram/ gravel road","Well passable","Yes","No","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"62-74-89-68","Dirt road/ bush road","Almost not passable","Yes","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"10-78-86-05","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"58-17-83-09","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"86-94-71-57","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","Yes","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"13-61-09-88","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"33-63-66-86","Dirt road/ bush road","Almost not passable","Yes","Yes","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"31-45-42-89","Murram/ gravel road","Well passable","Yes","No","No","No","No","No","No","No",,10,"Yes","No",,"No",,,,,,"No","No","No","No","No","No","Yes","No",,,"No","No","No","No","Yes","No",
"53-01-20-30","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"13-52-61-75","Dirt road/ bush road","Well passable","Yes","No","No","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"64-05-06-14","Murram/ gravel road","Well passable","No","No","Yes","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"78-32-01-29","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"33-80-34-20","Murram/ gravel road","Well passable","No","No","Yes","No","No","No","No","No",,8,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"10-62-40-22","Murram/ gravel road","Well passable","No","No","Yes","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"82-40-44-86","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,6,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"52-02-93-49","Murram/ gravel road","Well passable","Yes","No","No","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"94-99-56-40","Murram/ gravel road","Well passable","Yes","No","No","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"32-71-99-16","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","Yes","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"91-09-88-25","Dirt road/ bush road","Well passable","No","No","No","No","Yes","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"53-58-51-62","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"95-92-63-73","Tarmac road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"06-17-24-58","None of these","Almost not passable","No","No","No","No","Yes","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"23-78-50-31","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"20-84-25-59","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"97-31-09-83","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","No","No","No",,60,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"56-22-99-66","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"05-92-75-52","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"56-78-97-61","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","No","No","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"89-05-59-72","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"50-93-16-91","Dirt road/ bush road","Well passable","Yes","Yes","Yes","Yes","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"89-68-31-84","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"37-58-34-11","Murram/ gravel road","Well passable","Yes","Yes","No","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"33-93-90-01","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"00-04-89-61","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,60,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"98-42-90-09","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"81-57-29-94","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"55-74-55-01","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","No","No","Yes","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"35-03-81-94","Murram/ gravel road","Well passable","Yes","No","No","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"87-29-60-32","Tarmac road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","Yes","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"59-04-53-64","Dirt road/ bush road","Well passable","Yes","Yes","Yes","Yes","No","No","Yes","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"82-68-38-51","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","Yes","No","No","No",,60,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"64-96-99-21","Murram/ gravel road","Well passable","Yes","No","No","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"36-02-93-74","Tarmac road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","Yes","No","Yes","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"56-43-23-52","Dirt road/ bush road","Almost not passable","Yes","No","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"42-33-55-75","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,25,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"67-03-64-23","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"34-93-29-30","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,10,"Yes","Yes","Yes","No",,,,,,"Yes","Yes","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"74-55-51-40","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"64-62-65-29","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"30-54-31-50","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"42-02-08-83","Dirt road/ bush road","Almost not passable","Yes","Yes","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"04-71-60-91","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","No","No","No","No",,5,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"37-15-67-95","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","No","No","No","No","No","No","No",,120,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"42-23-71-10","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"50-11-26-74","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"41-04-96-60","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,40,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"64-11-10-98","Murram/ gravel road","Well passable","Yes","No","No","No","No","No","No","No",,8,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"57-81-30-05","Murram/ gravel road","Well passable","Yes","No","No","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"88-77-78-80","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","No","No","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"50-74-95-60","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,5,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","Yes","No","No","No",,"Yes","No","No","No","Yes","No","Yes",
"99-69-07-36","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,7,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"94-52-87-82","Dirt road/ bush road","Almost not passable","Yes","Yes","No","No","No","No","No","No",,6,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"36-65-12-21","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"97-41-99-18","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"90-57-88-40","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,11,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"38-86-39-27","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"03-07-08-19","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
