interview__key,r_infu__id,as07__1,as07__2,as07__3,as07__4,as07__5,as07__6,as07__7,as07__8,as07__9,as07__96,as07__n88,as07__n99,as07_oth,network_mostinf_gender,network_mostinf_eth,network_eth_oth,network_mostinf_agegrp,as08,as09
"84-49-36-60",3,"Yes","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 40s",15,8
"50-30-24-70",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Tugen","","In their 30s",10,3
"50-30-24-70",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 60s",6,2
"50-30-24-70",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Tugen","","In their 50s",10,2
"73-01-79-27",1,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 50s",30,3
"73-01-79-27",2,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 60s",2,0
"73-01-79-27",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 60s",4,4
"61-70-56-76",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 40s",3,0
"61-70-56-76",2,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Women","Pokot","","In their 40s",2,0
"61-70-56-76",3,"No","No","No","No","Yes","No","No","No","Yes","No","No","No",,"Women","Pokot","","In their 50s",4,0
"02-74-92-32",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Pokot","","In their 50s",10,0
"02-74-92-32",2,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Pokot","","In their 40s",5,0
"02-74-92-32",3,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Pokot","","In their 40s",4,0
"69-39-88-08",1,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 50s",5,5
"69-39-88-08",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Ilchamus","","In their 50s",30,30
"69-39-88-08",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Ilchamus","","In their 20s",30,30
"97-74-84-66",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","&gt;70",5,2
"97-74-84-66",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 40s",12,7
"97-74-84-66",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 40s",9,3
"15-82-53-55",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Tugen","","In their 40s",25,25
"15-82-53-55",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Tugen","","In their 40s",20,20
"15-82-53-55",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Tugen","","In their 40s",20,20
"46-71-69-87",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 60s",30,30
"46-71-69-87",2,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 50s",2,2
"46-71-69-87",3,"No","No","No","No","No","Yes","No","No","Yes","No","No","No",,"Men","Ilchamus","","In their 60s",2,2
"05-64-42-77",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Pokot","","In their 30s",15,6
"05-64-42-77",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 40s",25,9
"05-64-42-77",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Pokot","","In their 20s",10,3
"65-63-71-66",1,"Yes","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Ilchamus","","In their 60s",10,1
"65-63-71-66",2,"No","No","Yes","No","No","No","No","No","Yes","No","No","No",,"Men","Ilchamus","","In their 30s",28,5
"65-63-71-66",3,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 50s",18,3
"15-51-80-47",1,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",25,25
"15-51-80-47",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",20,20
"15-51-80-47",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Pokot","","In their 50s",25,25
"32-74-61-81",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Tugen","","In their 40s",4,4
"32-74-61-81",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Tugen","","In their 60s",7,7
"32-74-61-81",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Tugen","","In their 40s",2,2
"36-59-31-86",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 20s",14,14
"36-59-31-86",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 30s",7,7
"36-59-31-86",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 40s",30,12
"73-83-46-14",1,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 30s",4,4
"73-83-46-14",2,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Other, Specify","kamba","In their 40s",6,6
"73-83-46-14",3,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 30s",3,3
"07-04-05-10",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 40s",5,2
"07-04-05-10",2,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 40s",2,1
"07-04-05-10",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Ilchamus","","In their 40s",10,5
"99-97-90-90",1,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 40s",4,4
"99-97-90-90",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Tugen","","In their 20s",30,20
"99-97-90-90",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Other, Specify","masaai","In their 30s",30,30
"53-39-03-44",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 40s",25,20
"53-39-03-44",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Ilchamus","","In their 50s",30,10
"53-39-03-44",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Ilchamus","","In their 60s",20,20
"85-50-39-09",1,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Women","Ilchamus","","In their 30s",4,4
"85-50-39-09",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Ilchamus","","In their 20s",6,6
"85-50-39-09",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Ilchamus","","In their 20s",8,8
"46-32-17-36",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Ilchamus","","In their 40s",30,8
"46-32-17-36",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Ilchamus","","In their 40s",4,1
"46-32-17-36",3,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Women","Ilchamus","","In their 40s",3,1
"85-98-37-69",1,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 40s",4,0
"85-98-37-69",2,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 50s",2,2
"85-98-37-69",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Ilchamus","","In their 40s",30,0
"65-26-91-15",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Ilchamus","","In their 30s",15,15
"65-26-91-15",2,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 40s",10,5
"65-26-91-15",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 50s",7,7
"65-45-62-39",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 30s",30,15
"65-45-62-39",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 20s",7,2
"65-45-62-39",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 20s",7,3
"47-59-10-25",1,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","kamba","In their 50s",4,3
"47-59-10-25",2,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 40s",15,10
"47-59-10-25",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 40s",25,20
"03-90-73-99",1,"No","No","Yes","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 40s",20,2
"03-90-73-99",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Pokot","","In their 40s",21,3
"03-90-73-99",3,"No","No","No","No","No","No","Yes","No","Yes","No","No","No",,"Men","Pokot","","In their 40s",15,6
"43-25-90-61",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 40s",2,1
"43-25-90-61",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 30s",21,3
"43-25-90-61",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 40s",23,5
"49-70-00-09",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Ilchamus","","In their 30s",25,5
"49-70-00-09",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 60s",12,3
"49-70-00-09",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 40s",7,0
"06-94-49-47",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Ilchamus","","In their 50s",5,2
"06-94-49-47",2,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 50s",1,0
"06-94-49-47",3,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 50s",5,0
"19-04-54-37",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No",,"Men","Other, Specify","kamba","In their 50s",3,3
"19-04-54-37",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No",,"Women","Other, Specify","kamba","In their 40s",4,4
"19-04-54-37",3,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Women","Ilchamus","","In their 30s",3,3
"59-57-12-16",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 40s",4,2
"59-57-12-16",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 50s",5,3
"59-57-12-16",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 30s",8,8
"49-28-72-36",1,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 40s",21,3
"49-28-72-36",2,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Ilchamus","","In their 30s",18,6
"49-28-72-36",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 50s",16,8
"93-14-44-32",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 30s",10,3
"93-14-44-32",2,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 40s",3,2
"93-14-44-32",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Ilchamus","","In their 50s",15,10
"51-90-88-91",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 50s",20,20
"51-90-88-91",2,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 40s",25,20
"51-90-88-91",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 50s",15,10
"12-47-74-84",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 50s",4,1
"12-47-74-84",2,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 40s",4,1
"12-47-74-84",3,"No","No","No","No","Yes","No","No","No","Yes","No","No","No",,"Men","Ilchamus","","In their 20s",20,2
"66-45-27-28",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",5,5
"66-45-27-28",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",10,10
"66-45-27-28",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",5,5
"61-66-59-51",1,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 30s",8,8
"61-66-59-51",2,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 40s",4,4
"61-66-59-51",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 40s",25,20
"78-64-43-02",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 40s",2,2
"78-64-43-02",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 40s",4,4
"78-64-43-02",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Ilchamus","","In their 50s",10,4
"09-79-38-80",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 50s",20,20
"09-79-38-80",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Pokot","","In their 60s",12,12
"09-79-38-80",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",10,10
"03-23-67-97",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 50s",25,10
"03-23-67-97",2,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 40s",10,2
"03-23-67-97",3,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 40s",18,4
"84-81-25-13",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 20s",20,20
"84-81-25-13",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Ilchamus","","In their 60s",25,25
"84-81-25-13",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 30s",30,30
"01-19-86-40",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 60s",2,0
"01-19-86-40",2,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Pokot","","In their 50s",3,1
"01-19-86-40",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 40s",2,1
"69-16-25-63",1,"No","No","No","No","No","No","Yes","No","Yes","No","No","No",,"Men","Pokot","","In their 40s",15,3
"69-16-25-63",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 40s",30,5
"69-16-25-63",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 30s",20,7
"58-95-91-31",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 60s",3,0
"58-95-91-31",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 60s",0,0
"58-95-91-31",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 60s",0,0
"11-58-78-70",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 30s",16,20
"11-58-78-70",2,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 30s",15,20
"11-58-78-70",3,"Yes","No","No","No","No","No","No","No","No","Yes","No","No",,"Women","Pokot","","In their 40s",16,10
"41-24-59-26",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Pokot","","In their 40s",30,2
"41-24-59-26",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Pokot","","In their 60s",4,10
"41-24-59-26",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Pokot","","In their 40s",30,6
"98-97-38-21",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 40s",30,5
"98-97-38-21",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Pokot","","In their 40s",30,7
"98-97-38-21",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Pokot","","In their 40s",30,1
"92-08-97-62",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 50s",2,1
"92-08-97-62",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Pokot","","In their 40s",26,3
"92-08-97-62",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Pokot","","In their 40s",4,7
"59-21-82-77",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 40s",5,0
"59-21-82-77",2,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Women","Tugen","","In their 40s",2,0
"59-21-82-77",3,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Tugen","","In their 30s",3,1
"80-20-31-51",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",5,5
"80-20-31-51",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 50s",8,8
"80-20-31-51",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 50s",12,12
"33-11-85-60",1,"Yes","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Ilchamus","","In their 30s",15,10
"33-11-85-60",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Ilchamus","","In their 30s",8,8
"33-11-85-60",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Women","Ilchamus","","In their 40s",5,1
"06-48-61-69",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 40s",23,2
"06-48-61-69",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 30s",30,10
"06-48-61-69",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 30s",26,5
"12-93-60-92",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 30s",10,5
"12-93-60-92",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 30s",8,8
"12-93-60-92",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 40s",11,4
"11-11-55-95",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 40s",30,10
"11-11-55-95",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 40s",28,5
"11-11-55-95",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 40s",21,1
"82-15-11-19",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Pokot","","In their 20s",10,5
"82-15-11-19",2,"No","No","No","No","No","Yes","No","No","Yes","No","No","No",,"Men","Pokot","","In their 30s",9,2
"82-15-11-19",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Pokot","","In their 40s",6,2
"95-73-95-89",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 40s",4,1
"95-73-95-89",2,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 40s",4,3
"95-73-95-89",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 40s",30,6
"02-47-29-85",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Tugen","","In their 50s",30,3
"02-47-29-85",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Tugen","","In their 60s",5,1
"02-47-29-85",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Tugen","","In their 50s",25,6
"91-34-05-43",1,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Women","Tugen","","In their 40s",6,6
"91-34-05-43",2,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Women","Tugen","","In their 30s",5,5
"91-34-05-43",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 30s",20,20
"29-34-28-44",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Women","Ilchamus","","In their 60s",10,2
"29-34-28-44",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Ilchamus","","In their 50s",3,1
"29-34-28-44",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Ilchamus","","In their 40s",5,2
"54-07-56-18",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Ilchamus","","In their 50s",25,3
"54-07-56-18",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Tugen","","In their 50s",12,3
"54-07-56-18",3,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 40s",8,3
"02-67-98-73",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Pokot","","In their 20s",30,10
"02-67-98-73",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 60s",2,0
"02-67-98-73",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 30s",2,0
"89-44-00-22",1,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 50s",4,4
"89-44-00-22",2,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 50s",15,15
"89-44-00-22",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 30s",30,30
"25-47-42-18",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Ilchamus","","In their 40s",30,4
"25-47-42-18",2,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Tugen","","In their 60s",10,2
"25-47-42-18",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 40s",5,2
"92-95-45-69",1,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 40s",5,1
"92-95-45-69",2,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",5,6
"92-95-45-69",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",30,10
"25-17-75-96",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 50s",30,25
"25-17-75-96",2,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 40s",12,10
"25-17-75-96",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 50s",20,15
"08-10-28-09",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Ilchamus","","In their 40s",2,2
"08-10-28-09",2,"No","No","No","Yes","No","No","No","No","Yes","No","No","No",,"Men","Ilchamus","","In their 60s",3,3
"08-10-28-09",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Ilchamus","","In their 60s",10,10
"63-11-66-98",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 40s",3,3
"63-11-66-98",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 60s",10,5
"63-11-66-98",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Ilchamus","","In their 50s",20,10
"90-89-89-25",1,"No","No","No","No","No","Yes","No","No","No","Yes","No","No",,"Men","Tugen","","In their 40s",7,1
"90-89-89-25",2,"No","No","No","No","Yes","No","No","No","No","Yes","No","No",,"Men","Tugen","","In their 30s",6,0
"90-89-89-25",3,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Tugen","","In their 40s",3,1
"01-16-33-75",1,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 40s",6,2
"01-16-33-75",2,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",15,5
"01-16-33-75",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 50s",30,10
"37-73-98-41",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 30s",3,1
"48-88-82-47",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Ilchamus","","In their 40s",20,3
"48-88-82-47",2,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Women","Ilchamus","","In their 60s",15,2
"48-88-82-47",3,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Women","Ilchamus","","In their 50s",30,3
"44-96-14-86",1,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 50s",8,8
"44-96-14-86",2,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 50s",4,4
"44-96-14-86",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Tugen","","In their 40s",6,6
"47-83-83-86",1,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 50s",17,6
"47-83-83-86",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Ilchamus","","In their 40s",23,2
"47-83-83-86",3,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Tugen","","In their 30s",15,3
"79-40-96-41",1,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 60s",4,4
"79-40-96-41",2,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Ilchamus","","In their 30s",10,10
"79-40-96-41",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Women","Ilchamus","","In their 50s",20,20
"60-73-28-03",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 30s",2,0
"60-73-28-03",2,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Women","Pokot","","In their 40s",3,0
"60-73-28-03",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Pokot","","In their 40s",5,0
"79-90-62-68",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 50s",3,3
"79-90-62-68",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 40s",30,30
"79-90-62-68",3,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 60s",4,4
"67-12-09-24",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 50s",4,4
"67-12-09-24",2,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 50s",1,1
"67-12-09-24",3,"No","No","Yes","No","No","No","No","No","Yes","No","No","No",,"Men","Tugen","","In their 40s",2,2
"63-23-35-27",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Tugen","","In their 30s",20,10
"63-23-35-27",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Tugen","","In their 40s",15,5
"63-23-35-27",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Tugen","","In their 40s",10,5
"04-92-66-81",1,"No","Yes","Yes","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 40s",0,0
"04-92-66-81",2,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Pokot","","In their 30s",0,0
"04-92-66-81",3,"Yes","No","No","No","No","No","No","No","No","No","Yes","No",,"Men","Pokot","","In their 30s",0,0
