interview__key,s0_duration,s1_duration,s2_duration,s3_duration,s4_duration,s5_duration,s6_duration,s7_duration,s8_duration,s9_duration,s10_duration,s11_duration,s12_duration,s13_duration,s15_duration,interview__duration2,interview__duration,interview__duration_minutes,date,time
"02-76-65-17",2.1,18.28,2.15,7.31,12.58,6.44,3.5,3.720458452722063,24.26126074498567,8.542,.95,16.87,1.74,2.11,4.359570200573066,114.9132893982808,"00.01:51:16",111.2666666666667,"2023-06-10","10:51:40"
"91-57-65-34",3.17,11.44,.51,11.944,18.618,4.337118644067797,8.212,3.720458452722063,25.61,5.904485714285714,2.03,14.96,1.371647727272727,3.66,3,118.4877105383483,"00.02:22:33",142.55,"2023-06-09","07:24:50"
"61-08-28-75",4.62,19.38002865329513,1.43,9.98,11.64,9.35,6.37,6.267999999999999,30.46,8.380000000000001,1.77,19.74,2.02,2.62,4.359570200573066,138.3875988538682,"00.03:20:25",200.4166666666667,"2023-06-09","11:31:41"
"08-98-76-07",3.062378223495702,19.38002865329513,1.119318181818182,7.625558739255014,10.25063037249284,4.337118644067797,8.17,3.720458452722063,28.05,7.74,.33,17.45193732193732,1.371647727272727,3.344212034383954,4.359570200573066,120.3128585513138,"00.04:55:51",295.85,"2023-06-10","08:07:30"
"07-58-78-17",4.65,19.38002865329513,2.404,7.625558739255014,18.618,4.337118644067797,5.024928366762178,3.720458452722063,24.26126074498567,5.904485714285714,1.000571428571429,17.45193732193732,.87,3.47,5.76,124.4783480658823,"00.04:18:16",258.2666666666667,"2023-06-09","10:14:00"
"50-08-29-58",2.88,32.3,1.119318181818182,6.42,18.6,6.16,5.31,5.83,28.04,6.1,1.76,13.79,1.371647727272727,5.778,4.359570200573066,139.818536109664,"00.02:24:45",144.75,"2023-06-10","08:11:18"
"21-97-24-76",3.062378223495702,18.68,2.404,7.625558739255014,10.25063037249284,.19,5.024928366762178,3.720458452722063,30.28,8.08,.33,17.88,1.57,1.61,5.92,116.6279541547278,"00.02:36:56",156.9333333333333,"2023-06-10","10:52:15"
"47-86-23-98",2.32,26.96,1.28,7.95,13.16,4.13,6.13,5.84,18.98,3.876,1.1,32.55,1.04,3.67,8.489999999999998,137.476,"00.02:42:26",162.4333333333333,"2023-06-10","08:33:36"
"58-41-17-07",2.49,10.83,.73,4.582,9.460000000000001,3.84,4.09,1.73,30.36,5.97,1.5,17.45193732193732,1.48,4.37,4.359570200573066,103.2435075225104,"00.02:32:00",152,"2023-06-10","09:59:29"
"27-41-68-88",4.28,15.06,1.119318181818182,7.625558739255014,10.25063037249284,5.12,5.73,3.12,21.6,4.96,1.47,17.45193732193732,.9399999999999999,3.344212034383954,4.55,106.6216566498873,"00.02:51:22",171.3666666666667,"2023-06-10","12:20:31"
"36-57-67-99",2.03,30.23,.73,7.3,12.46,5.22,4.26,4.7,27.26,6.17,.76,10.5,.98,3.02,4.42,120.04,"00.02:31:30",151.5,"2023-06-10","08:09:43"
"14-01-18-55",2.86,26.65,1.65,7.625558739255014,9.449999999999999,9.119999999999999,6.47,6.11,27.1,8.050000000000001,1.58,30.04,1.371647727272727,1.7,4.359570200573066,144.1367766671008,"00.02:49:44",169.7333333333333,"2023-06-10","08:15:59"
"25-45-40-50",4.01,23.51,1.31,6.98,4.462,.24,4.19,1.89,29.67,4.51,1.13,20.86,.6899999999999999,1.52,3.28,108.252,"00.02:02:54",122.9,"2023-06-10","10:10:53"
"28-45-95-92",3.41,9.968,.47,5.11,4.462,.2,2.726,3.720458452722063,14.7,5.904485714285714,1.000571428571429,31.5,1.371647727272727,2.27,4.359570200573066,91.17273352342499,"00.01:38:13",98.21666666666667,"2023-06-07","15:39:41"
"52-38-49-21",5.13,28.46,.98,10.69,18.618,6.27,5.3,2.41,35.71,4.21,.33,18.6,.9,1.83,4.63,144.068,"00.02:46:23",166.3833333333333,"2023-06-10","07:29:06"
"59-05-06-39",3.062378223495702,20.18,1.39,10.01,10.25063037249284,7.7,5.024928366762178,5.91,24.26126074498567,5.904485714285714,1.000571428571429,32.556,.77,3.344212034383954,4.69,136.0544668849775,"00.03:29:37",209.6166666666667,"2023-06-10","11:24:27"
"07-23-34-26",5.149999999999999,11.98,.59,6.1,12.89,2.6,5.024928366762178,1.73,36.99,6.81,1.25,26.79,.9,2.68,1.918,123.4029283667622,"00.02:43:18",163.3,"2023-06-10","07:38:09"
"74-55-33-17",3.08,18.97,1.89,10.16,10.25063037249284,9.880000000000001,8.212,6.267999999999999,24.26126074498567,8.359999999999999,.92,17.45193732193732,1.371647727272727,3.344212034383954,4.34,128.7596882010725,"00.03:56:07",236.1166666666667,"2023-06-10","08:11:10"
"63-06-38-69",5.149999999999999,19.38002865329513,2.404,9.81,16.69,8.279999999999999,7.43,3.77,31.43,3.876,1.43,28.68,1.371647727272727,4.11,2.56,146.3716763805679,"00.02:54:11",174.1833333333333,"2023-06-10","08:10:40"
"05-74-67-92",1.69,27.86,2.404,9.24,18.618,9.27,5.83,2.08,24.26126074498567,5.904485714285714,.33,15.69,2.04,1.98,3.99,131.1877464592714,"00.02:24:06",144.1,"2023-06-10","11:00:12"
"98-46-70-51",2.19,19.38002865329513,1.76,7.625558739255014,10.25063037249284,5.41,7.69,3.720458452722063,24.26126074498567,8.542,.89,29.18,2.16,5.778,2.93,131.7679369627507,"00.04:15:21",255.35,"2023-06-10","08:12:27"
"36-97-15-03",2.66,17.02,1.03,6.97,16.95,9.09,4.43,3.37,29.21,5.904485714285714,.8,7.63,.83,2.45,7.22,115.5644857142857,"00.02:05:46",125.7666666666667,"2023-06-10","10:27:15"
"31-20-72-58",4.41,19.38002865329513,.41,4.582,10.25063037249284,3.46,5.02,4.81,18.29,8.02,2.03,10.79,1.371647727272727,4.08,1.96,98.86430675306069,"00.01:55:22",115.3666666666667,"2023-06-10","09:28:57"
"59-12-76-31",2.65,27.44,.9,8.51,6.66,9.029999999999999,7.65,5.97,24.24,5.86,.33,32.556,1,5.778,3.41,141.984,"00.02:22:00",142,"2023-06-12","14:37:14"
"07-54-13-18",3.95,27.11,2.404,11.18,17.98,9.57,5.84,5.79,26.31,6.22,.53,23.37,1.49,4.51,4.37,150.624,"00.02:29:30",149.5,"2023-06-12","08:55:59"
"84-52-73-65",2.49,24.26,1.13,11.8,5.49,4.2,5.2,3.67,24.26126074498567,5.904485714285714,.51,17.45193732193732,1.371647727272727,2.49,5.99,116.2193315084814,"00.03:20:15",200.25,"2023-06-06","13:18:08"
"85-09-03-91",3.062378223495702,9.968,.6,6.16,9.24,6.01,3.26,3.720458452722063,14.38,5.904485714285714,1.000571428571429,21.71,.8100000000000001,3.344212034383954,2.3,91.47010585345886,"00.01:40:45",100.75,"2023-06-12","08:42:53"
"56-01-39-00",2.97,22.18,1.15,10.19,10.48,10.184,5.33,4.48,25.51,5.73,1.84,20.42,1.82,2.64,2.47,127.394,"00.02:19:20",139.3333333333333,"2023-06-12","09:05:40"
"69-33-88-72",1.76,19.38002865329513,.4,7.625558739255014,4.462,5.59,5.024928366762178,3.720458452722063,24.26126074498567,4.68,.57,12.46,.76,3.344212034383954,5.67,99.70844699140402,"00.01:14:06",74.09999999999999,"2023-06-12","14:07:49"
"26-09-67-07",2.2,24.41,.52,10.57,9.869999999999999,7.33,6.93,6.09,24.26126074498567,6.67,1.000571428571429,17.45193732193732,.88,3.344212034383954,4.359570200573066,125.8875517304514,"00.03:46:40",226.6666666666667,"2023-06-05","10:56:02"
"69-39-81-14",3.062378223495702,22.26,1.75,11.81,13.28,5.72,6.37,4.58,30.56,7.78,.49,21.97,1.34,2.48,6.81,140.2623782234957,"00.02:16:09",136.15,"2023-06-12","11:57:45"
"00-76-43-47",4.1,12.04,.87,8.33,13.81,4.337118644067797,3.51,3.78,23.78,4.69,1.52,19.13,2.15,2.21,4.54,108.7971186440678,"00.02:07:27",127.45,"2023-06-12","11:22:27"
"29-40-24-48",2.74,21.64,2.404,7.625558739255014,18.618,8.06,6.44,3.720458452722063,37.694,5.904485714285714,.97,25,2.21,3.344212034383954,3.49,149.8607149406467,"00.03:05:59",185.9833333333333,"2023-06-12","09:09:09"
"79-00-21-46",4.03,19.38002865329513,1.119318181818182,4.98,15.4,4.337118644067797,6.96,4.17,24.29,3.876,1.000571428571429,10.09,1.18,3.52,3.69,108.0230369077525,"00.02:26:40",146.6666666666667,"2023-06-12","09:21:12"
"46-34-68-84",3.15,9.968,.78,4.59,10.25063037249284,2.18,5.024928366762178,3.47,14.38,3.876,.8,18.83,1.77,1.68,4.359570200573066,85.10912893982808,"00.01:12:43",72.71666666666667,"2023-06-12","11:17:55"
"45-00-04-40",3.062378223495702,15.3,1.49,8.210000000000001,10.83,6.47,5.024928366762178,1.96,18.65,4.82,1.000571428571429,7.73,.99,1.81,2.09,89.43787801882931,"00.01:23:17",83.28333333333333,"2023-06-13","12:37:16"
"22-15-19-43",1.648,19.38002865329513,.4,5.4,9.890000000000001,4.337118644067797,2.726,2.39,14.38,4.87,2.03,17.03,1.371647727272727,2.08,4.79,92.72279502463566,"00.01:16:24",76.40000000000001,"2023-06-12","11:37:56"
"09-01-21-24",3.062378223495702,19.38002865329513,.42,7.625558739255014,5.15,.1,2.79,2.14,24.26126074498567,3.876,1.5,9.51,.6899999999999999,1.69,4.51,86.70522636103152,"00.01:02:25",62.41666666666666,"2023-06-12","10:13:10"
"28-05-99-59",3.84,11.71,.61,6.86,9.41,.25,3.49,5.76,32.09,5.34,.33,23.99,1.33,5.17,4.359570200573066,114.5395702005731,"00.01:57:42",117.7,"2023-06-12","13:02:26"
"78-33-63-09",3.062378223495702,28.34,1.119318181818182,7.625558739255014,10.25063037249284,8.19,5.91,5.73,27.39,6.96,2.03,22.04,1.48,2.36,8.15,140.6378855170617,"00.02:52:14",172.2333333333333,"2023-06-12","12:23:33"
"21-06-84-39",1.648,19.38002865329513,.4,7.85,10.09,.1,3.71,3.36,19.83,6.72,.67,14.48,1.19,1.66,3.84,94.92802865329513,"00.01:26:00",86,"2023-06-12","08:40:15"
"96-45-29-81",1.83,14.21,.97,5.9,8.4,10.184,6.36,2.88,19.96,4.17,.53,9.199999999999999,2.23,3.22,6.95,96.994,"00.01:41:43",101.7166666666667,"2023-06-12","13:29:25"
"82-78-33-54",2.57,15.97,.44,8.369999999999999,18.618,.1,5.1,5.33,22.97,5.3,1.96,17.45193732193732,1.29,5.76,2.53,113.7599373219373,"00.01:48:44",108.7333333333333,"2023-06-13","09:30:01"
"01-53-98-85",4.25,13.29,1.25,8.880000000000001,10.56,2.64,3.29,3.77,24.94,6.97,2.03,17.45193732193732,1.371647727272727,3.27,1.918,105.88158504921,"00.02:19:08",139.1333333333333,"2023-06-13","11:48:30"
"15-34-27-17",1.85,18.27,2.04,6.71,18.618,2.66,5.62,4.36,22.01,4.88,.87,13.03,1.371647727272727,3.344212034383954,4.42,110.0538597616567,"00.01:57:47",117.7833333333333,"2023-06-13","08:43:27"
"84-32-88-02",2.2,19.38002865329513,1.119318181818182,4.582,5.44,.12,5.024928366762178,1.78,14.85,4.19,1.22,26.92,1.371647727272727,3.344212034383954,4.359570200573066,95.90170516410524,"00.01:18:50",78.83333333333333,"2023-06-12","15:15:48"
"02-43-89-26",3.062378223495702,32.31,1.79,5.95,9.699999999999999,10.18,5.024928366762178,3.720458452722063,37.694,4.42,.33,20.27,1.55,3.07,7.05,146.1217650429799,"00.02:33:19",153.3166666666667,"2023-06-12","09:09:10"
"36-62-21-63",2.53,10.13,.64,4.582,10.25063037249284,.17,5.024928366762178,3.720458452722063,16.55,4.02,.41,24.05,1.371647727272727,3.344212034383954,4.359570200573066,91.15344715420683,"00.01:37:50",97.83333333333333,"2023-06-12","08:50:56"
"98-63-71-97",1.93,11.67,1.33,7.625558739255014,8.48,8.619999999999999,4.6,3.720458452722063,14.38,4.83,1.000571428571429,17.26,1.371647727272727,3.344212034383954,4.359570200573066,94.52201858277826,"00.01:26:38",86.63333333333334,"2023-06-13","10:11:01"
"07-88-71-07",1.648,19.38002865329513,.88,7.625558739255014,13.8,9.140000000000001,6.46,2.71,37.694,5.07,.37,18.07,1.39,4.83,4.15,133.2175873925501,"00.02:39:20",159.3333333333333,"2023-06-13","09:38:04"
"18-07-56-01",3.062378223495702,18.12,1.52,5.86,10.25,8.42,3.14,2.24,24.26126074498567,5.904485714285714,1.000571428571429,11.87,1.371647727272727,2.29,3.18,102.4903438386113,"00.01:37:52",97.86666666666666,"2023-06-12","15:23:16"
"76-16-53-82",5.149999999999999,19.38002865329513,.49,5.13,12.29,.13,5.024928366762178,2.7,14.4,5.33,.62,16.53,1.32,2.33,3.33,94.15495702005731,"00.01:22:02",82.03333333333333,"2023-06-12","13:43:00"
"36-91-65-20",4.39,11.2,.5600000000000001,7.42,8.970000000000001,.1,3.2,2.53,24.26126074498567,4.82,.62,12.36,1.35,1.52,1.918,85.21926074498568,"00.01:13:48",73.8,"2023-06-13","09:17:11"
"22-29-07-01",3.26,18.62,.71,7.81,14.73,6,6.36,3.48,25,5.904485714285714,.97,32.34,1.14,2.83,4.75,133.9044857142857,"00.02:25:25",145.4166666666667,"2023-06-12","10:09:27"
"53-93-66-67",3.04,16.61,.62,4.91,7.65,.12,5.024928366762178,1.77,14.61,4.66,.67,16.04,1.39,4.82,2.78,84.71492836676218,"00.01:35:33",95.55,"2023-06-12","11:56:42"
"37-39-06-63",2.85,14.44,.5,4.9,6.73,3.05,3.04,4.11,23,4.4,.53,8.25,.83,4.01,3.16,83.8,"00.01:26:01",86.01666666666667,"2023-06-12","10:08:28"
"17-95-97-27",1.78,14.42,.8100000000000001,9.58,10.47,2.36,4.61,3.34,20.08,5.28,1.81,17.45193732193732,1.371647727272727,3.344212034383954,4.359570200573066,101.0673672841671,"00.01:58:12",118.2,"2023-06-13","09:40:02"
"92-61-03-62",3.062378223495702,11.39,.8,8.539999999999999,4.96,3.64,6.34,3.17,21.11,7.26,2.03,8.42,1.4,3.39,1.918,87.43037822349569,"00.01:38:12",98.2,"2023-06-12","12:55:28"
"02-86-94-14",3.062378223495702,14.95,1.99,6.42,12.63,.28,5.5,4.46,15.26,7.22,.63,11.1,.77,1.73,4.359570200573066,90.36194842406877,"00.01:36:28",96.46666666666667,"2023-06-13","10:36:13"
"26-53-37-24",2.37,24.1,1.119318181818182,8.43,10.25063037249284,4.337118644067797,5.024928366762178,5.93,24.85,6.35,1.000571428571429,19.07,1.14,3.31,5.91,123.1925669937124,"00.03:09:16",189.2666666666667,"2023-06-13","11:41:34"
"73-57-99-74",2.35,29.93,1.73,11.944,10.25063037249284,10.01,5.024928366762178,3.720458452722063,29.69,5.904485714285714,1.000571428571429,14.46,1.34,3.344212034383954,3.16,133.8592863692182,"00.02:55:51",175.85,"2023-06-13","11:36:36"
"49-29-23-58",2.99,23.03,.8,8.19,11.19,10.184,7.16,4.02,27.25,4.38,1.48,22.33,1.89,2.84,6.38,134.114,"00.01:57:28",117.4666666666667,"2023-06-13","08:50:30"
"71-13-07-75",3.062378223495702,19.38002865329513,.4,7.625558739255014,5.98,4.09,5.22,3.720458452722063,24.26126074498567,5.904485714285714,1.55,15.06,1.371647727272727,3.344212034383954,4.359570200573066,105.329600490269,"00.01:27:55",87.91666666666667,"2023-06-13","08:42:22"
"19-53-43-56",3.062378223495702,9.968,.98,7.625558739255014,10.25063037249284,.14,2.87,3.720458452722063,19.68,4.46,1.77,13.36,.95,2.81,2.87,84.51702578796562,"00.01:02:06",62.1,"2023-06-13","10:11:22"
"57-61-80-20",1.648,11.47,.59,9.869999999999999,14.48,4.337118644067797,5.19,4.67,24.73,5.88,.55,17.45193732193732,.6899999999999999,2.18,8.489999999999998,112.2270559660051,"00.01:46:18",106.3,"2023-06-13","11:27:51"
"66-47-36-80",4.31,10.55,.55,5.69,4.462,1.89,4.88,1.73,24.22,7.24,.42,15.52,1.32,3.36,3.02,89.16199999999999,"00.01:37:36",97.59999999999999,"2023-06-13","11:19:18"
"55-47-02-66",3.43,16.05,1.09,8.550000000000001,12.49,7.51,4.29,3.720458452722063,24.26126074498567,4.77,1.000571428571429,10.47,1.371647727272727,3.344212034383954,2.67,105.0181503879358,"00.01:50:52",110.8666666666667,"2023-06-13","12:24:03"
"69-74-76-81",3.33,10.54,.72,5.3,10.25063037249284,10.184,4.29,3.720458452722063,20.82,8.43,.62,27.82,.71,1.7,4.359570200573066,112.794659025788,"00.02:11:12",131.2,"2023-06-15","09:58:21"
"25-51-33-57",4.29,30.62,2.08,4.93,12.73,6.44,4.1,2.66,24.1,4.36,.33,20.02,1.42,1.52,4.359570200573066,123.9595702005731,"00.02:45:11",165.1833333333333,"2023-06-13","10:40:22"
"99-83-71-81",2.07,17.2,.92,4.582,4.82,.13,5.11,4.8,24.26126074498567,5.9,.33,32.556,1.07,3.344212034383954,4.24,111.3334727793696,"00.01:32:46",92.76666666666667,"2023-06-14","14:43:24"
"30-46-44-49",4.75,32.31,1.31,6.91,9.9,4.96,5.024928366762178,6.267999999999999,37.694,5.904485714285714,.96,13.28,1.93,4.83,4.13,140.1614140810479,"00.02:43:13",163.2166666666667,"2023-06-13","08:45:35"
"03-30-12-96",2.16,21.22,.6899999999999999,6.38,9.76,.1,6.67,2.2,26.1,5.35,.47,23.26,.75,2.32,3.02,110.45,"00.01:43:21",103.35,"2023-06-14","08:20:06"
"35-16-22-13",5.149999999999999,27.64,2.404,11.944,10.25063037249284,4.337118644067797,3.22,4.61,31.77,6.08,1.000571428571429,10.04,2.08,3.26,5.17,128.9563204451321,"00.02:36:21",156.35,"2023-06-14","08:15:04"
"96-28-28-46",1.83,30.98,1.51,8.050000000000001,15.7,4.337118644067797,6.56,3.65,17.31,6.04,.39,8.720000000000001,.96,2.23,4.38,112.6471186440678,"00.01:59:52",119.8666666666667,"2023-06-14","10:09:08"
"10-32-26-69",4.49,26.42,.8,6.65,10.63,4.337118644067797,5.024928366762178,3.02,19.1,5.76,1.48,17.06,1.55,5.36,7.94,119.62204701083,"00.02:12:25",132.4166666666667,"2023-06-15","13:56:46"
"68-75-69-07",2.28,12.65,2.404,6.88,5.76,4.59,5.15,1.75,19.82,5.73,.49,32.556,.6899999999999999,2.15,3.95,106.85,"00.02:33:44",153.7333333333333,"2023-06-14","07:40:16"
"02-58-63-69",3.21,15.41,.54,6.32,5.55,3.17,4.61,3.5,16.13,4.47,1.19,8.960000000000001,1.13,2.27,2.48,78.94,"00.01:21:31",81.51666666666667,"2023-06-14","14:22:15"
"58-12-98-10",1.648,32.31,1.4,11.56,10.25063037249284,2.18,3.9,3.91,20.21,4.04,.86,8.880000000000001,1.38,1.84,5.54,109.9086303724928,"00.02:01:43",121.7166666666667,"2023-06-14","14:44:43"
"22-68-19-10",3.95,9.98,1.41,6.1,4.63,4.337118644067797,3.61,2.82,33.16,6.72,.41,17.45193732193732,1.371647727272727,3.344212034383954,4.359570200573066,103.6544859282349,"00.02:07:42",127.7,"2023-06-14","14:18:42"
"99-42-05-34",3.062378223495702,19.38002865329513,1.119318181818182,7.625558739255014,10.25063037249284,2.41,5.024928366762178,1.73,24.26126074498567,5.904485714285714,.5,17.45193732193732,1.371647727272727,3.344212034383954,4.359570200573066,107.7959562805575,"00.01:02:58",62.96666666666667,"2023-06-12","08:55:45"
"21-29-11-98",5.149999999999999,12.14,1.2,7.01,8.140000000000001,2.48,5.4,2.63,26.13,7.36,1.2,25.86,1.371647727272727,1.71,1.93,109.7116477272727,"00.02:36:54",156.9,"2023-06-14","08:01:57"
"06-11-50-44",3.062378223495702,18.42,.88,10.09,10.25063037249284,4.66,4.19,2.32,24.9,5.904485714285714,1.000571428571429,7.594,.84,4.99,4.4,103.5020657388457,"00.02:33:03",153.05,"2023-06-12","12:00:24"
"38-44-09-59",2.41,11.48,.96,4.582,4.462,.1,3.89,5.66,25.15,5.67,.48,32.556,1.371647727272727,3.344212034383954,4.359570200573066,106.4754299622297,"00.01:59:36",119.6,"2023-06-14","12:02:22"
"81-45-35-86",4.3,11.11,.4,10.96,8.039999999999999,5.11,4.62,1.88,24.26126074498567,3.876,.62,17.37,1.52,1.52,4.359570200573066,99.94683094555874,"00.01:59:09",119.15,"2023-06-15","07:55:39"
"83-11-66-41",3.66,21.58,.91,6.65,18.618,6.31,4.91,2.82,14.38,5.98,1.02,7.88,1.02,3.47,5.48,104.688,"00.01:48:12",108.2,"2023-06-14","15:13:16"
"45-34-02-51",2.1,12.26,1.119318181818182,5.64,4.462,.14,4.42,2.99,14.73,4.96,.63,7.594,1.61,2.83,8.489999999999998,73.97531818181818,"00.01:13:05",73.08333333333333,"2023-06-14","08:15:45"
"26-37-15-28",2.25,18.56,.86,5.97,10.25063037249284,6.49,7.46,1.88,37.694,6.92,.36,25.99,1.371647727272727,3.344212034383954,4.359570200573066,133.7600603347226,"00.03:32:58",212.9666666666667,"2023-06-14","05:00:55"
"73-50-61-74",2.21,28.63,1.67,7.5,13.97,9.81,4.63,6.267999999999999,37.694,7.37,1,30.21,2.242,3.18,6.39,162.774,"00.02:42:12",162.2,"2023-06-14","11:45:00"
"58-09-34-36",3.14,18.23,.7,8.619999999999999,5.64,.19,3.79,3.720458452722063,19.59,6.67,1.63,9.720000000000001,1.08,3.61,3.73,90.06045845272206,"00.01:29:45",89.75,"2023-06-14","11:38:31"
"94-78-30-89",1.87,18.97,.83,9.94,10.8,4.337118644067797,5.024928366762178,3.57,17.17,6.28,1.53,14.86,2.242,4.59,4.6,106.61404701083,"00.02:07:07",127.1166666666667,"2023-06-14","09:34:02"
"97-62-61-29",1.648,22.82,1.06,7.56,10.74,3.67,4.19,2.69,18.43,4.34,1.21,8.23,1.39,1.9,3.05,92.928,"00.01:35:41",95.68333333333334,"2023-06-14","12:35:06"
"16-35-49-05",2.46,31.09,.84,6.37,6.61,3.03,5.59,2.12,20.66,5.19,1.000571428571429,16.75,1.371647727272727,3.38,3.91,110.3722191558441,"00.01:52:45",112.75,"2023-06-14","10:08:55"
"18-48-69-27",2.84,19.38002865329513,1.06,8.470000000000001,18.27,4.51,5.02,3.720458452722063,14.45,4.83,1.000571428571429,15.74,1.18,5.16,8.460000000000001,114.0910585345886,"00.01:54:35",114.5833333333333,"2023-06-14","08:40:02"
"30-61-23-28",2.77,15.03,1.119318181818182,5.94,14.2,1.84,5.024928366762178,1.73,16.24,4.5,1.28,7.95,1.25,2.54,8.489999999999998,89.90424654858036,"00.01:28:06",88.09999999999999,"2023-06-15","09:12:31"
"91-09-11-51",2.25,15.61,.98,6.95,13.8,7.76,3.92,2,19.69,5.22,.7,18.39,1.32,3.79,2.26,104.64,"00.01:42:42",102.7,"2023-06-14","10:40:44"
"03-15-59-01",3.83,19.38002865329513,1.119318181818182,7.625558739255014,18.618,6.29,5.024928366762178,4.82,25.53,6.58,1.32,18.42,1.19,1.93,3.69,125.3678339411305,"00.02:59:16",179.2666666666667,"2023-06-15","13:43:26"
"51-88-98-79",4.35,19.38002865329513,2.404,7.625558739255014,16.37,4.337118644067797,5.024928366762178,6.267999999999999,32.64,8.542,1.000571428571429,32.556,1.9,4.21,3.5,150.1082058319516,"00.03:22:02",202.0333333333333,"2023-06-14","08:07:06"
"38-99-58-33",3.4,19.38002865329513,2.404,5.6,13.6,4.54,7.27,2.11,22.8,5.35,.43,21.28,1,3.344212034383954,6.1,118.6082406876791,"00.02:39:26",159.4333333333333,"2023-06-15","07:58:21"
"73-78-76-86",3.8,19.93,.96,8.56,12.37,.27,5.93,3.720458452722063,30.49,6.91,.48,23.87,1.33,3.58,2.72,124.9204584527221,"00.02:11:25",131.4166666666667,"2023-06-14","13:13:19"
"16-76-51-56",4.94,19.38002865329513,1.119318181818182,10.77,10.25063037249284,.16,3.21,1.87,14.38,6.51,1.28,10.56,1.15,1.94,2.24,89.75997720760614,"00.01:08:48",68.8,"2023-06-14","15:35:04"
"34-75-99-64",5.149999999999999,23.49,1.97,7.625558739255014,17.79,.46,5.53,6.17,30.23,5.904485714285714,1.000571428571429,11.49,1.94,3.49,5.73,127.9706158821122,"00.02:49:41",169.6833333333333,"2023-06-10","14:11:18"
"00-76-59-09",1.648,10.85,.4,7.625558739255014,10.25063037249284,1.87,5.024928366762178,3.720458452722063,24.26126074498567,6.94,.44,21.83,.8100000000000001,3.5,6.03,105.2008366762178,"00.01:27:56",87.93333333333334,"2023-06-14","14:39:38"
"03-36-35-32",2.58,32.31,1.23,7.625558739255014,10.77,4.24,5.7,5.98,33.83,8.542,.91,10.42,1.371647727272727,2.3,3.84,131.6492064665277,"00.02:16:56",136.9333333333333,"2023-06-14","12:20:19"
"66-74-25-56",1.648,32.31,1.41,7.14,8.710000000000001,2.97,5.69,3.720458452722063,25.23,6.32,1.12,11.31,1.46,3.44,8.489999999999998,120.9684584527221,"00.02:11:02",131.0333333333333,"2023-06-15","10:49:06"
"80-48-62-68",3.062378223495702,15.95,1.119318181818182,7.625558739255014,4.462,4.337118644067797,4.12,3.720458452722063,16.75,5.84,1.000571428571429,28.07,.97,2.11,5.44,104.5774036699302,"00.01:34:39",94.65000000000001,"2023-06-14","12:29:18"
"67-59-61-49",3.062378223495702,19.38002865329513,.54,7.625558739255014,4.462,1.69,5.024928366762178,3.720458452722063,24.26126074498567,4.37,.5600000000000001,25.19,1.18,4.1,2.69,107.8566131805158,"00.02:00:56",120.9333333333333,"2023-06-15","09:30:21"
"23-88-68-38",5.149999999999999,19.38002865329513,2.404,7.57,15.47,9.31,8.212,2.87,21.73,8.542,.47,22.32,1.77,2.29,4.85,132.3380286532951,"00.03:09:03",189.05,"2023-06-14","07:59:59"
"24-58-49-24",3.43,9.968,.9,7.625558739255014,8.859999999999999,.11,2.726,2.86,18.33,4.68,.79,17.45193732193732,.6899999999999999,3.344212034383954,2.95,84.71570809557629,"00.01:45:09",105.15,"2023-06-14","12:45:29"
"27-73-91-69",2.41,13.7,.75,4.582,4.462,4.337118644067797,2.726,5.03,17.97,3.876,1.26,7.594,.75,1.89,6.88,78.2171186440678,"00.01:05:56",65.93333333333334,"2023-06-16","10:10:49"
"88-41-94-49",2.92,17.64,2.404,11.3,18.54,.27,4.96,3.44,25.23,8.470000000000001,1.74,17.45193732193732,1.03,3.79,4.37,123.5559373219373,"00.01:47:54",107.9,"2023-06-15","07:48:54"
"83-47-45-70",4.34,9.968,.4,7.625558739255014,7.4,.1,3.04,3.16,14.63,4.68,.33,19.77,.6899999999999999,1.52,4.359570200573066,82.01312893982808,"00.01:16:50",76.83333333333333,"2023-06-14","11:23:43"
"06-72-44-70",3.64,15.6,.71,7.625558739255014,7.63,4.337118644067797,5.024928366762178,1.73,24.26126074498567,5.904485714285714,.59,15.1,.88,1.71,3.44,98.18335220935637,"00.01:09:49",69.81666666666666,"2023-06-14","14:43:37"
"85-25-38-04",2.75,19.38002865329513,1.119318181818182,7.625558739255014,6.35,4.337118644067797,5.024928366762178,3.720458452722063,24.26126074498567,5.904485714285714,.59,17.45193732193732,1,2.93,2.02,104.4650948191291,"00.01:08:46",68.76666666666667,"2023-06-15","07:25:01"
"99-72-02-18",1.85,13.89,.4,5.08,5.4,2.1,3.37,2.43,18.23,4.94,1.000571428571429,15.07,1.13,2.09,2.91,79.89057142857143,"00.01:24:05",84.08333333333333,"2023-06-17","07:31:00"
"76-93-76-77",3.21,14.2,.71,7.625558739255014,4.462,.12,2.73,2.12,16.2,5.42,1.33,7.71,1.57,3.64,4.359570200573066,75.40712893982808,"00.01:15:24",75.40000000000001,"2023-06-16","10:32:27"
"25-81-57-24",3.062378223495702,32.31,1.119318181818182,7.625558739255014,10.25063037249284,4.337118644067797,5.024928366762178,2.13,26.95,6.67,.45,31.96,2.242,3.344212034383954,3.06,140.5361445622757,"00.02:52:36",172.6,"2023-06-16","08:16:43"
