interview__key,lnd_mes,lnd_mes_1,lnd01,lnd02,lnd03,lnd04,lnd08,lnd09,lnd06,lnd_ten01,lnd_ten02,lnd_ten03,lnd_ten04,lnd_ten08,lnd_ten09,lnd_ten06,lnd_07,lnd_08,lnd_08_1,lnd_09,lnd_09_1,lnd_10,lnd_11,lnd_12,lnd_13__1,lnd_13__2,lnd_13__3,lnd_13__4,lnd_13__5,lnd_13__6,lnd_13__7,lnd_13__8,lnd_13__9,lnd_13__10,lnd_13__96,lnd_13_oth,f01,f03,f04__1,f04__2,f04__3,f04__96,f04_1,f05,lnd_14,lnd_15,lnd_16,lnd_17,lnd_18,lnd_18_oth,num_plots,more_plot,more_plot_explain
"46-95-44-44","Other➡️ Please specify","Lima, 1 Lima=0.25ha",17,0,0,0,1,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,6,"The same","The same","No",,,"",1,"No","The current one is enough"
"79-36-03-31","Hectares","",1.75,.5,0,0,.1,0,0,"Communally owned","Communally owned",,,"Communally owned",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"Yes",.75,"Yes","No","No","No",,0,"Slight decrease","Slight decrease","No",,,"",1,"No","Satisfied with current community"
"37-08-68-08","Other➡️ Please specify","lima",3.75,0,0,0,1,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,6,"Slight decrease","Slight decrease","No",,,"",3,"Yes","for farming purposes"
"76-66-08-56","Hectares","",1,.5,0,0,.1,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"Yes",1,"Yes","No","No","No",,6,"Slight decrease","Massive decrease","No",,,"",3,"Yes","I don't have enough"
"84-78-41-82","Hectares","",6,0,0,0,.2,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,5,"Slight decrease","Massive decrease","No",,,"",1,"No","Comfortable on current residential area"
"33-73-65-41","Hectares","",2,0,0,0,.06,0,0,"Communally owned",,,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","we are too old to have another farm"
"15-05-96-27","Hectares","",1,0,0,0,.5,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","Yes","No","No","No","Yes","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"No","no money"
"04-08-02-81","Hectares","",8,4,0,0,.5,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"Yes","Other individuals","","Village headman / chairperson","","Yes","Very likely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"Yes",.5,"Yes","No","No","No",,10,"The same","The same","No",,,"",4,"Yes","Build houses for rent."
"48-12-37-19","Other➡️ Please specify","lima",1,1.25,0,0,.25,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"Yes","for farming purposes"
"99-22-87-46","Hectares","",1,0,0,0,.06,0,0,"Communally owned",,,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"The same","The same","No",,,"",2,"No","what I have is enough"
"05-46-14-17","Hectares","",.5,0,0,0,.5,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",1,"No","no money"
"21-68-94-15","Hectares","",2,.5,.5,35,.08,0,0,"Private owned with no land title","Private owned with no land title","Private owned with no land title","Communally owned","Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,50,"Slight decrease","Massive decrease","No",,,"",2,"Yes","To build"
"40-56-04-29","Hectares","",1,.5,0,0,.5,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","Slight decrease","No",,,"",1,"No","no money"
"58-04-84-61","Hectares","",2,0,0,0,.9,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,10,"Massive decrease","Massive decrease","No",,,"",1,"Yes","it's enough"
"92-36-21-21","Hectares","",3,4,0,0,.25,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",2,"No","Satisfied"
"14-57-41-87","Hectares","",2,.5,0,0,.5,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"Yes",1,"Yes","No","No","No",,0,"The same","The same","No",,,"",2,"No","No enough money to acquire a land"
"96-30-76-58","Other➡️ Please specify","Lima, 1 Lima=0.25 ha",4,0,0,0,0,0,0,"Private owned with no land title",,,,,,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,2,"The same","The same","No",,,"",1,"No","Lack of manpower"
"94-10-09-72","Hectares","",2,1,0,0,.5,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Likely","Yes","No","No","No","Yes","No","No","No","No","No","No","No",,"No",,,,,,,4,"Slight decrease","Massive decrease","No",,,"",1,"Yes","additional farm land"
"63-44-25-02","Hectares","",1.25,5,0,0,.1,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",1,"No","Too old to own another land"
"66-67-56-06","Other➡️ Please specify","Lima, 1 Lima=0.25ha",20,0,0,0,1,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",2,"No","The current one is enough"
"61-94-69-82","Hectares","",2.5,1.25,0,0,.2,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"Yes",1,"Yes","No","No","No",,4,"Slight decrease","Slight decrease","No",,,"",1,"Yes","Land is infertile and there is no fertilizer a new land will increase the yield"
"72-52-17-18","Other➡️ Please specify","lima",.75,1.25,0,0,.25,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,1,"The same","The same","No",,,"",1,"No","comfortable with the current one"
"90-79-08-36","Other➡️ Please specify","Lima, 1 Lima=0.25 ha",9,0,0,0,1,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","aging, no enough manpower to expand"
