interview__key,access_internet,internet_home,distance_internet,inter_activity__1,inter_activity__2,inter_activity__3,inter_activity__4,inter_activity__5,inter_activity__6,inter_activity__7,inter_activity__8,inter_activity__9,inter_activity__10,inter_activity__96,inter_activity__n888,inter_activity__n999,inter_activity_oth,cost_internet,internet_purpose__1,internet_purpose__2,internet_purpose__3,internet_purpose__4,internet_purpose__5,internet_purpose__6,internet_purpose__96,internet_purpose__n888,internet_purpose__n999,internet_purpose_oth
"42-51-00-37","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"36-23-13-87","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"70-84-37-07","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"99-94-97-40","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"40-68-37-93","Yes","Yes",,"No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",,20,,,,,,,,,,
"08-64-31-45","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"24-71-47-80","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"53-67-73-98","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"89-30-04-89","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"85-35-76-75","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"34-78-22-26","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"59-51-95-60","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-44-88-72","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"35-56-47-30","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"43-44-87-36","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"25-90-73-61","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-81-85-48","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"82-05-74-76","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"69-02-12-40","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"68-49-12-16","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"47-72-15-93","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"46-77-79-60","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"54-41-53-68","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"35-84-29-80","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"82-89-49-08","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-17-77-46","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"87-42-29-56","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"24-84-60-85","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-85-83-52","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-33-54-01","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"54-69-71-08","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"30-10-42-29","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"52-71-69-48","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-38-32-86","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-51-51-91","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"98-42-68-21","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"23-92-64-64","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-60-76-52","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"99-53-97-21","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"35-30-07-09","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"84-39-86-14","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-93-88-48","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"93-94-24-13","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"02-86-42-10","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-90-95-90","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-80-40-68","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"03-80-12-55","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"03-05-82-85","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"96-34-34-83","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"84-86-67-50","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-50-61-63","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-25-07-27","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-81-39-58","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"63-48-87-87","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"49-38-87-08","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"56-09-22-69","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"52-67-58-90","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"61-51-30-74","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"90-75-70-65","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"70-34-30-04","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-18-21-78","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"80-41-37-09","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"62-10-09-84","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"16-01-99-93","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"91-31-71-31","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-78-47-78","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"07-03-43-18","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"87-80-74-34","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"39-19-95-41","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-94-38-36","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,50,,,,,,,,,,
"64-10-30-77","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"98-88-46-23","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"35-26-63-26","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"77-44-63-61","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"26-64-90-32","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-44-39-66","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"97-96-32-80","Yes","Yes",,"Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No",,100,,,,,,,,,,
"65-28-62-87","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"91-95-41-16","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-02-00-05","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"48-22-83-32","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"53-04-96-58","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"93-77-89-30","Yes","Yes",,"Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No",,40,,,,,,,,,,
"03-06-71-34","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"38-24-53-68","Yes","Yes",,"Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No",,100,,,,,,,,,,
"76-44-39-80","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"17-98-15-90","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"43-89-48-48","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"46-95-44-44","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"79-36-03-31","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-08-68-08","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"76-66-08-56","Yes","Yes",,"Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No",,150,,,,,,,,,,
"84-78-41-82","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-73-65-41","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-05-96-27","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"04-08-02-81","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"48-12-37-19","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"99-22-87-46","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-46-14-17","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"21-68-94-15","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"40-56-04-29","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"58-04-84-61","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"92-36-21-21","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-57-41-87","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,20,,,,,,,,,,
"96-30-76-58","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-10-09-72","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"63-44-25-02","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-67-56-06","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"61-94-69-82","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-52-17-18","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"90-79-08-36","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
