interview__key,r_members__id,f_time__id,f_prim,f_prim_o,f_sec,f_seca
"62-34-36-23",1,"3:00 - 3:30am","Sleeping and resting","","No",
"62-34-36-23",1,"3:31 - 4:00am","Sleeping and resting","","No",
"62-34-36-23",1,"4:01 - 4:30am","Sleeping and resting","","No",
"62-34-36-23",1,"4:31 - 5:00am","Sleeping and resting","","No",
"62-34-36-23",1,"5:01 - 5:30am","Sleeping and resting","","No",
"62-34-36-23",1,"5:31 - 6:00am","Personal care","","No",
"62-34-36-23",1,"6:01 - 6:30am","Domestic work (incl fetching wood and water)","","No",
"62-34-36-23",1,"6:31 - 7:00am","Domestic work (incl fetching wood and water)","","No",
"62-34-36-23",1,"7:01 - 7:30am","Care for children","","No",
"62-34-36-23",1,"7:31 - 8:00am","Care for children","","No",
"62-34-36-23",1,"8:01 - 8:30am","Domestic work (incl fetching wood and water)","","No",
"62-34-36-23",1,"8:31 - 9:00am","Domestic work (incl fetching wood and water)","","No",
"62-34-36-23",1,"9:01 - 9:30am","Personal care","","No",
"62-34-36-23",1,"9:31 - 10:00am","Eating and drinking","","No",
"62-34-36-23",1,"10:01 -10:30am","Eating and drinking","","No",
"62-34-36-23",1,"10:31 - 11:00am","Cooking","","No",
"62-34-36-23",1,"11:01 - 11:30am","Cooking","","No",
"62-34-36-23",1,"11:31 - 12:00pm","Cooking","","No",
"62-34-36-23",1,"12:01 - 12:30pm","Cooking","","No",
"62-34-36-23",1,"12:31 - 1:00pm","Eating and drinking","","No",
"62-34-36-23",1,"1:01 - 1:30pm","Eating and drinking","","No",
"62-34-36-23",1,"1:31 - 2:00pm","Eating and drinking","","No",
"62-34-36-23",1,"2:01 - 2:30pm","Religious activities","","No",
"62-34-36-23",1,"2:31 - 3:00pm","Religious activities","","No",
"62-34-36-23",1,"3:00 - 3:30pm","Social activities and hobbies","","No",
"62-34-36-23",1,"3:31 - 4:00pm","Social activities and hobbies","","No",
"62-34-36-23",1,"4:01 - 4:30pm","Social activities and hobbies","","No",
"62-34-36-23",1,"4:31 - 5:00pm","Sleeping and resting","","No",
"62-34-36-23",1,"5:01 - 5:30pm","Domestic work (incl fetching wood and water)","","No",
"62-34-36-23",1,"5:31 - 6:00pm","Domestic work (incl fetching wood and water)","","No",
"62-34-36-23",1,"6:01 - 6:30pm","Personal care","","No",
"62-34-36-23",1,"6:31 - 7:00pm","Care for children","","No",
"62-34-36-23",1,"7:01 - 7:30pm","Cooking","","No",
"62-34-36-23",1,"7:31 - 8:00pm","Cooking","","No",
"62-34-36-23",1,"8:01 - 8:30pm","Eating and drinking","","No",
"62-34-36-23",1,"8:31 - 9:00pm","Eating and drinking","","No",
"62-34-36-23",1,"9:01 - 9:30pm","Social activities and hobbies","","No",
"62-34-36-23",1,"9:31 - 10:00pm","Sleeping and resting","","No",
"62-34-36-23",1,"10:01 - 10:30pm","Sleeping and resting","","No",
"62-34-36-23",1,"10:31 - 11:00pm","Sleeping and resting","","No",
"62-34-36-23",1,"11:01 - 11:30pm","Sleeping and resting","","No",
"62-34-36-23",1,"11:31 - 12:00am","Sleeping and resting","","No",
"62-34-36-23",1,"12:01 - 12:30pm","Sleeping and resting","","No",
"62-34-36-23",1,"12:31 - 1:00am","Sleeping and resting","","No",
"62-34-36-23",1,"1:01 - 1:30am","Sleeping and resting","","No",
"62-34-36-23",1,"1:31 - 2:00am","Sleeping and resting","","No",
"62-34-36-23",1,"2:01 - 2:30am","Sleeping and resting","","No",
"62-34-36-23",1,"2:31 - 3:00am","Sleeping and resting","","No",
"54-21-12-64",2,"3:00 - 3:30am","Sleeping and resting","","No",
"54-21-12-64",2,"3:31 - 4:00am","Sleeping and resting","","No",
"54-21-12-64",2,"4:01 - 4:30am","Sleeping and resting","","No",
"54-21-12-64",2,"4:31 - 5:00am","Sleeping and resting","","No",
"54-21-12-64",2,"5:01 - 5:30am","Sleeping and resting","","No",
"54-21-12-64",2,"5:31 - 6:00am","Sleeping and resting","","No",
"54-21-12-64",2,"6:01 - 6:30am","Sleeping and resting","","No",
"54-21-12-64",2,"6:31 - 7:00am","Sleeping and resting","","No",
"54-21-12-64",2,"7:01 - 7:30am","Sleeping and resting","","No",
"54-21-12-64",2,"7:31 - 8:00am","Sleeping and resting","","No",
"54-21-12-64",2,"8:01 - 8:30am","Domestic work (incl fetching wood and water)","","No",
"54-21-12-64",2,"8:31 - 9:00am","Domestic work (incl fetching wood and water)","","No",
"54-21-12-64",2,"9:01 - 9:30am","Domestic work (incl fetching wood and water)","","No",
"54-21-12-64",2,"9:31 - 10:00am","Domestic work (incl fetching wood and water)","","No",
"54-21-12-64",2,"10:01 -10:30am","Social activities and hobbies","","No",
"54-21-12-64",2,"10:31 - 11:00am","Domestic work (incl fetching wood and water)","","No",
"54-21-12-64",2,"11:01 - 11:30am","Social activities and hobbies","","No",
"54-21-12-64",2,"11:31 - 12:00pm","Cooking","","No",
"54-21-12-64",2,"12:01 - 12:30pm","Cooking","","No",
"54-21-12-64",2,"12:31 - 1:00pm","Cooking","","No",
"54-21-12-64",2,"1:01 - 1:30pm","Eating and drinking","","No",
"54-21-12-64",2,"1:31 - 2:00pm","Eating and drinking","","No",
"54-21-12-64",2,"2:01 - 2:30pm","Domestic work (incl fetching wood and water)","","No",
"54-21-12-64",2,"2:31 - 3:00pm","Domestic work (incl fetching wood and water)","","No",
"54-21-12-64",2,"3:00 - 3:30pm","Domestic work (incl fetching wood and water)","","No",
"54-21-12-64",2,"3:31 - 4:00pm","Social activities and hobbies","","No",
"54-21-12-64",2,"4:01 - 4:30pm","Social activities and hobbies","","No",
"54-21-12-64",2,"4:31 - 5:00pm","Social activities and hobbies","","No",
"54-21-12-64",2,"5:01 - 5:30pm","Cooking","","No",
"54-21-12-64",2,"5:31 - 6:00pm","Cooking","","No",
"54-21-12-64",2,"6:01 - 6:30pm","Eating and drinking","","No",
"54-21-12-64",2,"6:31 - 7:00pm","Sleeping and resting","","No",
"54-21-12-64",2,"7:01 - 7:30pm","Sleeping and resting","","No",
"54-21-12-64",2,"7:31 - 8:00pm","Sleeping and resting","","No",
"54-21-12-64",2,"8:01 - 8:30pm","Sleeping and resting","","No",
"54-21-12-64",2,"8:31 - 9:00pm","Sleeping and resting","","No",
"54-21-12-64",2,"9:01 - 9:30pm","Sleeping and resting","","No",
"54-21-12-64",2,"9:31 - 10:00pm","Sleeping and resting","","No",
"54-21-12-64",2,"10:01 - 10:30pm","Sleeping and resting","","No",
"54-21-12-64",2,"10:31 - 11:00pm","Sleeping and resting","","No",
"54-21-12-64",2,"11:01 - 11:30pm","Sleeping and resting","","No",
"54-21-12-64",2,"11:31 - 12:00am","Sleeping and resting","","No",
"54-21-12-64",2,"12:01 - 12:30pm","Sleeping and resting","","No",
"54-21-12-64",2,"12:31 - 1:00am","Sleeping and resting","","No",
"54-21-12-64",2,"1:01 - 1:30am","Sleeping and resting","","No",
"54-21-12-64",2,"1:31 - 2:00am","Sleeping and resting","","No",
"54-21-12-64",2,"2:01 - 2:30am","Sleeping and resting","","No",
"54-21-12-64",2,"2:31 - 3:00am","Sleeping and resting","","No",
"54-21-12-64",3,"3:00 - 3:30am","Sleeping and resting","","No",
"54-21-12-64",3,"3:31 - 4:00am","Sleeping and resting","","No",
"54-21-12-64",3,"4:01 - 4:30am","Sleeping and resting","","No",
"54-21-12-64",3,"4:31 - 5:00am","Sleeping and resting","","No",
"54-21-12-64",3,"5:01 - 5:30am","Sleeping and resting","","No",
"54-21-12-64",3,"5:31 - 6:00am","Sleeping and resting","","No",
"54-21-12-64",3,"6:01 - 6:30am","Sleeping and resting","","No",
"54-21-12-64",3,"6:31 - 7:00am","Personal care","","No",
"54-21-12-64",3,"7:01 - 7:30am","Own business work","","No",
"54-21-12-64",3,"7:31 - 8:00am","Own business work","","No",
"54-21-12-64",3,"8:01 - 8:30am","Own business work","","No",
"54-21-12-64",3,"8:31 - 9:00am","Own business work","","No",
"54-21-12-64",3,"9:01 - 9:30am","Work as employed","","No",
"54-21-12-64",3,"9:31 - 10:00am","Own business work","","No",
"54-21-12-64",3,"10:01 -10:30am","Own business work","","No",
"54-21-12-64",3,"10:31 - 11:00am","Own business work","","No",
"54-21-12-64",3,"11:01 - 11:30am","Own business work","","No",
"54-21-12-64",3,"11:31 - 12:00pm","Own business work","","No",
"54-21-12-64",3,"12:01 - 12:30pm","Eating and drinking","","No",
"54-21-12-64",3,"12:31 - 1:00pm","Own business work","","No",
"54-21-12-64",3,"1:01 - 1:30pm","Own business work","","No",
"54-21-12-64",3,"1:31 - 2:00pm","Own business work","","No",
"54-21-12-64",3,"2:01 - 2:30pm","Own business work","","No",
"54-21-12-64",3,"2:31 - 3:00pm","Own business work","","No",
"54-21-12-64",3,"3:00 - 3:30pm","Own business work","","No",
"54-21-12-64",3,"3:31 - 4:00pm","Own business work","","No",
"54-21-12-64",3,"4:01 - 4:30pm","Own business work","","No",
"54-21-12-64",3,"4:31 - 5:00pm","Personal care","","No",
"54-21-12-64",3,"5:01 - 5:30pm","Domestic work (incl fetching wood and water)","","No",
"54-21-12-64",3,"5:31 - 6:00pm","Domestic work (incl fetching wood and water)","","No",
"54-21-12-64",3,"6:01 - 6:30pm","Eating and drinking","","No",
"54-21-12-64",3,"6:31 - 7:00pm","Eating and drinking","","No",
"54-21-12-64",3,"7:01 - 7:30pm","Social activities and hobbies","","No",
"54-21-12-64",3,"7:31 - 8:00pm","Social activities and hobbies","","No",
"54-21-12-64",3,"8:01 - 8:30pm","Social activities and hobbies","","No",
"54-21-12-64",3,"8:31 - 9:00pm","Social activities and hobbies","","No",
"54-21-12-64",3,"9:01 - 9:30pm","Sleeping and resting","","No",
"54-21-12-64",3,"9:31 - 10:00pm","Sleeping and resting","","No",
"54-21-12-64",3,"10:01 - 10:30pm","Sleeping and resting","","No",
"54-21-12-64",3,"10:31 - 11:00pm","Sleeping and resting","","No",
"54-21-12-64",3,"11:01 - 11:30pm","Sleeping and resting","","No",
"54-21-12-64",3,"11:31 - 12:00am","Sleeping and resting","","No",
"54-21-12-64",3,"12:01 - 12:30pm","Sleeping and resting","","No",
"54-21-12-64",3,"12:31 - 1:00am","Sleeping and resting","","No",
"54-21-12-64",3,"1:01 - 1:30am","Sleeping and resting","","No",
"54-21-12-64",3,"1:31 - 2:00am","Sleeping and resting","","No",
"54-21-12-64",3,"2:01 - 2:30am","Sleeping and resting","","No",
"54-21-12-64",3,"2:31 - 3:00am","Sleeping and resting","","No",
"56-96-68-33",1,"3:00 - 3:30am","Sleeping and resting","","No",
"56-96-68-33",1,"3:31 - 4:00am","Sleeping and resting","","No",
"56-96-68-33",1,"4:01 - 4:30am","Sleeping and resting","","No",
"56-96-68-33",1,"4:31 - 5:00am","Sleeping and resting","","No",
"56-96-68-33",1,"5:01 - 5:30am","Sleeping and resting","","No",
"56-96-68-33",1,"5:31 - 6:00am","Sleeping and resting","","No",
"56-96-68-33",1,"6:01 - 6:30am","Sleeping and resting","","No",
"56-96-68-33",1,"6:31 - 7:00am","Sleeping and resting","","No",
"56-96-68-33",1,"7:01 - 7:30am","Sleeping and resting","","No",
"56-96-68-33",1,"7:31 - 8:00am","Personal care","","No",
"56-96-68-33",1,"8:01 - 8:30am","Personal care","","No",
"56-96-68-33",1,"8:31 - 9:00am","Domestic work (incl fetching wood and water)","","No",
"56-96-68-33",1,"9:01 - 9:30am","Domestic work (incl fetching wood and water)","","No",
"56-96-68-33",1,"9:31 - 10:00am","Own business work","","No",
"56-96-68-33",1,"10:01 -10:30am","Own business work","","No",
"56-96-68-33",1,"10:31 - 11:00am","Own business work","","No",
"56-96-68-33",1,"11:01 - 11:30am","Own business work","","No",
"56-96-68-33",1,"11:31 - 12:00pm","Own business work","","No",
"56-96-68-33",1,"12:01 - 12:30pm","Cooking","","No",
"56-96-68-33",1,"12:31 - 1:00pm","Cooking","","No",
"56-96-68-33",1,"1:01 - 1:30pm","Eating and drinking","","No",
"56-96-68-33",1,"1:31 - 2:00pm","Eating and drinking","","No",
"56-96-68-33",1,"2:01 - 2:30pm","Sleeping and resting","","No",
"56-96-68-33",1,"2:31 - 3:00pm","Sleeping and resting","","No",
"56-96-68-33",1,"3:00 - 3:30pm","Sleeping and resting","","No",
"56-96-68-33",1,"3:31 - 4:00pm","Social activities and hobbies","","No",
"56-96-68-33",1,"4:01 - 4:30pm","Social activities and hobbies","","No",
"56-96-68-33",1,"4:31 - 5:00pm","Social activities and hobbies","","No",
"56-96-68-33",1,"5:01 - 5:30pm","Domestic work (incl fetching wood and water)","","No",
"56-96-68-33",1,"5:31 - 6:00pm","Domestic work (incl fetching wood and water)","","No",
"56-96-68-33",1,"6:01 - 6:30pm","Cooking","","No",
"56-96-68-33",1,"6:31 - 7:00pm","Cooking","","No",
"56-96-68-33",1,"7:01 - 7:30pm","Eating and drinking","","No",
"56-96-68-33",1,"7:31 - 8:00pm","Eating and drinking","","No",
"56-96-68-33",1,"8:01 - 8:30pm","Watching TV/listening to radio/reading","","No",
"56-96-68-33",1,"8:31 - 9:00pm","Watching TV/listening to radio/reading","","No",
"56-96-68-33",1,"9:01 - 9:30pm","Watching TV/listening to radio/reading","","No",
"56-96-68-33",1,"9:31 - 10:00pm","Watching TV/listening to radio/reading","","No",
"56-96-68-33",1,"10:01 - 10:30pm","Watching TV/listening to radio/reading","","No",
"56-96-68-33",1,"10:31 - 11:00pm","Sleeping and resting","","No",
"56-96-68-33",1,"11:01 - 11:30pm","Sleeping and resting","","No",
"56-96-68-33",1,"11:31 - 12:00am","Sleeping and resting","","No",
"56-96-68-33",1,"12:01 - 12:30pm","Sleeping and resting","","No",
"56-96-68-33",1,"12:31 - 1:00am","Sleeping and resting","","No",
"56-96-68-33",1,"1:01 - 1:30am","Sleeping and resting","","No",
"56-96-68-33",1,"1:31 - 2:00am","Sleeping and resting","","No",
"56-96-68-33",1,"2:01 - 2:30am","Sleeping and resting","","No",
"56-96-68-33",1,"2:31 - 3:00am","Sleeping and resting","","No",
"56-96-68-33",2,"3:00 - 3:30am","Sleeping and resting","","No",
"56-96-68-33",2,"3:31 - 4:00am","Sleeping and resting","","No",
"56-96-68-33",2,"4:01 - 4:30am","Sleeping and resting","","No",
"56-96-68-33",2,"4:31 - 5:00am","Sleeping and resting","","No",
"56-96-68-33",2,"5:01 - 5:30am","Sleeping and resting","","No",
"56-96-68-33",2,"5:31 - 6:00am","Sleeping and resting","","No",
"56-96-68-33",2,"6:01 - 6:30am","Sleeping and resting","","No",
"56-96-68-33",2,"6:31 - 7:00am","Personal care","","No",
"56-96-68-33",2,"7:01 - 7:30am","Domestic work (incl fetching wood and water)","","No",
"56-96-68-33",2,"7:31 - 8:00am","Domestic work (incl fetching wood and water)","","No",
"56-96-68-33",2,"8:01 - 8:30am","Domestic work (incl fetching wood and water)","","No",
"56-96-68-33",2,"8:31 - 9:00am","Domestic work (incl fetching wood and water)","","No",
"56-96-68-33",2,"9:01 - 9:30am","Social activities and hobbies","","No",
"56-96-68-33",2,"9:31 - 10:00am","Social activities and hobbies","","No",
"56-96-68-33",2,"10:01 -10:30am","Social activities and hobbies","","No",
"56-96-68-33",2,"10:31 - 11:00am","Social activities and hobbies","","No",
"56-96-68-33",2,"11:01 - 11:30am","Cooking","","No",
"56-96-68-33",2,"11:31 - 12:00pm","Cooking","","No",
"56-96-68-33",2,"12:01 - 12:30pm","Cooking","","No",
"56-96-68-33",2,"12:31 - 1:00pm","Cooking","","No",
"56-96-68-33",2,"1:01 - 1:30pm","Eating and drinking","","No",
"56-96-68-33",2,"1:31 - 2:00pm","Eating and drinking","","No",
"56-96-68-33",2,"2:01 - 2:30pm","Eating and drinking","","No",
"56-96-68-33",2,"2:31 - 3:00pm","Sleeping and resting","","No",
"56-96-68-33",2,"3:00 - 3:30pm","Sleeping and resting","","No",
"56-96-68-33",2,"3:31 - 4:00pm","Social activities and hobbies","","No",
"56-96-68-33",2,"4:01 - 4:30pm","Social activities and hobbies","","No",
"56-96-68-33",2,"4:31 - 5:00pm","Domestic work (incl fetching wood and water)","","No",
"56-96-68-33",2,"5:01 - 5:30pm","Domestic work (incl fetching wood and water)","","No",
"56-96-68-33",2,"5:31 - 6:00pm","Cooking","","No",
"56-96-68-33",2,"6:01 - 6:30pm","Cooking","","No",
"56-96-68-33",2,"6:31 - 7:00pm","Cooking","","No",
"56-96-68-33",2,"7:01 - 7:30pm","Eating and drinking","","No",
"56-96-68-33",2,"7:31 - 8:00pm","Eating and drinking","","No",
"56-96-68-33",2,"8:01 - 8:30pm","Eating and drinking","","No",
"56-96-68-33",2,"8:31 - 9:00pm","Sleeping and resting","","No",
"56-96-68-33",2,"9:01 - 9:30pm","Sleeping and resting","","No",
"56-96-68-33",2,"9:31 - 10:00pm","Sleeping and resting","","No",
"56-96-68-33",2,"10:01 - 10:30pm","Sleeping and resting","","No",
"56-96-68-33",2,"10:31 - 11:00pm","Sleeping and resting","","No",
"56-96-68-33",2,"11:01 - 11:30pm","Sleeping and resting","","No",
"56-96-68-33",2,"11:31 - 12:00am","Sleeping and resting","","No",
"56-96-68-33",2,"12:01 - 12:30pm","Sleeping and resting","","No",
"56-96-68-33",2,"12:31 - 1:00am","Sleeping and resting","","No",
"56-96-68-33",2,"1:01 - 1:30am","Sleeping and resting","","No",
"56-96-68-33",2,"1:31 - 2:00am","Sleeping and resting","","No",
"56-96-68-33",2,"2:01 - 2:30am","Sleeping and resting","","No",
"56-96-68-33",2,"2:31 - 3:00am","Sleeping and resting","","No",
"77-02-55-05",1,"3:00 - 3:30am","Sleeping and resting","","No",
"77-02-55-05",1,"3:31 - 4:00am","Sleeping and resting","","No",
"77-02-55-05",1,"4:01 - 4:30am","Sleeping and resting","","No",
"77-02-55-05",1,"4:31 - 5:00am","Sleeping and resting","","Yes","Personal care"
"77-02-55-05",1,"5:01 - 5:30am","Sleeping and resting","","No",
"77-02-55-05",1,"5:31 - 6:00am","Sleeping and resting","","No",
"77-02-55-05",1,"6:01 - 6:30am","Personal care","","No",
"77-02-55-05",1,"6:31 - 7:00am","Domestic work (incl fetching wood and water)","","No",
"77-02-55-05",1,"7:01 - 7:30am","Domestic work (incl fetching wood and water)","","No",
"77-02-55-05",1,"7:31 - 8:00am","Domestic work (incl fetching wood and water)","","No",
"77-02-55-05",1,"8:01 - 8:30am","Cooking","","Yes","Care for children"
"77-02-55-05",1,"8:31 - 9:00am","Cooking","","Yes","Care for children"
"77-02-55-05",1,"9:01 - 9:30am","Personal care","","Yes","Cooking"
"77-02-55-05",1,"9:31 - 10:00am","Eating and drinking","","No",
"77-02-55-05",1,"10:01 -10:30am","Domestic work (incl fetching wood and water)","","No",
"77-02-55-05",1,"10:31 - 11:00am","Domestic work (incl fetching wood and water)","","No",
"77-02-55-05",1,"11:01 - 11:30am","Domestic work (incl fetching wood and water)","","No",
"77-02-55-05",1,"11:31 - 12:00pm","Cooking","","Yes","Personal care"
"77-02-55-05",1,"12:01 - 12:30pm","Cooking","","No",
"77-02-55-05",1,"12:31 - 1:00pm","Eating and drinking","","No",
"77-02-55-05",1,"1:01 - 1:30pm","Social activities and hobbies","","No",
"77-02-55-05",1,"1:31 - 2:00pm","Social activities and hobbies","","No",
"77-02-55-05",1,"2:01 - 2:30pm","Social activities and hobbies","","No",
"77-02-55-05",1,"2:31 - 3:00pm","Domestic work (incl fetching wood and water)","","No",
"77-02-55-05",1,"3:00 - 3:30pm","Domestic work (incl fetching wood and water)","","No",
"77-02-55-05",1,"3:31 - 4:00pm","Domestic work (incl fetching wood and water)","","No",
"77-02-55-05",1,"4:01 - 4:30pm","Care for children","","No",
"77-02-55-05",1,"4:31 - 5:00pm","Care for children","","Yes","Personal care"
"77-02-55-05",1,"5:01 - 5:30pm","Domestic work (incl fetching wood and water)","","No",
"77-02-55-05",1,"5:31 - 6:00pm","Cooking","","No",
"77-02-55-05",1,"6:01 - 6:30pm","Cooking","","No",
"77-02-55-05",1,"6:31 - 7:00pm","Eating and drinking","","No",
"77-02-55-05",1,"7:01 - 7:30pm","Personal care","","No",
"77-02-55-05",1,"7:31 - 8:00pm","Personal care","","No",
"77-02-55-05",1,"8:01 - 8:30pm","Sleeping and resting","","No",
"77-02-55-05",1,"8:31 - 9:00pm","Sleeping and resting","","No",
"77-02-55-05",1,"9:01 - 9:30pm","Sleeping and resting","","No",
"77-02-55-05",1,"9:31 - 10:00pm","Sleeping and resting","","No",
"77-02-55-05",1,"10:01 - 10:30pm","Sleeping and resting","","No",
"77-02-55-05",1,"10:31 - 11:00pm","Sleeping and resting","","Yes","Personal care"
"77-02-55-05",1,"11:01 - 11:30pm","Sleeping and resting","","No",
"77-02-55-05",1,"11:31 - 12:00am","Sleeping and resting","","No",
"77-02-55-05",1,"12:01 - 12:30pm","Sleeping and resting","","No",
"77-02-55-05",1,"12:31 - 1:00am","Sleeping and resting","","No",
"77-02-55-05",1,"1:01 - 1:30am","Sleeping and resting","","No",
"77-02-55-05",1,"1:31 - 2:00am","Sleeping and resting","","No",
"77-02-55-05",1,"2:01 - 2:30am","Sleeping and resting","","Yes","Personal care"
"77-02-55-05",1,"2:31 - 3:00am","Sleeping and resting","","No",
"77-02-55-05",3,"3:00 - 3:30am","Sleeping and resting","","No",
"77-02-55-05",3,"3:31 - 4:00am","Sleeping and resting","","No",
"77-02-55-05",3,"4:01 - 4:30am","Sleeping and resting","","Yes","Personal care"
"77-02-55-05",3,"4:31 - 5:00am","Sleeping and resting","","No",
"77-02-55-05",3,"5:01 - 5:30am","Sleeping and resting","","No",
"77-02-55-05",3,"5:31 - 6:00am","Sleeping and resting","","No",
"77-02-55-05",3,"6:01 - 6:30am","Sleeping and resting","","Yes","Personal care"
"77-02-55-05",3,"6:31 - 7:00am","Sleeping and resting","","No",
"77-02-55-05",3,"7:01 - 7:30am","Own business work","","No",
"77-02-55-05",3,"7:31 - 8:00am","Own business work","","No",
"77-02-55-05",3,"8:01 - 8:30am","Own business work","","No",
"77-02-55-05",3,"8:31 - 9:00am","Own business work","","No",
"77-02-55-05",3,"9:01 - 9:30am","Own business work","","No",
"77-02-55-05",3,"9:31 - 10:00am","Own business work","","Yes","Personal care"
"77-02-55-05",3,"10:01 -10:30am","Own business work","","No",
"77-02-55-05",3,"10:31 - 11:00am","Own business work","","Yes","Eating and drinking"
"77-02-55-05",3,"11:01 - 11:30am","Personal care","","No",
"77-02-55-05",3,"11:31 - 12:00pm","Own business work","","No",
"77-02-55-05",3,"12:01 - 12:30pm","Own business work","","No",
"77-02-55-05",3,"12:31 - 1:00pm","Own business work","","No",
"77-02-55-05",3,"1:01 - 1:30pm","Own business work","","No",
"77-02-55-05",3,"1:31 - 2:00pm","Own business work","","No",
"77-02-55-05",3,"2:01 - 2:30pm","Own business work","","No",
"77-02-55-05",3,"2:31 - 3:00pm","Own business work","","No",
"77-02-55-05",3,"3:00 - 3:30pm","Own business work","","No",
"77-02-55-05",3,"3:31 - 4:00pm","Own business work","","No",
"77-02-55-05",3,"4:01 - 4:30pm","Own business work","","No",
"77-02-55-05",3,"4:31 - 5:00pm","Own business work","","No",
"77-02-55-05",3,"5:01 - 5:30pm","Own business work","","No",
"77-02-55-05",3,"5:31 - 6:00pm","Own business work","","No",
"77-02-55-05",3,"6:01 - 6:30pm","Own business work","","No",
"77-02-55-05",3,"6:31 - 7:00pm","Eating and drinking","","No",
"77-02-55-05",3,"7:01 - 7:30pm","Eating and drinking","","No",
"77-02-55-05",3,"7:31 - 8:00pm","Sleeping and resting","","No",
"77-02-55-05",3,"8:01 - 8:30pm","Sleeping and resting","","No",
"77-02-55-05",3,"8:31 - 9:00pm","Sleeping and resting","","No",
"77-02-55-05",3,"9:01 - 9:30pm","Sleeping and resting","","Yes","Personal care"
"77-02-55-05",3,"9:31 - 10:00pm","Sleeping and resting","","No",
"77-02-55-05",3,"10:01 - 10:30pm","Sleeping and resting","","No",
"77-02-55-05",3,"10:31 - 11:00pm","Sleeping and resting","","No",
"77-02-55-05",3,"11:01 - 11:30pm","Sleeping and resting","","No",
"77-02-55-05",3,"11:31 - 12:00am","Sleeping and resting","","No",
"77-02-55-05",3,"12:01 - 12:30pm","Sleeping and resting","","No",
"77-02-55-05",3,"12:31 - 1:00am","Sleeping and resting","","Yes","Personal care"
"77-02-55-05",3,"1:01 - 1:30am","Sleeping and resting","","No",
"77-02-55-05",3,"1:31 - 2:00am","Sleeping and resting","","No",
"77-02-55-05",3,"2:01 - 2:30am","Sleeping and resting","","No",
"77-02-55-05",3,"2:31 - 3:00am","Sleeping and resting","","No",
"14-81-15-88",1,"3:00 - 3:30am","Sleeping and resting","","No",
"14-81-15-88",1,"3:31 - 4:00am","Sleeping and resting","","No",
"14-81-15-88",1,"4:01 - 4:30am","Sleeping and resting","","No",
"14-81-15-88",1,"4:31 - 5:00am","Sleeping and resting","","No",
"14-81-15-88",1,"5:01 - 5:30am","Sleeping and resting","","No",
"14-81-15-88",1,"5:31 - 6:00am","Sleeping and resting","","No",
"14-81-15-88",1,"6:01 - 6:30am","Personal care","","No",
"14-81-15-88",1,"6:31 - 7:00am","Domestic work (incl fetching wood and water)","","No",
"14-81-15-88",1,"7:01 - 7:30am","Domestic work (incl fetching wood and water)","","No",
"14-81-15-88",1,"7:31 - 8:00am","Domestic work (incl fetching wood and water)","","No",
"14-81-15-88",1,"8:01 - 8:30am","Domestic work (incl fetching wood and water)","","No",
"14-81-15-88",1,"8:31 - 9:00am","Caring for adults (sick, elderly)","","No",
"14-81-15-88",1,"9:01 - 9:30am","Caring for adults (sick, elderly)","","No",
"14-81-15-88",1,"9:31 - 10:00am","Cooking","","No",
"14-81-15-88",1,"10:01 -10:30am","Cooking","","No",
"14-81-15-88",1,"10:31 - 11:00am","Eating and drinking","","No",
"14-81-15-88",1,"11:01 - 11:30am","Eating and drinking","","No",
"14-81-15-88",1,"11:31 - 12:00pm","Other➡️specify…","Resting and talking to elderly sick relative","No",
"14-81-15-88",1,"12:01 - 12:30pm","Other➡️specify…","Resting and chatting with a relative","No",
"14-81-15-88",1,"12:31 - 1:00pm","Other➡️specify…","resting and chatting with sick woman","No",
"14-81-15-88",1,"1:01 - 1:30pm","Sleeping and resting","","No",
"14-81-15-88",1,"1:31 - 2:00pm","Sleeping and resting","","No",
"14-81-15-88",1,"2:01 - 2:30pm","Sleeping and resting","","No",
"14-81-15-88",1,"2:31 - 3:00pm","Sleeping and resting","","No",
"14-81-15-88",1,"3:00 - 3:30pm","Sleeping and resting","","No",
"14-81-15-88",1,"3:31 - 4:00pm","Sleeping and resting","","No",
"14-81-15-88",1,"4:01 - 4:30pm","Sleeping and resting","","No",
"14-81-15-88",1,"4:31 - 5:00pm","Sleeping and resting","","No",
"14-81-15-88",1,"5:01 - 5:30pm","Domestic work (incl fetching wood and water)","","No",
"14-81-15-88",1,"5:31 - 6:00pm","Personal care","","No",
"14-81-15-88",1,"6:01 - 6:30pm","Cooking","","No",
"14-81-15-88",1,"6:31 - 7:00pm","Other➡️specify…","Had to serve food to the sick old lady.","No",
"14-81-15-88",1,"7:01 - 7:30pm","Eating and drinking","","No",
"14-81-15-88",1,"7:31 - 8:00pm","Sleeping and resting","","No",
"14-81-15-88",1,"8:01 - 8:30pm","Sleeping and resting","","No",
"14-81-15-88",1,"8:31 - 9:00pm","Sleeping and resting","","No",
"14-81-15-88",1,"9:01 - 9:30pm","Sleeping and resting","","No",
"14-81-15-88",1,"9:31 - 10:00pm","Sleeping and resting","","No",
"14-81-15-88",1,"10:01 - 10:30pm","Sleeping and resting","","No",
"14-81-15-88",1,"10:31 - 11:00pm","Sleeping and resting","","No",
"14-81-15-88",1,"11:01 - 11:30pm","Sleeping and resting","","No",
"14-81-15-88",1,"11:31 - 12:00am","Sleeping and resting","","No",
