interview__key,lnd_mes,lnd_mes_1,lnd01,lnd02,lnd03,lnd04,lnd08,lnd09,lnd06,lnd_ten01,lnd_ten02,lnd_ten03,lnd_ten04,lnd_ten08,lnd_ten09,lnd_ten06,lnd_07,lnd_08,lnd_08_1,lnd_09,lnd_09_1,lnd_10,lnd_11,lnd_12,lnd_13__1,lnd_13__2,lnd_13__3,lnd_13__4,lnd_13__5,lnd_13__6,lnd_13__7,lnd_13__8,lnd_13__9,lnd_13__10,lnd_13__96,lnd_13_oth,f01,f03,f04__1,f04__2,f04__3,f04__96,f04_1,f05,lnd_14,lnd_15,lnd_16,lnd_17,lnd_18,lnd_18_oth,num_plots,more_plot,more_plot_explain
"00-01-02-02","Hectares","",16,0,0,0,.15,0,0,"Private owned with land title",,,,"Private owned with land title",,,"Yes","Within family","","Other (please specify)","withi family members","No","Likely","No",,,,,,,,,,,,,"No",,,,,,,15,"Massive increase","Slight decrease","No",,,"",1,"Yes","to do business"
"69-53-29-77","Hectares","",0,0,0,0,.06,0,.14,,,,,"Communally owned",,"Communally owned","Yes","Within family","","Nowhere","","No","unlikely","No",,,,,,,,,,,,,"No",,,,,,,30,"The same","Slight increase","No",,,"",3,"Yes","For crop production"
"38-36-87-54","Hectares","",0,0,0,0,.16,0,.12,,,,,"Private owned with land title",,"Private owned with land title","No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive increase","Massive increase","No",,,"",0,"Yes","residential plot"
"96-39-11-89","Hectares","",0,0,0,0,.12,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","Yes","No","No","No","Yes","No","No","No","No",,"No",,,,,,,3,"Massive decrease","Massive decrease","No",,,"",0,"Yes","ploughing field"
"62-05-75-13","Hectares","",8,0,0,0,0,0,0,"Communally owned",,,,,,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight decrease","The same","No",,,"",0,"Yes","Residential"
"36-43-41-97","Hectares","",0,0,0,0,0,0,0,,,,,,,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","Slight decrease","No",,,"",0,"Yes","I would like to have house in run a rental business."
"12-03-37-86","Hectares","",.02,0,.02,0,.045,0,0,"Private owned with land title",,"Private owned with land title",,"Private owned with land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,4,"Massive increase","Massive increase","No",,,"",0,"Yes","To start a crop production business"
"33-44-32-83","Hectares","",0,0,0,0,.16,0,.06,,,,,"Communally owned",,"Communally owned","No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,25,"Slight increase","Slight increase","No",,,"",0,"No","Old age"
"39-65-48-99","Hectares","",0,0,0,0,.16,0,0,,,,,"Communally owned",,,"Yes","Other individuals","","LC Court","","No","Maybe, maybe not","Yes","No","Yes","No","No","Yes","No","No","No","No","No","No",,"No",,,,,,,0,"Slight decrease","The same","No",,,"",0,"Yes","For crop production and livestock keeping"
"85-43-95-57","Hectares","",0,0,0,0,.08,0,0,,,,,"Communally owned",,,"No",,"",,"",,"unlikely","Yes","No","No","No","No","No","No","Yes","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",0,"Yes","residential"
"07-73-56-26","Hectares","",25,10,0,15,.16,0,0,"Private owned with land title","Private owned with land title",,"Private owned with land title","Private owned with land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",2,"Yes","For inheritance purposes"
"00-16-25-60","Hectares","",0,0,0,0,.14,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","No","No","Yes","No","Yes","No","No","No","No",,"No",,,,,,,0,"Slight increase","Massive increase","No",,,"",0,"Yes","To build residential homes"
"05-35-63-46","Hectares","",0,0,0,0,.07,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","Yes","No","No","No","No","No","No","Yes","No","No","No","No",,"No",,,,,,,0,"The same","The same","No",,,"",4,"No","already have a plot"
"00-34-52-14","Hectares","",0,0,0,0,.075,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",0,"Yes","Residential"
"81-06-64-01","Hectares","",.003,0,0,0,.16,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",0,"Yes","because she would like to expand their business"
"84-33-06-87","Other➡️ Please specify","square metre",0,0,0,0,.03,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","No","No","Yes","No","No","No","No","No","No",,"No",,,,,,,20,"Massive decrease","Massive decrease","Yes",2500,"NGO/Development Project","",0,"Yes","To build more houses"
"85-48-53-30","Hectares","",0,0,0,0,.16,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive increase","Massive increase","No",,,"",0,"Yes","business plot"
"61-17-81-33","Hectares","",0,0,0,0,.12,0,0,,,,,"Communally owned",,,"Yes","Government","","Nowhere","","No","Likely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","The same","No",,,"",0,"Yes","residential plot"
"70-67-46-48","Hectares","",0,0,0,0,.105,0,.075,,,,,"Communally owned",,"Private owned with land title","No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight increase","Slight increase","No",,,"",0,"Yes","to grow crops both for consumption and commercial benefits"
"08-84-58-33","Hectares","",0,0,0,0,.16,0,0,,,,,"Communally owned",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",0,"Yes","business and farm plot"
"17-96-77-43","Hectares","",0,0,2,2,.16,0,0,,,"Communally owned","Communally owned","Communally owned",,,"Yes","Within family","","Nowhere","","No","Very likely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"Yes","WE ARE STAYING IN GRANDPARENTS LAND WE WANT OUR OWN LANDS"
"05-74-99-19","Hectares","",0,0,0,0,.16,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",0,"Yes","because she only has one plot"
"58-76-16-53","Hectares","",0,0,0,0,.16,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,5,"The same","Massive decrease","No",,,"",0,"Yes","FOR MY CHILDREN"
"14-93-43-30","Hectares","",0,0,0,0,.16,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","Massive decrease","No",,,"",0,"Yes","TO HAVE MY OWN SPACE"
"11-82-86-61","Hectares","",.4,0,0,0,.1,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"Yes",1,"Yes","No","No","No",,0,"Slight decrease","Massive decrease","Yes",90000,"Bank","",1,"No","Already have enough plots,one where he intends to build rentals and where he will stay."
"03-50-12-90","Hectares","",8,3,0,0,.16,0,0,"Private owned with land title","Private owned with land title",,,"Private owned with land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight increase","Slight decrease","No",,,"",1,"Yes","to give to the children's at another district"
"81-28-91-79","Hectares","",10,4,0,0,.16,0,0,"Communally owned","Communally owned",,,"Communally owned",,,"Yes","Government","","Nowhere","","No","Maybe, maybe not","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"Yes",4,"Yes","No","No","No",,7,"Slight increase","Slight increase","No",,,"",1,"Yes","I want to move my goats to a farm"
"87-17-87-24","Hectares","",6,0,0,0,1.6,0,0,"Private owned with land title",,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,2,"Slight increase","Slight increase","No",,,"",1,"Yes","yes because current one is not his"
"98-37-88-19","Hectares","",0,0,0,0,.04,0,.03,,,,,"Communally owned",,"Communally owned","No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","Yes","No","No","No","No","No","No",,"No",,,,,,,5,"Massive decrease","Slight increase","No",,,"",0,"Yes","for farming"
"19-43-58-99","Hectares","",12,0,0,0,0,0,0,"Communally owned",,,,,,,"Yes","Within family","","Other (please specify)","Reported to local authorities","No","Maybe, maybe not","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Slight increase","No",,,"",1,"Yes","For crop production"
"85-30-41-56","Hectares","",0,0,0,0,.16,.31,.075,,,,,"Communally owned","Leased/rented","Communally owned","Yes","Other individuals","","Nowhere","","No","unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight increase","Slight increase","No",,,"",0,"Yes","I want a residential plot to myself a house"
"78-32-31-52","Other➡️ Please specify","square metre",0,0,0,0,.04,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","No","No","Yes","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",0,"Yes","To build residential plots for rent"
"37-97-45-71","Hectares","",0,0,0,0,.16,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","No","Yes","No","No","No","Yes","No","Yes","No","No",,"No",,,,,,,0,"The same","The same","No",,,"",0,"Yes","residential purpose"
"07-52-39-57","Hectares","",17,1,1,0,0,0,0,"Communally owned","Communally owned","Communally owned",,,,,"Yes","Other individuals","","Other (please specify)","Reported Local authorities and Land board","No","unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"Yes",16,"Yes","No","No","Yes",,0,"Slight increase","Slight increase","No",,,"",1,"Yes","For maize and sorghum production"
"80-35-75-14","Hectares","",0,0,0,0,.12,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",0,"Yes","To start a business"
"94-41-84-42","Hectares","",5,4,0,0,.16,0,0,"Communally owned","Communally owned",,,"Communally owned",,,"Yes","Other individuals","","Nowhere","","No","Maybe, maybe not","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"Yes",5,"Yes","No","No","No",,12,"Slight decrease","Slight decrease","No",,,"",1,"Yes","I want to build a house"
"96-46-53-15","Hectares","",0,0,0,0,0,0,0,,,,,,,,"Yes","Government","","Other (please specify)","Local Land board","Yes","unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"The same","The same","No",,,"",0,"Yes","For building construction"
"53-23-37-57","Hectares","",0,0,0,0,.12,0,0,,,,,"Communally owned",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",0,"Yes","I have enough"
"34-02-59-21","Hectares","",0,0,0,0,.16,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",0,"Yes","want to do business with the plot"
"19-67-63-11","Hectares","",0,0,0,0,.16,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,20,"Slight increase","Slight increase","No",,,"",0,"No","regulations does not allow to be given extra plot and doesn't have money to buy a plot"
"57-12-45-97","Hectares","",0,0,0,0,.12,0,0,,,,,"Communally owned",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,10,"Slight increase","Slight decrease","Yes",40000,"Bank","",0,"Yes","want to have more land"
"96-34-22-21","Hectares","",0,0,0,0,.08,0,0,,,,,"Private owned with land title",,,"Yes","Other individuals","","Nowhere","","No","Very likely","No",,,,,,,,,,,,,"Yes",.1,"No","No","No","Yes",,0,"Slight decrease","Slight decrease","No",,,"",0,"Yes","Residential rental"
"03-38-35-14","Hectares","",0,0,0,30,.16,0,0,,,,"Communally owned","Communally owned",,,"No",,"",,"",,"unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,15,"Slight increase","Slight increase","No",,,"",1,"No","I am happy with what I have"
"09-06-20-19","Hectares","",14,0,0,0,.16,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,2,"The same","Slight increase","No",,,"",1,"Yes","Multi-residential business"
"51-25-36-09","Hectares","",5,0,0,0,.12,0,0,"Co-share/ co-farming",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","No","No","No","No","No","No","No","No","No","Yes",,"Yes",5,"Yes","No","No","No",,40,"Slight decrease","Slight increase","No",,,"",5,"Yes","Boost agricultural business"
"04-05-30-01","Hectares","",0,0,0,0,.14,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",0,"Yes","ploughing field"
"50-01-20-35","Hectares","",.8,0,0,0,.12,0,0,"Private owned with land title",,,,"Private owned with land title",,,"Yes","Other individuals","","Tried to sort out ourselves","","Yes","unlikely","No",,,,,,,,,,,,,"No",,,,,,,6,"Slight increase","Slight decrease","No",,,"",1,"Yes","to have extra plot in the village and town for accommodation purposes"
"67-87-75-21","Hectares","",0,0,4,0,.16,0,16,,,"Private owned with land title",,"Private owned with land title",,"Private owned with land title","Yes","Within family","","Clan / Elder","","No","Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"Yes",4,"Yes","No","Yes","No",,0,"Slight decrease","Massive decrease","No",,,"",2,"Yes","Because he has siblings and would like them engage in farming"
"53-81-28-44","Hectares","",0,0,0,0,.075,0,0,,,,,"Communally owned",,,"No",,"",,"",,"unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,7,"Slight increase","Massive increase","No",,,"",0,"Yes","I want to do crop production"
"69-29-47-18","Hectares","",0,0,0,0,.06,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,12,"Slight increase","The same","No",,,"",0,"Yes","provide for the children in future"
"22-59-76-95","Hectares","",0,0,0,0,0,0,0,,,,,,,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",0,"Yes","Land is an asset and we would like to have rentals"
"87-80-21-51","Hectares","",0,0,0,0,.1,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"Yes",.1,"No","No","Yes","No",,2,"Slight increase","Slight increase","No",,,"",0,"Yes","Residential Rental"
"21-25-86-78","Hectares","",7,0,0,0,.08,0,.04,"Communally owned",,,,"Communally owned",,"Communally owned","No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","No","No","Yes","No","Yes","No","No","No","No",,"No",,,,,,,15,"Slight increase","Massive increase","No",,,"",2,"Yes","I want a farmland in our region."
"28-99-62-67","Hectares","",0,0,0,0,.16,0,6,,,,,"Communally owned",,"Communally owned","Yes","Other individuals","","LC Court","","Yes","Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,5,"The same","The same","No",,,"",1,"Yes","REAL ESTATE"
"14-08-31-40","Hectares","",1.5,0,0,0,.16,0,0,"Private owned with no land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"Yes",.08,"No","No","Yes","No",,0,"Slight decrease","Slight decrease","No",,,"",1,"Yes","Residential Rental property"
"43-12-71-52","Hectares","",0,0,0,0,.16,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight increase","Massive increase","No",,,"",0,"Yes","RESIDENCIAL (MOVE FROM A FAMILY HOUSE)"
"64-05-81-04","Hectares","",10,10,0,0,.16,0,0,"Private owned with land title","Private owned with land title",,,"Private owned with land title",,,"Yes","Other individuals","","Village headman / chairperson","","Yes","Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,4,"Massive increase","Massive increase","No",,,"",1,"Yes","horticulture"
"52-46-02-95","Hectares","",0,0,0,0,.16,0,0,,,,,"Co-share/ co-farming",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight increase","Slight decrease","No",,,"",0,"Yes","She wants to have other plots"
"45-07-09-59","Hectares","",0,0,0,0,.5,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"Yes",6,"No","No","Yes","No",,0,"Massive decrease","Slight decrease","No",,,"",0,"Yes","I want to build A Guest house for business"
"52-28-82-48","Hectares","",0,0,0,0,.16,0,0,,,,,"Co-share/ co-farming",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",0,"Yes","have no plot at all"
"72-80-69-88","Hectares","",0,0,0,0,.14,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Likely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",0,"Yes","For inheritance purposes"
"17-89-78-78","Hectares","",12,0,0,0,.16,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","Slight decrease","No",,,"",1,"No","new regulations for land allocation"
"07-52-31-91","Hectares","",0,0,0,0,.0875,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,30,"Slight decrease","Massive decrease","No",,,"",0,"Yes","because she doesn't have farm land"
"99-68-20-94","Hectares","",4,0,0,0,.16,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"Yes",.17,"No","No","Yes","No",,40,"Slight increase","Slight increase","No",,,"",1,"No","Already has one.."
"84-66-38-33","Hectares","",0,0,0,0,.16,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight increase","Slight increase","No",,,"",0,"Yes","For crop production"
"39-36-01-20","Hectares","",0,0,0,0,.16,0,0,,,,,"Private owned with land title",,,"Yes","Within family","","Nowhere","","No","Very likely","Yes","No","No","No","No","No","No","Yes","No","No","No","No",,"No",,,,,,,2,"Slight decrease","The same","Yes",60000,"Government agency","",0,"Yes","To give to my children and also run a Saloon business"
"05-30-74-26","Hectares","",0,0,0,0,.16,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",0,"Yes","For building construction"
"22-19-53-02","Hectares","",1,0,0,0,.15,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"Yes","to do business"
"20-37-92-05","Hectares","",0,0,0,0,.16,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","Slight decrease","No",,,"",2,"Yes","SO WE CAN BE NUCLEAR FAMILY AND BREAK FROM EXTENDED FAMILY"
"67-95-64-84","Hectares","",0,0,0,0,.16,0,2.5,,,,,"Communally owned",,"Communally owned","No",,"",,"",,"Likely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"Yes",2.5,"Yes","No","No","No",,20,"Slight decrease","Slight increase","No",,,"",1,"No","SHE HAS 4 PLOTS IN HER NAME"
"67-07-39-08","Hectares","",2,0,0,0,0,0,0,"Communally owned",,,,,,,"Yes","Other individuals","","Other (please specify)","Local Land board","Yes","Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"Yes",2,"Yes","No","No","No",,2,"Massive decrease","Massive decrease","No",,,"",1,"Yes","For crop production"
"72-66-07-18","Hectares","",0,0,0,0,.3,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",0,"No","My financial status does not allow me"
"72-69-50-37","Hectares","",0,0,0,0,.15,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"Yes",.15,"No","No","Yes","No",,0,"The same","Slight increase","No",,,"",0,"No","regulations does not allow"
"53-41-55-25","Hectares","",0,0,0,0,.1,0,0,,,,,"Communally owned",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,7,"Massive decrease","Massive decrease","No",,,"",0,"Yes","I want to have residential and farm plot to improve my lifestyle"
"99-40-82-80","Hectares","",5,0,0,0,.2,.2,0,"Communally owned",,,,"Communally owned","Communally owned",,"Yes","Other individuals","","Other (please specify)","Sort help from the local land board.","No","Maybe, maybe not","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"Yes",2.5,"Yes","No","No","No",,0,"Slight decrease","Massive decrease","No",,,"",2,"Yes","For crop production"
"23-54-03-81","Hectares","",0,0,0,0,.16,0,.16,,,,,"Communally owned",,"Communally owned","No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,5,"The same","Slight decrease","No",,,"",0,"No","I NEED TO  HAVE A SPORTS GROUND"
"27-20-78-36","Other➡️ Please specify","metre squared",12.5,0,0,0,.08,0,.1,"Private owned with land title",,,,"Private owned with land title",,"Private owned with land title","No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"Yes",1,"Yes","No","No","No",,200,"Slight decrease","Massive decrease","No",,,"",1,"Yes","Build rental houses"
"84-90-94-70","Other➡️ Please specify","Metre",0,0,0,0,25,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","Yes","No","No","No","No","No","No",,"No",,,,,,,50,"Slight decrease","Slight decrease","Yes",60000,"NGO/Development Project","",0,"No","lack of money"
"03-79-50-93","Hectares","",4.5,.5,0,0,.16,0,0,"Co-share/ co-farming","Co-share/ co-farming",,,"Communally owned",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","Slight decrease","No",,,"",5,"Yes","because they share the farmland"
"83-85-13-86","Hectares","",0,0,0,0,.16,0,0,,,,,"Communally owned",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",0,"No","already applied for other plots"
"91-24-08-83","Hectares","",0,0,0,0,.1,0,0,,,,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,15,"Slight decrease","Massive decrease","No",,,"",0,"Yes","build guesthouse businesses"
"25-32-96-44","Hectares","",0,0,0,0,0,0,0,,,,,,,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,2,"Massive decrease","Massive decrease","No",,,"",0,"Yes","For building construction"
"97-99-83-33","Hectares","",.08,0,.08,0,.16,0,0,"Private owned with land title",,"Private owned with land title",,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,5,"Massive increase","Massive increase","No",,,"",0,"Yes","To start a business"
"55-35-77-06","Hectares","",7,3,4,0,.04,0,.05,"Communally owned","Communally owned","Communally owned",,"Communally owned",,"Communally owned","No",,"",,"",,"Very likely","No",,,,,,,,,,,,,"No",,,,,,,3,"Massive increase","Massive decrease","No",,,"",1,"Yes","For business"
"05-01-06-84","Hectares","",12.5,4,8.5,0,.04,0,0,"Communally owned","Communally owned","Communally owned",,"Communally owned",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","Yes","No","Yes","No","No","No","No",,"Yes",4,"Yes","No","No","No",,20,"Massive decrease","Slight increase","No",,,"",12,"Yes","To build more houses for the family"
"49-78-46-84","Hectares","",0,0,0,0,.16,0,20,,,,,"Communally owned",,"Communally owned","No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Slight increase","No",,,"",1,"Yes","RESIDENCIAL"
"96-34-51-79","Hectares","",0,0,0,0,.15,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,10,"Slight increase","Slight increase","No",,,"",0,"Yes","she says they are too crowded where she is staying wants own place"
"05-90-60-44","Hectares","",0,0,0,0,.16,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"Yes",.05,"No","No","Yes","No",,7,"Slight decrease","The same","No",,,"",0,"Yes","Residential Rental"
"32-72-73-42","Hectares","",0,0,0,0,.12,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive increase","Massive increase","No",,,"",0,"No","I have enough"
"94-88-32-78","Hectares","",0,0,0,0,.16,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,14,"Slight increase","Slight increase","No",,,"",0,"Yes","yes to do businesses"
"18-56-14-23","Hectares","",0,0,0,0,.14,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,5,"Slight decrease","Massive decrease","No",,,"",0,"Yes","To get a house in town to get nearer to resources like health facilities"
"84-22-47-37","Hectares","",1,0,0,0,.12,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,20,"The same","Slight decrease","No",,,"",1,"Yes","I want to start crop farming"
"44-69-61-71","Hectares","",5,5,0,0,.16,0,.006,"Communally owned","Communally owned",,,"Communally owned",,"Communally owned","No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",1,"Yes","for business"
"05-76-24-30","Hectares","",0,0,0,0,.12,0,0,,,,,"Private owned with no land title",,,"No",,"",,"",,"Very likely","No",,,,,,,,,,,,,"No",,,,,,,10,"Slight decrease","Massive decrease","No",,,"",0,"Yes","Residential or commercial purposes"
"72-65-35-75","Hectares","",0,0,0,0,.16,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"Yes",0,"No","No","Yes","No",,4,"Slight decrease","Slight decrease","No",,,"",0,"Yes","For business purposes/ rentals"
"92-30-60-06","Hectares","",15,0,0,0,.16,0,0,"Co-share/ co-farming",,,,"Private owned with land title",,,"Yes","Within family","","Village headman / chairperson","","Yes","Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,12,"Slight increase","The same","No",,,"",1,"No","Alot of regulations concerning land allocation"
"94-77-43-36","Hectares","",12.5,0,0,5,.16,0,0,"Private owned with land title",,,"Private owned with land title","Private owned with land title",,,"Yes","Other individuals","","Village headman / chairperson","","No","unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive increase","Massive increase","No",,,"",1,"No","She does not want another plot because other people need those plot"
