interview__key,r_forset_product__id,fstqty,fstpdt_unt,fstpdt_unt_oth,fstpdt_sl,fstpdt_slqty,fstpdt_slunit,fstpdt_slunit_oth,fstpdt_slpssd,fstpdt_slprc,fstpdt_exp,fstpdt_expamt,fstpdt_ch,fstpdt_ch2,f027,f028
"06-64-69-84","Wild fruits",2,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"05-04-82-73","Firewood",13,"Wheelbarrow","","No",,,"",,,"No",,"Massive increase","Massive increase","increased deforestation",""
"03-81-35-88","Firewood",1,"Tonnes","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","land is allocated for residential plots"
"03-81-35-88","Wild fruits",1,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"95-74-95-07","Firewood",100,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"51-31-85-01","Firewood",100,"Kilograms","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","A lot of people use firewood for various household duties."
"51-50-93-70","Firewood",4,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"14-85-25-58","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","The same","","overharvesting"
"14-85-25-58","Wild fruits",1,"25kg bag","","No",,,"",,,"No",,"The same","The same","",""
"14-85-25-58","Small game (warthog, duiker, turtle, wild birds)",17,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"46-82-10-07","Firewood",4,"Wheelbarrow","","No",,,"",,,"No",,"Slight increase","Slight decrease","We in a  bushy area",""
"80-79-44-48","Firewood",1,"Tonnes","","No",,,"",,,"No",,"The same","Massive decrease","",""
"86-55-30-87","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"89-51-80-40","Firewood",2,"Tonnes","","No",,,"",,,"No",,"The same","The same","",""
"80-53-41-39","Firewood",50,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"80-53-41-39","Wild fruits",30,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"87-22-49-94","Firewood",2,"Tonnes","","No",,,"",,,"No",,"The same","Slight decrease","",""
"98-98-98-22","Firewood",1,"Tonnes","","No",,,"",,,"Yes",350,"The same","Slight increase","",""
"19-11-80-87","Firewood",1,"Tonnes","","No",,,"",,,"Yes",350,"The same","The same","",""
"02-55-85-64","Firewood",50,"Kilograms","","No",,,"",,,"Yes",720,"The same","The same","",""
"57-52-43-19","Firewood",1,"Tonnes","","No",,,"",,,"No",,"Massive decrease","The same","","overharvesting"
"57-52-43-19","Sand, stone, mud",1,"Tonnes","","No",,,"",,,"Yes",250,"The same","The same","",""
"57-52-43-19","Wild fruits",1,"25kg bag","","No",,,"",,,"No",,"The same","The same","",""
"39-14-69-76","Firewood",5,"Wheelbarrow","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","high usage in households"
"72-36-49-36","Firewood",3,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Wildlife damage land where firewood is sourced"
"80-82-49-42","Firewood",12,"Wheelbarrow","","No",,,"",,,"No",,"The same","Slight decrease","",""
"80-82-49-42","Wild fruits",12,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"47-81-87-67","Firewood",50,"Wheelbarrow","","No",,,"",,,"No",,"Slight increase","Massive decrease","Drought",""
"55-33-21-42","Firewood",2,"Tonnes","","No",,,"",,,"No",,"The same","Slight decrease","",""
"42-50-27-40","Firewood",100,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"74-79-87-37","Firewood",2,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"43-28-98-57","Firewood",4,"Wheelbarrow","","No",,,"",,,"Yes",120,"The same","Slight decrease","",""
"28-12-52-92","Firewood",2,"Wheelbarrow","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","high usage in households"
"98-31-37-04","Firewood",4,"Tonnes","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","overharvesting"
"50-46-09-53","Firewood",4,"Wheelbarrow","","No",,,"",,,"No",,"Slight increase","Massive decrease","Less regulations and less buildings",""
"50-46-09-53","Medicinal plants",2,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Licenses"
"48-80-48-31","Firewood",20,"Bale / Bundle","","No",,,"",,,"Yes",350,"The same","The same","",""
"59-69-31-11","Firewood",90,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","overharvesting"
"68-17-57-15","Firewood",60,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"65-67-13-71","Firewood",2,"Wheelbarrow","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","high usage in households"
"14-98-70-62","Firewood",2,"Wheelbarrow","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","high usage in households"
"25-90-19-11","Firewood",300,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"45-83-41-38","Firewood",1,"Tonnes","","No",,,"",,,"No",,"The same","The same","",""
"95-39-93-93","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"61-12-40-36","Firewood",3,"Wheelbarrow","","No",,,"",,,"No",,"The same","Slight decrease","",""
"19-03-38-46","Firewood",6,"Bale / Bundle","","No",,,"",,,"No",,"The same","Slight increase","",""
"92-48-70-16","Firewood",1,"Tonnes","","No",,,"",,,"No",,"The same","Slight increase","",""
"34-14-49-72","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","People are being allocated Land where the respondent usually gets firewood"
"22-89-40-33","Firewood",2,"Tonnes","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","alot of land is allocated as residential plots"
"37-39-45-84","Firewood",3,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Slight decrease","","Many People are building"
"98-85-46-77","Firewood",1,"Tonnes","","No",,,"",,,"Yes",1200,"Massive increase","The same","a lot of debushing going on",""
"80-21-91-02","Firewood",100,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"80-21-91-02","Wild fruits",4,"2kg packet","","No",,,"",,,"No",,"The same","The same","",""
"22-74-67-59","Firewood",1,"Tonnes","","No",,,"",,,"Yes",250,"The same","The same","",""
"22-74-67-59","Wild fruits",1,"25kg bag","","No",,,"",,,"No",,"The same","The same","",""
"88-01-88-32","Firewood",5,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"98-88-56-41","Firewood",2,"Wheelbarrow","","No",,,"",,,"No",,"The same","Slight decrease","",""
"84-73-38-30","Firewood",3,"Wheelbarrow","","No",,,"",,,"No",,"The same","Massive decrease","",""
"84-73-38-30","Wild fruits",500,"Grams","","No",,,"",,,"No",,"The same","The same","",""
"93-79-44-00","Firewood",2,"Wheelbarrow","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","high usage in households"
"26-07-22-36","Firewood",1,"Bale / Bundle","","No",,,"",,,"Yes",150,"The same","Slight increase","",""
"38-33-66-67","Firewood",3,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Human wildlife conflict and wildfires"
"16-65-54-37","Firewood",1,"Tonnes","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Trees broken by wild animals"
"16-65-54-37","Wild fruits",200,"Grams","","No",,,"",,,"No",,"The same","The same","",""
"20-77-43-56","Firewood",1,"Tonnes","","No",,,"",,,"No",,"The same","Slight increase","",""
"08-12-15-69","Firewood",1,"Tonnes","","No",,,"",,,"No",,"The same","The same","",""
"43-73-48-25","Firewood",88,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"86-00-77-05","Firewood",2,"Tonnes","","Yes",2,"Tonnes","","No",1000,"Yes",400,"Massive decrease","Massive decrease","","More people harvest firewood"
"86-00-77-05","Wild fruits",5,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"04-04-14-28","Firewood",40,"Wheelbarrow","","No",,,"",,,"No",,"Slight increase","The same","alot of land is not developed",""
"04-04-14-28","Wild fruits",1,"2kg packet","","No",,,"",,,"No",,"The same","The same","",""
"06-32-06-25","Firewood",2,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"91-35-74-95","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"87-84-09-54","Firewood",1,"Tonnes","","No",,,"",,,"No",,"The same","Slight decrease","",""
"87-84-09-54","Wild fruits",1,"2kg packet","","No",,,"",,,"No",,"The same","The same","",""
"62-23-61-37","Firewood",1,"Tonnes","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","alot of land is developed for residential plots and lodges"
"51-67-29-73","Firewood",2,"Tonnes","","No",,,"",,,"Yes",400,"The same","The same","",""
"51-67-29-73","Wild fruits",4,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"93-42-86-13","Firewood",60,"Wheelbarrow","","No",,,"",,,"No",,"Massive increase","Massive increase","elephant breaking down trees",""
"93-42-86-13","Wild fruits",10,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"31-42-54-99","Firewood",5,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"31-42-54-99","Wild fruits",1,"10kg bag","","No",,,"",,,"No",,"The same","The same","",""
"40-00-25-74","Firewood",30,"Bale / Bundle","","No",,,"",,,"No",,"The same","Massive decrease","",""
"40-00-25-74","Wild fruits",1,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"16-86-88-22","Firewood",1,"Tonnes","","No",,,"",,,"Yes",120,"Slight decrease","Slight increase","","had to travel long distance to collect firewood because land was allocated for residential plots"
"16-86-88-22","Timber or poles",1,"Tonnes","","No",,,"",,,"Yes",110,"Slight decrease","Slight increase","","land is allocated for residential so many trees are cut down and not replaced"
"16-86-88-22","Wild fruits",1,"Other (please specify)","12.5kg bag","Yes",1,"Other (please specify)","12.5kg bag","No",10,"No",,"The same","Slight increase","",""
"64-46-66-46","Firewood",2,"Wheelbarrow","","No",,,"",,,"No",,"The same","Slight decrease","",""
"50-30-92-60","Firewood",100,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"24-09-68-36","Firewood",3,"Wheelbarrow","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","high usage in households"
"42-32-41-18","Firewood",5,"Wheelbarrow","","No",,,"",,,"No",,"The same","Slight decrease","",""
"29-79-40-11","Firewood",1,"Tonnes","","No",,,"",,,"No",,"The same","The same","",""
"29-79-40-11","Wild fruits",2,"Basins","","No",,,"",,,"No",,"The same","Slight increase","",""
"60-57-49-31","Firewood",100,"Kilograms","","No",,,"",,,"Yes",1000,"Slight increase","Slight decrease","The population of elephants is increasing and they destroy vegetation.",""
"60-10-68-48","Firewood",1,"Tonnes","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","More people harvest for cooking"
"60-10-68-48","Timber or poles",1,"Tonnes","","No",,,"",,,"Yes",300,"Massive decrease","Massive decrease","","More people use them for building"
"60-10-68-48","Wild fruits",12,"Kilograms","","Yes",12,"Kilograms","","No",400,"No",,"The same","The same","",""
"35-24-82-24","Firewood",3,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Slight decrease","We didn't have to travel far",""
"35-24-82-24","Other➡️specify",100,"Numbers","","Yes",60,"Numbers","","No",5,"No",,"Slight increase","Slight decrease","We have a big river that flows all the way to Namibia with plenty of fish",""
"94-16-94-83","Firewood",5,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"93-01-93-75","Firewood",100,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","A lot of people use firewood"
"25-76-97-37","Firewood",12,"Bale / Bundle","","No",,,"",,,"No",,"The same","Slight decrease","",""
"37-86-89-16","Firewood",3,"Wheelbarrow","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","usage in household"
"67-12-10-28","Firewood",65,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"25-90-81-61","Firewood",1,"Tonnes","","No",,,"",,,"Yes",150,"Slight decrease","Massive decrease","","because more land is allocated for residential plots"
"25-90-81-61","Wild fruits",2,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"27-19-89-21","Firewood",5,"Wheelbarrow","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","high usage in households"
"03-62-40-58","Firewood",2,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"03-62-40-58","Wild fruits",5,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"60-29-48-02","Firewood",300,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"93-40-82-23","Firewood",1,"Bunches","","No",,,"",,,"No",,"Slight increase","Massive decrease","There is plenty of wood in the surrounding",""
"26-16-19-49","Firewood",2,"Wheelbarrow","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","high usage in households"
"29-68-82-61","Firewood",100,"Wheelbarrow","","No",,,"",,,"Yes",300,"The same","The same","",""
"54-48-29-54","Firewood",2,"Tonnes","","No",,,"",,,"No",,"The same","The same","",""
"29-79-23-67","Firewood",3,"Tonnes","","No",,,"",,,"No",,"Slight increase","Slight decrease","There were less regulations",""
"29-79-23-67","Other➡️specify",4,"Numbers","","No",,,"",,,"No",,"Slight increase","The same","The river carries plenty fish",""
"36-91-85-86","Firewood",1,"Tonnes","","No",,,"",,,"Yes",200,"Massive decrease","Massive decrease","","More people harvest for cooking"
"33-77-00-47","Firewood",2,"Wheelbarrow","","No",,,"",,,"No",,"Slight increase","Slight decrease","There were less regulations",""
"71-23-95-90","Firewood",15,"Kilograms","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","A lot of people rely on firewood"
"71-23-95-90","Wild fruits",60,"Kilograms","","Yes",50,"Kilograms","","No",600,"No",,"Slight decrease","Slight decrease","","Elephants destroy the trees."
"77-62-89-56","Firewood",100,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","A lot of people are allocated plots therefore this reduces the number of available firewood."
"08-18-22-01","Firewood",100,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"98-07-17-87","Firewood",10,"Wheelbarrow","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","more land is allocated for residential plots"
"98-07-17-87","Small game (warthog, duiker, turtle, wild birds)",3,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"23-98-05-49","Firewood",50,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"79-97-29-10","Firewood",2,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"79-97-29-10","Other➡️specify",5,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"41-50-66-96","Firewood",2,"Tonnes","","No",,,"",,,"Yes",400,"Slight decrease","Massive decrease","","more land is used for residential plots"
"06-31-05-26","Firewood",1,"Tonnes","","No",,,"",,,"Yes",300,"The same","Massive increase","",""
"25-90-09-86","Firewood",50,"Wheelbarrow","","No",,,"",,,"No",,"The same","Slight decrease","",""
"03-91-71-73","Firewood",1,"Tonnes","","No",,,"",,,"No",,"The same","The same","",""
"36-45-13-48","Firewood",4,"Bunches","","No",,,"",,,"No",,"Slight increase","Slight decrease","We are in a bushy area",""
"79-48-70-94","Firewood",2,"Tonnes","","No",,,"",,,"Yes",500,"Massive decrease","Massive decrease","","More people harvest for cooking"
"01-11-02-57","Firewood",4,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"41-82-62-49","Firewood",2,"Tonnes","","No",,,"",,,"No",,"The same","Slight decrease","",""
"41-82-62-49","Wild fruits",62,"Kilograms","","Yes",25,"Kilograms","","No",400,"No",,"The same","The same","",""
"57-39-86-38","Firewood",1,"Wheelbarrow","","No",,,"",,,"No",,"Slight increase","Slight decrease","My house is in a bushy area",""
"57-39-86-38","Other➡️specify",6,"Numbers","","No",,,"",,,"No",,"Slight increase","Slight increase","We have a big river",""
"87-48-42-67","Firewood",84,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","Massive increase","increased cutting down of trees",""
"87-48-42-67","Sand, stone, mud",2,"Tonnes","","No",,,"",,,"Yes",3200,"The same","The same","",""
"88-51-36-66","Firewood",5,"Wheelbarrow","","No",,,"",,,"No",,"The same","Slight decrease","",""
"88-12-77-50","Firewood",1,"Tonnes","","No",,,"",,,"Yes",1500,"The same","The same","",""
"17-63-55-71","Firewood",4,"Bunches","","No",,,"",,,"Yes",10,"Slight increase","Slight decrease","There were less regulations",""
"40-29-00-57","Firewood",1,"Tonnes","","No",,,"",,,"No",,"The same","The same","",""
"86-10-11-11","Firewood",20,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","more land is allocated for residential plots"
"86-10-11-11","Wild fruits",2,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"80-48-57-31","Firewood",10,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","More people harvest for cooking"
"03-33-65-79","Firewood",20,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","More people harvest for cooking"
"86-28-43-28","Firewood",4,"Bale / Bundle","","No",,,"",,,"No",,"The same","Slight increase","",""
"95-58-64-05","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"The same","Slight increase","",""
"95-58-64-05","Medicinal plants",2,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"51-45-88-78","Firewood",4,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"90-62-42-39","Firewood",3,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Natural Resources depletion"
"71-64-26-40","Firewood",1,"Tonnes","","No",,,"",,,"Yes",200,"Slight decrease","Massive decrease","","Firewood is used by a lot of people and campsites."
"12-70-32-30","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","Massive decrease","The area wasn't developed",""
"12-70-32-30","Other➡️specify",3,"Numbers","","No",,,"",,,"No",,"Massive increase","Massive decrease","There were less fishers",""
"82-97-70-37","Firewood",1,"Tonnes","","No",,,"",,,"No",,"The same","The same","",""
"62-46-14-70","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Slight increase","","There many developments and regulations"
"71-10-70-44","Firewood",50,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"13-26-76-47","Firewood",400,"Kilograms","","No",,,"",,,"Yes",40,"The same","The same","",""
"49-80-23-99","Firewood",1,"Tonnes","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","high usage in households"
"86-00-13-77","Firewood",6,"Bunches","","No",,,"",,,"No",,"Massive increase","Massive decrease","Because of intense regulations",""
"48-57-10-38","Firewood",10,"Wheelbarrow","","Yes",8,"Wheelbarrow","","Yes",150,"Yes",200,"Slight decrease","Slight decrease","","Human wildlife conflict"
"18-54-82-39","Firewood",50,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"72-38-29-03","Firewood",20,"Tonnes","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","overharvesting"
"72-38-29-03","Wild fruits",5,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"20-35-14-07","Firewood",2,"Wheelbarrow","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","high usage in households"
"24-76-27-27","Firewood",1,"Tonnes","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","overharvesting"
"85-49-52-94","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"The same","Slight decrease","",""
"19-25-83-42","Firewood",5,"Wheelbarrow","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","high usage in households"
"52-70-09-40","Firewood",5,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","many people harvest for cooking"
"52-70-09-40","Sand, stone, mud",7,"Tonnes","","No",,,"",,,"Yes",2500,"Massive decrease","Massive decrease","","washed away by rains"
"14-14-61-40","Firewood",400,"Kilograms","","No",,,"",,,"Yes",250,"The same","The same","",""
"79-24-47-25","Firewood",28,"Bale / Bundle","","No",,,"",,,"No",,"The same","Slight increase","",""
"98-74-77-48","Firewood",15,"Bale / Bundle","","No",,,"",,,"No",,"The same","Slight decrease","",""
"98-74-77-48","Wild fruits",3,"Other (please specify)","12.5kg bags","Yes",2,"Other (please specify)","12.5kg bags","No",10,"No",,"The same","The same","",""
"45-71-76-98","Firewood",1,"Tonnes","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","more land is used for residential plots"
"45-71-76-98","Wild fruits",2,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"07-23-89-71","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","Slight decrease","Less restrictions",""
"05-94-07-12","Firewood",3,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"58-90-20-54","Firewood",5,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"75-29-94-40","Firewood",80,"Wheelbarrow","","No",,,"",,,"No",,"Slight increase","The same","People have not yet moved into their yards.",""
