interview__key,num_plots,lnd_mes,lnd_mes_1,plot_name,plot_area,begin_year,land_acquire,time_plot_home,soil_type,signs_good_plot__1,signs_good_plot__2,signs_good_plot__3,signs_good_plot__4,signs_good_plot__5,signs_good_plot__6,signs_good_plot__96,signs_good_plot_oth,plot_problem__1,plot_problem__2,plot_problem__3,plot_problem__4,plot_problem__5,plot_problem__6,plot_problem__96,plot_problem_other,if_soilwater_cons__1,if_soilwater_cons__2,if_soilwater_cons__3,if_soilwater_cons__4,if_soilwater_cons__5,if_soilwater_cons__6,if_soilwater_cons__7,if_soilwater_cons__9,if_soilwater_cons__10,if_soilwater_cons__11,if_soilwater_cons__12,if_soilwater_cons__13,if_soilwater_cons__14,if_soilwater_cons__15,if_soilwater_cons__96,if_soilwater_conservation_other,trees_onfarm,why_trees__1,why_trees__2,why_trees__3,why_trees__4,why_trees__5,why_trees__96,why_trees_oth
"56-62-79-46",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"11-13-66-94",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"15-09-86-52",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"91-02-01-07",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"38-98-52-39",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"91-79-46-21",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"09-72-08-00",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"25-52-14-98",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"54-44-91-10",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"76-65-29-85",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"02-98-88-27",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"94-29-79-85",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"73-36-17-40",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"42-46-38-01",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"73-70-95-80",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"72-84-79-72",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"65-38-87-54",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"94-91-03-07",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"43-00-27-37",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"97-63-44-51",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"13-97-69-06",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"64-91-38-41",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"81-33-83-30",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"19-42-84-15",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"13-49-27-25",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"08-12-43-59",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"82-85-64-69",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"22-02-04-35",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"00-91-45-36",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"11-05-72-97",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"16-99-02-10",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"31-99-53-07",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"48-93-31-20",3,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"87-13-21-98",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"55-27-15-85",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"59-41-96-68",5,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"22-18-88-41",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"24-64-78-21",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"86-04-16-80",2,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"92-49-74-52",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"24-72-61-31",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"04-92-41-49",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"10-43-22-87",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"32-83-01-09",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"79-05-50-27",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"27-16-23-86",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"12-61-67-91",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"58-55-75-07",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"00-06-72-58",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"45-71-57-97",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"18-81-00-96",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"09-79-14-71",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"71-80-89-34",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"05-16-40-57",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"11-65-24-94",2,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"55-44-38-36",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"84-73-72-31",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"37-03-14-78",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"77-78-34-26",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"92-09-46-86",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"27-55-59-32",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"65-23-07-01",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"79-30-25-19",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"75-18-13-88",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"40-16-04-38",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"49-34-25-75",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"02-31-03-32",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"88-23-45-95",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"92-15-40-92",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"06-55-62-53",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"57-74-77-03",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"28-44-25-15",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"90-03-82-22",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"24-47-59-03",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"23-30-88-30",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"72-38-90-85",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"76-02-43-67",2,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"58-63-03-99",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"53-04-65-79",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"48-16-15-04",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"85-34-28-65",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"08-72-41-04",6,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"48-20-18-94",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"56-53-54-49",3,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"01-08-40-07",4,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"74-08-40-24",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"14-31-43-40",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"24-80-99-00",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"40-28-46-68",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"31-20-26-05",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"37-39-15-65",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"45-44-88-31",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"91-91-62-09",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"88-82-89-39",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"79-34-34-89",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"07-03-46-78",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"52-55-71-22",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"42-79-46-81",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"39-12-44-07",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"21-92-10-43",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"29-41-63-44",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"19-83-50-72",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"58-42-18-32",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"48-22-87-49",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"85-54-41-38",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"91-10-07-30",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"12-91-55-52",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"74-40-02-20",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"09-31-11-33",2,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"87-08-33-34",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"61-84-77-75",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"75-58-44-85",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"11-16-18-86",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"04-26-72-23",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"54-13-05-65",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"23-66-97-33",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"06-64-69-84",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"56-62-10-52",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"05-04-82-73",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"03-81-35-88",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"87-65-62-49",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"95-74-95-07",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"51-31-85-01",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"51-50-93-70",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"43-24-35-84",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"89-88-34-15",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"14-85-25-58",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"46-82-10-07",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"80-79-44-48",2,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"86-55-30-87",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"95-51-95-92",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"89-51-80-40",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"80-53-41-39",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"59-60-43-57",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"87-22-49-94",2,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"98-98-98-22",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"19-11-80-87",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"02-55-85-64",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"61-35-56-51",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"57-52-43-19",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"39-14-69-76",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"72-36-49-36",2,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"80-82-49-42",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"47-81-87-67",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"55-33-21-42",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"42-50-27-40",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"74-79-87-37",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"32-64-27-45",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"43-28-98-57",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"28-12-52-92",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"98-31-37-04",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"50-46-09-53",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"48-80-48-31",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"59-69-31-11",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"68-17-57-15",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"65-67-13-71",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"14-98-70-62",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"25-90-19-11",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"45-83-41-38",3,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"95-39-93-93",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"61-12-40-36",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"11-71-40-81",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"36-42-18-14",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"19-03-38-46",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"92-48-70-16",3,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"34-14-49-72",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"22-89-40-33",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"37-39-45-84",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"98-85-46-77",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"80-21-91-02",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"22-74-67-59",2,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"88-01-88-32",2,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"98-88-56-41",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"84-73-38-30",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"93-79-44-00",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"26-07-22-36",2,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"55-76-99-68",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"38-33-66-67",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"16-65-54-37",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"20-77-43-56",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"08-12-15-69",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"43-73-48-25",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"86-00-77-05",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"04-04-14-28",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"06-32-06-25",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"91-35-74-95",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"87-84-09-54",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"62-23-61-37",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"51-67-29-73",3,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"93-42-86-13",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"31-42-54-99",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"40-00-25-74",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"32-73-63-74",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"16-86-88-22",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"64-46-66-46",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"50-30-92-60",1,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
