interview__key,road_1,road_2,road_3__1,road_3__2,road_3__3,road_3__4,road_3__5,road_3__6,road_3__7,road_3__8,road_3_oth,road_6,road_7,road_8,road_9,road_10,road_11__1,road_11__2,road_11__3,road_11__96,road_11_oth,road_12__1,road_12__2,road_12__3,road_12__4,road_12__5,road_12__6,road_12__7,road_12__96,road_12_oth,road_13,road_14__1,road_14__2,road_14__3,road_14__4,road_14__5,road_14__96,road_14_oth
"44-69-61-71","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,2,"Yes","No",,"No",,,,,,"No","Yes","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"05-76-24-30","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"72-65-35-75","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"92-30-60-06","Murram/ gravel road","Well passable","Yes","No","Yes","Yes","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"94-77-43-36","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"72-37-57-39","Murram/ gravel road","Almost not passable","No","No","No","Yes","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"76-02-50-71","Murram/ gravel road","Well passable","Yes","No","No","Yes","No","No","No","No",,2,"Yes","No",,"No",,,,,,"No","Yes","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"75-53-97-04","Dirt road/ bush road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"61-20-94-35","Tarmac road","Well passable","Yes","Yes","No","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"33-94-27-06","Tarmac road","Well passable","Yes","Yes","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","Yes","No","No","No",
"02-07-42-94","Tarmac road","Well passable","Yes","Yes","No","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"Yes","No","Yes","No","No","No",
"48-79-63-92","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","No","Yes","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"87-31-98-00","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"No","Yes","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"68-12-26-88","Tarmac road","Only passable with certain vehicles/ at certain times","Yes","No","No","Yes","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","Yes","No","No",
"21-07-91-22","Murram/ gravel road","Well passable","Yes","No","No","Yes","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"59-08-91-97","Murram/ gravel road","Well passable","Yes","Yes","No","Yes","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"15-39-44-44","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"70-81-99-80","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,2,"Yes","No",,"No",,,,,,"Yes","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No",
"57-32-99-06","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"60-00-51-13","None of these","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,1,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","Yes","No","No","No","Yes","No",
"03-72-03-14","Tarmac road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","Yes","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","Yes","No","No",
"32-51-19-72","Tarmac road","Well passable","Yes","Yes","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","Yes","No","No","No",
"95-19-87-73","Murram/ gravel road","Well passable","Yes","No","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"09-07-28-33","Murram/ gravel road","Well passable","Yes","No","No","Yes","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"82-76-66-89","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"32-84-70-99","Tarmac road","Well passable","Yes","No","No","Yes","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"97-60-60-10","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"77-34-61-84","Murram/ gravel road","Well passable","Yes","No","Yes","Yes","Yes","No","No","No",,20,"Yes","No",,"No",,,,,,"No","No","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"51-45-20-69","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","No","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"56-62-79-46","Murram/ gravel road","Well passable","Yes","No","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"11-13-66-94","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"15-09-86-52","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"91-02-01-07","Murram/ gravel road","Well passable","Yes","No","Yes","Yes","No","Yes","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"38-98-52-39","None of these","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,2,"Yes","No",,"No",,,,,,"No","Yes","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"91-79-46-21","Tarmac road","Well passable","Yes","Yes","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"09-72-08-00","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"25-52-14-98","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"54-44-91-10","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"76-65-29-85","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","No","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"02-98-88-27","Tarmac road","Well passable","Yes","No","No","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"94-29-79-85","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","No","No","No","No",,6,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"73-36-17-40","Tarmac road","Well passable","Yes","No","No","Yes","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"42-46-38-01","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","Yes","Yes","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"73-70-95-80","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","Yes","Yes","No","No","No",,4,"Yes","No",,"No",,,,,,"No","Yes","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"72-84-79-72","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","Yes","No","Yes","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"65-38-87-54","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","Yes","No","No",
"94-91-03-07","Murram/ gravel road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"43-00-27-37","None of these","Well passable","Yes","No","No","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"97-63-44-51","Tarmac road","Well passable","Yes","No","Yes","Yes","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"13-97-69-06","Murram/ gravel road","Well passable","Yes","No","Yes","Yes","Yes","No","Yes","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"64-91-38-41","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","Yes","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"81-33-83-30","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"19-42-84-15","Murram/ gravel road","Well passable","Yes","No","Yes","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"13-49-27-25","Tarmac road","Well passable","Yes","Yes","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"08-12-43-59","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","No","Yes","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"82-85-64-69","Tarmac road","Well passable","Yes","Yes","No","Yes","No","No","No","No",,5,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"22-02-04-35","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"Yes","No","No","No","No","No","No","No",,"No","No","No","No","Yes","No","No",
"00-91-45-36","Tarmac road","Well passable","Yes","Yes","No","Yes","No","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"11-05-72-97","Murram/ gravel road","Well passable","Yes","No","Yes","Yes","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"Yes","No","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"16-99-02-10","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","Yes","No","Yes","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"31-99-53-07","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"48-93-31-20","Tarmac road","Well passable","Yes","No","Yes","Yes","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"87-13-21-98","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"55-27-15-85","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"59-41-96-68","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"22-18-88-41","Tarmac road","Well passable","Yes","Yes","No","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"24-64-78-21","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","Yes","Yes","Yes","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"86-04-16-80","Dirt road/ bush road","Well passable","Yes","No","Yes","Yes","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"92-49-74-52","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","Yes","No","No",,1,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","Yes","No","No","No",,"Yes","No","No","Yes","No","No","No",
"24-72-61-31","Murram/ gravel road","Well passable","Yes","No","No","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"04-92-41-49","Tarmac road","Well passable","Yes","Yes","No","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"10-43-22-87","None of these","Well passable","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"32-83-01-09","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","Yes","Yes","No","No","No",,20,"Yes","Yes","Yes","No",,,,,,"No","No","Yes","No","No","Yes","No","No",,"Yes","Yes","No","No","No","No","No",
"79-05-50-27","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"Yes","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"27-16-23-86","Murram/ gravel road","Well passable","Yes","No","Yes","No","No","No","No","No",,6,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"12-61-67-91","Tarmac road","Well passable","Yes","Yes","No","Yes","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"58-55-75-07","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"00-06-72-58","Murram/ gravel road","Well passable","Yes","No","Yes","Yes","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"45-71-57-97","Tarmac road","Well passable","Yes","Yes","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"18-81-00-96","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"09-79-14-71","Tarmac road","Well passable","Yes","No","Yes","Yes","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"71-80-89-34","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","Yes","Yes","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"05-16-40-57","Dirt road/ bush road","Well passable","Yes","Yes","No","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"11-65-24-94","Murram/ gravel road","Almost not passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"55-44-38-36","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","Yes","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"84-73-72-31","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"37-03-14-78","Tarmac road","Well passable","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","Yes","No","No","No",
"77-78-34-26","Dirt road/ bush road","Almost not passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"92-09-46-86","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"27-55-59-32","Dirt road/ bush road","Well passable","Yes","Yes","No","Yes","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"65-23-07-01","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"79-30-25-19","Murram/ gravel road","Almost not passable","Yes","No","No","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"75-18-13-88","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"40-16-04-38","Murram/ gravel road","Well passable","Yes","No","No","No","No","No","Yes","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"49-34-25-75","Murram/ gravel road","Well passable","Yes","No","No","Yes","No","Yes","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"02-31-03-32","Tarmac road","Well passable","Yes","No","No","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"88-23-45-95","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,1,"Yes","No",,"No",,,,,,"No","Yes","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"92-15-40-92","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"06-55-62-53","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,5,"Yes","No",,"No",,,,,,"No","No","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"57-74-77-03","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"28-44-25-15","Dirt road/ bush road","Well passable","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"90-03-82-22","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","Yes","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"24-47-59-03","Tarmac road","Well passable","Yes","No","No","No","Yes","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"23-30-88-30","Dirt road/ bush road","Well passable","Yes","No","Yes","Yes","Yes","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"72-38-90-85","None of these","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",,5,"Yes","No",,"No",,,,,,"No","No","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"76-02-43-67","Murram/ gravel road","Well passable","Yes","No","No","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"58-63-03-99","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","No","Yes","Yes","Yes","Yes","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"53-04-65-79","Tarmac road","Well passable","Yes","No","No","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"48-16-15-04","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"85-34-28-65","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","No","Yes","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"08-72-41-04","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"48-20-18-94","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","Yes","Yes","Yes","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"56-53-54-49","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"01-08-40-07","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"74-08-40-24","Murram/ gravel road","Well passable","Yes","No","Yes","No","No","Yes","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"14-31-43-40","Tarmac road","Well passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"24-80-99-00","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","Yes","Yes","No","No","No",
"40-28-46-68","Murram/ gravel road","Well passable","Yes","No","No","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"31-20-26-05","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"37-39-15-65","Dirt road/ bush road","Well passable","Yes","Yes","Yes","Yes","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"45-44-88-31","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"91-91-62-09","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,1,"Yes","No",,"No",,,,,,"Yes","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No",
"88-82-89-39",,,,,,,,,,,,.a,,,,,,,,,,,,,,,,,,,,,,,,,,
"79-34-34-89","Dirt road/ bush road","Well passable","Yes","Yes","No","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"07-03-46-78","Murram/ gravel road","Almost not passable","Yes","Yes","No","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"52-55-71-22","None of these","Well passable","Yes","No","No","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"42-79-46-81","Murram/ gravel road","Almost not passable","Yes","Yes","Yes","Yes","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"39-12-44-07","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"21-92-10-43","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"29-41-63-44","Murram/ gravel road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"19-83-50-72","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","No","Yes","Yes","Yes","Yes","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"58-42-18-32","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","Yes","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"48-22-87-49","Murram/ gravel road","Well passable","Yes","Yes","No","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"85-54-41-38","Dirt road/ bush road","Well passable","Yes","Yes","Yes","Yes","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","Yes","No","No",
"91-10-07-30","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"12-91-55-52","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"Yes","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No",
"74-40-02-20","Murram/ gravel road","Almost not passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"09-31-11-33","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","Yes","No","Yes","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"87-08-33-34","Tarmac road","Well passable","Yes","Yes","No","Yes","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"61-84-77-75","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","Yes","Yes","No","No","No",
"75-58-44-85","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","Yes","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"11-16-18-86","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"04-26-72-23","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"54-13-05-65","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"23-66-97-33","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","Yes","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","Yes","No","No",
"06-64-69-84","Murram/ gravel road","Well passable","Yes","No","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"56-62-10-52","Dirt road/ bush road","Well passable","Yes","No","No","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
