interview__key,r_members__id,migrant_ind,migrant_current,migrant_past,migr_itt,migr_desti,migr_desti_oth,migrant_year_first,migrant_year_recent,migrant_months_no,migrant_visit,remit_amt,remit_receiver
"52-46-02-95",4,"Yes","No","No",,,"",2021,2021,,,,
"45-07-09-59",1,"No",,"No","No intention to migrate",,"",,,,,,
"52-28-82-48",1,"No",,"No","No intention to migrate",,"",,,,,,
"52-28-82-48",2,"No",,"No","No intention to migrate",,"",,,,,,
"52-28-82-48",3,"No",,"No","No intention to migrate",,"",,,,,,
"72-80-69-88",1,"No",,"No","No intention to migrate",,"",,,,,,
"72-80-69-88",2,"No",,"No","No intention to migrate",,"",,,,,,
"72-80-69-88",3,"No",,"No","No intention to migrate",,"",,,,,,
"17-89-78-78",1,"No",,"No","Yes permanently migrate","village outside region","",,,,,,
"07-52-31-91",1,"No",,"No","No intention to migrate",,"",,,,,,
"07-52-31-91",2,"No",,"No","Don’t know",,"",,,,,,
"07-52-31-91",3,"No",,"No","No intention to migrate",,"",,,,,,
"07-52-31-91",4,"No",,"No","Don’t know",,"",,,,,,
"07-52-31-91",5,"No",,"No","No intention to migrate",,"",,,,,,
"07-52-31-91",10,"No",,"No","No intention to migrate",,"",,,,,,
"99-68-20-94",1,"No",,"No","No intention to migrate",,"",,,,,,
"99-68-20-94",2,"Yes","No","Yes",,,"",2023,2023,,,,
"99-68-20-94",3,"No",,"Yes","No intention to migrate",,"",2020,2023,,,,
"84-66-38-33",1,"No",,"No","Yes permanently migrate","Village in region","",,,,,,
"84-66-38-33",2,"No",,"No","Yes permanently migrate","Capital city","",,,,,,
"39-36-01-20",1,"No",,"No","No intention to migrate",,"",,,,,,
"39-36-01-20",2,"No",,"No","No intention to migrate",,"",,,,,,
"39-36-01-20",3,"Yes","No","No",,,"",2004,2023,,,,
"39-36-01-20",4,"No",,"No","No intention to migrate",,"",,,,,,
"05-30-74-26",1,"No",,"Yes","Yes permanently migrate","Town outside region","",2018,2018,,,,
"05-30-74-26",2,"No",,"No","No intention to migrate",,"",,,,,,
"05-30-74-26",3,"No",,"No","Yes permanently migrate","Village in region","",,,,,,
"05-30-74-26",4,"No",,"No","No intention to migrate",,"",,,,,,
"22-19-53-02",1,"No",,"No","No intention to migrate",,"",,,,,,
"22-19-53-02",2,"No",,"No","No intention to migrate",,"",,,,,,
"22-19-53-02",3,"No",,"No","No intention to migrate",,"",,,,,,
"20-37-92-05",1,"No",,"No","Yes permanently migrate","Town outside region","",,,,,,
"20-37-92-05",2,"No",,"Yes","Yes permanently migrate","Capital city","",2016,2018,,,,
"20-37-92-05",3,"No",,"No","No intention to migrate",,"",,,,,,
"20-37-92-05",4,"No",,"Yes","No intention to migrate",,"",2012,2020,,,,
"20-37-92-05",5,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"20-37-92-05",6,"No",,"No","Yes temporarily migrate","village outside region","",,,,,,
"20-37-92-05",7,"No",,"No","No intention to migrate",,"",,,,,,
"67-95-64-84",1,"No",,"No","No intention to migrate",,"",,,,,,
"67-95-64-84",2,"No",,"No","No intention to migrate",,"",,,,,,
"67-07-39-08",1,"No",,"No","No intention to migrate",,"",,,,,,
"67-07-39-08",2,"No",,"No","No intention to migrate",,"",,,,,,
"67-07-39-08",3,"No",,"No","Yes permanently migrate","Capital city","",,,,,,
"72-66-07-18",1,"No",,"No","No intention to migrate",,"",,,,,,
"72-66-07-18",2,"No",,"No","No intention to migrate",,"",,,,,,
"72-69-50-37",1,"No",,"No","No intention to migrate",,"",,,,,,
"53-41-55-25",1,"No",,"No","Yes temporarily migrate","Other, Specify","To work in the delta still in the region",,,,,,
"53-41-55-25",2,"Yes","No","Yes",,,"",2003,2003,,,,
"53-41-55-25",3,"No",,"No","No intention to migrate",,"",,,,,,
"99-40-82-80",1,"No",,"No","No intention to migrate",,"",,,,,,
"99-40-82-80",2,"No",,"Yes","Don’t know",,"",2019,2019,,,,
"23-54-03-81",1,"No",,"No","No intention to migrate",,"",,,,,,
"23-54-03-81",4,"No",,"No","No intention to migrate",,"",,,,,,
"27-20-78-36",1,"No",,"No","No intention to migrate",,"",,,,,,
"27-20-78-36",2,"No",,"No","No intention to migrate",,"",,,,,,
"27-20-78-36",3,"No",,"No","No intention to migrate",,"",,,,,,
"27-20-78-36",4,"Yes","Yes","No",,,"",2022,2022,1,11,0,
"27-20-78-36",6,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"84-90-94-70",1,"Yes","No","No",,,"",2020,2022,,,,
"84-90-94-70",2,"Yes","Yes","Yes",,,"",2022,2023,7,5,0,
"03-79-50-93",1,"No",,"No","No intention to migrate",,"",,,,,,
"03-79-50-93",2,"No",,"No","No intention to migrate",,"",,,,,,
"03-79-50-93",3,"No",,"No","No intention to migrate",,"",,,,,,
"03-79-50-93",4,"No",,"No","No intention to migrate",,"",,,,,,
"03-79-50-93",5,"No",,"No","No intention to migrate",,"",,,,,,
"83-85-13-86",1,"No",,"No","No intention to migrate",,"",,,,,,
"83-85-13-86",2,"No",,"No","No intention to migrate",,"",,,,,,
"83-85-13-86",3,"No",,"No","No intention to migrate",,"",,,,,,
"91-24-08-83",1,"No",,"No","No intention to migrate",,"",,,,,,
"91-24-08-83",2,"No",,"No","No intention to migrate",,"",,,,,,
"91-24-08-83",3,"No",,"No","No intention to migrate",,"",,,,,,
"25-32-96-44",1,"No",,"No","No intention to migrate",,"",,,,,,
"25-32-96-44",2,"No",,"No","Yes permanently migrate","Town outside region","",,,,,,
"97-99-83-33",1,"No",,"No","No intention to migrate",,"",,,,,,
"97-99-83-33",2,"No",,"No","No intention to migrate",,"",,,,,,
"55-35-77-06",1,"Yes","No","Yes",,,"",2015,2022,,,,
"05-01-06-84",1,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"05-01-06-84",2,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"05-01-06-84",3,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"05-01-06-84",4,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"05-01-06-84",6,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"05-01-06-84",7,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"05-01-06-84",9,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"49-78-46-84",1,"No",,"No","No intention to migrate",,"",,,,,,
"49-78-46-84",2,"No",,"No","Yes permanently migrate","village outside region","",,,,,,
"96-34-51-79",1,"No",,"No","No intention to migrate",,"",,,,,,
"96-34-51-79",2,"No",,"No","No intention to migrate",,"",,,,,,
"96-34-51-79",3,"No",,"No","No intention to migrate",,"",,,,,,
"96-34-51-79",4,"No",,"No","No intention to migrate",,"",,,,,,
"96-34-51-79",5,"No",,"No","No intention to migrate",,"",,,,,,
"96-34-51-79",6,"No",,"No","No intention to migrate",,"",,,,,,
"96-34-51-79",7,"No",,"No","No intention to migrate",,"",,,,,,
"96-34-51-79",9,"No",,"No","No intention to migrate",,"",,,,,,
"96-34-51-79",10,"No",,"No","No intention to migrate",,"",,,,,,
"05-90-60-44",1,"No",,"No","No intention to migrate",,"",,,,,,
"05-90-60-44",2,"No",,"No","No intention to migrate",,"",,,,,,
"05-90-60-44",3,"No",,"No","No intention to migrate",,"",,,,,,
"32-72-73-42",1,"No",,"No","No intention to migrate",,"",,,,,,
"32-72-73-42",2,"No",,"No","No intention to migrate",,"",,,,,,
"32-72-73-42",3,"No",,"No","No intention to migrate",,"",,,,,,
"32-72-73-42",4,"No",,"No","Yes permanently migrate","Town outside region","",,,,,,
"32-72-73-42",5,"No",,"No","No intention to migrate",,"",,,,,,
"32-72-73-42",6,"No",,"No","Yes permanently migrate","Outside the country","",,,,,,
"32-72-73-42",7,"No",,"No","Yes permanently migrate","Outside the country","",,,,,,
"32-72-73-42",8,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"32-72-73-42",11,"No",,"No","No intention to migrate",,"",,,,,,
"32-72-73-42",12,"No",,"No","No intention to migrate",,"",,,,,,
"32-72-73-42",13,"No",,"No","No intention to migrate",,"",,,,,,
"94-88-32-78",1,"No",,"No","No intention to migrate",,"",,,,,,
"94-88-32-78",2,"No",,"No","No intention to migrate",,"",,,,,,
"94-88-32-78",3,"No",,"No","No intention to migrate",,"",,,,,,
"94-88-32-78",4,"No",,"No","No intention to migrate",,"",,,,,,
"94-88-32-78",5,"No",,"No","No intention to migrate",,"",,,,,,
"94-88-32-78",6,"No",,"No","No intention to migrate",,"",,,,,,
"94-88-32-78",7,"No",,"No","No intention to migrate",,"",,,,,,
"94-88-32-78",8,"No",,"No","No intention to migrate",,"",,,,,,
"94-88-32-78",9,"No",,"No","No intention to migrate",,"",,,,,,
"94-88-32-78",16,"No",,"No","No intention to migrate",,"",,,,,,
"94-88-32-78",17,"No",,"No","No intention to migrate",,"",,,,,,
"18-56-14-23",1,"No",,"No","No intention to migrate",,"",,,,,,
"84-22-47-37",1,"No",,"No","No intention to migrate",,"",,,,,,
"84-22-47-37",2,"No",,"No","No intention to migrate",,"",,,,,,
"84-22-47-37",3,"No",,"No","Yes permanently migrate","Town in region","",,,,,,
"84-22-47-37",4,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"44-69-61-71",1,"No",,"No","No intention to migrate",,"",,,,,,
"44-69-61-71",2,"No",,"No","No intention to migrate",,"",,,,,,
"44-69-61-71",3,"No",,"No","No intention to migrate",,"",,,,,,
"44-69-61-71",4,"No",,"No","No intention to migrate",,"",,,,,,
"44-69-61-71",7,"No",,"No","No intention to migrate",,"",,,,,,
"05-76-24-30",1,"No",,"No","No intention to migrate",,"",,,,,,
"05-76-24-30",3,"No",,"No","No intention to migrate",,"",,,,,,
"05-76-24-30",4,"No",,"No","No intention to migrate",,"",,,,,,
"72-65-35-75",1,"No",,"No","No intention to migrate",,"",,,,,,
"72-65-35-75",2,"No",,"No","No intention to migrate",,"",,,,,,
"72-65-35-75",3,"No",,"No","No intention to migrate",,"",,,,,,
"72-65-35-75",4,"No",,"No","No intention to migrate",,"",,,,,,
"72-65-35-75",5,"No",,"No","Don’t know",,"",,,,,,
"72-65-35-75",7,"No",,"No","No intention to migrate",,"",,,,,,
"92-30-60-06",1,"No",,"No","Yes permanently migrate","Village in region","",,,,,,
"94-77-43-36",1,"No",,"No","No intention to migrate",,"",,,,,,
"94-77-43-36",2,"No",,"No","No intention to migrate",,"",,,,,,
"94-77-43-36",3,"No",,"No","No intention to migrate",,"",,,,,,
"72-37-57-39",1,"No",,"No","Yes permanently migrate","village outside region","",,,,,,
"76-02-50-71",1,"No",,"No","No intention to migrate",,"",,,,,,
"76-02-50-71",2,"No",,"No","No intention to migrate",,"",,,,,,
"76-02-50-71",3,"No",,"No","No intention to migrate",,"",,,,,,
"76-02-50-71",7,"No",,"No","No intention to migrate",,"",,,,,,
"76-02-50-71",8,"No",,"No","No intention to migrate",,"",,,,,,
"75-53-97-04",1,"No",,"No","No intention to migrate",,"",,,,,,
"75-53-97-04",2,"No",,"No","No intention to migrate",,"",,,,,,
"61-20-94-35",1,"No",,"No","No intention to migrate",,"",,,,,,
"61-20-94-35",2,"No",,"No","No intention to migrate",,"",,,,,,
"33-94-27-06",1,"No",,"No","No intention to migrate",,"",,,,,,
"33-94-27-06",2,"No",,"No","No intention to migrate",,"",,,,,,
"33-94-27-06",3,"No",,"No","No intention to migrate",,"",,,,,,
"33-94-27-06",4,"No",,"No","No intention to migrate",,"",,,,,,
"02-07-42-94",1,"No",,"No","No intention to migrate",,"",,,,,,
"02-07-42-94",2,"No",,"No","No intention to migrate",,"",,,,,,
"48-79-63-92",1,"Yes","No","No",,,"",2023,2023,,,,
"48-79-63-92",2,"Yes","No","No",,,"",2023,2023,,,,
"48-79-63-92",4,"Yes","No","No",,,"",2023,2023,,,,
"87-31-98-00",1,"No",,"No","No intention to migrate",,"",,,,,,
"87-31-98-00",2,"No",,"No","No intention to migrate",,"",,,,,,
"68-12-26-88",1,"No",,"No","Yes permanently migrate","Town in region","",,,,,,
"68-12-26-88",2,"No",,"Yes","Yes permanently migrate","Town in region","",2022,2022,,,,
"21-07-91-22",1,"No",,"No","No intention to migrate",,"",,,,,,
"21-07-91-22",2,"No",,"No","No intention to migrate",,"",,,,,,
"21-07-91-22",3,"No",,"No","No intention to migrate",,"",,,,,,
"21-07-91-22",4,"No",,"No","No intention to migrate",,"",,,,,,
"21-07-91-22",5,"No",,"No","No intention to migrate",,"",,,,,,
"21-07-91-22",6,"No",,"No","No intention to migrate",,"",,,,,,
"21-07-91-22",7,"No",,"No","No intention to migrate",,"",,,,,,
"21-07-91-22",8,"No",,"No","No intention to migrate",,"",,,,,,
"59-08-91-97",1,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"59-08-91-97",2,"No",,"No","No intention to migrate",,"",,,,,,
"15-39-44-44",1,"No",,"No","Yes temporarily migrate","Outside the country","",,,,,,
"15-39-44-44",2,"No",,"No","No intention to migrate",,"",,,,,,
"15-39-44-44",3,"No",,"No","No intention to migrate",,"",,,,,,
"15-39-44-44",4,"No",,"No","Yes permanently migrate","Town outside region","",,,,,,
"70-81-99-80",1,"No",,"No","No intention to migrate",,"",,,,,,
"70-81-99-80",2,"No",,"No","No intention to migrate",,"",,,,,,
"70-81-99-80",3,"No",,"No","No intention to migrate",,"",,,,,,
"70-81-99-80",4,"No",,"No","No intention to migrate",,"",,,,,,
"70-81-99-80",5,"No",,"No","No intention to migrate",,"",,,,,,
"70-81-99-80",6,"No",,"No","No intention to migrate",,"",,,,,,
"70-81-99-80",8,"No",,"No","No intention to migrate",,"",,,,,,
"57-32-99-06",1,"No",,"No","Don’t know",,"",,,,,,
"57-32-99-06",2,"No",,"No","No intention to migrate",,"",,,,,,
"57-32-99-06",3,"No",,"No","No intention to migrate",,"",,,,,,
"57-32-99-06",4,"No",,"No","No intention to migrate",,"",,,,,,
"57-32-99-06",5,"No",,"No","Don’t know",,"",,,,,,
"57-32-99-06",6,"No",,"No","No intention to migrate",,"",,,,,,
"57-32-99-06",7,"No",,"No","No intention to migrate",,"",,,,,,
"60-00-51-13",1,"No",,"No","No intention to migrate",,"",,,,,,
"60-00-51-13",2,"No",,"No","No intention to migrate",,"",,,,,,
"60-00-51-13",3,"No",,"No","No intention to migrate",,"",,,,,,
"60-00-51-13",4,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"60-00-51-13",5,"No",,"No","No intention to migrate",,"",,,,,,
"60-00-51-13",6,"No",,"No","No intention to migrate",,"",,,,,,
"03-72-03-14",1,"Yes","No","Yes",,,"",2022,2022,,,,
"03-72-03-14",2,"No",,"Yes","No intention to migrate",,"",2021,2021,,,,
"03-72-03-14",3,"Yes","No","No",,,"",2022,2022,,,,
"32-51-19-72",1,"No",,"No","Yes permanently migrate","Town in region","",,,,,,
"32-51-19-72",2,"No",,"No","Yes permanently migrate","Town in region","",,,,,,
"32-51-19-72",3,"No",,"No","Yes permanently migrate","Town in region","",,,,,,
"32-51-19-72",4,"No",,"No","Yes permanently migrate","Town in region","",,,,,,
"32-51-19-72",5,"No",,"No","Yes permanently migrate","Town in region","",,,,,,
"32-51-19-72",6,"No",,"No","Yes permanently migrate","Town in region","",,,,,,
"32-51-19-72",7,"No",,"No","Yes permanently migrate","Town in region","",,,,,,
"32-51-19-72",9,"No",,"No","Yes permanently migrate","Town in region","",,,,,,
"32-51-19-72",10,"No",,"No","Yes permanently migrate","Town in region","",,,,,,
"95-19-87-73",1,"No",,"No","No intention to migrate",,"",,,,,,
"95-19-87-73",2,"No",,"No","No intention to migrate",,"",,,,,,
"95-19-87-73",3,"No",,"No","Yes temporarily migrate","Town in region","",,,,,,
"09-07-28-33",1,"No",,"No","Yes permanently migrate","village outside region","",,,,,,
"09-07-28-33",2,"No",,"No","No intention to migrate",,"",,,,,,
"09-07-28-33",3,"No",,"No","No intention to migrate",,"",,,,,,
"09-07-28-33",4,"No",,"No","No intention to migrate",,"",,,,,,
"09-07-28-33",5,"No",,"No","No intention to migrate",,"",,,,,,
"82-76-66-89",1,"No",,"No","No intention to migrate",,"",,,,,,
"82-76-66-89",2,"No",,"No","No intention to migrate",,"",,,,,,
"82-76-66-89",3,"No",,"No","No intention to migrate",,"",,,,,,
"82-76-66-89",7,"No",,"No","No intention to migrate",,"",,,,,,
"32-84-70-99",1,"No",,"No","No intention to migrate",,"",,,,,,
"97-60-60-10",1,"Yes","No","No",,,"",2021,2023,,,,
"97-60-60-10",2,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"97-60-60-10",3,"Yes","No","No",,,"",1991,2023,,,,
"77-34-61-84",1,"No",,"No","No intention to migrate",,"",,,,,,
"77-34-61-84",2,"No",,"No","No intention to migrate",,"",,,,,,
"77-34-61-84",3,"No",,"No","No intention to migrate",,"",,,,,,
"51-45-20-69",1,"No",,"No","No intention to migrate",,"",,,,,,
"51-45-20-69",2,"No",,"No","Yes permanently migrate","Outside the country","",,,,,,
"56-62-79-46",1,"No",,"No","No intention to migrate",,"",,,,,,
"56-62-79-46",2,"Yes","No","No",,,"",2021,2021,,,,
"56-62-79-46",3,"No",,"No","No intention to migrate",,"",,,,,,
"11-13-66-94",1,"No",,"No","No intention to migrate",,"",,,,,,
"11-13-66-94",2,"No",,"No","No intention to migrate",,"",,,,,,
"15-09-86-52",1,"No",,"No","No intention to migrate",,"",,,,,,
"15-09-86-52",2,"No",,"No","Yes temporarily migrate","village outside region","",,,,,,
"15-09-86-52",3,"No",,"No","Don’t know",,"",,,,,,
"15-09-86-52",4,"No",,"No","No intention to migrate",,"",,,,,,
"15-09-86-52",5,"No",,"No","No intention to migrate",,"",,,,,,
"91-02-01-07",1,"No",,"No","No intention to migrate",,"",,,,,,
"91-02-01-07",2,"No",,"No","Yes temporarily migrate","village outside region","",,,,,,
"38-98-52-39",1,"No",,"No","Don’t know",,"",,,,,,
"38-98-52-39",2,"No",,"No","Don’t know",,"",,,,,,
"38-98-52-39",3,"No",,"No","Don’t know",,"",,,,,,
"91-79-46-21",1,"No",,"No","Yes permanently migrate","Village in region","",,,,,,
"91-79-46-21",2,"No",,"No","Yes permanently migrate","Village in region","",,,,,,
"09-72-08-00",1,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"09-72-08-00",2,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"09-72-08-00",3,"No",,"No","No intention to migrate",,"",,,,,,
"25-52-14-98",1,"No",,"No","No intention to migrate",,"",,,,,,
"25-52-14-98",2,"No",,"No","No intention to migrate",,"",,,,,,
"25-52-14-98",4,"No",,"No","No intention to migrate",,"",,,,,,
"54-44-91-10",8,"No",,"No","Don’t know",,"",,,,,,
"54-44-91-10",12,"No",,"No","No intention to migrate",,"",,,,,,
"76-65-29-85",1,"No",,"No","No intention to migrate",,"",,,,,,
"76-65-29-85",2,"No",,"No","No intention to migrate",,"",,,,,,
"76-65-29-85",3,"No",,"No","No intention to migrate",,"",,,,,,
"76-65-29-85",4,"No",,"No","No intention to migrate",,"",,,,,,
"02-98-88-27",1,"Yes","No","No",,,"",2013,2023,,,,
"02-98-88-27",2,"Yes","No","No",,,"",2017,2023,,,,
"94-29-79-85",1,"No",,"No","No intention to migrate",,"",,,,,,
"94-29-79-85",2,"No",,"No","No intention to migrate",,"",,,,,,
"94-29-79-85",3,"No",,"No","No intention to migrate",,"",,,,,,
"73-36-17-40",1,"No",,"No","No intention to migrate",,"",,,,,,
"42-46-38-01",1,"No",,"No","No intention to migrate",,"",,,,,,
"42-46-38-01",2,"No",,"No","No intention to migrate",,"",,,,,,
"73-70-95-80",1,"Yes","No","Yes",,,"",2022,2022,,,,
"73-70-95-80",2,"No",,"No","No intention to migrate",,"",,,,,,
"73-70-95-80",3,"No",,"No","No intention to migrate",,"",,,,,,
"72-84-79-72",1,"No",,"No","Yes permanently migrate","Town outside region","",,,,,,
"72-84-79-72",2,"No",,"No","Yes permanently migrate","Capital city","",,,,,,
"65-38-87-54",1,"No",,"No","No intention to migrate",,"",,,,,,
"65-38-87-54",2,"No",,"No","No intention to migrate",,"",,,,,,
"65-38-87-54",4,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"65-38-87-54",5,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"65-38-87-54",6,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"94-91-03-07",1,"No",,"No","No intention to migrate",,"",,,,,,
"94-91-03-07",2,"No",,"No","No intention to migrate",,"",,,,,,
"94-91-03-07",4,"No",,"No","No intention to migrate",,"",,,,,,
"43-00-27-37",1,"No",,"No","No intention to migrate",,"",,,,,,
"43-00-27-37",2,"No",,"No","No intention to migrate",,"",,,,,,
"97-63-44-51",1,"No",,"No","No intention to migrate",,"",,,,,,
"97-63-44-51",2,"No",,"No","No intention to migrate",,"",,,,,,
"13-97-69-06",1,"No",,"No","No intention to migrate",,"",,,,,,
"13-97-69-06",2,"No",,"No","No intention to migrate",,"",,,,,,
"64-91-38-41",2,"No",,"No","Don’t know",,"",,,,,,
"64-91-38-41",3,"No",,"No","Don’t know",,"",,,,,,
"64-91-38-41",4,"No",,"No","Yes permanently migrate","Town outside region","",,,,,,
"81-33-83-30",1,"No",,"No","No intention to migrate",,"",,,,,,
"81-33-83-30",2,"No",,"No","No intention to migrate",,"",,,,,,
"81-33-83-30",3,"No",,"No","No intention to migrate",,"",,,,,,
"81-33-83-30",4,"No",,"No","No intention to migrate",,"",,,,,,
"81-33-83-30",10,"No",,"No","No intention to migrate",,"",,,,,,
"81-33-83-30",11,"No",,"No","No intention to migrate",,"",,,,,,
"81-33-83-30",12,"No",,"No","No intention to migrate",,"",,,,,,
"19-42-84-15",1,"No",,"No","Yes temporarily migrate","Village in region","",,,,,,
"19-42-84-15",2,"No",,"No","No intention to migrate",,"",,,,,,
"19-42-84-15",3,"No",,"No","Don’t know",,"",,,,,,
"19-42-84-15",4,"No",,"No","Don’t know",,"",,,,,,
"13-49-27-25",1,"No",,"No","No intention to migrate",,"",,,,,,
"13-49-27-25",2,"No",,"No","No intention to migrate",,"",,,,,,
"08-12-43-59",1,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"08-12-43-59",2,"No",,"No","Yes temporarily migrate","Town outside region","",,,,,,
"82-85-64-69",1,"No",,"No","Yes permanently migrate","Town outside region","",,,,,,
"82-85-64-69",2,"No",,"No","No intention to migrate",,"",,,,,,
"82-85-64-69",3,"No",,"No","No intention to migrate",,"",,,,,,
"82-85-64-69",4,"No",,"No","No intention to migrate",,"",,,,,,
"82-85-64-69",5,"No",,"No","No intention to migrate",,"",,,,,,
"82-85-64-69",6,"No",,"No","No intention to migrate",,"",,,,,,
"22-02-04-35",1,"Yes","No","No",,,"",2007,2023,,,,
"22-02-04-35",2,"Yes","No","No",,,"",2002,2023,,,,
"22-02-04-35",3,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"00-91-45-36",1,"No",,"No","No intention to migrate",,"",,,,,,
"00-91-45-36",2,"No",,"No","No intention to migrate",,"",,,,,,
"11-05-72-97",1,"Yes","No","No",,,"",2013,2023,,,,
"11-05-72-97",2,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"11-05-72-97",3,"No",,"No","Yes temporarily migrate","Capital city","",,,,,,
"16-99-02-10",1,"No",,"No","No intention to migrate",,"",,,,,,
"16-99-02-10",2,"No",,"No","No intention to migrate",,"",,,,,,
"31-99-53-07",1,"No",,"No","No intention to migrate",,"",,,,,,
"31-99-53-07",2,"No",,"No","Don’t know",,"",,,,,,
"31-99-53-07",3,"No",,"No","No intention to migrate",,"",,,,,,
"48-93-31-20",1,"No",,"No","No intention to migrate",,"",,,,,,
"48-93-31-20",2,"No",,"No","No intention to migrate",,"",,,,,,
"87-13-21-98",1,"No",,"No","No intention to migrate",,"",,,,,,
"87-13-21-98",2,"No",,"No","No intention to migrate",,"",,,,,,
"55-27-15-85",1,"No",,"No","No intention to migrate",,"",,,,,,
"55-27-15-85",2,"No",,"No","No intention to migrate",,"",,,,,,
"55-27-15-85",3,"No",,"No","Yes permanently migrate","village outside region","",,,,,,
"59-41-96-68",1,"No",,"No","Yes permanently migrate","Town outside region","",,,,,,
"59-41-96-68",2,"No",,"No","No intention to migrate",,"",,,,,,
"59-41-96-68",3,"No",,"Yes","Yes permanently migrate","Town outside region","",2020,2020,,,,
"59-41-96-68",4,"No",,"Yes","Yes permanently migrate","Capital city","",2019,2020,,,,
"22-18-88-41",1,"No",,"No","No intention to migrate",,"",,,,,,
"22-18-88-41",2,"No",,"No","No intention to migrate",,"",,,,,,
"22-18-88-41",3,"No",,"No","No intention to migrate",,"",,,,,,
"24-64-78-21",1,"Yes","No","No",,,"",2022,2022,,,,
"24-64-78-21",2,"Yes","No","Yes",,,"",2017,2022,,,,
"24-64-78-21",3,"No",,"Yes","Don’t know",,"",2021,2021,,,,
"24-64-78-21",4,"No",,"Yes","No intention to migrate",,"",2019,2019,,,,
"86-04-16-80",1,"No",,"No","No intention to migrate",,"",,,,,,
"86-04-16-80",2,"No",,"No","Yes permanently migrate","Town outside region","",,,,,,
"86-04-16-80",3,"No",,"No","Yes permanently migrate","Town outside region","",,,,,,
"92-49-74-52",1,"No",,"No","No intention to migrate",,"",,,,,,
"92-49-74-52",2,"No",,"No","No intention to migrate",,"",,,,,,
"92-49-74-52",3,"No",,"No","No intention to migrate",,"",,,,,,
"92-49-74-52",7,"No",,"No","No intention to migrate",,"",,,,,,
"24-72-61-31",1,"No",,"No","No intention to migrate",,"",,,,,,
"04-92-41-49",1,"No",,"No","No intention to migrate",,"",,,,,,
"04-92-41-49",2,"No",,"No","No intention to migrate",,"",,,,,,
"04-92-41-49",3,"No",,"No","No intention to migrate",,"",,,,,,
"04-92-41-49",4,"No",,"No","No intention to migrate",,"",,,,,,
"04-92-41-49",5,"No",,"No","No intention to migrate",,"",,,,,,
"10-43-22-87",1,"No",,"No","No intention to migrate",,"",,,,,,
"10-43-22-87",2,"No",,"No","No intention to migrate",,"",,,,,,
"10-43-22-87",3,"No",,"No","No intention to migrate",,"",,,,,,
"10-43-22-87",4,"No",,"No","No intention to migrate",,"",,,,,,
"10-43-22-87",5,"No",,"No","No intention to migrate",,"",,,,,,
"10-43-22-87",6,"No",,"No","No intention to migrate",,"",,,,,,
"10-43-22-87",7,"No",,"No","No intention to migrate",,"",,,,,,
"32-83-01-09",1,"No",,"No","No intention to migrate",,"",,,,,,
"79-05-50-27",1,"Yes","No","Yes",,,"",2014,2022,,,,
"79-05-50-27",2,"Yes","Yes","No",,,"",2000,2023,1,11,0,
"27-16-23-86",1,"No",,"No","No intention to migrate",,"",,,,,,
"27-16-23-86",2,"No",,"No","No intention to migrate",,"",,,,,,
"27-16-23-86",3,"No",,"No","No intention to migrate",,"",,,,,,
"27-16-23-86",4,"No",,"No","Yes permanently migrate","Town in region","",,,,,,
"27-16-23-86",5,"No",,"No","Yes permanently migrate","Town outside region","",,,,,,
"27-16-23-86",6,"No",,"No","Yes permanently migrate","Town in region","",,,,,,
"12-61-67-91",1,"No",,"No","No intention to migrate",,"",,,,,,
"12-61-67-91",2,"No",,"No","No intention to migrate",,"",,,,,,
"12-61-67-91",3,"No",,"No","No intention to migrate",,"",,,,,,
"12-61-67-91",4,"No",,"No","No intention to migrate",,"",,,,,,
"12-61-67-91",5,"No",,"No","No intention to migrate",,"",,,,,,
"12-61-67-91",6,"No",,"No","No intention to migrate",,"",,,,,,
"12-61-67-91",7,"No",,"No","No intention to migrate",,"",,,,,,
"58-55-75-07",1,"No",,"No","No intention to migrate",,"",,,,,,
"58-55-75-07",2,"Yes","No","No",,,"",2019,2022,,,,
"00-06-72-58",1,"No",,"No","No intention to migrate",,"",,,,,,
"00-06-72-58",2,"No",,"No","No intention to migrate",,"",,,,,,
