interview__key,r_members__id,f_time__id,f_prim,f_prim_o,f_sec,f_seca
"30-84-56-78",1,"3:00 - 3:30am","Sleeping and resting","","No",
"30-84-56-78",1,"3:31 - 4:00am","Sleeping and resting","","No",
"30-84-56-78",1,"4:01 - 4:30am","Sleeping and resting","","No",
"30-84-56-78",1,"4:31 - 5:00am","Sleeping and resting","","No",
"30-84-56-78",1,"5:01 - 5:30am","Sleeping and resting","","No",
"30-84-56-78",1,"5:31 - 6:00am","Sleeping and resting","","No",
"30-84-56-78",1,"6:01 - 6:30am","Personal care","","Yes","Eating and drinking"
"30-84-56-78",1,"6:31 - 7:00am","Eating and drinking","","No",
"30-84-56-78",1,"7:01 - 7:30am","Travelling (not for work or school)","","No",
"30-84-56-78",1,"7:31 - 8:00am","Cooking","","No",
"30-84-56-78",1,"8:01 - 8:30am","Cooking","","No",
"30-84-56-78",1,"8:31 - 9:00am","Cooking","","No",
"30-84-56-78",1,"9:01 - 9:30am","Cooking","","No",
"30-84-56-78",1,"9:31 - 10:00am","Cooking","","No",
"30-84-56-78",1,"10:01 -10:30am","Commuting (to/from work or school)","","No",
"30-84-56-78",1,"10:31 - 11:00am","Commuting (to/from work or school)","","No",
"30-84-56-78",1,"11:01 - 11:30am","Work as employed","","No",
"30-84-56-78",1,"11:31 - 12:00pm","Domestic work (incl fetching wood and water)","","No",
"30-84-56-78",1,"12:01 - 12:30pm","Domestic work (incl fetching wood and water)","","No",
"30-84-56-78",1,"12:31 - 1:00pm","Cooking","","No",
"30-84-56-78",1,"1:01 - 1:30pm","Cooking","","No",
"30-84-56-78",1,"1:31 - 2:00pm","Cooking","","No",
"30-84-56-78",1,"2:01 - 2:30pm","Eating and drinking","","No",
"30-84-56-78",1,"2:31 - 3:00pm","Eating and drinking","","No",
"30-84-56-78",1,"3:00 - 3:30pm","Eating and drinking","","No",
"30-84-56-78",1,"3:31 - 4:00pm","Shopping/getting service (incl health services)","","No",
"30-84-56-78",1,"4:01 - 4:30pm","Shopping/getting service (incl health services)","","No",
"30-84-56-78",1,"4:31 - 5:00pm","Social activities and hobbies","","No",
"30-84-56-78",1,"5:01 - 5:30pm","Social activities and hobbies","","No",
"30-84-56-78",1,"5:31 - 6:00pm","Social activities and hobbies","","No",
"30-84-56-78",1,"6:01 - 6:30pm","Care for children","","No",
"30-84-56-78",1,"6:31 - 7:00pm","Care for children","","No",
"30-84-56-78",1,"7:01 - 7:30pm","Care for children","","No",
"30-84-56-78",1,"7:31 - 8:00pm","Care for children","","No",
"30-84-56-78",1,"8:01 - 8:30pm","Personal care","","No",
"30-84-56-78",1,"8:31 - 9:00pm","Sleeping and resting","","No",
"30-84-56-78",1,"9:01 - 9:30pm","Sleeping and resting","","No",
"30-84-56-78",1,"9:31 - 10:00pm","Sleeping and resting","","No",
"30-84-56-78",1,"10:01 - 10:30pm","Sleeping and resting","","No",
"30-84-56-78",1,"10:31 - 11:00pm","Sleeping and resting","","No",
"30-84-56-78",1,"11:01 - 11:30pm","Sleeping and resting","","No",
"30-84-56-78",1,"11:31 - 12:00am","Sleeping and resting","","No",
"30-84-56-78",1,"12:01 - 12:30pm","Sleeping and resting","","No",
"30-84-56-78",1,"12:31 - 1:00am","Sleeping and resting","","No",
"30-84-56-78",1,"1:01 - 1:30am","Sleeping and resting","","No",
"30-84-56-78",1,"1:31 - 2:00am","Sleeping and resting","","No",
"30-84-56-78",1,"2:01 - 2:30am","Sleeping and resting","","No",
"30-84-56-78",1,"2:31 - 3:00am","Sleeping and resting","","No",
"25-36-49-99",1,"3:00 - 3:30am","Sleeping and resting","","No",
"25-36-49-99",1,"3:31 - 4:00am","Sleeping and resting","","No",
"25-36-49-99",1,"4:01 - 4:30am","Sleeping and resting","","No",
"25-36-49-99",1,"4:31 - 5:00am","Sleeping and resting","","No",
"25-36-49-99",1,"5:01 - 5:30am","Sleeping and resting","","No",
"25-36-49-99",1,"5:31 - 6:00am","Sleeping and resting","","No",
"25-36-49-99",1,"6:01 - 6:30am","Personal care","","No",
"25-36-49-99",1,"6:31 - 7:00am","Personal care","","No",
"25-36-49-99",1,"7:01 - 7:30am","Eating and drinking","","No",
"25-36-49-99",1,"7:31 - 8:00am","Eating and drinking","","No",
"25-36-49-99",1,"8:01 - 8:30am","Caring for adults (sick, elderly)","","No",
"25-36-49-99",1,"8:31 - 9:00am","Caring for adults (sick, elderly)","","No",
"25-36-49-99",1,"9:01 - 9:30am","Caring for adults (sick, elderly)","","Yes","Domestic work (incl fetching wood and water)"
"25-36-49-99",1,"9:31 - 10:00am","Domestic work (incl fetching wood and water)","","No",
"25-36-49-99",1,"10:01 -10:30am","Domestic work (incl fetching wood and water)","","No",
"25-36-49-99",1,"10:31 - 11:00am","Domestic work (incl fetching wood and water)","","No",
"25-36-49-99",1,"11:01 - 11:30am","Social activities and hobbies","","No",
"25-36-49-99",1,"11:31 - 12:00pm","Social activities and hobbies","","No",
"25-36-49-99",1,"12:01 - 12:30pm","Cooking","","No",
"25-36-49-99",1,"12:31 - 1:00pm","Cooking","","No",
"25-36-49-99",1,"1:01 - 1:30pm","Eating and drinking","","No",
"25-36-49-99",1,"1:31 - 2:00pm","Eating and drinking","","No",
"25-36-49-99",1,"2:01 - 2:30pm","Domestic work (incl fetching wood and water)","","No",
"25-36-49-99",1,"2:31 - 3:00pm","Domestic work (incl fetching wood and water)","","No",
"25-36-49-99",1,"3:00 - 3:30pm","Caring for adults (sick, elderly)","","No",
"25-36-49-99",1,"3:31 - 4:00pm","Domestic work (incl fetching wood and water)","","No",
"25-36-49-99",1,"4:01 - 4:30pm","Personal care","","No",
"25-36-49-99",1,"4:31 - 5:00pm","Watching TV/listening to radio/reading","","No",
"25-36-49-99",1,"5:01 - 5:30pm","Watching TV/listening to radio/reading","","No",
"25-36-49-99",1,"5:31 - 6:00pm","Watching TV/listening to radio/reading","","No",
"25-36-49-99",1,"6:01 - 6:30pm","Watching TV/listening to radio/reading","","No",
"25-36-49-99",1,"6:31 - 7:00pm","Cooking","","No",
"25-36-49-99",1,"7:01 - 7:30pm","Cooking","","No",
"25-36-49-99",1,"7:31 - 8:00pm","Eating and drinking","","No",
"25-36-49-99",1,"8:01 - 8:30pm","Eating and drinking","","No",
"25-36-49-99",1,"8:31 - 9:00pm","Domestic work (incl fetching wood and water)","","No",
"25-36-49-99",1,"9:01 - 9:30pm","Domestic work (incl fetching wood and water)","","No",
"25-36-49-99",1,"9:31 - 10:00pm","Sleeping and resting","","No",
"25-36-49-99",1,"10:01 - 10:30pm","Sleeping and resting","","No",
"25-36-49-99",1,"10:31 - 11:00pm","Sleeping and resting","","No",
"25-36-49-99",1,"11:01 - 11:30pm","Sleeping and resting","","No",
"25-36-49-99",1,"11:31 - 12:00am","Sleeping and resting","","No",
"25-36-49-99",1,"12:01 - 12:30pm","Sleeping and resting","","No",
"25-36-49-99",1,"12:31 - 1:00am","Sleeping and resting","","No",
"25-36-49-99",1,"1:01 - 1:30am","Sleeping and resting","","No",
"25-36-49-99",1,"1:31 - 2:00am","Sleeping and resting","","No",
"25-36-49-99",1,"2:01 - 2:30am","Sleeping and resting","","No",
"25-36-49-99",1,"2:31 - 3:00am","Sleeping and resting","","No",
"95-91-52-45",1,"3:00 - 3:30am","Sleeping and resting","","No",
"95-91-52-45",1,"3:31 - 4:00am","Sleeping and resting","","No",
"95-91-52-45",1,"4:01 - 4:30am","Sleeping and resting","","No",
"95-91-52-45",1,"4:31 - 5:00am","Sleeping and resting","","No",
"95-91-52-45",1,"5:01 - 5:30am","Sleeping and resting","","No",
"95-91-52-45",1,"5:31 - 6:00am","Sleeping and resting","","No",
"95-91-52-45",1,"6:01 - 6:30am","Sleeping and resting","","No",
"95-91-52-45",1,"6:31 - 7:00am","Sleeping and resting","","No",
"95-91-52-45",1,"7:01 - 7:30am","Personal care","","No",
"95-91-52-45",1,"7:31 - 8:00am","Personal care","","No",
"95-91-52-45",1,"8:01 - 8:30am","Personal care","","No",
"95-91-52-45",1,"8:31 - 9:00am","Personal care","","No",
"95-91-52-45",1,"9:01 - 9:30am","Personal care","","No",
"95-91-52-45",1,"9:31 - 10:00am","Eating and drinking","","No",
"95-91-52-45",1,"10:01 -10:30am","Eating and drinking","","No",
"95-91-52-45",1,"10:31 - 11:00am","Eating and drinking","","No",
"95-91-52-45",1,"11:01 - 11:30am","Eating and drinking","","No",
"95-91-52-45",1,"11:31 - 12:00pm","Eating and drinking","","No",
"95-91-52-45",1,"12:01 - 12:30pm","Other➡️specify…","The respondent goes out to look for work","No",
"95-91-52-45",1,"12:31 - 1:00pm","Other➡️specify…","The respondent goes out to look for work","No",
"95-91-52-45",1,"1:01 - 1:30pm","Other➡️specify…","The respondent goes out to look for work","No",
"95-91-52-45",1,"1:31 - 2:00pm","Other➡️specify…","The respondent goes out to look for work","No",
"95-91-52-45",1,"2:01 - 2:30pm","Other➡️specify…","The respondent goes out to look for work","No",
"95-91-52-45",1,"2:31 - 3:00pm","Other➡️specify…","The respondent goes out to look for work","No",
"95-91-52-45",1,"3:00 - 3:30pm","Other➡️specify…","The respondent goes out to look for work","No",
"95-91-52-45",1,"3:31 - 4:00pm","Sleeping and resting","","No",
"95-91-52-45",1,"4:01 - 4:30pm","Sleeping and resting","","No",
"95-91-52-45",1,"4:31 - 5:00pm","Sleeping and resting","","No",
"95-91-52-45",1,"5:01 - 5:30pm","Sleeping and resting","","No",
"95-91-52-45",1,"5:31 - 6:00pm","Sleeping and resting","","No",
"95-91-52-45",1,"6:01 - 6:30pm","Sleeping and resting","","No",
"95-91-52-45",1,"6:31 - 7:00pm","Sleeping and resting","","No",
"95-91-52-45",1,"7:01 - 7:30pm","Sleeping and resting","","No",
"95-91-52-45",1,"7:31 - 8:00pm","Sleeping and resting","","No",
"95-91-52-45",1,"8:01 - 8:30pm","Personal care","","No",
"95-91-52-45",1,"8:31 - 9:00pm","Personal care","","No",
"95-91-52-45",1,"9:01 - 9:30pm","Personal care","","No",
"95-91-52-45",1,"9:31 - 10:00pm","Personal care","","No",
"95-91-52-45",1,"10:01 - 10:30pm","Personal care","","No",
"95-91-52-45",1,"10:31 - 11:00pm","Personal care","","No",
"95-91-52-45",1,"11:01 - 11:30pm","Personal care","","No",
"95-91-52-45",1,"11:31 - 12:00am","Personal care","","No",
"95-91-52-45",1,"12:01 - 12:30pm","Sleeping and resting","","No",
"95-91-52-45",1,"12:31 - 1:00am","Sleeping and resting","","No",
"95-91-52-45",1,"1:01 - 1:30am","Sleeping and resting","","No",
"95-91-52-45",1,"1:31 - 2:00am","Sleeping and resting","","No",
"95-91-52-45",1,"2:01 - 2:30am","Sleeping and resting","","No",
"95-91-52-45",1,"2:31 - 3:00am","Sleeping and resting","","No",
"25-55-41-68",1,"3:00 - 3:30am","Sleeping and resting","","No",
"25-55-41-68",1,"3:31 - 4:00am","Sleeping and resting","","No",
"25-55-41-68",1,"4:01 - 4:30am","Sleeping and resting","","No",
"25-55-41-68",1,"4:31 - 5:00am","Sleeping and resting","","No",
"25-55-41-68",1,"5:01 - 5:30am","Sleeping and resting","","No",
"25-55-41-68",1,"5:31 - 6:00am","Sleeping and resting","","No",
"25-55-41-68",1,"6:01 - 6:30am","Personal care","","No",
"25-55-41-68",1,"6:31 - 7:00am","Personal care","","No",
"25-55-41-68",1,"7:01 - 7:30am","Eating and drinking","","No",
"25-55-41-68",1,"7:31 - 8:00am","Work as employed","","No",
"25-55-41-68",1,"8:01 - 8:30am","Work as employed","","No",
"25-55-41-68",1,"8:31 - 9:00am","Work as employed","","No",
"25-55-41-68",1,"9:01 - 9:30am","Work as employed","","No",
"25-55-41-68",1,"9:31 - 10:00am","Work as employed","","No",
"25-55-41-68",1,"10:01 -10:30am","Work as employed","","No",
"25-55-41-68",1,"10:31 - 11:00am","Work as employed","","No",
"25-55-41-68",1,"11:01 - 11:30am","Work as employed","","No",
"25-55-41-68",1,"11:31 - 12:00pm","Work as employed","","No",
"25-55-41-68",1,"12:01 - 12:30pm","Work as employed","","No",
"25-55-41-68",1,"12:31 - 1:00pm","Work as employed","","No",
"25-55-41-68",1,"1:01 - 1:30pm","Work as employed","","No",
"25-55-41-68",1,"1:31 - 2:00pm","Work as employed","","No",
"25-55-41-68",1,"2:01 - 2:30pm","Work as employed","","No",
"25-55-41-68",1,"2:31 - 3:00pm","Work as employed","","No",
"25-55-41-68",1,"3:00 - 3:30pm","Work as employed","","No",
"25-55-41-68",1,"3:31 - 4:00pm","Work as employed","","No",
"25-55-41-68",1,"4:01 - 4:30pm","Work as employed","","No",
"25-55-41-68",1,"4:31 - 5:00pm","Work as employed","","No",
"25-55-41-68",1,"5:01 - 5:30pm","Work as employed","","No",
"25-55-41-68",1,"5:31 - 6:00pm","Travelling (not for work or school)","","No",
"25-55-41-68",1,"6:01 - 6:30pm","Travelling (not for work or school)","","No",
"25-55-41-68",1,"6:31 - 7:00pm","Care for children","","No",
"25-55-41-68",1,"7:01 - 7:30pm","Care for children","","No",
"25-55-41-68",1,"7:31 - 8:00pm","Cooking","","No",
"25-55-41-68",1,"8:01 - 8:30pm","Cooking","","No",
"25-55-41-68",1,"8:31 - 9:00pm","Cooking","","No",
"25-55-41-68",1,"9:01 - 9:30pm","Sleeping and resting","","No",
"25-55-41-68",1,"9:31 - 10:00pm","Sleeping and resting","","No",
"25-55-41-68",1,"10:01 - 10:30pm","Sleeping and resting","","No",
"25-55-41-68",1,"10:31 - 11:00pm","Sleeping and resting","","No",
"25-55-41-68",1,"11:01 - 11:30pm","Sleeping and resting","","No",
"25-55-41-68",1,"11:31 - 12:00am","Sleeping and resting","","No",
"25-55-41-68",1,"12:01 - 12:30pm","Sleeping and resting","","No",
"25-55-41-68",1,"12:31 - 1:00am","Sleeping and resting","","No",
"25-55-41-68",1,"1:01 - 1:30am","Sleeping and resting","","No",
"25-55-41-68",1,"1:31 - 2:00am","Sleeping and resting","","No",
"25-55-41-68",1,"2:01 - 2:30am","Sleeping and resting","","No",
"25-55-41-68",1,"2:31 - 3:00am","Sleeping and resting","","No",
"16-89-26-77",1,"3:00 - 3:30am","Sleeping and resting","","No",
"16-89-26-77",1,"3:31 - 4:00am","Sleeping and resting","","No",
"16-89-26-77",1,"4:01 - 4:30am","Sleeping and resting","","No",
"16-89-26-77",1,"4:31 - 5:00am","Sleeping and resting","","No",
"16-89-26-77",1,"5:01 - 5:30am","Sleeping and resting","","No",
"16-89-26-77",1,"5:31 - 6:00am","Sleeping and resting","","No",
"16-89-26-77",1,"6:01 - 6:30am","Sleeping and resting","","No",
"16-89-26-77",1,"6:31 - 7:00am","Sleeping and resting","","No",
"16-89-26-77",1,"7:01 - 7:30am","Sleeping and resting","","No",
"16-89-26-77",1,"7:31 - 8:00am","Cooking","","Yes","Social activities and hobbies"
"16-89-26-77",1,"8:01 - 8:30am","Social activities and hobbies","","Yes","Cooking"
"16-89-26-77",1,"8:31 - 9:00am","Cooking","","Yes","Eating and drinking"
"16-89-26-77",1,"9:01 - 9:30am","Eating and drinking","","Yes","Eating and drinking"
"16-89-26-77",1,"9:31 - 10:00am","Eating and drinking","","Yes","Eating and drinking"
"16-89-26-77",1,"10:01 -10:30am","Social activities and hobbies","","Yes","Social activities and hobbies"
"16-89-26-77",1,"10:31 - 11:00am","Domestic work (incl fetching wood and water)","","Yes","Social activities and hobbies"
"16-89-26-77",1,"11:01 - 11:30am","Social activities and hobbies","","Yes","Social activities and hobbies"
"16-89-26-77",1,"11:31 - 12:00pm","Social activities and hobbies","","Yes","Social activities and hobbies"
"16-89-26-77",1,"12:01 - 12:30pm","Social activities and hobbies","","Yes","Social activities and hobbies"
"16-89-26-77",1,"12:31 - 1:00pm","Social activities and hobbies","","Yes","Social activities and hobbies"
"16-89-26-77",1,"1:01 - 1:30pm","Social activities and hobbies","","Yes","Social activities and hobbies"
"16-89-26-77",1,"1:31 - 2:00pm","Social activities and hobbies","","Yes","Social activities and hobbies"
"16-89-26-77",1,"2:01 - 2:30pm","Social activities and hobbies","","Yes","Social activities and hobbies"
"16-89-26-77",1,"2:31 - 3:00pm","Social activities and hobbies","","Yes","Social activities and hobbies"
"16-89-26-77",1,"3:00 - 3:30pm","Social activities and hobbies","","Yes","Social activities and hobbies"
"16-89-26-77",1,"3:31 - 4:00pm","Cooking","","Yes","Cooking"
"16-89-26-77",1,"4:01 - 4:30pm","Cooking","","Yes","Cooking"
"16-89-26-77",1,"4:31 - 5:00pm","Cooking","","Yes","Cooking"
"16-89-26-77",1,"5:01 - 5:30pm","Cooking","","Yes","Cooking"
"16-89-26-77",1,"5:31 - 6:00pm","Cooking","","Yes","Cooking"
"16-89-26-77",1,"6:01 - 6:30pm","Cooking","","Yes","Eating and drinking"
"16-89-26-77",1,"6:31 - 7:00pm","Eating and drinking","","Yes","Eating and drinking"
"16-89-26-77",1,"7:01 - 7:30pm","Eating and drinking","","Yes","Care for children"
"16-89-26-77",1,"7:31 - 8:00pm","Care for children","","Yes","Care for children"
"16-89-26-77",1,"8:01 - 8:30pm","Care for children","","Yes","Care for children"
"16-89-26-77",1,"8:31 - 9:00pm","Sleeping and resting","","No",
"16-89-26-77",1,"9:01 - 9:30pm","Sleeping and resting","","No",
"16-89-26-77",1,"9:31 - 10:00pm","Sleeping and resting","","No",
"16-89-26-77",1,"10:01 - 10:30pm","Sleeping and resting","","No",
"16-89-26-77",1,"10:31 - 11:00pm","Sleeping and resting","","No",
"16-89-26-77",1,"11:01 - 11:30pm","Sleeping and resting","","No",
"16-89-26-77",1,"11:31 - 12:00am","Sleeping and resting","","No",
"16-89-26-77",1,"12:01 - 12:30pm","Sleeping and resting","","No",
"16-89-26-77",1,"12:31 - 1:00am","Sleeping and resting","","No",
"16-89-26-77",1,"1:01 - 1:30am","Sleeping and resting","","No",
"16-89-26-77",1,"1:31 - 2:00am","Sleeping and resting","","No",
"16-89-26-77",1,"2:01 - 2:30am","Sleeping and resting","","No",
"16-89-26-77",1,"2:31 - 3:00am","Sleeping and resting","","No",
"32-98-78-03",1,"3:00 - 3:30am","Sleeping and resting","","No",
"32-98-78-03",1,"3:31 - 4:00am","Sleeping and resting","","No",
"32-98-78-03",1,"4:01 - 4:30am","Sleeping and resting","","No",
"32-98-78-03",1,"4:31 - 5:00am","Sleeping and resting","","No",
"32-98-78-03",1,"5:01 - 5:30am","Sleeping and resting","","No",
"32-98-78-03",1,"5:31 - 6:00am","Sleeping and resting","","No",
"32-98-78-03",1,"6:01 - 6:30am","Sleeping and resting","","Yes","Personal care"
"32-98-78-03",1,"6:31 - 7:00am","Personal care","","Yes","Personal care"
"32-98-78-03",1,"7:01 - 7:30am","Personal care","","Yes","Social activities and hobbies"
"32-98-78-03",1,"7:31 - 8:00am","Social activities and hobbies","","Yes","Social activities and hobbies"
"32-98-78-03",1,"8:01 - 8:30am","Social activities and hobbies","","Yes","Social activities and hobbies"
"32-98-78-03",1,"8:31 - 9:00am","Social activities and hobbies","","Yes","Social activities and hobbies"
"32-98-78-03",1,"9:01 - 9:30am","Social activities and hobbies","","Yes","Social activities and hobbies"
"32-98-78-03",1,"9:31 - 10:00am","Social activities and hobbies","","Yes","Social activities and hobbies"
"32-98-78-03",1,"10:01 -10:30am","Social activities and hobbies","","Yes","Social activities and hobbies"
"32-98-78-03",1,"10:31 - 11:00am","Social activities and hobbies","","Yes","Social activities and hobbies"
"32-98-78-03",1,"11:01 - 11:30am","Social activities and hobbies","","Yes","Social activities and hobbies"
"32-98-78-03",1,"11:31 - 12:00pm","Social activities and hobbies","","Yes","Social activities and hobbies"
"32-98-78-03",1,"12:01 - 12:30pm","Social activities and hobbies","","Yes","Social activities and hobbies"
"32-98-78-03",1,"12:31 - 1:00pm","Domestic work (incl fetching wood and water)","","Yes","Domestic work (incl fetching wood and water)"
"32-98-78-03",1,"1:01 - 1:30pm","Eating and drinking","","Yes","Eating and drinking"
"32-98-78-03",1,"1:31 - 2:00pm","Domestic work (incl fetching wood and water)","","Yes","Domestic work (incl fetching wood and water)"
"32-98-78-03",1,"2:01 - 2:30pm","Domestic work (incl fetching wood and water)","","Yes","Domestic work (incl fetching wood and water)"
"32-98-78-03",1,"2:31 - 3:00pm","Domestic work (incl fetching wood and water)","","Yes","Domestic work (incl fetching wood and water)"
"32-98-78-03",1,"3:00 - 3:30pm","Domestic work (incl fetching wood and water)","","Yes","Domestic work (incl fetching wood and water)"
"32-98-78-03",1,"3:31 - 4:00pm","Domestic work (incl fetching wood and water)","","Yes","Domestic work (incl fetching wood and water)"
"32-98-78-03",1,"4:01 - 4:30pm","Cooking","","Yes","Cooking"
"32-98-78-03",1,"4:31 - 5:00pm","Cooking","","Yes","Cooking"
"32-98-78-03",1,"5:01 - 5:30pm","Eating and drinking","","Yes","Eating and drinking"
"32-98-78-03",1,"5:31 - 6:00pm","Eating and drinking","","Yes","Eating and drinking"
"32-98-78-03",1,"6:01 - 6:30pm","Eating and drinking","","Yes","Eating and drinking"
"32-98-78-03",1,"6:31 - 7:00pm","Eating and drinking","","Yes","Eating and drinking"
"32-98-78-03",1,"7:01 - 7:30pm","Eating and drinking","","Yes","Eating and drinking"
"32-98-78-03",1,"7:31 - 8:00pm","Eating and drinking","","Yes","Eating and drinking"
"32-98-78-03",1,"8:01 - 8:30pm","Sleeping and resting","","No",
"32-98-78-03",1,"8:31 - 9:00pm","Sleeping and resting","","No",
"32-98-78-03",1,"9:01 - 9:30pm","Sleeping and resting","","No",
"32-98-78-03",1,"9:31 - 10:00pm","Sleeping and resting","","No",
"32-98-78-03",1,"10:01 - 10:30pm","Sleeping and resting","","No",
"32-98-78-03",1,"10:31 - 11:00pm","Sleeping and resting","","No",
"32-98-78-03",1,"11:01 - 11:30pm","Sleeping and resting","","No",
"32-98-78-03",1,"11:31 - 12:00am","Sleeping and resting","","No",
"32-98-78-03",1,"12:01 - 12:30pm","Sleeping and resting","","No",
"32-98-78-03",1,"12:31 - 1:00am","Sleeping and resting","","No",
"32-98-78-03",1,"1:01 - 1:30am","Sleeping and resting","","No",
"32-98-78-03",1,"1:31 - 2:00am","Sleeping and resting","","No",
"32-98-78-03",1,"2:01 - 2:30am","Sleeping and resting","","No",
"32-98-78-03",1,"2:31 - 3:00am","Sleeping and resting","","No",
"76-60-63-85",1,"3:00 - 3:30am","Cooking","","No",
"76-60-63-85",1,"3:31 - 4:00am","Cooking","","No",
"76-60-63-85",1,"4:01 - 4:30am","Cooking","","No",
"76-60-63-85",1,"4:31 - 5:00am","Cooking","","No",
"76-60-63-85",1,"5:01 - 5:30am","Cooking","","No",
"76-60-63-85",1,"5:31 - 6:00am","Cooking","","No",
"76-60-63-85",1,"6:01 - 6:30am","Cooking","","No",
"76-60-63-85",1,"6:31 - 7:00am","Cooking","","No",
"76-60-63-85",1,"7:01 - 7:30am","Domestic work (incl fetching wood and water)","","No",
"76-60-63-85",1,"7:31 - 8:00am","Domestic work (incl fetching wood and water)","","No",
"76-60-63-85",1,"8:01 - 8:30am","Domestic work (incl fetching wood and water)","","No",
"76-60-63-85",1,"8:31 - 9:00am","Domestic work (incl fetching wood and water)","","No",
"76-60-63-85",1,"9:01 - 9:30am","Domestic work (incl fetching wood and water)","","No",
"76-60-63-85",1,"9:31 - 10:00am","Domestic work (incl fetching wood and water)","","No",
"76-60-63-85",1,"10:01 -10:30am","Domestic work (incl fetching wood and water)","","No",
"76-60-63-85",1,"10:31 - 11:00am","Domestic work (incl fetching wood and water)","","No",
"76-60-63-85",1,"11:01 - 11:30am","Eating and drinking","","No",
"76-60-63-85",1,"11:31 - 12:00pm","Eating and drinking","","No",
"76-60-63-85",1,"12:01 - 12:30pm","Eating and drinking","","No",
"76-60-63-85",1,"12:31 - 1:00pm","Personal care","","No",
"76-60-63-85",1,"1:01 - 1:30pm","Personal care","","No",
"76-60-63-85",1,"1:31 - 2:00pm","Personal care","","No",
"76-60-63-85",1,"2:01 - 2:30pm","Personal care","","No",
"76-60-63-85",1,"2:31 - 3:00pm","Personal care","","No",
"76-60-63-85",1,"3:00 - 3:30pm","Personal care","","No",
"76-60-63-85",1,"3:31 - 4:00pm","Cooking","","No",
"76-60-63-85",1,"4:01 - 4:30pm","Cooking","","No",
"76-60-63-85",1,"4:31 - 5:00pm","Cooking","","No",
"76-60-63-85",1,"5:01 - 5:30pm","Cooking","","No",
"76-60-63-85",1,"5:31 - 6:00pm","Cooking","","No",
"76-60-63-85",1,"6:01 - 6:30pm","Cooking","","No",
"76-60-63-85",1,"6:31 - 7:00pm","Domestic work (incl fetching wood and water)","","No",
"76-60-63-85",1,"7:01 - 7:30pm","Domestic work (incl fetching wood and water)","","No",
"76-60-63-85",1,"7:31 - 8:00pm","Domestic work (incl fetching wood and water)","","No",
"76-60-63-85",1,"8:01 - 8:30pm","Domestic work (incl fetching wood and water)","","No",
"76-60-63-85",1,"8:31 - 9:00pm","Personal care","","No",
"76-60-63-85",1,"9:01 - 9:30pm","Personal care","","No",
"76-60-63-85",1,"9:31 - 10:00pm","Personal care","","No",
"76-60-63-85",1,"10:01 - 10:30pm","Eating and drinking","","No",
"76-60-63-85",1,"10:31 - 11:00pm","Eating and drinking","","No",
"76-60-63-85",1,"11:01 - 11:30pm","Sleeping and resting","","No",
"76-60-63-85",1,"11:31 - 12:00am","Sleeping and resting","","No",
"76-60-63-85",1,"12:01 - 12:30pm","Sleeping and resting","","No",
"76-60-63-85",1,"12:31 - 1:00am","Sleeping and resting","","No",
"76-60-63-85",1,"1:01 - 1:30am","Sleeping and resting","","No",
"76-60-63-85",1,"1:31 - 2:00am","Sleeping and resting","","No",
"76-60-63-85",1,"2:01 - 2:30am","Sleeping and resting","","No",
"76-60-63-85",1,"2:31 - 3:00am","Sleeping and resting","","No",
"56-53-87-19",1,"3:00 - 3:30am","Sleeping and resting","","No",
"56-53-87-19",1,"3:31 - 4:00am","Sleeping and resting","","No",
"56-53-87-19",1,"4:01 - 4:30am","Sleeping and resting","","No",
"56-53-87-19",1,"4:31 - 5:00am","Sleeping and resting","","No",
"56-53-87-19",1,"5:01 - 5:30am","Religious activities","","No",
"56-53-87-19",1,"5:31 - 6:00am","Personal care","","No",
"56-53-87-19",1,"6:01 - 6:30am","Eating and drinking","","No",
"56-53-87-19",1,"6:31 - 7:00am","Other➡️specify…","went to work to get leave","No",
"56-53-87-19",1,"7:01 - 7:30am","Work as employed","","No",
"56-53-87-19",1,"7:31 - 8:00am","Other➡️specify…","held a family meeting","No",
"56-53-87-19",1,"8:01 - 8:30am","Other➡️specify…","family meeting","No",
"56-53-87-19",1,"8:31 - 9:00am","Eating and drinking","","Yes","Other➡️specify…"
"56-53-87-19",1,"9:01 - 9:30am","Other➡️specify…","family meeting","No",
"56-53-87-19",1,"9:31 - 10:00am","Other➡️specify…","family meeting","No",
"56-53-87-19",1,"10:01 -10:30am","Other➡️specify…","family meeting","No",
"56-53-87-19",1,"10:31 - 11:00am","Other➡️specify…","family meeting","No",
"56-53-87-19",1,"11:01 - 11:30am","Other➡️specify…","household chores","No",
"56-53-87-19",1,"11:31 - 12:00pm","Other➡️specify…","household chores","No",
"56-53-87-19",1,"12:01 - 12:30pm","Other➡️specify…","went to the mortuary","Yes","Care for children"
"56-53-87-19",1,"12:31 - 1:00pm","Eating and drinking","","No",
"56-53-87-19",1,"1:01 - 1:30pm","Eating and drinking","","No",
"56-53-87-19",1,"1:31 - 2:00pm","Eating and drinking","","No",
"56-53-87-19",1,"2:01 - 2:30pm","Caring for adults (sick, elderly)","","No",
"56-53-87-19",1,"2:31 - 3:00pm","Caring for adults (sick, elderly)","","No",
"56-53-87-19",1,"3:00 - 3:30pm","Domestic work (incl fetching wood and water)","","No",
"56-53-87-19",1,"3:31 - 4:00pm","Religious activities","","No",
"56-53-87-19",1,"4:01 - 4:30pm","Religious activities","","No",
