interview__key,s0_duration,s1_duration,s2_duration,s3_duration,s4_duration,s5_duration,s6_duration,s7_duration,s8_duration,s9_duration,s10_duration,s11_duration,s12_duration,s13_duration,s15_duration,interview__duration2,interview__duration,interview__duration_minutes,date,time
"21-25-86-78",1.4,16.83,1.15,7.48,.1,3.42,5.35,2.02,17.74,5.971184573002755,1.348925619834711,23.96,1.01,2.78,17.36199999999999,107.9221101928375,"00.02:22:05",142.0833333333333,"2023-05-31","12:41:26"
"28-99-62-67",2.519335180055402,33.78999999999999,1.49,3.72,.29,.11,10.13,4.65,33.46,5.14,1.348925619834711,27.882,1.06,2.73,3.52,131.8402607998901,"00.02:45:48",165.8,"2023-05-30","09:53:42"
"14-08-31-40",1.89,18.27792817679558,.5600000000000001,4.64,.17,.63,12.11,4.23,27.81,5.971184573002755,.72,8.630000000000001,1.819612188365651,4.05,5.980828729281768,97.48955366744575,"00.01:11:15",71.25,"2023-06-05","12:23:12"
"43-12-71-52",2.519335180055402,26.14,1.479889502762431,3.34,.12,.22,10.67,3.212314049586777,37.05,8.289999999999999,2.11,27.882,.99,2.89,5.47,132.3835387324046,"00.02:35:45",155.75,"2023-05-30","07:17:06"
"64-05-81-04",4.531999999999998,9.77,2.05,5.34,.15,2.039313186813187,9.539999999999999,3.212314049586777,36.28,5.26,1.29,14.83066666666667,1.69,2.55,5.65,104.1842939030666,"00.02:03:27",123.45,"2023-05-31","07:54:44"
"52-46-02-95",1.91,18.27792817679558,2.955999999999999,3.75,7.94,.18,7.79,1.64,25.04304709141274,5.971184573002755,2.56,26.39,1.46,2.739168975069252,12.9,121.5073288162803,"00.03:44:16",224.2666666666667,"2023-05-25","13:36:44"
"45-07-09-59",2.519335180055402,10.79,.51,6.11,.1,.14,6.03,3.212314049586777,24.83,5.5,2.6,7.757999999999999,1.97,1.49,3.87,77.42964922964218,"00.01:15:16",75.26666666666667,"2023-05-26","12:32:10"
"52-28-82-48",2.68,26.4,.98,4.948055555555555,.27,.07,9.5,3.212314049586777,18.86,5.32,1.19,27.882,1.47,1.09,5.980828729281768,109.8531983344241,"00.01:50:16",110.2666666666667,"2023-05-30","12:56:35"
"72-80-69-88",1.66,24.77,.99,5.4,.6,.29,8.41,3.212314049586777,29.69,8.460000000000001,1.57,11.83,2.56,2.739168975069252,8.56,110.741483024656,"00.02:19:50",139.8333333333333,"2023-05-18","10:33:54"
"17-89-78-78",2.519335180055402,13.68,1.3,2.97,.11,.22,7.55,3.212314049586777,21.67,4.16,.77,27.882,1.819612188365651,2.17,5.980828729281768,96.01409014728959,"00.01:36:49",96.81666666666666,"2023-05-26","13:19:40"
"07-52-31-91",1.74,16.54,2.1,3.34,8.519999999999989,2.46,8.85,2.11,25.04304709141274,4.92,.57,27.882,1.17,4.15,5.980828729281768,115.3758758206945,"00.02:20:00",140,"2023-05-30","07:31:34"
"99-68-20-94",3.1,25.6,1.479889502762431,4.91,.34,4.35,9.141722222222223,1.58,25.04304709141274,5.971184573002755,1.348925619834711,14.83066666666667,1.82,1.37,5.980828729281768,106.8662644051833,"00.01:38:44",98.73333333333333,"2023-05-30","12:15:25"
"84-66-38-33",2.24,14.65,1.05,3.65,1.267822580645161,6.37,9.141722222222223,2.77,25.98,5.971184573002755,.7,16.26,1.819612188365651,4.35,5.87,102.0903415642358,"00.01:51:21",111.35,"2023-05-30","07:19:04"
"39-36-01-20",2.51,32.63,1.479889502762431,8.036,.25,.5600000000000001,14.29,4.72,31.45,8.4,1.348925619834711,8.27,2.88,2.739168975069252,2.208,121.7719840976664,"00.02:20:08",140.1333333333333,"2023-05-26","07:33:33"
"05-30-74-26",2.519335180055402,11.68,1.74,4.948055555555555,.11,.09,4.98,1.19,15.6,5.971184573002755,1.42,8.59,1.42,2.739168975069252,9.279999999999999,72.27774428368296,"00.01:35:40",95.66666666666667,"2023-05-31","13:00:27"
"22-19-53-02",4.531999999999998,17.55,.53,5.05,.15,2.039313186813187,6.16,1.42,18.58,4.51,2.694,19.67,1.54,1.36,5.32,91.10531318681319,"00.01:36:16",96.26666666666667,"2023-06-05","12:17:10"
"20-37-92-05",2.82,33.03,1.479889502762431,3.82,.25,.29,8.77,3.212314049586777,37.748,5.971184573002755,1.61,14.83066666666667,2.77,4.96,6.58,128.1420547920186,"00.03:34:44",214.7333333333333,"2023-05-18","12:54:35"
"67-95-64-84",1.62,18.27792817679558,.87,7.48,1.267822580645161,.08,7.93,3.43,26.98,5.19,1.52,9.800000000000001,1.69,3.62,2.208,91.96375075744075,"00.01:50:26",110.4333333333333,"2023-05-27","08:49:53"
"67-07-39-08",3.15,16.13,2.15,6.64,8.519999999999989,.11,7.13,6.237999999999996,31.99,4.56,1.2,27.12,1.74,2.32,2.7,121.698,"00.01:59:43",119.7166666666667,"2023-05-18","06:56:05"
"72-66-07-18",3.33,22.22,2.63,8.036,.28,.38,9.35,3.212314049586777,33.46,8.859999999999999,1.348925619834711,12.83,3.044,5.361999999999998,3.04,117.3832396694215,"00.02:32:13",152.2166666666667,"2023-05-17","12:38:59"
"72-69-50-37",2.83,18.27792817679558,.51,6.56,.24,.09,9.141722222222223,3.212314049586777,25.04304709141274,5.971184573002755,1.348925619834711,14.83066666666667,.9399999999999999,1.76,2.48,93.23578839952145,"00.00:49:10",49.16666666666666,"2023-05-20","09:49:33"
"53-41-55-25",3.6,18.27792817679558,2.955999999999999,4.97,.25,.32,8.57,4.87,25.04304709141274,5.57,1.15,21.36,1.819612188365651,3.42,2.62,104.796587456574,"00.02:34:36",154.6,"2023-05-17","07:19:24"
"99-40-82-80",4.47,18.35,2.48,4.948055555555555,.35,.42,8.199999999999999,4.02,32.1,6.23,1.41,8.289999999999999,1.68,3.03,2.208,98.18605555555555,"00.02:49:52",169.8666666666667,"2023-05-17","08:43:54"
"23-54-03-81",4.09,18.27792817679558,2.01,4.73,.17,.22,11.14,6.237999999999996,24.76,6.61,2.694,14.83066666666667,2.23,2.54,3.71,104.2505948434622,"00.03:07:38",187.6333333333333,"2023-05-17","10:11:32"
"27-20-78-36",4.531999999999998,33.78999999999999,1.479889502762431,8.036,1.267822580645161,.12,15.33599999999999,3.212314049586777,22.5,5.971184573002755,.76,14.83066666666667,1.819612188365651,2.739168975069252,5.79,122.1846585360987,"00.04:17:41",257.6833333333333,"2023-05-18","09:15:52"
"84-90-94-70",1.4,7.416,2.955999999999999,4.948055555555555,1.267822580645161,.21,9.141722222222223,3.43,25.04304709141274,4.42,1.07,12.81,1.08,1.95,4.59,81.73264744983568,"00.02:48:28",168.4666666666667,"2023-05-17","07:13:21"
"03-79-50-93",1.4,30.66,.92,5.76,1.267822580645161,5.63,10.84,2.74,30.42,6.58,1.348925619834711,11.25,2.55,5.361999999999998,3.62,120.3487482004799,"00.02:57:38",177.6333333333333,"2023-05-19","08:00:45"
"83-85-13-86",1.76,8.56,.87,2.734,.12,.08,5.97,3.212314049586777,28.39,5.971184573002755,1.12,24.63,1.65,3.33,4.66,93.05749862258953,"00.01:39:52",99.86666666666666,"2023-05-19","11:16:12"
"91-24-08-83",2.519335180055402,33.78999999999999,1.13,6.21,.12,2.039313186813187,11.77,3.04,28.59,5.971184573002755,.44,10.59,1.45,2.739168975069252,2.64,113.0390019149406,"00.02:24:40",144.6666666666667,"2023-05-18","06:54:29"
"25-32-96-44",3.44,21.62,2.13,3.73,.18,.09,8.880000000000001,4.96,24.34,7.11,1.348925619834711,9.619999999999999,3.044,2.739168975069252,2.208,95.44009459490397,"00.01:57:09",117.15,"2023-05-18","13:10:57"
"97-99-83-33",3.02,18.27792817679558,1.4,4.948055555555555,.65,.32,8.76,3.212314049586777,37.748,9.029999999999999,.44,12.35,1.7,1.55,7.18,110.5862977819379,"00.02:15:42",135.7,"2023-05-17","07:21:10"
"55-35-77-06",1.77,18.27792817679558,1.59,5.79,1.267822580645161,2.039313186813187,14.47,3.212314049586777,27.14,7.93,2.694,27.17,2.44,2.739168975069252,2.35,120.88054696891,"00.02:33:52",153.8666666666667,"2023-05-18","06:57:31"
"05-01-06-84",2.39,29.03,2.44,6.2,.27,5.53,11.72,6.13,23.59,5.971184573002755,2.39,14.03,1.819612188365651,2.739168975069252,17.36199999999999,131.6119657364376,"00.02:12:49",132.8166666666667,"2023-05-19","10:03:47"
"49-78-46-84",2.519335180055402,8.57,.88,5.87,.15,2.039313186813187,7.32,1.86,37.748,5.21,1.348925619834711,27.882,1.16,1.97,3.09,107.6175739867033,"00.02:21:07",141.1166666666667,"2023-05-29","06:50:17"
"96-34-51-79",4.531999999999998,18.27792817679558,1.479889502762431,6.54,.17,.11,9.141722222222223,4.31,25.04304709141274,5.61,.67,26.82,1.97,2.9,4.55,112.124586993193,"00.03:42:03",222.05,"2023-05-18","09:56:13"
"05-90-60-44",1.89,9.390000000000001,.8100000000000001,3.84,.45,2.039313186813187,9.51,5.64,19.92,5.45,2.694,11.88,1.819612188365651,2.97,2.55,80.85292537517884,"00.01:27:03",87.05,"2023-05-27","09:08:52"
"32-72-73-42",2.519335180055402,18.27792817679558,1.479889502762431,6.44,1.267822580645161,3.53,9.141722222222223,5.45,25.04304709141274,5.971184573002755,1.348925619834711,14.83066666666667,2.37,2.739168975069252,5.980828729281768,106.3905193177487,"00.05:01:26",301.4333333333333,"2023-05-17","13:28:51"
"94-88-32-78",4.02,18.27792817679558,2.94,3.95,.12,.32,9.76,2.88,25.27,7.54,.83,26.27,1.6,2.6,2.95,109.3279281767956,"00.03:03:18",183.3,"2023-05-26","07:18:43"
"18-56-14-23",1.87,18.27792817679558,.78,6.91,.18,.28,12.12,2.71,34.57,8.300000000000001,1.348925619834711,18.16,2.61,2.739168975069252,2.49,113.3460227716995,"00.01:55:47",115.7833333333333,"2023-05-20","14:02:09"
"84-22-47-37",2.519335180055402,17.94,1.34,4.74,.13,.18,5.43,5.48,29.21,6.26,1.348925619834711,27.882,1.27,2.72,5.980828729281768,112.4310895291719,"00.02:24:49",144.8166666666667,"2023-05-20","12:06:48"
"44-69-61-71",1.89,18.27792817679558,1.77,3.55,8.519999999999989,4.23,12.44,3.212314049586777,21,9.029999999999999,.54,21.38,2.12,4.27,8.529999999999999,120.7602422263823,"00.02:29:57",149.95,"2023-05-19","14:08:17"
"05-76-24-30",4.45,17.73,2.05,6.25,.25,.19,13.88,3.212314049586777,24.16,6.49,1.43,14.83066666666667,3.044,1.34,5.980828729281768,105.2878094455352,"00.05:52:12",352.2,"2023-05-17","12:43:51"
"72-65-35-75",2.519335180055402,33.78999999999999,2.35,6.62,.3,8.279999999999999,8.92,3.212314049586777,24.49,5.46,1.348925619834711,10.83,1.74,3.12,5.04,118.0205748494769,"00.02:18:24",138.4,"2023-05-20","07:27:05"
"92-30-60-06",3.08,20.54,1.06,4.948055555555555,.46,2.039313186813187,9.141722222222223,2.2,34.07,6.28,.67,10.14,.9399999999999999,3.65,14.78,113.999090964591,"00.02:50:42",170.7,"2023-05-25","07:32:02"
"94-77-43-36",2.68,12.13,.6899999999999999,6.01,.42,1,15.33599999999999,4.17,25.59,6.88,2.43,19.3,2.51,1.17,5.980828729281768,106.2968287292818,"00.01:49:06",109.1,"2023-05-29","07:16:57"
"72-37-57-39",2.519335180055402,27.31,1.22,5.33,.22,5.04,9.41,6.237999999999996,37.5,8.98,1.57,10.04,2.71,2.739168975069252,2.46,123.2865041551246,"00.04:11:37",251.6166666666667,"2023-05-17","06:28:16"
"76-02-50-71",1.4,20.67,1.18,2.81,.15,.08,5.95,1.47,23.5,8.43,1.348925619834711,9.49,1.18,2.19,16.17,96.01892561983472,"00.01:48:23",108.3833333333333,"2023-05-20","13:04:00"
"75-53-97-04",2.02,18.27792817679558,1.479889502762431,6.17,.1,2.039313186813187,9.141722222222223,3.35,15.208,4.46,.99,16.67,1.44,2.67,3.92,87.93685308859342,"00.01:31:12",91.2,"2023-06-05","12:14:22"
"61-20-94-35",1.87,33.78999999999999,1.08,4.88,.14,.96,4.946000000000001,6.15,27.59,6.24,1.45,22.86,3.044,2.49,8.279999999999999,125.77,"00.03:58:54",238.9,"2023-05-25","06:59:07"
"33-94-27-06",2.17,15.37,.87,5.52,8.519999999999989,7.71,7.21,4.68,22.79,6.15,2.21,10.15,1.819612188365651,1.2,6.12,102.4896121883656,"00.01:49:53",109.8833333333333,"2023-05-20","08:24:38"
"02-07-42-94",2.519335180055402,18.27792817679558,1.75,6.65,.42,.51,5.65,3.98,34.9,6.62,.88,8.49,2.09,1.32,4.08,98.13726335685098,"00.01:52:03",112.05,"2023-05-20","10:35:47"
"48-79-63-92",2.94,13.04,2.3,3.42,.1,.24,6.4,3.212314049586777,18.91,4.79,.49,9.23,1.18,2.739168975069252,3.3,72.29148302465603,"00.01:10:14",70.23333333333333,"2023-05-22","07:16:39"
"87-31-98-00",2.519335180055402,18.94,.55,3.92,.3,.15,5.14,3.212314049586777,19.57,5.8,1.51,18.93,2.25,2.739168975069252,2.208,87.73881820471144,"00.01:25:22",85.36666666666666,"2023-05-20","10:39:23"
"68-12-26-88",2.72,33.19,2.955999999999999,4.41,.12,1.67,6.11,2.66,26.83,5.66,2.47,10.68,1.27,4.66,2.208,107.614,"00.02:24:00",144,"2023-05-20","07:05:16"
"21-07-91-22",1.94,33.78999999999999,1.31,4.27,.11,.12,11.14,1.99,15.208,5.04,1.98,14.83066666666667,.97,3.07,4.77,100.5386666666667,"00.02:11:34",131.5666666666667,"2023-05-26","11:59:48"
"59-08-91-97",1.68,8.880000000000001,.76,5.19,.1,.12,10.18,2.43,18.17,4.69,1.58,14.83066666666667,.9399999999999999,2.49,2.43,74.47066666666667,"00.01:27:11",87.18333333333334,"2023-05-29","07:16:05"
"15-39-44-44",2.57,33.78999999999999,1.479889502762431,4.948055555555555,1.267822580645161,.1,8.6,3.1,37.748,3.81,1.348925619834711,10.92,1.52,1.44,4.22,116.8626932587978,"00.02:52:03",172.05,"2023-05-19","10:23:05"
"70-81-99-80",1.51,26.44,2.72,4.04,.19,8.279999999999999,11.43,6.16,26.72,5.971184573002755,.5,21.66,1.819612188365651,2.739168975069252,5.980828729281768,126.1607944657194,"00.02:13:09",133.15,"2023-05-20","08:26:31"
"57-32-99-06",2.47,18.27792817679558,1.479889502762431,6.56,1.267822580645161,2.039313186813187,13.89,3.45,31.93,5.971184573002755,.46,15.9,2.58,3.62,6.48,116.3761380200191,"00.03:11:22",191.3666666666667,"2023-05-20","09:58:26"
"60-00-51-13",2.91,31.28,2.955999999999999,5.58,.1,2.039313186813187,9.44,1.9,30.95,6.85,1.348925619834711,15.31,1.91,1.74,4.94,119.2542388066479,"00.02:20:12",140.2,"2023-05-29","07:33:25"
"03-72-03-14",2.05,22.63,1.83,8.036,.34,.14,5.55,5.88,29.01,7.01,1.348925619834711,11.51,1.32,2.739168975069252,5.980828729281768,105.3749233241857,"00.01:51:42",111.7,"2023-05-20","12:15:23"
"32-51-19-72",2.519335180055402,16.66,2.75,4.948055555555555,.16,.98,6.26,1.59,15.208,5.56,1.06,9.56,1.19,1.88,4.79,75.11539073561096,"00.01:20:53",80.88333333333334,"2023-05-20","13:46:42"
"95-19-87-73",2.13,22.62,.71,3.75,.17,.2,12.39,6.237999999999996,31.98,5,1.09,7.757999999999999,1.81,3.45,16.81,116.106,"00.02:10:26",130.4333333333333,"2023-05-26","07:21:47"
"09-07-28-33",4.34,29.1,1.479889502762431,4.948055555555555,.26,.15,9.141722222222223,4.72,37.74,7.68,.5,25.09,2.21,2.66,4.84,134.8596672805402,"00.02:55:27",175.45,"2023-05-20","11:01:14"
"82-76-66-89",1.94,30.46,.65,2.734,5.95,.15,4.946000000000001,3.212314049586777,25.04304709141274,5.971184573002755,1.348925619834711,10.59,.97,2.739168975069252,5.980828729281768,102.685469038188,"00.02:38:11",158.1833333333333,"2023-05-27","07:12:48"
"32-84-70-99",1.59,10.99,.64,3.1,.49,.21,6.59,5.42,24.21,5.42,.92,27.882,1.819612188365651,4.88,2.32,96.48161218836565,"00.01:47:38",107.6333333333333,"2023-05-22","12:35:10"
"97-60-60-10",2.04,14.12,2.5,5.82,.29,.09,14.11,3.212314049586777,20.02,9.029999999999999,2.47,27.882,2.73,4.76,17.36199999999999,126.4363140495868,"00.02:06:33",126.55,"2023-05-29","12:14:45"
"77-34-61-84",2.4,18.27792817679558,1.99,8.036,.15,1.21,9.141722222222223,6.237999999999996,29.55,6.3,1.41,19.18,1.819612188365651,3.81,14.9,124.4132625873834,"00.02:04:04",124.0666666666667,"2023-05-29","12:15:16"
"51-45-20-69",2.519335180055402,19.54,1.08,3.47,.11,2.039313186813187,6.53,2.38,22.27,5.66,.7,12.46,1.819612188365651,.982,3.96,85.52026055523424,"00.01:51:18",111.3,"2023-05-29","09:53:04"
"56-62-79-46",1.98,28.78,2.13,5.36,1.267822580645161,8.279999999999999,11.75,3.212314049586777,18.59,4.51,1.348925619834711,9.609999999999999,1.15,3.37,16.94,118.2790622500666,"00.02:10:57",130.95,"2023-05-29","12:20:37"
"11-13-66-94",1.95,13.58,.58,4.948055555555555,.22,.11,7.57,2.78,23.85,7.68,1.86,8.789999999999999,1.02,1.33,5.980828729281768,82.24888428483733,"00.01:21:21",81.34999999999999,"2023-05-23","11:57:56"
"15-09-86-52",2.17,33.78999999999999,1.479889502762431,7.65,.26,.25,11.85,3.48,33.92,9.029999999999999,2.26,10.48,2.24,2.739168975069252,3.97,125.5690584778317,"00.02:40:56",160.9333333333333,"2023-05-22","07:26:45"
"91-02-01-07",4.531999999999998,13.56,1.11,8.02,.31,.19,12.28,1.19,32.83,6.92,1.348925619834711,13.29,1.819612188365651,4.9,5.61,107.9105378082004,"00.02:21:13",141.2166666666667,"2023-05-22","14:50:25"
"38-98-52-39",2.28,21.5,.75,3.89,1.267822580645161,8.279999999999999,8.84,3.212314049586777,24.98,5.971184573002755,2.13,16.1,3.02,5.17,12.1,119.4913212032347,"00.02:22:21",142.35,"2023-05-22","12:23:33"
"91-79-46-21",2.79,22.4,1.479889502762431,4.93,.37,8.279999999999999,9.94,5.04,25.97,7.83,2.32,8.09,.98,2.739168975069252,3.04,106.1990584778317,"00.01:48:26",108.4333333333333,"2023-05-22","12:26:50"
"09-72-08-00",3.6,16.01,1.89,6.52,.12,.59,4.946000000000001,3.76,20.94,5.65,2.54,10.72,1.21,2.739168975069252,7.69,88.92516897506925,"00.01:55:46",115.7666666666667,"2023-05-25","11:43:18"
"25-52-14-98",3.34,32.79,.84,5.92,.13,.14,15.33599999999999,3.212314049586777,25.04304709141274,6.6,1.03,14.83066666666667,2.58,4.21,4.07,120.0720278076662,"00.02:37:11",157.1833333333333,"2023-05-29","12:15:38"
"54-44-91-10",2.519335180055402,33.78999999999999,1.15,4.948055555555555,.13,.34,9.141722222222223,4.01,25.04304709141274,5.97,1.348925619834711,18.28,1.81,2.12,2.208,112.8090856690806,"00.02:39:41",159.6833333333333,"2023-05-23","12:19:26"
"76-65-29-85",2.8,30.34,.97,4.948055555555555,.23,1.26,9.141722222222223,6.05,33.14,8.76,1.22,27.882,1.28,2.78,2.3,133.1017777777778,"00.02:34:42",154.7,"2023-05-22","12:28:35"
"02-98-88-27",1.97,13.59,1.479889502762431,2.734,.16,.15,6.83,1.94,27.66,8.34,1.348925619834711,8.609999999999999,.96,4.09,3.33,83.19281512259714,"00.02:27:26",147.4333333333333,"2023-05-22","06:39:08"
"94-29-79-85",2.519335180055402,10.15,.71,4.82,7.57,7.77,6.55,3.5,15.208,5.971184573002755,1.51,14.7,1.33,3.5,5.980828729281768,91.78934848233992,"00.02:00:48",120.8,"2023-06-05","08:04:57"
"73-36-17-40",2.17,18.27792817679558,.51,7.15,.31,.88,9.07,3.69,25.04304709141274,7.13,1.348925619834711,9.16,1.62,5.13,2.208,93.69790088804304,"00.02:33:55",153.9166666666667,"2023-05-22","08:55:08"
"42-46-38-01",3.56,20.78,1.67,6.36,.25,.33,9,1.19,32.31,6.47,.51,16.92,1.03,1.15,3.23,104.76,"00.01:44:22",104.3666666666667,"2023-05-23","07:14:13"
"73-70-95-80",3.96,15.5,1.6,4.11,.12,.08,9.07,3.9,18.43,7.11,1.15,8,2.97,2.87,2.77,81.64,"00.01:58:37",118.6166666666667,"2023-05-29","07:32:31"
"72-84-79-72",2.05,18.27792817679558,.82,3.69,.15,.09,8.66,3.04,22.63,3.79,1.348925619834711,9.84,.9399999999999999,1.25,5.980828729281768,82.55768252591206,"00.01:34:44",94.73333333333333,"2023-05-22","15:17:58"
"65-38-87-54",3.41,9.550000000000001,1.63,3.01,.11,.13,8.49,2.39,24.67,5.38,2.03,18.87,3.044,2.43,5.980828729281768,91.12482872928177,"00.01:51:39",111.65,"2023-05-26","07:14:58"
"94-91-03-07",4.531999999999998,10.18,1.55,8.036,.13,2.039313186813187,12.98,4.63,27.8,8.869999999999999,2.69,21.6,2.51,2.98,4.64,115.1673131868132,"00.02:08:37",128.6166666666667,"2023-05-25","07:21:30"
"43-00-27-37",1.94,20.42,.86,8.036,.49,8.279999999999999,15.33599999999999,2.99,31.21,5.971184573002755,1,15.94,1.9,5.361999999999998,5.21,124.9451845730027,"00.02:31:49",151.8166666666667,"2023-05-22","12:21:22"
"97-63-44-51",1.4,7.46,1.479889502762431,2.85,.1,2.039313186813187,5.47,2.7,25.04304709141274,5.92,2.694,12.04,1.819612188365651,2.739168975069252,4.57,78.32503094442326,"00.01:18:55",78.91666666666667,"2023-05-29","12:03:19"
"13-97-69-06",1.4,16.04,.51,6.24,1.267822580645161,2.039313186813187,11.41,3.24,20.15,6.77,.44,12.83,2.44,4.36,15.35,104.4871357674583,"00.02:02:30",122.5,"2023-06-05","08:13:14"
"64-91-38-41",1.97,18.27792817679558,2.35,4.948055555555555,.1,2.039313186813187,7.78,1.19,25.04304709141274,5.971184573002755,1.348925619834711,14.51,1.819612188365651,.982,5.12,93.45006639178018,"00.02:38:14",158.2333333333333,"2023-05-22","14:43:50"
"81-33-83-30",2.21,32,1.479889502762431,7.07,1.267822580645161,7.59,9.550000000000001,5.77,27.35,7.23,2.694,10.3,2.37,1.67,2.99,121.5417120834076,"00.02:17:26",137.4333333333333,"2023-06-05","08:36:59"
"19-42-84-15",2.519335180055402,21.15,1.6,5.74,.3,.12,10.46,6.237999999999996,28.38,6.71,1.3,10.17,.9399999999999999,4.31,13.54,113.4773351800554,"00.01:56:24",116.4,"2023-05-23","13:05:25"
"13-49-27-25",1.53,15.64,.62,4.948055555555555,.28,.09,9.141722222222223,1.38,15.208,6.18,2.36,14.83066666666667,1.819612188365651,2.739168975069252,5.980828729281768,82.74805433716112,"00.02:34:40",154.6666666666667,"2023-05-23","12:33:20"
"08-12-43-59",1.85,10.81,1.12,3.24,.29,.12,5.16,3,19.99,5.44,1.348925619834711,11.61,.9399999999999999,2.739168975069252,8.32,75.97809459490396,"00.01:13:19",73.31666666666666,"2023-05-23","07:12:07"
"82-85-64-69",1.72,27.87,1.76,4.34,.19,.26,5.98,2.93,19.19,4.32,2.17,9.300000000000001,2.15,2.739168975069252,4.97,89.88916897506925,"00.01:36:43",96.71666666666667,"2023-05-29","07:16:05"
"22-02-04-35",1.56,15.71,1.74,4.64,.36,.43,13.63,3.43,22.53,7.74,2.694,27.02,3.03,5.361999999999998,5.980828729281768,115.8568287292818,"00.01:54:21",114.35,"2023-05-29","07:19:12"
"00-91-45-36",1.94,9.039999999999999,1.479889502762431,4.948055555555555,.25,8.279999999999999,9.141722222222223,3.212314049586777,15.208,5.971184573002755,.44,14.48,1.59,1.66,3.64,81.28116590312975,"00.01:10:48",70.8,"2023-06-05","08:17:11"
"11-05-72-97",2.519335180055402,18.27792817679558,1.25,3.02,.16,3.62,6.28,3.28,18.66,5.71,.54,13.36,2.14,3.6,16.86,99.27726335685098,"00.01:30:27",90.45,"2023-05-27","07:12:35"
"16-99-02-10",1.75,7.416,.51,4.948055555555555,.11,.18,6.74,1.33,19.25,5.84,.74,14.83066666666667,1.3,2.739168975069252,2.208,69.89189119729147,"00.01:25:13",85.21666666666667,"2023-05-26","09:00:31"
"31-99-53-07",1.86,22.06,.83,3.7,1.267822580645161,.09,5.7,3.03,23.23,4.85,1.41,14.83066666666667,1.819612188365651,2.28,5.980828729281768,92.93893016495925,"00.02:03:40",123.6666666666667,"2023-05-27","10:33:59"
"48-93-31-20",1.96,18.4,.84,6.39,.24,2.039313186813187,9.141722222222223,3.212314049586777,25.04304709141274,5.96,1.85,14.83066666666667,2.59,4.49,3.72,100.7070632167016,"00.02:47:06",167.1,"2023-05-26","12:26:38"
"87-13-21-98",1.77,15.76,1.21,7.25,.12,.16,8.869999999999999,3.7,28.14,6.29,1.348925619834711,9.640000000000001,2.91,5.361999999999998,5.980828729281768,98.51175434911647,"00.01:50:54",110.9,"2023-05-27","07:14:30"
"55-27-15-85",2.26,12.85,2.57,6.29,.14,6.51,10.88,3.212314049586777,21.47,3.79,1.51,10.86,2.22,1.14,7.23,92.93231404958678,"00.02:06:34",126.5666666666667,"2023-05-27","06:47:34"
"59-41-96-68",1.4,29.16,2.17,5.05,.15,.23,6.22,4.71,20.89,4.8,.44,9.91,.98,2.49,2.97,91.57000000000001,"00.01:35:32",95.53333333333333,"2023-05-27","07:09:26"
"22-18-88-41",2.519335180055402,16.1,.66,3.73,6.22,.09,6.16,1.92,25.04304709141274,7,.44,14.83066666666667,1.4,5.361999999999998,5.35,96.82504893813481,"00.02:44:55",164.9166666666667,"2023-05-26","07:10:02"
"24-64-78-21",2.519335180055402,28.1,1.479889502762431,4.948055555555555,8.519999999999989,2.039313186813187,11.93,3.212314049586777,25.04304709141274,9.029999999999999,1.11,14.83066666666667,1.819612188365651,4.11,4.32,123.0122334212184,"00.04:29:12",269.2,"2023-05-19","07:48:01"
"86-04-16-80",2.519335180055402,13.74,1.16,3.91,.11,2.039313186813187,5.23,3.74,20.87,3.79,.5,8.609999999999999,.9399999999999999,1.78,2.62,71.5586483668686,"00.01:26:41",86.68333333333334,"2023-05-27","10:31:42"
"92-49-74-52",3.11,29.38,1.479889502762431,6.79,.15,8.279999999999999,11.25,6.237999999999996,37.748,6.74,2.13,14.83066666666667,2.98,3.78,5.31,140.1965561694291,"00.02:14:30",134.5,"2023-05-27","09:33:31"
"24-72-61-31",4.531999999999998,15.66,.51,6.93,.15,.12,12.34,3.18,25.04304709141274,6.62,1.5,23.7,1.78,3.78,3.78,109.6250470914127,"00.02:19:18",139.3,"2023-05-20","09:22:14"
"04-92-41-49",2.18,24.78,.75,2.734,.22,.18,4.946000000000001,3.75,27.46,4.29,1.54,20.18,.96,1.42,4.56,99.95,"00.01:40:40",100.6666666666667,"2023-05-27","06:56:36"
"10-43-22-87",2.519335180055402,33.78999999999999,2.89,7.53,1.267822580645161,.24,11.99,1.89,34.8,3.79,1.79,12.01,3,.982,4.13,122.6191577607005,"00.02:30:45",150.75,"2023-05-27","06:56:40"
"32-83-01-09",1.96,14.08,.96,5.5,.1,.07,9.141722222222223,3.212314049586777,25.04304709141274,6.29,1.348925619834711,14.83066666666667,1.819612188365651,3.69,5.9,93.94628783808876,"00.02:09:26",129.4333333333333,"2023-05-24","09:58:08"
"79-05-50-27",1.63,11.22,2.31,4.948055555555555,.2,.08,5.23,3.52,19,6.61,.86,12.67,2.06,4.02,15.01,89.36805555555556,"00.01:17:07",77.11666666666666,"2023-05-27","09:26:05"
"27-16-23-86",2.39,18.27792817679558,1.35,3.16,.14,3.85,5.87,1.86,20.81,5.78,1.13,9.289999999999999,1.35,3,9.529999999999999,87.78792817679557,"00.01:45:01",105.0166666666667,"2023-05-24","10:19:15"
"12-61-67-91",1.42,21.85,1.2,2.98,.59,.21,7.12,1.44,19.54,4.64,1,10.14,1.32,.982,5.2,79.63200000000001,"00.01:19:11",79.18333333333334,"2023-05-26","07:05:06"
