interview__key,r_purpose_tr__id,road_4__1,road_4__2,road_4__3,road_4__4,road_4__5,road_4__6,road_4__7,road_4__8,road_4__96,road_5
"77-20-39-35","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"77-20-39-35","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"71-78-53-70","Go to the market","Yes","No","No","No","No","No","No","No","No","A few times a year"
"71-78-53-70","Access medical treatment","No","No","Yes","No","No","No","No","No","No","Once or twice a month"
"71-78-53-70","Visit recreational places","No","No","Yes","No","No","No","No","No","No","Once a week or more often"
"46-91-82-56","Go to the market","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"46-91-82-56","Go to school","No","No","Yes","No","No","No","No","No","No","Almost every week"
"46-91-82-56","Access medical treatment","No","No","Yes","No","No","No","No","No","No","Varies/don’t know"
"46-91-82-56","Got to workplace","No","No","Yes","No","No","No","No","No","No","Less often"
"20-85-85-47","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"34-53-75-33","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"34-53-75-33","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"34-53-75-33","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"34-53-75-33","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"56-13-50-35","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"56-13-50-35","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"56-13-50-35","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"58-38-99-88","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"58-38-99-88","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"58-38-99-88","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"58-38-99-88","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Almost every week"
"58-38-99-88","Go to the field","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"81-26-40-75","Got to workplace","Yes","No","Yes","No","No","No","No","No","No","Almost every week"
"39-76-70-00","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"39-76-70-00","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"39-76-70-00","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"39-76-70-00","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"84-11-99-46","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"84-11-99-46","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"84-11-99-46","Got to workplace","Yes","No","No","No","No","No","No","No","No","Almost every week"
"84-11-99-46","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Almost every week"
"07-72-86-35","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"07-72-86-35","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"07-72-86-35","Got to workplace","Yes","No","No","No","No","No","No","Yes","No","Once a week or more often"
"76-67-31-58","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"76-67-31-58","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"76-67-31-58","Got to workplace","Yes","No","No","No","No","No","No","No","No","Almost every week"
"76-67-31-58","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Almost every week"
"37-57-47-28","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"37-57-47-28","Got to workplace","No","No","Yes","No","No","No","No","No","No","Once a week or more often"
"37-57-47-28","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"01-40-66-32","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"01-40-66-32","Other➡️specify:","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"13-26-58-11","Go to the market","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"53-48-83-71","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"53-48-83-71","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"53-48-83-71","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Almost every week"
"53-48-83-71","Got to workplace","Yes","No","No","No","No","No","No","No","No","Almost every week"
"53-48-83-71","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Almost every week"
"53-48-83-71","Visit recreational places","Yes","No","No","No","No","No","No","No","No","Almost every week"
"27-13-62-90","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"27-13-62-90","Access medical treatment","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"27-13-62-90","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"27-13-62-90","Visit recreational places","Yes","No","No","No","No","No","No","No","No","Almost every week"
"85-22-01-46","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"85-22-01-46","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"85-22-01-46","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Almost every week"
"85-22-01-46","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Almost every week"
"69-98-12-23","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"69-98-12-23","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"69-98-12-23","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"13-16-89-71","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"13-16-89-71","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"13-16-89-71","Got to workplace","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"13-16-89-71","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"56-66-41-20","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"56-66-41-20","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"81-47-86-65","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"81-47-86-65","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"93-67-97-18","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"93-67-97-18","Access medical treatment","Yes","No","No","No","No","No","No","No","No","A few times a year"
"93-67-97-18","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Less often"
"93-67-97-18","Visit recreational places","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"38-26-42-37","Access medical treatment","No","No","Yes","No","No","No","No","No","No","Once a week or more often"
"38-26-42-37","Visit recreational places","No","No","No","Yes","No","No","No","No","No","Almost every week"
"05-99-34-61","Go to the market","Yes","No","Yes","No","No","No","No","No","No","Almost every week"
"05-99-34-61","Access medical treatment","Yes","No","Yes","No","No","No","No","No","No","Almost every week"
"05-99-34-61","Visit friends/ relatives","Yes","No","Yes","No","No","No","No","No","No","Almost every week"
"05-99-34-61","Go to the field","No","No","Yes","No","No","No","No","No","No","Once a week or more often"
"82-77-34-88","Access medical treatment","No","No","Yes","No","No","No","No","No","No","Once or twice a month"
"58-42-23-81","Access medical treatment","No","No","Yes","No","No","No","No","No","No","Almost every week"
"41-08-83-81","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"41-08-83-81","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"41-08-83-81","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"41-08-83-81","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"37-72-45-16","Go to the market","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"37-72-45-16","Go to school","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"37-72-45-16","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"37-72-45-16","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"86-82-46-77","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"86-82-46-77","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"86-82-46-77","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"86-82-46-77","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"35-59-75-62","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"35-59-75-62","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"35-59-75-62","Access medical treatment","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"35-59-75-62","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"31-89-28-30","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"31-89-28-30","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"31-89-28-30","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"31-89-28-30","Got to workplace","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"31-89-28-30","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"61-82-08-02","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"67-96-75-77","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"67-96-75-77","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"67-96-75-77","Got to workplace","Yes","No","Yes","No","No","No","No","No","No","Almost every week"
"19-03-14-53","Go to the market","Yes","No","No","Yes","No","No","No","No","No","Once a week or more often"
"12-01-31-29","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"12-01-31-29","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"12-01-31-29","Got to workplace","No","Yes","Yes","No","No","No","No","No","No","Almost every week"
"16-72-17-16","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"16-72-17-16","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"16-72-17-16","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"38-21-18-12","Go to the market","No","No","Yes","No","No","No","No","No","No","Almost every week"
"38-21-18-12","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"75-80-02-90","Go to the market","Yes","No","No","No","No","No","No","No","No","Less often"
"75-80-02-90","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"75-80-02-90","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"75-80-02-90","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"43-41-21-85","Go to the market","Yes","No","Yes","No","No","No","No","No","No","Almost every week"
"43-41-21-85","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"66-22-88-29","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"66-22-88-29","Access medical treatment","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"66-22-88-29","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"42-66-53-78","Go to the market","Yes","No","Yes","No","No","No","No","No","No","Almost every week"
"42-66-53-78","Go to school","Yes","No","Yes","No","No","No","No","No","No","Almost every week"
"42-66-53-78","Access medical treatment","Yes","No","Yes","No","No","No","No","No","No","Almost every week"
"42-66-53-78","Got to workplace","Yes","No","Yes","No","No","No","No","No","No","Almost every week"
"42-66-53-78","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Almost every week"
"19-23-31-06","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"19-23-31-06","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"19-23-31-06","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"62-33-60-14","Go to the market","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"62-33-60-14","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"62-33-60-14","Access medical treatment","Yes","No","Yes","No","No","No","No","No","No","Varies/don’t know"
"62-33-60-14","Got to workplace","No","No","Yes","No","No","No","No","No","No","Once a week or more often"
"62-33-60-14","Visit friends/ relatives","Yes","No","Yes","No","No","No","No","No","No","Varies/don’t know"
"89-36-04-43","Go to the market","Yes","No","Yes","No","No","No","No","No","No","Once or twice a month"
"89-36-04-43","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"87-86-68-37","Go to the market","Yes","No","Yes","No","No","No","No","Yes","No","Once a week or more often"
"87-86-68-37","Go to school","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"87-86-68-37","Access medical treatment","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"87-86-68-37","Visit friends/ relatives","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"12-94-76-31","Go to the market","Yes","No","No","No","No","No","No","Yes","No","Once a week or more often"
"12-94-76-31","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"12-94-76-31","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"12-94-76-31","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"25-74-03-84","Go to the market","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"25-74-03-84","Got to workplace","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"98-23-98-25","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"98-23-98-25","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"98-23-98-25","Access medical treatment","No","No","Yes","No","No","No","No","No","No","Once a week or more often"
"98-23-98-25","Visit friends/ relatives","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"01-01-07-49","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"77-16-48-10","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"77-16-48-10","Other➡️specify:","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"75-23-18-05","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"75-23-18-05","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Almost every week"
"83-84-60-99","Go to the market","Yes","No","No","No","No","Yes","No","No","No","Once a week or more often"
"83-84-60-99","Access medical treatment","Yes","No","No","No","No","Yes","No","No","No","Almost every week"
"83-84-60-99","Visit friends/ relatives","Yes","No","No","No","No","Yes","No","No","No","Once a week or more often"
"83-84-60-99","Visit recreational places","Yes","No","No","No","No","Yes","No","No","No","Once a week or more often"
"56-18-51-85","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Almost every week"
"26-38-66-11","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"26-38-66-11","Access medical treatment","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"26-38-66-11","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"46-68-27-34","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"46-68-27-34","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"46-68-27-34","Got to workplace","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"78-16-14-09","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"78-16-14-09","Access medical treatment","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"78-16-14-09","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"01-32-09-43","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"01-32-09-43","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"11-29-18-58","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"11-29-18-58","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"11-29-18-58","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"53-42-47-52","Go to the market","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"53-42-47-52","Go to school","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"53-42-47-52","Got to workplace","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"01-17-72-49","Go to the market","No","No","Yes","No","No","No","No","No","No","Once a week or more often"
"01-17-72-49","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"01-17-72-49","Access medical treatment","No","No","Yes","No","No","No","No","No","No","Once a week or more often"
"01-17-72-49","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"40-86-48-02","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"40-86-48-02","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"67-11-34-32","Go to the market","Yes","No","Yes","No","No","No","No","Yes","No","Once or twice a month"
"67-11-34-32","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"67-11-34-32","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"47-85-49-06","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"47-85-49-06","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"47-85-49-06","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Almost every week"
"68-03-09-51","Go to the market","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"68-03-09-51","Go to school","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"68-03-09-51","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"68-03-09-51","Visit recreational places","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"14-68-63-82","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"14-68-63-82","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Almost every week"
"80-91-19-12","Go to the market","Yes","No","Yes","No","No","No","No","Yes","No","Once or twice a month"
"80-91-19-12","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"80-91-19-12","Access medical treatment","No","No","Yes","No","No","No","No","No","No","Less often"
"25-98-38-14","Go to the market","No","No","Yes","No","No","No","No","No","No","Once a week or more often"
"25-98-38-14","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"25-98-38-14","Access medical treatment","No","No","Yes","No","No","No","No","No","No","Once a week or more often"
"25-98-38-14","Got to workplace","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"25-98-38-14","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"50-33-61-65","Go to the market","No","No","Yes","No","No","No","No","No","No","Once a week or more often"
"50-33-61-65","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"50-33-61-65","Access medical treatment","No","No","Yes","No","No","No","No","No","No","Once a week or more often"
"50-33-61-65","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"88-90-25-85","Go to the market","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"88-90-25-85","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"88-90-25-85","Visit friends/ relatives","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"04-83-20-68","Go to the market","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"04-83-20-68","Go to school","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"04-83-20-68","Access medical treatment","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"04-83-20-68","Got to workplace","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"04-83-20-68","Visit friends/ relatives","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"09-59-67-21","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"09-59-67-21","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"09-59-67-21","Got to workplace","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"35-03-03-59","Go to the market","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"35-03-03-59","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"35-03-03-59","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"10-50-64-24","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"13-56-95-25","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"13-56-95-25","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"13-56-95-25","Got to workplace","Yes","No","No","No","No","No","No","No","No","Almost every week"
"36-88-00-01","Go to the market","Yes","No","No","No","No","Yes","No","No","No","Almost every week"
"36-88-00-01","Go to school","Yes","No","No","No","No","Yes","No","No","No","Once a week or more often"
"36-88-00-01","Access medical treatment","Yes","No","No","No","No","Yes","No","No","No","Once a week or more often"
"36-88-00-01","Got to workplace","Yes","No","No","No","No","Yes","No","No","No","Almost every week"
"36-88-00-01","Visit friends/ relatives","Yes","No","No","No","No","Yes","No","No","No","Once or twice a month"
"63-25-21-02","Go to the market","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"63-25-21-02","Go to school","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"63-25-21-02","Access medical treatment","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"63-25-21-02","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"08-07-30-74","Go to the market","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"08-07-30-74","Access medical treatment","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"08-07-30-74","Visit friends/ relatives","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"18-39-69-08","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Almost every week"
"97-46-11-48","Go to the market","No","No","Yes","No","No","No","No","Yes","No","Once a week or more often"
"97-46-11-48","Go to school","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"97-46-11-48","Access medical treatment","No","No","Yes","No","No","No","No","Yes","No","Once a week or more often"
"97-46-11-48","Got to workplace","No","No","Yes","No","No","No","No","Yes","No","Once a week or more often"
"97-46-11-48","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"97-46-11-48","Go to the field","Yes","No","Yes","No","No","No","No","No","No","A few times a year"
"12-85-99-43","Go to the market","No","No","No","No","No","No","No","Yes","No","Once a week or more often"
"12-85-99-43","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"12-85-99-43","Access medical treatment","No","No","No","No","No","No","No","Yes","No","Once a week or more often"
"12-85-99-43","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"12-85-99-43","Go to the field","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"55-14-49-61","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"55-14-49-61","Got to workplace","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"55-14-49-61","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"94-26-98-86","Got to workplace","Yes","No","No","No","No","No","No","No","No","Almost every week"
"32-96-01-37","Go to the market","Yes","No","Yes","No","No","No","No","Yes","No","Once or twice a month"
"32-96-01-37","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"32-96-01-37","Access medical treatment","No","No","Yes","No","No","No","No","Yes","No","Less often"
"41-92-38-71","Go to the market","No","No","Yes","No","No","No","No","No","No","Once or twice a month"
"41-92-38-71","Access medical treatment","No","No","Yes","No","No","No","No","No","No","Varies/don’t know"
"41-92-38-71","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Almost every week"
"41-92-38-71","Go to the field","Yes","No","No","No","No","No","No","No","No","Almost every week"
"43-40-50-14","Go to the market","No","No","Yes","No","No","No","No","No","No","Once or twice a month"
"43-40-50-14","Access medical treatment","No","No","Yes","No","No","No","No","No","No","Varies/don’t know"
"43-40-50-14","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"33-52-73-44","Go to the market","No","No","Yes","No","No","No","No","No","No","Almost every week"
"33-52-73-44","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"33-52-73-44","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"33-52-73-44","Go to the field","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"17-65-44-15","Go to the market","No","No","No","No","No","No","No","Yes","No","Once a week or more often"
"17-65-44-15","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"17-65-44-15","Access medical treatment","No","No","No","No","No","No","No","Yes","No","Once a week or more often"
"17-65-44-15","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"17-65-44-15","Visit recreational places","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"77-00-14-73","Go to the market","No","No","No","No","No","No","No","Yes","No","Once a week or more often"
"77-00-14-73","Access medical treatment","No","No","No","No","No","No","No","Yes","No","Once a week or more often"
"77-00-14-73","Visit friends/ relatives","Yes","No","No","No","No","No","No","Yes","No","Once a week or more often"
"78-98-94-60","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"78-98-94-60","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"78-98-94-60","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"50-51-12-24","Go to the market","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"50-51-12-24","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"50-51-12-24","Access medical treatment","No","No","Yes","No","No","No","No","No","No","Once a week or more often"
"50-51-12-24","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"45-72-98-81","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"45-72-98-81","Other➡️specify:","No","No","Yes","No","No","No","No","No","No","Once or twice a month"
"98-20-22-18","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"98-20-22-18","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"98-20-22-18","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"98-20-22-18","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"98-20-22-18","Visit recreational places","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"12-87-62-64","Go to the market","No","No","Yes","No","No","No","No","Yes","No","Once or twice a month"
"12-87-62-64","Access medical treatment","No","No","Yes","No","No","No","No","Yes","No","Less often"
"02-24-60-64","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"02-24-60-64","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"02-24-60-64","Access medical treatment","Yes","No","No","No","No","No","No","Yes","No","Once a week or more often"
"02-24-60-64","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"35-93-85-84","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"35-93-85-84","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"35-93-85-84","Got to workplace","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"25-08-98-52","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"25-08-98-52","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"25-08-98-52","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"46-54-30-66","Go to the market","No","No","Yes","No","No","No","No","No","No","Once or twice a month"
"46-54-30-66","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"46-54-30-66","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
