interview__key,access_internet,internet_home,distance_internet,inter_activity__1,inter_activity__2,inter_activity__3,inter_activity__4,inter_activity__5,inter_activity__6,inter_activity__7,inter_activity__8,inter_activity__9,inter_activity__10,inter_activity__96,inter_activity__n888,inter_activity__n999,inter_activity_oth,cost_internet,internet_purpose__1,internet_purpose__2,internet_purpose__3,internet_purpose__4,internet_purpose__5,internet_purpose__6,internet_purpose__96,internet_purpose__n888,internet_purpose__n999,internet_purpose_oth
"23-94-09-23","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-72-61-50","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"83-59-21-47","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-07-95-11","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"70-58-67-82","Yes","Yes",,"Yes","No","No","Yes","No","Yes","No","Yes","No","No","No","No","No",,195,,,,,,,,,,
"47-04-86-67","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"92-02-45-21","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-75-68-17","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"24-82-46-82","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"21-42-97-88","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"87-09-20-52","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"68-10-75-89","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"43-52-85-97","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,195,,,,,,,,,,
"00-31-45-58","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"89-47-55-13","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-75-09-05","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"70-15-38-18","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-43-56-11","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"41-78-59-34","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"76-42-64-83","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"60-08-55-10","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"09-76-96-87","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"24-13-90-91","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"79-64-90-22","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-15-47-53","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74-17-56-50","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-73-74-13","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-26-64-75","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"57-56-64-78","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"79-27-11-92","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"01-06-16-47","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"80-39-36-38","Yes","No","100-500 m","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No",,260,,,,,,,,,,
"96-17-52-94","Yes","Yes",,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No",,130,,,,,,,,,,
"67-51-54-29","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-25-30-28","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"99-05-99-45","Yes","Yes",,"Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","No",,40,,,,,,,,,,
"55-49-77-29","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"59-94-70-54","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-48-78-90","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"91-78-23-71","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"79-02-43-99","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-99-22-70","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"19-70-78-40","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"24-76-11-61","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"01-56-68-49","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"48-81-58-75","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-17-46-63","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"64-24-89-62","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"79-97-16-20","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-78-59-76","Yes","Yes",,"No","No","No","Yes","No","No","No","No","No","No","No","No","No",,300,,,,,,,,,,
"68-66-94-81","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"55-05-77-24","Yes","No","100-500 m","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No",,65,,,,,,,,,,
"96-11-62-92","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-34-55-08","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"62-52-92-33","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"11-84-22-34","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"75-25-19-33","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"25-28-42-89","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"17-22-63-49","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"75-11-04-39","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,50,,,,,,,,,,
"42-13-72-77","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-71-31-86","Yes","Yes",,"No","No","No","Yes","No","No","No","No","No","No","No","No","No",,70,,,,,,,,,,
"72-79-67-76","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"55-61-00-58","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"83-84-11-33","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"57-06-39-78","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"28-44-47-60","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"99-83-86-30","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-87-87-82","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"51-10-14-61","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,34,,,,,,,,,,
"38-80-77-22","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"32-85-49-35","Yes","Yes",,"Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No",,0,,,,,,,,,,
"67-57-93-16","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-09-29-33","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-76-61-78","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"45-30-93-43","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,160,,,,,,,,,,
"39-72-47-05","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"91-78-19-91","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,80,,,,,,,,,,
"80-88-34-81","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-93-28-41","Yes","Yes",,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No",,65,,,,,,,,,,
"15-34-12-49","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"57-48-46-10","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"17-87-43-63","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"11-23-87-11","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-90-70-88","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,150,,,,,,,,,,
"42-88-20-46","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"56-60-42-49","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"06-49-16-95","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-59-43-81","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"43-19-04-75","Yes","Yes",,"Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No",,34,,,,,,,,,,
"25-55-58-39","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"56-55-71-21","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"26-16-97-29","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-40-34-45","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"57-09-13-31","Yes","No","100-500 m","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No",,260,,,,,,,,,,
"06-81-92-15","Yes","Yes",,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No",,50,,,,,,,,,,
"71-51-46-91","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"99-70-86-40","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"54-72-28-02","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"93-06-95-85","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-70-83-36","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"76-32-33-95","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"01-38-25-96","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"89-39-79-72","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-49-63-51","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"76-58-89-37","Yes","No","100-500 m","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"20-56-52-98","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"64-47-42-17","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-81-47-95","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-99-72-08","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"24-83-83-50","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"47-22-90-00","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"98-86-29-38","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"38-47-12-60","Yes","Yes",,"No","No","No","No","No","Yes","No","No","No","No","No","No","No",,0,,,,,,,,,,
"28-88-27-77","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-11-74-01","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,68,,,,,,,,,,
"23-17-08-61","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,52,,,,,,,,,,
"09-04-42-43","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"60-44-87-63","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-91-11-53","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"24-83-18-16","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,65,,,,,,,,,,
"43-94-30-73","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"98-89-20-76","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-82-94-56","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-08-96-97","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"59-27-01-58","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"06-40-81-20","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"63-00-59-35","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"20-12-20-33","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-16-46-47","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"12-47-95-08","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"49-36-47-00","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"69-98-34-60","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"11-55-67-72","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-18-52-98","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"59-98-46-38","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"87-83-58-77","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-59-01-11","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,65,,,,,,,,,,
"74-82-76-84","Yes","Yes",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No",,260,,,,,,,,,,
"08-93-57-76","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"70-90-57-92","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"50-31-04-37","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"67-02-08-74","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"53-15-78-38","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"32-33-43-26","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"46-04-74-49","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"35-13-76-39","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"16-06-75-38","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"27-27-07-57","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"02-68-96-18","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"43-77-79-21","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"11-26-50-63","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"28-01-01-55","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"32-20-61-73","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"20-30-02-96","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"91-05-38-43","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-19-28-63","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-93-96-93","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"97-14-34-77","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"23-83-04-10","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-67-12-43","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"10-88-25-17","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,65,,,,,,,,,,
"15-20-57-47","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"36-81-71-64","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"34-71-72-72","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-60-15-44","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-30-61-13","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"36-54-39-30","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74-23-76-31","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-34-78-24","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-05-45-34","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-02-80-96","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"83-39-85-57","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"02-11-27-45","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,50,,,,,,,,,,
"66-26-16-39","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74-47-09-34","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74-42-03-33","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"24-64-36-53","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,68,,,,,,,,,,
"39-16-84-49","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-82-18-72","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,140,,,,,,,,,,
"98-04-19-51","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-66-03-17","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"23-12-49-21","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-95-21-82","Yes","Yes",,"Yes","Yes","Yes","Yes","No","Yes","No","No","No","No","No","No","No",,130,,,,,,,,,,
"84-16-65-13","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"35-36-66-35","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-48-72-19","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"16-02-48-49","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-09-49-72","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"46-87-53-18","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"24-20-26-70","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"52-82-33-48","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"26-48-97-52","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-86-77-56","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-86-05-10","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-96-39-00","Yes","Yes",,"No","Yes","No","No","No","No","No","No","No","No","No","No","No",,50,,,,,,,,,,
"39-41-06-02","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-15-78-87","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"52-97-51-26","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"02-78-29-37","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"27-36-10-42","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"45-97-40-37","Yes","Yes",,"No","Yes","No","No","No","No","No","No","No","No","No","No","No",,32,,,,,,,,,,
"41-24-37-83","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"90-44-42-58","Yes","Yes",,"Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,250,,,,,,,,,,
"15-49-26-93","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-96-24-29","Yes","Yes",,"Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","No",,130,,,,,,,,,,
"88-98-18-23","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"03-33-61-52","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,200,,,,,,,,,,
"95-42-30-88","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"41-58-71-65","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"47-41-93-44","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-97-44-34","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,500,,,,,,,,,,
"39-60-71-79","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"02-67-41-60","Yes","Yes",,"Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No",,160,,,,,,,,,,
"83-56-74-03","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"04-28-47-30","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,216,,,,,,,,,,
"01-68-97-25","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,200,,,,,,,,,,
"66-08-16-26","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"93-32-02-54","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"83-94-17-95","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"60-60-16-78","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"26-78-47-00","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"79-98-45-89","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"90-54-49-60","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"31-84-01-85","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"40-47-23-70","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"97-69-93-58","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"58-00-80-50","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"16-58-48-79","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,260,,,,,,,,,,
"05-01-86-08","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"89-75-04-06","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"52-25-69-44","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,260,,,,,,,,,,
"71-97-04-61","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"46-80-42-17","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,260,,,,,,,,,,
"58-78-23-20","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,150,,,,,,,,,,
"35-69-94-08","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"10-25-31-32","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"38-79-29-34","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"89-83-56-79","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"50-21-50-41","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-19-49-55","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"55-68-88-94","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"59-93-51-03","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"07-70-44-38","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"59-31-16-60","Yes","No","100-500 m","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,345,,,,,,,,,,
"84-43-04-55","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"90-23-91-34","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-25-69-00","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"43-06-63-67","Yes","Yes",,"Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","No",,320,,,,,,,,,,
"28-10-90-34","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-06-00-33","Yes","Yes",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No",,320,,,,,,,,,,
"93-88-34-77","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"77-13-46-95","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"54-15-29-03","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"58-43-21-07","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"54-82-42-61","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"31-76-77-10","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"75-33-12-39","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"47-33-25-93","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"35-34-76-48","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"26-98-60-20","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"20-88-32-55","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"73-42-30-97","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"38-84-78-59","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"70-09-32-42","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"76-04-07-19","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"70-32-51-26","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"56-61-77-64","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,200,,,,,,,,,,
"50-82-91-34","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"83-60-63-11","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"80-51-82-08","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"49-80-85-60","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"81-64-86-08","Yes","No","501-1000 m","Yes","No","No","No","No","No","No","No","No","No","No","No","No",,200,,,,,,,,,,
"33-82-62-40","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"56-48-48-33","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"19-43-49-26","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"52-63-91-75","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"60-93-32-66","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-44-93-64","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"83-19-87-02","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"83-26-13-29","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"02-40-91-04","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"31-74-57-88","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"09-16-66-27","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"02-99-67-45","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-26-92-76","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"54-98-92-77","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-90-21-30","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"34-25-16-71","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"26-18-25-14","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"62-93-86-46","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"85-20-92-08","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-60-16-01","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"83-41-72-29","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"21-46-08-35","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-32-34-84","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-52-22-69","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"39-17-92-41","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-45-72-89","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"31-31-05-64","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-99-45-42","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"56-98-53-98","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"56-36-96-19","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"50-58-13-59","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"96-16-19-85","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"64-96-31-31","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"12-39-25-67","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-38-82-64","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"32-40-73-26","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"27-85-21-15","Yes","Yes",,"Yes","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No",,60,,,,,,,,,,
"31-68-89-01","Yes","Yes",,"Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No",,120,,,,,,,,,,
"72-31-90-61","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"80-54-37-07","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"36-19-32-95","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"75-71-40-40","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-54-02-07","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"60-74-79-59","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"96-89-11-69","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-81-28-86","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-26-68-81","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"12-27-31-91","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-39-19-46","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"19-73-20-43","Yes","Yes",,"Yes","No","No","Yes","Yes","No","No","No","Yes","No","No","No","No",,130,,,,,,,,,,
"86-42-35-25","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"21-53-70-02","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"36-25-22-73","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
