interview__key,s0_duration,s1_duration,s2_duration,s3_duration,s4_duration,s5_duration,s6_duration,s7_duration,s8_duration,s9_duration,s10_duration,s11_duration,s12_duration,s13_duration,s15_duration,interview__duration2,interview__duration,interview__duration_minutes,date,time
"50-33-61-65",3.08,10.03,1.02,7.25,.97,.15,7.86,2.46,16.9,4.14,.95,11.73,1.71,5.35,2.17,75.77,"00.02:01:23",121.3833333333333,"2023-05-29","08:23:38"
"88-90-25-85",2.82,14.54561538461538,1.17,9.35,10.29,8.75,8.130000000000001,1.9,19.52,8.19,1,10.22,.92,5.32,2.83,104.9556153846154,"00.02:36:02",156.0333333333333,"2023-05-29","13:43:09"
"04-83-20-68",2.3,20.69,.78,7.51,3.13,9.7545,7.72,3.63,37.65899999999996,7.6,1.06,29.67,1.07,5.43,2.92,140.9235,"00.02:19:04",139.0666666666667,"2023-05-30","09:42:53"
"09-59-67-21",3.26,11.71,1.58,7.32,.45,6.85,5.57,2.71,21.46,4.79,1.2,18.04,1.56,2.34,5.04,93.88,"00.01:45:24",105.4,"2023-05-30","09:20:14"
"35-03-03-59",3.32,25.65199999999999,1.122230769230769,13.71,6.82,7.61,6.4,3.06,24.0425,4.69,.86,6.814,1.15,3.29,3.29,111.8307307692308,"00.02:03:34",123.5666666666667,"2023-05-31","11:32:43"
"10-50-64-24",2.04,20.45,1.14,8.907999999999999,4.647519083969466,5.77,8.25,1.79,32.84,5.78,.79,6.814,.93,3.25,3.78,107.1795190839695,"00.01:52:09",112.15,"2023-05-29","08:08:09"
"13-56-95-25",3.53,17.4,1.21,8.907999999999999,.46,5.99,6.359096153846154,3.138138195777351,15.72,3.93,1.004721689059501,8.449999999999999,1.02,2.29,3.47,82.87995603868301,"00.01:37:37",97.61666666666666,"2023-05-30","07:37:26"
"36-88-00-01",3.01767754318618,22.69,.74,8.907999999999999,.78,.08,7.94,2.9,30.36,5.6,1.42,16.70479768786127,1.9,4.99,3.08,111.1104752310475,"00.02:03:46",123.7666666666667,"2023-05-31","10:17:25"
"63-25-21-02",2.05,10.03,.63,12.12,4.647519083969466,9.7545,6.359096153846154,4.39,37.28,5.21,.96,16.70479768786127,1.77,3.82007662835249,5.38,121.1059895540294,"00.02:51:28",171.4666666666667,"2023-05-30","12:55:27"
"08-07-30-74",4.47,14.54561538461538,1.8,7.4,10.19,.66,6.359096153846154,3.78,34.13,6.65,1.45,19.85,1.84,4.17,3.58,120.8747115384615,"00.02:29:48",149.8,"2023-05-30","08:03:29"
