interview__key,num_plots,lnd_mes,lnd_mes_1,plot_name,plot_area,begin_year,land_acquire,time_plot_home,soil_type,signs_good_plot__1,signs_good_plot__2,signs_good_plot__3,signs_good_plot__4,signs_good_plot__5,signs_good_plot__6,signs_good_plot__96,signs_good_plot_oth,plot_problem__1,plot_problem__2,plot_problem__3,plot_problem__4,plot_problem__5,plot_problem__6,plot_problem__96,plot_problem_other,if_soilwater_cons__1,if_soilwater_cons__2,if_soilwater_cons__3,if_soilwater_cons__4,if_soilwater_cons__5,if_soilwater_cons__6,if_soilwater_cons__7,if_soilwater_cons__9,if_soilwater_cons__10,if_soilwater_cons__11,if_soilwater_cons__12,if_soilwater_cons__13,if_soilwater_cons__14,if_soilwater_cons__15,if_soilwater_cons__96,if_soilwater_conservation_other,trees_onfarm,why_trees__1,why_trees__2,why_trees__3,why_trees__4,why_trees__5,why_trees__96,why_trees_oth
"29-63-76-51",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"71-36-35-44",1,"Hectares","","kwichenje",3,"2006","Inherited",30,"Silt",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"","Yes",1,1,0,0,0,0,""
"20-65-14-78",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"60-95-57-22",1,"Hectares","","Linjwaili",3,"1969","Inherited",400,"Loam",1,0,0,1,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"","Yes",1,0,0,0,0,0,""
"17-61-49-75",1,"Hectares","","Norin",6,"2000","Ceded by traditional authorities",40,"Sand",0,1,1,0,0,0,0,"",0,1,0,1,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"","Yes",0,0,0,1,0,0,""
"02-95-98-52",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"77-54-37-57",2,"Hectares","","simu",7,"1990","Occupied",20,"Loam",1,0,1,1,0,1,0,"",0,1,0,0,0,0,0,"",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,"","No",,,,,,,""
"49-81-42-49",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"07-97-99-00",1,"Hectares","","Messias",20,"2021","Ceded by relatives",90,"Loam",1,1,1,0,0,0,0,"",0,0,1,1,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,"","No",,,,,,,""
"61-38-38-57",1,"Hectares","","Simasiku Field",7,"2019","Ceded by traditional authorities",1,"Sand",0,0,0,0,0,0,1,"They don't really like to cultivate there but they just don't have a choice because there's no where else they can cultivate",0,1,0,0,0,0,1,"There a lot of pests destroying the crops",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"","Yes",1,0,0,0,0,0,""
"80-45-81-35",1,"Hectares","","Chantuhu",12,"2010","Inherited",30,"Loam",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"47-70-03-35",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"73-01-72-24",1,"Hectares","","Mabuku",2,"2021","Ceded by relatives",180,"Loam",1,0,0,0,0,0,0,"",0,0,1,0,1,0,0,"",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"","No",,,,,,,""
"70-18-85-80",1,"Hectares","","Simu",5,"2017","Inherited",30,"Sand",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,"","Yes",0,1,0,0,0,0,""
"59-96-51-48",1,"Hectares","","Chantuhu",12,"2012","Purchased",180,"Sand",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"47-24-68-80",1,"Hectares","","Lihoto",10.2,"1998","Inherited",35,"Sand",0,0,0,0,0,1,0,"",0,1,0,0,0,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"","Yes",0,0,1,0,0,0,""
"98-95-69-34",1,"Hectares","","Nangai",1.4,"1971","Inherited",3,"Loam",1,0,1,1,0,0,0,"",0,0,0,0,0,0,1,"They do not expriece any problems",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","Yes",1,0,0,0,0,0,""
"94-61-58-26",2,"Hectares","","Kambinda's residence",1,"2002","Inherited",45,"Loam",1,0,0,0,0,0,0,"",0,0,0,0,0,0,1,"wild animals usually destroy the crops",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","Yes",1,0,0,0,0,0,""
"84-70-48-38",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"46-07-52-30",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"65-50-88-07",1,"Hectares","","Lyebangwe",1,"2009","Ceded by relatives",5,"Clay",0,0,0,0,0,1,1,"seen by experience",0,1,0,0,1,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",0,0,0,1,0,0,""
"05-43-02-62",1,"Hectares","","Sidakwa",5,"1997","Inherited",30,"Loam",1,1,0,0,0,0,0,"",0,1,1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","No",,,,,,,""
"83-84-84-67",2,"Hectares","","mubiza",1,"2014","Ceded by relatives",120,"Silt",1,0,0,0,0,1,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","No",,,,,,,""
"16-35-19-29",1,"Hectares","","Numbi",.5,"2001","Inherited",10,"Silt",0,1,0,0,0,0,0,"",0,0,0,0,0,0,1,"loss of fertility",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"83-90-14-37",1,"Hectares","","Chantuhu",3,"2009","Ceded by traditional authorities",90,"Sand",0,1,0,0,0,0,0,"",0,0,0,0,0,0,1,"Sandy",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,1,0,0,0,""
"56-16-94-47",1,"Hectares","","Sinanga",3,"2013","Purchased",2,"Sand",0,0,0,0,1,0,0,"",0,0,0,0,0,0,1,"Too much sand",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"16-24-71-47",8,"Hectares","","chantuhu",8,"1960","Inherited",30,"Loam",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,1,0,0,0,""
"22-33-09-47",2,"Hectares","","Sinanzi",6,"2015","Ceded by traditional authorities",10,"Sand",0,1,1,0,0,0,0,"",0,0,0,0,0,0,1,"Too many trees",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","Yes",0,0,0,1,0,0,""
"89-17-95-50",2,"Hectares","","Mbalisa",30,"2014","Occupied",25,"Loam",1,1,1,1,1,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",0,0,1,1,0,0,""
"71-12-87-82",3,"Hectares","","kachelwa",2,"2018","Inherited",45,"Silt",0,1,0,0,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","No",,,,,,,""
"93-78-86-25",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"34-03-26-96",1,"Hectares","","Masa",11,"1979","Inherited",15,"Loam",1,0,0,1,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","Yes",1,0,1,0,0,0,""
"83-62-75-30",1,"Hectares","","Mabula",.1,"2019","Ceded by relatives",5,"Loam",1,0,0,0,0,0,0,"",0,0,0,0,0,1,1,"too many ants",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"","No",,,,,,,""
"39-30-68-16",1,"Hectares","","Kachelwa",3,"2021","Ceded by relatives",60,"Clay",0,1,0,0,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","No",,,,,,,""
"25-67-10-82",1,"Hectares","","macunga",1,"1979","Inherited",3,"Loam",0,0,0,1,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"","No",,,,,,,""
"87-90-13-56",1,"Hectares","","Sana",1,"1996","Inherited",60,"Silt",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"","Yes",1,0,0,0,0,0,""
"38-81-07-74",2,"Hectares","","Gertrude",13,"1991","Ceded by relatives",7,"Sand",0,0,1,0,0,0,0,"",0,1,0,1,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,"","Yes",0,0,0,1,0,0,""
"29-17-63-12",1,"Hectares","","Kachelwa",1,"2013","Inherited",70,"Silt",0,1,0,0,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"","No",,,,,,,""
"09-87-36-18",2,"Hectares","","river side",4,"1986","Inherited",40,"Loam",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","No",,,,,,,""
"37-47-43-04",2,"Hectares","","Zikombela",10,"2015","Ceded by traditional authorities",30,"Silt",0,0,1,0,0,0,0,"",1,0,0,0,1,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"","Yes",1,0,0,0,0,0,""
"19-94-92-45",1,"Hectares","","Lazarus",7.2,"1999","Ceded by relatives",120,"Loam",1,0,1,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"","No",,,,,,,""
"01-51-77-20",2,"Hectares","","luñana",1,"1986","Inherited",3,"Silt",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","No",,,,,,,""
"14-21-66-73",1,"Hectares","","kuluwa",5,"2010","Inherited",120,"Loam",0,1,0,0,0,0,0,"",0,1,0,0,0,0,1,"holds little water",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,0,0,0,0,0,""
"10-12-38-23",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"06-71-23-79",1,"Hectares","","simu",1,"1970","Inherited",3,"Sand",0,0,0,0,0,1,0,"",1,0,0,0,0,0,0,"",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"","Yes",1,0,0,0,0,0,""
"09-86-92-43",2,"Hectares","","Kakoma",3,"2019","Ceded by relatives",1,"Sand",1,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"","No",,,,,,,""
"65-52-71-81",2,"Hectares","","Nzeko",9,"1993","Ceded by relatives",50,"Loam",1,1,1,0,0,0,0,"",0,0,1,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"","No",,,,,,,""
"88-09-14-40",1,"Hectares","","rukombera",1,"2005","Ceded by relatives",30,"Silt",0,1,0,0,0,0,0,"",0,0,0,0,0,0,1,"infertile",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","Yes",1,0,0,0,0,0,""
"51-32-55-02",1,"Hectares","","Mpola",1,"2007","Inherited",2,"Sand",0,0,0,0,0,1,0,"",1,0,0,0,0,0,1,"too Sandy",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"25-85-18-57",1,"Hectares","","Ellen",2,"2022","Inherited",60,"Loam",1,1,1,0,0,0,0,"",0,1,1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"","Yes",0,0,0,1,0,0,""
"08-01-73-79",2,"Hectares","","chihure",6,"2010","Ceded by traditional authorities",30,"Silt",0,1,0,0,0,0,0,"",1,0,0,0,0,1,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","Yes",1,0,0,0,0,0,""
"30-31-42-54",1,"Hectares","","Mwaka",2,"2008","Ceded by relatives",5,"Loam",1,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"59-41-41-82",1,"Hectares","","Mwanawina",2,"1992","Ceded by relatives",30,"Silt",0,0,1,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"","Yes",1,0,0,0,0,0,""
"86-80-66-75",1,"Hectares","","Kwitongo",3,"2007","Inherited",30,"Silt",0,1,1,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","Yes",1,0,0,0,0,0,""
"36-82-19-46",1,"Hectares","","Katopi",.1,"2017","Ceded by relatives",1,"Sand",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"","Yes",0,0,0,1,0,0,""
"87-16-84-48",2,"Hectares","","Punyawashwa",6,"0000","Ceded by relatives",60,"Loam",1,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,0,0,1,0,0,""
"85-15-56-74",1,"Hectares","","kalume",3,"2020","Inherited",30,"Loam",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","Yes",1,0,0,0,0,0,""
"99-52-45-97",5,"Hectares","","muzungu",12,"1998","Inherited",1,"Clay",0,0,0,0,0,1,0,"",0,1,0,0,0,1,0,"",0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,"","Yes",1,0,0,1,0,0,""
"22-42-05-31",4,"Hectares","","liyebangu",3,"2013","Inherited",7,"Loam",1,1,0,0,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"17-88-76-49",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"95-93-26-61",1,"Hectares","","Namahunga",10,"1968","Inherited",180,"Clay",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"","No",,,,,,,""
"66-25-20-13",1,"Hectares","","kukashu",150,"2005","Inherited",120,"Loam",1,0,0,0,0,0,0,"",0,0,0,0,0,0,1,"wild animals are always destroying the crops and they do not have access to water",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"56-49-46-49",1,"Hectares","","mpyuu",2,"2019","Ceded by relatives",1,"Loam",1,1,0,0,0,0,0,"",1,0,1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",0,0,1,0,0,0,""
"00-63-35-41",1,"Hectares","","chisiha",10,"2008","Ceded by relatives",60,"Silt",0,1,0,0,0,0,0,"",0,1,0,0,0,1,0,"",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","No",,,,,,,""
"35-73-88-21",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"90-22-40-74",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"71-58-33-81",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"85-67-71-58",1,"Hectares","","samba nzobu",300,"2001","Inherited",90,"Loam",1,0,0,0,0,0,0,"",0,0,0,0,0,0,1,"wild animals are always destroying the crops",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"cleared his own portion","Yes",1,0,0,0,0,1,"used as wind breakers"
"01-61-71-69",2,"Hectares","","Inambao",3.5,"2010","Inherited",20,"Loam",1,1,0,1,0,0,0,"",0,0,1,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,0,0,0,0,0,""
"75-50-19-75",1,"Hectares","","old Masokwatwani",2,"2005","Ceded by relatives",180,"Silt",1,0,0,0,0,0,0,"",0,1,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,0,1,0,0,0,""
"89-26-96-48",2,"Hectares","","mbozi",3,"2016","Ceded by traditional authorities",1,"Sand",0,0,1,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"","Yes",0,1,0,0,0,0,""
"73-20-13-57",1,"Hectares","","Kamwi.",10,"1978","Ceded by relatives",120,"Loam",1,1,1,0,0,0,0,"",0,1,1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,"","No",,,,,,,""
"55-53-09-17",6,"Hectares","","Malilandabo",4,"1942","Ceded by relatives",120,"Silt",1,1,0,0,0,1,0,"",0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","No",,,,,,,""
"16-20-70-88",1,"Hectares","","chantuhu",1,"2018","Inherited",15,"Silt",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,0,0,0,0,0,""
"14-74-46-71",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"15-43-32-03",1,"Hectares","","Muyako",8,"1970","Inherited",8,"Loam",1,1,0,0,0,0,0,"",0,0,1,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","No",,,,,,,""
"62-79-94-11",2,"Hectares","","kukakuni",1,"1986","Inherited",60,"Loam",0,1,0,0,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",0,0,1,0,0,0,""
"74-11-35-62",2,"Hectares","","Maziyala",5,"2009","Inherited",40,"Loam",0,1,0,0,0,0,0,"",0,0,0,0,0,0,1,"too many soil insects.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","Yes",1,1,0,0,0,0,""
"07-05-49-00",2,"Hectares","","Sinda",13,"1994","Inherited",40,"Clay",1,0,0,1,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","Yes",1,1,1,0,0,0,""
"12-21-07-33",1,"Hectares","","Iziba lya banakazi",400,"1983","Inherited",210,"Loam",1,0,0,0,0,0,0,"",0,0,0,0,0,0,1,"Wild animals are always destroying the crops",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"","Yes",1,0,0,0,0,0,""
"23-59-76-04",1,"Hectares","","Bumbe",10,"2019","Inherited",360,"Silt",1,0,0,0,0,1,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"","No",,,,,,,""
"93-87-90-66",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"16-34-09-13",2,"Hectares","","Carris",2,"2010","Ceded by relatives",5,"Sand",1,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,"","No",,,,,,,""
"85-82-50-77",2,"Hectares","","Kuma dam",3,"2019","Inherited",30,"Loam",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"","Yes",0,0,0,1,0,0,""
"89-27-41-66",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"22-81-16-32",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"54-44-06-88",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"47-49-80-52",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"93-73-35-44",1,"Hectares","","Namataa Mulao",1,"2019","Ceded by traditional authorities",2,"Sand",0,0,1,0,1,0,0,"",1,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,"","No",,,,,,,""
"08-77-46-38",4,"Hectares","","Sisiha",78,"1968","Occupied",120,"Loam",0,0,0,0,0,0,1,"mere looking",0,1,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,0,0,0,0,0,""
"85-57-73-17",2,"Hectares","","Muyako",2,"1990","Inherited",240,"Loam",1,0,0,0,0,0,0,"",0,0,1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"48-05-99-35",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"67-13-56-73",1,"Hectares","","Mubuyu",10,"2018","Inherited",10,"Sand",0,1,0,1,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","Yes",0,1,0,0,0,0,""
"97-33-85-90",2,"Hectares","","Sinda",2,"2022","Inherited",90,"Loam",1,0,0,0,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"","No",,,,,,,""
"10-54-97-94",1,"Hectares","","Kalali",24,"2004","Inherited",85,"Silt",0,0,0,1,0,0,1,"And It's just him and the brother farming there",0,0,0,0,0,0,1,"Wild animals are always destroying their crops",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"","Yes",1,0,0,0,0,0,""
"50-35-50-04",1,"Hectares","","iwa",2.5,"2012","Inherited",10,"Sand",0,0,1,0,0,0,0,"",0,0,0,0,0,0,1,"too sandy holds little water.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"","Yes",1,0,0,0,0,0,""
"62-96-39-45",2,"Hectares","","Old Masokwatwani",4,"2018","Ceded by the government",180,"Sand",0,0,0,0,0,1,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"","Yes",1,0,0,0,0,0,""
"44-55-26-98",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"93-47-96-78",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"18-43-28-32",1,"Hectares","","kwasimu",21,"2022","Ceded by relatives",30,"Silt",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"37-21-15-22",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"87-15-89-67",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"79-26-09-22",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"75-05-90-14",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"24-85-21-24",1,"Hectares","","Chali village",4,"1993","Ceded by traditional authorities",5,"Clay",0,1,0,0,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"91-48-78-65",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"32-52-77-66",2,"Hectares","","Kacelwa",3,"1997","Inherited",90,"Silt",0,1,0,0,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","Yes",1,0,0,0,0,0,""
"26-89-84-58",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"59-38-71-66",1,"Hectares","","simu",.5,"2009","Inherited",5,"Silt",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"02-07-52-84",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"77-80-39-86",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"72-51-39-42",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"87-64-80-93",1,"Hectares","","Chikanda",4,"2016","Ceded by traditional authorities",20,"Silt",0,0,0,1,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",0,1,0,0,0,0,""
"36-99-07-56",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"75-89-92-79",2,"Hectares","","Lianyundwe",2,"2018","Inherited",180,"Loam",1,0,0,0,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","No",,,,,,,""
"44-34-32-32",1,"Hectares","","kalali",5,"1998","Ceded by relatives",60,"Sand",0,0,0,0,0,1,0,"",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",0,0,0,1,0,0,""
"53-52-93-15",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"58-35-74-86",1,"Hectares","","mpyuu",.3,"2011","Inherited",5,"Silt",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"23-82-30-50",2,"Hectares","","Matota",3,"1988","Ceded by relatives",60,"Loam",1,0,0,0,0,1,0,"",0,1,0,0,1,0,0,"",0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,"","Yes",1,0,0,1,0,0,""
"76-76-95-07",1,"Hectares","","Matonsu",4,"2020","Borrowed",120,"Loam",1,0,0,0,0,0,0,"",0,0,1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","No",,,,,,,""
"69-18-54-45",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"99-14-10-16",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"55-02-31-58",1,"Hectares","","Likando",.5,"1998","Inherited",2,"Silt",0,1,1,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"","Yes",0,1,0,0,0,0,""
