interview__key,road_1,road_2,road_3__1,road_3__2,road_3__3,road_3__4,road_3__5,road_3__6,road_3__7,road_3__8,road_3_oth,road_6,road_7,road_8,road_9,road_10,road_11__1,road_11__2,road_11__3,road_11__96,road_11_oth,road_12__1,road_12__2,road_12__3,road_12__4,road_12__5,road_12__6,road_12__7,road_12__96,road_12_oth,road_13,road_14__1,road_14__2,road_14__3,road_14__4,road_14__5,road_14__96,road_14_oth
"47-70-03-35","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"73-01-72-24","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"70-18-85-80","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"59-96-51-48","Tarmac road","Very well passable, in both rainy and dry season","No","No","No","No","Yes","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"47-24-68-80","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"98-95-69-34","Dirt road/ bush road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,60,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"94-61-58-26","Murram/ gravel road","Well passable","Yes","Yes","No","No","Yes","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"84-70-48-38","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","No","No","No","No","No","No",,6,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"46-07-52-30","Tarmac road","Very well passable, in both rainy and dry season","No","Yes","No","Yes","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"65-50-88-07","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","Yes","No","No",
"05-43-02-62","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"83-84-84-67","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","Yes","No","No","No",,"No","Yes","No","No","No","No","No",
"16-35-19-29","Dirt road/ bush road","Well passable","Yes","No","Yes","No","Yes","No","Yes","No",,60,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"83-90-14-37","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","Yes","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","Yes",
"56-16-94-47","Tarmac road","Very well passable, in both rainy and dry season","No","No","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"16-24-71-47","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"22-33-09-47","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","Yes",
"89-17-95-50","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","Yes","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","Yes","No","Yes",
"71-12-87-82","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","No","Yes","No","Yes","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"93-78-86-25","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"34-03-26-96","Dirt road/ bush road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,500,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"83-62-75-30","Dirt road/ bush road","Well passable","Yes","Yes","Yes","Yes","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"39-30-68-16","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","No","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"25-67-10-82","Dirt road/ bush road","Well passable","Yes","Yes","No","No","Yes","No","Yes","No",,120,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"87-90-13-56","Dirt road/ bush road","Well passable","Yes","Yes","Yes","No","Yes","No","Yes","No",,60,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"38-81-07-74","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"29-17-63-12","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","No","Yes","No","Yes","Yes","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"09-87-36-18","Tarmac road","Very well passable, in both rainy and dry season","No","Yes","Yes","No","Yes","No","No","No",,2,"Yes","No",,"No",,,,,,"No","No","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"37-47-43-04","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","Yes","No","No","No",,8,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"19-94-92-45","Tarmac road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,1,"Yes","No",,"No",,,,,,"Yes","Yes","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"01-51-77-20","Murram/ gravel road","Very well passable, in both rainy and dry season","No","Yes","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"14-21-66-73","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","Yes","No",,10,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"10-12-38-23","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"06-71-23-79","Dirt road/ bush road","Well passable","Yes","Yes","No","No","Yes","No","Yes","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"09-86-92-43","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","No","No",,6,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"65-52-71-81","Tarmac road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,4,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"88-09-14-40","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","Yes",
"51-32-55-02","Dirt road/ bush road","Well passable","Yes","No","Yes","No","Yes","No","Yes","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"25-85-18-57","Tarmac road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,3,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"No","No","No","No","No","Yes","No",
"08-01-73-79","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"30-31-42-54","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,2,"Yes","No",,"No",,,,,,"Yes","Yes","No","No","No","No","No","Yes",,"Yes","Yes","No","Yes","No","No","No",
"59-41-41-82","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","No","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"86-80-66-75","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","No","No","No","Yes","No","No","Yes",,5,"Yes","No",,"No",,,,,,"No","No","No","No","No","No","Yes","No",,,"No","No","No","No","No","Yes",
"36-82-19-46","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"87-16-84-48","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"85-15-56-74","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"99-52-45-97","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"22-42-05-31","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"17-88-76-49","Murram/ gravel road","Well passable","Yes","Yes","No","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"95-93-26-61","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,5,"Yes","No",,"No",,,,,,"No","Yes","No","Yes","Yes","No","No","No",,"Yes","Yes","No","No","No","No","No",
"66-25-20-13","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","Yes","No","Yes","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"56-49-46-49","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","Yes","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"00-63-35-41","Tarmac road","Very well passable, in both rainy and dry season","No","Yes","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"35-73-88-21","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"90-22-40-74","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","Yes","Yes","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"71-58-33-81","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","No","No",,6,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"85-67-71-58","Tarmac road","Well passable","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,1,"Yes","No",,"Yes","Yes","No","No","No",,"No","No","Yes","Yes","Yes","No","No","No",,"Yes","Yes","No","No","No","No","No",
"01-61-71-69","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","No","No","No","No","No","No",,3,"Yes","No",,"No",,,,,,"No","Yes","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"75-50-19-75","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","Yes","No","No","No",,"Yes","Yes","No","No","No","No","No",
"89-26-96-48","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,5,"Yes","No",,"No",,,,,,"No","No","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"73-20-13-57","Tarmac road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"55-53-09-17","Murram/ gravel road","Well passable","No","No","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"16-20-70-88","Tarmac road","Very well passable, in both rainy and dry season","No","No","No","No","No","No","No","Yes",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"14-74-46-71","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","Yes","Yes","No","Yes","Yes","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"15-43-32-03","Murram/ gravel road","Very well passable, in both rainy and dry season","No","No","Yes","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"62-79-94-11","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","No","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"74-11-35-62","Dirt road/ bush road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"07-05-49-00","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","Yes","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"12-21-07-33","Tarmac road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"23-59-76-04","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"93-87-90-66","Tarmac road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"16-34-09-13","Tarmac road","Well passable","Yes","No","Yes","No","No","No","No","No",,3,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","No","No","No","No","No",,"Yes","Yes","Yes","Yes","No","No","No",
"85-82-50-77","Tarmac road","Very well passable, in both rainy and dry season","No","Yes","Yes","No","Yes","No","No","No",,2,"Yes","No",,"No",,,,,,"Yes","No","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"89-27-41-66","Tarmac road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"22-81-16-32","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"54-44-06-88","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"47-49-80-52","Murram/ gravel road","Well passable","Yes","No","Yes","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"93-73-35-44","Tarmac road","Well passable","Yes","No","Yes","No","No","No","No","No",,2,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","No","No","No","No","No",,"No","Yes","No","No","No","No","No",
"08-77-46-38","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"85-57-73-17","Murram/ gravel road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,8,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"48-05-99-35","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","Yes","Yes","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"Yes","No","Yes","Yes","No","No",
"67-13-56-73","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"97-33-85-90","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"10-54-97-94","Tarmac road","Well passable","Yes","Yes","Yes","No","Yes","Yes","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"50-35-50-04","Dirt road/ bush road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,4,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"62-96-39-45","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"No","Yes","No","Yes","Yes","No","No","No",,"No","Yes","No","No","No","No","No",
"44-55-26-98","Murram/ gravel road","Very well passable, in both rainy and dry season","No","Yes","Yes","No","No","No","No","No",,6,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"93-47-96-78","Tarmac road","Very well passable, in both rainy and dry season","No","Yes","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"18-43-28-32","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","No","Yes","Yes","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"37-21-15-22","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","No","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"87-15-89-67","Dirt road/ bush road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"79-26-09-22","Tarmac road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"75-05-90-14","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"24-85-21-24","Tarmac road","Very well passable, in both rainy and dry season","No","Yes","No","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"91-48-78-65","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"32-52-77-66","Tarmac road","Very well passable, in both rainy and dry season","No","No","No","No","Yes","No","No","Yes",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"26-89-84-58","Tarmac road","Very well passable, in both rainy and dry season","No","Yes","Yes","No","Yes","No","No","No",,5,"Yes","No",,"No",,,,,,"No","No","Yes","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"59-38-71-66","Dirt road/ bush road","Well passable","Yes","No","Yes","No","Yes","No","Yes","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"02-07-52-84","Tarmac road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"77-80-39-86","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"72-51-39-42","Tarmac road","Very well passable, in both rainy and dry season","No","No","No","No","Yes","No","No","Yes",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"87-64-80-93","Tarmac road","Very well passable, in both rainy and dry season","No","No","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"36-99-07-56","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,2,"Yes","Yes","No","Yes","Yes","No","No","No",,"No","No","No","No","No","No","Yes","No",,,"Yes","Yes","No","No","No","No",
"75-89-92-79","Tarmac road","Very well passable, in both rainy and dry season","No","No","No","No","Yes","No","No","No",,4,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"44-34-32-32","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,3,"Yes","No",,"No",,,,,,"No","Yes","No","Yes","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"53-52-93-15","Tarmac road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"58-35-74-86","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","No","No","No","No","No","No",,10,"Yes","No",,"No",,,,,,"No","Yes","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"23-82-30-50","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"76-76-95-07","Tarmac road","Very well passable, in both rainy and dry season","No","No","No","No","Yes","No","No","Yes",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"69-18-54-45","Tarmac road","Very well passable, in both rainy and dry season","No","No","No","No","Yes","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"99-14-10-16","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","No","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","Yes","No","No","No",
"55-02-31-58","Dirt road/ bush road","Well passable","No","No","Yes","No","Yes","No","Yes","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"55-65-32-92","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"66-00-67-40","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","Yes",
"41-51-06-54","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","No","No","Yes","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"07-18-54-62","Dirt road/ bush road","Well passable","Yes","Yes","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"73-70-79-76","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","Yes","No","No","No",
"40-83-72-17","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"23-74-18-51","Murram/ gravel road","Very well passable, in both rainy and dry season","No","Yes","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"18-88-43-52","Tarmac road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,3,"Yes","No",,"No",,,,,,"No","Yes","Yes","No","No","No","No","No",,"Yes","No","No","Yes","No","No","No",
"72-37-85-07","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"84-90-52-18","Tarmac road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"94-23-16-05","Dirt road/ bush road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"52-32-19-59","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","Yes","No","No","No","No",,4,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","No","No","No","No","No",,"Yes","Yes","No","No","No","No","Yes",
"99-83-95-63","Tarmac road","Very well passable, in both rainy and dry season","No","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"46-29-66-50","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","Yes","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"82-09-67-93","Tarmac road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","Yes","Yes","Yes","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"53-00-44-01","Tarmac road","Very well passable, in both rainy and dry season","No","Yes","Yes","No","Yes","No","No","No",,2,"Yes","No",,"No",,,,,,"No","Yes","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"34-98-47-22","Tarmac road","Very well passable, in both rainy and dry season","No","No","Yes","No","No","No","No","Yes",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"78-72-01-35","Murram/ gravel road","Well passable","No","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"04-97-48-20","Murram/ gravel road","Well passable","No","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"99-10-52-87","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,1,"Yes","No",,"No",,,,,,"No","Yes","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"92-62-56-72","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","No","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"39-32-10-47","Murram/ gravel road","Well passable","No","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"25-20-66-75","Tarmac road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"98-95-69-84","Dirt road/ bush road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"18-35-44-26","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,2,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"59-94-58-22","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"40-32-33-96","Tarmac road","Very well passable, in both rainy and dry season","No","No","Yes","No","No","No","No","No",,4,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"18-30-46-42","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","No","No","No","Yes","No","No","Yes",,4,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"42-15-88-64","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","No","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"19-83-07-46","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","No","No","No",,6,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
